run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR14375639	SAMEA117695860	E-MTAB-14846:Comb_11_S31	Comb_11_S31	Comb_11_S31_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	60864152	8389225763	Homo sapiens
ERR14375646	SAMEA117695867	E-MTAB-14846:DMSO_10_S6	DMSO_10_S6	DMSO_10_S6_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	58514210	7855903968	Homo sapiens
ERR14375649	SAMEA117695870	E-MTAB-14846:DMSO_1_S1	DMSO_1_S1	DMSO_1_S1_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	67214892	9048983440	Homo sapiens
ERR14375652	SAMEA117695873	E-MTAB-14846:DMSO_4_S4	DMSO_4_S4	DMSO_4_S4_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	62597214	8380545955	Homo sapiens
ERR14375664	SAMEA117695885	E-MTAB-14846:S9b_12_S16	S9b_12_S16	S9b_12_S16_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	66658772	9056595110	Homo sapiens
ERR14375638	SAMEA117695859	E-MTAB-14846:Comb_10_S30	Comb_10_S30	Comb_10_S30_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	58192340	8036487632	Homo sapiens
ERR14375642	SAMEA117695863	E-MTAB-14846:Comb_2_S26	Comb_2_S26	Comb_2_S26_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	60739236	8381495813	Homo sapiens
ERR14375656	SAMEA117695877	E-MTAB-14846:S4_12_S24	S4_12_S24	S4_12_S24_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	69719336	9459264000	Homo sapiens
ERR14375658	SAMEA117695879	E-MTAB-14846:S4_2_S18	S4_2_S18	S4_2_S18_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	65591688	9038825939	Homo sapiens
ERR14375665	SAMEA117695886	E-MTAB-14846:S9b_1_S9	S9b_1_S9	S9b_1_S9_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	62347250	8558992205	Homo sapiens
ERR14375667	SAMEA117695888	E-MTAB-14846:S9b_3_S11	S9b_3_S11	S9b_3_S11_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	62452222	8580454091	Homo sapiens
ERR14375669	SAMEA117695890	E-MTAB-14846:S9b_9_S13	S9b_9_S13	S9b_9_S13_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	62838636	8617655786	Homo sapiens
ERR14375644	SAMEA117695865	E-MTAB-14846:Comb_4_S28	Comb_4_S28	Comb_4_S28_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	61131888	8481480860	Homo sapiens
ERR14375648	SAMEA117695869	E-MTAB-14846:DMSO_12_S8	DMSO_12_S8	DMSO_12_S8_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	66550198	8970482520	Homo sapiens
ERR14375653	SAMEA117695874	E-MTAB-14846:DMSO_9_S5	DMSO_9_S5	DMSO_9_S5_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	59656522	7967401230	Homo sapiens
ERR14375655	SAMEA117695876	E-MTAB-14846:S4_11_S23	S4_11_S23	S4_11_S23_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	72056530	9916473360	Homo sapiens
ERR14375659	SAMEA117695880	E-MTAB-14846:S4_3_S19	S4_3_S19	S4_3_S19_p	RNA-Seq	PAIRED	Illumina NovaSeq 6000	64227350	8843756876	Homo sapiens
