run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR2360039	SAMEA104663831	E-MTAB-6567:Sample 1	Sample 1	Sample 1_s	ssRNA-seq	SINGLE	NextSeq 500	7182479	542071781	Homo sapiens
ERR2360045	SAMEA104663832	E-MTAB-6567:Sample 2	Sample 2	Sample 2_s	ssRNA-seq	SINGLE	NextSeq 500	10200173	770158219	Homo sapiens
ERR2360053	SAMEA104663834	E-MTAB-6567:Sample 4	Sample 4	Sample 4_s	ssRNA-seq	SINGLE	NextSeq 500	7512903	567080229	Homo sapiens
ERR2360062	SAMEA104663836	E-MTAB-6567:Sample 6	Sample 6	Sample 6_s	ssRNA-seq	SINGLE	NextSeq 500	4760180	358997282	Homo sapiens
ERR2360070	SAMEA104663838	E-MTAB-6567:Sample 8	Sample 8	Sample 8_s	ssRNA-seq	SINGLE	NextSeq 500	5795648	437221155	Homo sapiens
ERR2360071	SAMEA104663839	E-MTAB-6567:Sample 9	Sample 9	Sample 9_s	ssRNA-seq	SINGLE	NextSeq 500	5126108	386862934	Homo sapiens
ERR2360047	SAMEA104663833	E-MTAB-6567:Sample 3	Sample 3	Sample 3_s	ssRNA-seq	SINGLE	NextSeq 500	13952569	1052609762	Homo sapiens
ERR2360051	SAMEA104663834	E-MTAB-6567:Sample 4	Sample 4	Sample 4_s	ssRNA-seq	SINGLE	NextSeq 500	7497405	565909237	Homo sapiens
ERR2360056	SAMEA104663835	E-MTAB-6567:Sample 5	Sample 5	Sample 5_s	ssRNA-seq	SINGLE	NextSeq 500	9553093	720750649	Homo sapiens
ERR2360058	SAMEA104663835	E-MTAB-6567:Sample 5	Sample 5	Sample 5_s	ssRNA-seq	SINGLE	NextSeq 500	9493133	716226164	Homo sapiens
ERR2360061	SAMEA104663836	E-MTAB-6567:Sample 6	Sample 6	Sample 6_s	ssRNA-seq	SINGLE	NextSeq 500	4832058	364405087	Homo sapiens
ERR2360041	SAMEA104663831	E-MTAB-6567:Sample 1	Sample 1	Sample 1_s	ssRNA-seq	SINGLE	NextSeq 500	7215201	544540791	Homo sapiens
ERR2360046	SAMEA104663832	E-MTAB-6567:Sample 2	Sample 2	Sample 2_s	ssRNA-seq	SINGLE	NextSeq 500	10013382	756057929	Homo sapiens
ERR2360050	SAMEA104663833	E-MTAB-6567:Sample 3	Sample 3	Sample 3_s	ssRNA-seq	SINGLE	NextSeq 500	13744457	1036943159	Homo sapiens
ERR2360054	SAMEA104663834	E-MTAB-6567:Sample 4	Sample 4	Sample 4_s	ssRNA-seq	SINGLE	NextSeq 500	7387936	557650932	Homo sapiens
ERR2360063	SAMEA104663837	E-MTAB-6567:Sample 7	Sample 7	Sample 7_s	ssRNA-seq	SINGLE	NextSeq 500	6840309	516335523	Homo sapiens
ERR2360065	SAMEA104663837	E-MTAB-6567:Sample 7	Sample 7	Sample 7_s	ssRNA-seq	SINGLE	NextSeq 500	6859389	517785273	Homo sapiens
ERR2360066	SAMEA104663837	E-MTAB-6567:Sample 7	Sample 7	Sample 7_s	ssRNA-seq	SINGLE	NextSeq 500	6747046	509301829	Homo sapiens
ERR2360069	SAMEA104663838	E-MTAB-6567:Sample 8	Sample 8	Sample 8_s	ssRNA-seq	SINGLE	NextSeq 500	5883189	443813747	Homo sapiens
ERR2360073	SAMEA104663839	E-MTAB-6567:Sample 9	Sample 9	Sample 9_s	ssRNA-seq	SINGLE	NextSeq 500	5139317	387863656	Homo sapiens
ERR2360048	SAMEA104663833	E-MTAB-6567:Sample 3	Sample 3	Sample 3_s	ssRNA-seq	SINGLE	NextSeq 500	13800786	1041218105	Homo sapiens
ERR2360064	SAMEA104663837	E-MTAB-6567:Sample 7	Sample 7	Sample 7_s	ssRNA-seq	SINGLE	NextSeq 500	6786201	512257940	Homo sapiens
ERR2360067	SAMEA104663838	E-MTAB-6567:Sample 8	Sample 8	Sample 8_s	ssRNA-seq	SINGLE	NextSeq 500	5872024	442973970	Homo sapiens
ERR2360068	SAMEA104663838	E-MTAB-6567:Sample 8	Sample 8	Sample 8_s	ssRNA-seq	SINGLE	NextSeq 500	5824459	439407701	Homo sapiens
ERR2360072	SAMEA104663839	E-MTAB-6567:Sample 9	Sample 9	Sample 9_s	ssRNA-seq	SINGLE	NextSeq 500	5078603	383283781	Homo sapiens
ERR2360040	SAMEA104663831	E-MTAB-6567:Sample 1	Sample 1	Sample 1_s	ssRNA-seq	SINGLE	NextSeq 500	7120845	537430594	Homo sapiens
ERR2360042	SAMEA104663831	E-MTAB-6567:Sample 1	Sample 1	Sample 1_s	ssRNA-seq	SINGLE	NextSeq 500	7095456	535506914	Homo sapiens
ERR2360043	SAMEA104663832	E-MTAB-6567:Sample 2	Sample 2	Sample 2_s	ssRNA-seq	SINGLE	NextSeq 500	10175536	768297250	Homo sapiens
ERR2360044	SAMEA104663832	E-MTAB-6567:Sample 2	Sample 2	Sample 2_s	ssRNA-seq	SINGLE	NextSeq 500	10065650	760010023	Homo sapiens
ERR2360049	SAMEA104663833	E-MTAB-6567:Sample 3	Sample 3	Sample 3_s	ssRNA-seq	SINGLE	NextSeq 500	14004859	1056574280	Homo sapiens
ERR2360052	SAMEA104663834	E-MTAB-6567:Sample 4	Sample 4	Sample 4_s	ssRNA-seq	SINGLE	NextSeq 500	7420484	560105641	Homo sapiens
ERR2360055	SAMEA104663835	E-MTAB-6567:Sample 5	Sample 5	Sample 5_s	ssRNA-seq	SINGLE	NextSeq 500	9614065	725323480	Homo sapiens
ERR2360057	SAMEA104663835	E-MTAB-6567:Sample 5	Sample 5	Sample 5_s	ssRNA-seq	SINGLE	NextSeq 500	9653415	728298446	Homo sapiens
ERR2360059	SAMEA104663836	E-MTAB-6567:Sample 6	Sample 6	Sample 6_s	ssRNA-seq	SINGLE	NextSeq 500	4832050	364405285	Homo sapiens
ERR2360060	SAMEA104663836	E-MTAB-6567:Sample 6	Sample 6	Sample 6_s	ssRNA-seq	SINGLE	NextSeq 500	4788119	361106276	Homo sapiens
