run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4470995	SAMEA7197614	E-MTAB-9463:CLB-GA siNTC rep1	CLB-GA siNTC rep1	CLB-GA siNTC rep1_s	ATAC-seq	SINGLE	NextSeq 500	10516866	799281816	Homo sapiens
ERR4470996	SAMEA7197614	E-MTAB-9463:CLB-GA siNTC rep1	CLB-GA siNTC rep1	CLB-GA siNTC rep1_s	ATAC-seq	SINGLE	NextSeq 500	10833983	823382708	Homo sapiens
ERR4470997	SAMEA7197615	E-MTAB-9463:CLB-GA siNTC rep2	CLB-GA siNTC rep2	CLB-GA siNTC rep2_s	ATAC-seq	SINGLE	NextSeq 500	7806862	593321512	Homo sapiens
ERR4470998	SAMEA7197615	E-MTAB-9463:CLB-GA siNTC rep2	CLB-GA siNTC rep2	CLB-GA siNTC rep2_s	ATAC-seq	SINGLE	NextSeq 500	7874400	598454400	Homo sapiens
ERR4471000	SAMEA7197615	E-MTAB-9463:CLB-GA siNTC rep2	CLB-GA siNTC rep2	CLB-GA siNTC rep2_s	ATAC-seq	SINGLE	NextSeq 500	7831624	595203424	Homo sapiens
ERR4471001	SAMEA7197616	E-MTAB-9463:CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1_s	ATAC-seq	SINGLE	NextSeq 500	12240427	930272452	Homo sapiens
ERR4470993	SAMEA7197614	E-MTAB-9463:CLB-GA siNTC rep1	CLB-GA siNTC rep1	CLB-GA siNTC rep1_s	ATAC-seq	SINGLE	NextSeq 500	10785009	819660684	Homo sapiens
ERR4470994	SAMEA7197614	E-MTAB-9463:CLB-GA siNTC rep1	CLB-GA siNTC rep1	CLB-GA siNTC rep1_s	ATAC-seq	SINGLE	NextSeq 500	10920996	829995696	Homo sapiens
ERR4471002	SAMEA7197616	E-MTAB-9463:CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1_s	ATAC-seq	SINGLE	NextSeq 500	12458634	946856184	Homo sapiens
ERR4471003	SAMEA7197616	E-MTAB-9463:CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1_s	ATAC-seq	SINGLE	NextSeq 500	12025723	913954948	Homo sapiens
ERR4471008	SAMEA7197617	E-MTAB-9463:CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2_s	ATAC-seq	SINGLE	NextSeq 500	13090827	994902852	Homo sapiens
ERR4471006	SAMEA7197617	E-MTAB-9463:CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2_s	ATAC-seq	SINGLE	NextSeq 500	13464688	1023316288	Homo sapiens
ERR4471007	SAMEA7197617	E-MTAB-9463:CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2_s	ATAC-seq	SINGLE	NextSeq 500	12655290	961802040	Homo sapiens
ERR4470999	SAMEA7197615	E-MTAB-9463:CLB-GA siNTC rep2	CLB-GA siNTC rep2	CLB-GA siNTC rep2_s	ATAC-seq	SINGLE	NextSeq 500	7674185	583238060	Homo sapiens
ERR4471004	SAMEA7197616	E-MTAB-9463:CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1	CLB-GA siSOX11 rep1_s	ATAC-seq	SINGLE	NextSeq 500	12346723	938350948	Homo sapiens
ERR4471005	SAMEA7197617	E-MTAB-9463:CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2	CLB-GA siSOX11 rep2_s	ATAC-seq	SINGLE	NextSeq 500	13235248	1005878848	Homo sapiens
