run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
ERR4662288	SAMEA7377140	TNB_WES_CHLA20	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	216835050	32742092550	Homo sapiens
ERR4682585	SAMEA7377161	TNB_mRNAseq_LAN1	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	125810230	9561577480	Homo sapiens
ERR4682599	SAMEA7378670	TNB_mRNAseq_BE2C_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	167695542	12744861192	Homo sapiens
ERR4685240	SAMEA7378677	TNB_mRNAseq_LAN1_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	112361482	8539472632	Homo sapiens
ERR4662238	SAMEA7377144	TNB_WES_KAN	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	187841308	28364037508	Homo sapiens
ERR4666639	SAMEA7377151	TNB_WES_SHSY5Y	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	195867072	29575927872	Homo sapiens
ERR4682526	SAMEA7378682	TNB_mRNAseq_SHEP_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	100396606	7630142056	Homo sapiens
ERR4682540	SAMEA7378690	TNB_mRNAseq_LAN1_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	113178596	8601573296	Homo sapiens
ERR4682545	SAMEA7377154	TNB_mRNAseq_BE2C	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	119392936	9073863136	Homo sapiens
ERR4682547	SAMEA7378683	TNB_mRNAseq_BE2C_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	122533464	9312543264	Homo sapiens
ERR4682553	SAMEA7377166	TNB_mRNAseq_SHEP	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	145792840	11080255840	Homo sapiens
ERR4913516	SAMEA7377167	TNB_mRNAseq_SHSY5Y	TerminateNB mRNAseq		RNA-Seq	SINGLE	NextSeq 500	32936502	4973411802	Homo sapiens
ERR4682520	SAMEA7377159	TNB_mRNAseq_KAN	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	92691938	7044587288	Homo sapiens
ERR4682544	SAMEA7378675	TNB_mRNAseq_KAN_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	111400734	8466455784	Homo sapiens
ERR4682597	SAMEA7378684	TNB_mRNAseq_CHLA20_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	122554240	9314122240	Homo sapiens
ERR4662291	SAMEA7376208	TNB_WES_BE2C	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	245031110	36999697610	Homo sapiens
ERR4662292	SAMEA7377145	TNB_WES_LAN1	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	270069846	40780546746	Homo sapiens
ERR4682478	SAMEA7378695	TNB_mRNAseq_SHEP_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	85727802	6515312952	Homo sapiens
ERR4682527	SAMEA7378688	TNB_mRNAseq_KAN_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	101382594	7705077144	Homo sapiens
ERR4682543	SAMEA7377157	TNB_mRNAseq_GIMEN	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	114177242	8677470392	Homo sapiens
ERR4682551	SAMEA7377155	TNB_mRNAseq_CHLA20	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	129136386	9814365336	Homo sapiens
ERR4682552	SAMEA7378671	TNB_mRNAseq_CHLA20_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	146749974	11152998024	Homo sapiens
ERR4662284	SAMEA7377150	TNB_WES_SHEP	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	204003364	30804507964	Homo sapiens
ERR4662289	SAMEA7377142	TNB_WES_GIMEN	TerminateNB WES		WXS	PAIRED	Illumina HiSeq 4000	220150934	33242791034	Homo sapiens
ERR4682525	SAMEA7378686	TNB_mRNAseq_GIMEN_r3	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	101111328	7684460928	Homo sapiens
ERR4682586	SAMEA7378673	TNB_mRNAseq_GIMEN_r2	TerminateNB mRNAseq		RNA-Seq	PAIRED	Illumina HiSeq 4000	129461668	9839086768	Homo sapiens
ERR4913633	SAMEA7378668	TNB_mRNAseq_SHSY5Y_r2	TerminateNB mRNAseq		RNA-Seq	SINGLE	NextSeq 500	38882188	5871210388	Homo sapiens
