run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR31308271	SAMN44676304	S122_F	Post-022	Post-022	AMPLICON	PAIRED	Illumina NovaSeq 6000	139981	41994300	human gut metagenome
SRR31308275	SAMN44676301	S118_F	Post-019	Post-019	AMPLICON	PAIRED	Illumina NovaSeq 6000	113320	33996000	human gut metagenome
SRR31308279	SAMN44676297	S113_F	Post-015	Post-015	AMPLICON	PAIRED	Illumina NovaSeq 6000	125033	37509900	human gut metagenome
SRR31308280	SAMN44676296	S112_F	Post-014	Post-014	AMPLICON	PAIRED	Illumina NovaSeq 6000	101561	30468300	human gut metagenome
SRR31308282	SAMN44676294	S107_F	Post-012	Post-012	AMPLICON	PAIRED	Illumina NovaSeq 6000	543896	163168800	human gut metagenome
SRR31308286	SAMN44676291	S104_F	Post-009	Post-009	AMPLICON	PAIRED	Illumina NovaSeq 6000	125049	37514700	human gut metagenome
SRR31308288	SAMN44676289	S099_F	Post-007	Post-007	AMPLICON	PAIRED	Illumina NovaSeq 6000	101752	30525600	human gut metagenome
SRR31308301	SAMN44676277	S067_F	Pre-024	Pre-024	AMPLICON	PAIRED	Illumina NovaSeq 6000	123251	36975300	human gut metagenome
SRR31308305	SAMN44676256	S010_F	Pre-003	Pre-003	AMPLICON	PAIRED	Illumina NovaSeq 6000	138580	41574000	human gut metagenome
SRR31308310	SAMN44676269	S040_F	Pre-016	Pre-016	AMPLICON	PAIRED	Illumina NovaSeq 6000	125022	37506600	human gut metagenome
SRR31308312	SAMN44676267	S034_F	Pre-014	Pre-014	AMPLICON	PAIRED	Illumina NovaSeq 6000	124977	37493100	human gut metagenome
SRR31308274	SAMN44676302	S119_F	Post-020	Post-020	AMPLICON	PAIRED	Illumina NovaSeq 6000	124813	37443900	human gut metagenome
SRR31308276	SAMN44676300	S117_F	Post-018	Post-018	AMPLICON	PAIRED	Illumina NovaSeq 6000	138881	41664300	human gut metagenome
SRR31308281	SAMN44676295	S111_F	Post-013	Post-013	AMPLICON	PAIRED	Illumina NovaSeq 6000	104263	31278900	human gut metagenome
SRR31308284	SAMN44676293	S106_F	Post-011	Post-011	AMPLICON	PAIRED	Illumina NovaSeq 6000	124873	37461900	human gut metagenome
SRR31308293	SAMN44676284	S093_F	Post-002	Post-002	AMPLICON	PAIRED	Illumina NovaSeq 6000	139977	41993100	human gut metagenome
SRR31308304	SAMN44676274	S060_F	Pre-021	Pre-021	AMPLICON	PAIRED	Illumina NovaSeq 6000	114408	34322400	human gut metagenome
SRR31308307	SAMN44676272	S050_F	Pre-019	Pre-019	AMPLICON	PAIRED	Illumina NovaSeq 6000	124877	37463100	human gut metagenome
SRR31308308	SAMN44676271	S043_F	Pre-018	Pre-018	AMPLICON	PAIRED	Illumina NovaSeq 6000	124432	37329600	human gut metagenome
SRR31308267	SAMN44676308	S126_F	Post-026	Post-026	AMPLICON	PAIRED	Illumina NovaSeq 6000	120941	36282300	human gut metagenome
SRR31308268	SAMN44676307	S125_F	Post-025	Post-025	AMPLICON	PAIRED	Illumina NovaSeq 6000	112324	33697200	human gut metagenome
SRR31308269	SAMN44676306	S124_F	Post-024	Post-024	AMPLICON	PAIRED	Illumina NovaSeq 6000	104262	31278600	human gut metagenome
SRR31308277	SAMN44676299	S116_F	Post-017	Post-017	AMPLICON	PAIRED	Illumina NovaSeq 6000	124894	37468200	human gut metagenome
SRR31308289	SAMN44676288	S098_F	Post-006	Post-006	AMPLICON	PAIRED	Illumina NovaSeq 6000	124866	37459800	human gut metagenome
SRR31308298	SAMN44676280	S074_F	Pre-027	Pre-027	AMPLICON	PAIRED	Illumina NovaSeq 6000	124950	37485000	human gut metagenome
SRR31308303	SAMN44676275	S065_F	Pre-022	Pre-022	AMPLICON	PAIRED	Illumina NovaSeq 6000	102345	30703500	human gut metagenome
SRR31308313	SAMN44676266	S032_F	Pre-013	Pre-013	AMPLICON	PAIRED	Illumina NovaSeq 6000	112821	33846300	human gut metagenome
SRR31308263	SAMN44676260	S020_F	Pre-007	Pre-007	AMPLICON	PAIRED	Illumina NovaSeq 6000	124644	37393200	human gut metagenome
SRR31308264	SAMN44676311	S130_F	Post-029	Post-029	AMPLICON	PAIRED	Illumina NovaSeq 6000	124950	37485000	human gut metagenome
SRR31308265	SAMN44676310	S129_F	Post-028	Post-028	AMPLICON	PAIRED	Illumina NovaSeq 6000	101090	30327000	human gut metagenome
SRR31308278	SAMN44676298	S115_F	Post-016	Post-016	AMPLICON	PAIRED	Illumina NovaSeq 6000	125037	37511100	human gut metagenome
SRR31308283	SAMN44676258	S016_F	Pre-005	Pre-005	AMPLICON	PAIRED	Illumina NovaSeq 6000	104063	31218900	human gut metagenome
SRR31308285	SAMN44676292	S105_F	Post-010	Post-010	AMPLICON	PAIRED	Illumina NovaSeq 6000	125005	37501500	human gut metagenome
SRR31308287	SAMN44676290	S101_F	Post-008	Post-008	AMPLICON	PAIRED	Illumina NovaSeq 6000	124462	37338600	human gut metagenome
SRR31308291	SAMN44676286	S096_F	Post-004	Post-004	AMPLICON	PAIRED	Illumina NovaSeq 6000	124765	37429500	human gut metagenome
SRR31308292	SAMN44676285	S095_F	Post-003	Post-003	AMPLICON	PAIRED	Illumina NovaSeq 6000	124736	37420800	human gut metagenome
SRR31308294	SAMN44676257	S012_F	Pre-004	Pre-004	AMPLICON	PAIRED	Illumina NovaSeq 6000	139926	41977800	human gut metagenome
SRR31308296	SAMN44676282	S080_F	Pre-029	Pre-029	AMPLICON	PAIRED	Illumina NovaSeq 6000	100923	30276900	human gut metagenome
SRR31308309	SAMN44676270	S041_F	Pre-017	Pre-017	AMPLICON	PAIRED	Illumina NovaSeq 6000	124933	37479900	human gut metagenome
SRR31308315	SAMN44676264	S028_F	Pre-011	Pre-011	AMPLICON	PAIRED	Illumina NovaSeq 6000	124855	37456500	human gut metagenome
SRR31308316	SAMN44676255	S006_F	Pre-002	Pre-002	AMPLICON	PAIRED	Illumina NovaSeq 6000	132741	39822300	human gut metagenome
SRR31308317	SAMN44676254	S005_F	Pre-001	Pre-001	AMPLICON	PAIRED	Illumina NovaSeq 6000	126051	37815300	human gut metagenome
SRR31308260	SAMN44676263	S026_F	Pre-010	Pre-010	AMPLICON	PAIRED	Illumina NovaSeq 6000	124761	37428300	human gut metagenome
SRR31308261	SAMN44676262	S022_F	Pre-009	Pre-009	AMPLICON	PAIRED	Illumina NovaSeq 6000	124883	37464900	human gut metagenome
SRR31308262	SAMN44676261	S021_F	Pre-008	Pre-008	AMPLICON	PAIRED	Illumina NovaSeq 6000	109594	32878200	human gut metagenome
SRR31308266	SAMN44676309	S128_F	Post-027	Post-027	AMPLICON	PAIRED	Illumina NovaSeq 6000	104064	31219200	human gut metagenome
SRR31308270	SAMN44676305	S123_F	Post-023	Post-023	AMPLICON	PAIRED	Illumina NovaSeq 6000	139911	41973300	human gut metagenome
SRR31308272	SAMN44676259	S018_F	Pre-006	Pre-006	AMPLICON	PAIRED	Illumina NovaSeq 6000	124768	37430400	human gut metagenome
SRR31308273	SAMN44676303	S120_F	Post-021	Post-021	AMPLICON	PAIRED	Illumina NovaSeq 6000	107726	32317800	human gut metagenome
SRR31308290	SAMN44676287	S097_F	Post-005	Post-005	AMPLICON	PAIRED	Illumina NovaSeq 6000	65823	19746900	human gut metagenome
SRR31308295	SAMN44676283	S092_F	Post-001	Post-001	AMPLICON	PAIRED	Illumina NovaSeq 6000	124902	37470600	human gut metagenome
SRR31308297	SAMN44676281	S075_F	Pre-028	Pre-028	AMPLICON	PAIRED	Illumina NovaSeq 6000	99233	29769900	human gut metagenome
SRR31308299	SAMN44676279	S069_F	Pre-026	Pre-026	AMPLICON	PAIRED	Illumina NovaSeq 6000	125022	37506600	human gut metagenome
SRR31308300	SAMN44676278	S068_F	Pre-025	Pre-025	AMPLICON	PAIRED	Illumina NovaSeq 6000	139876	41962800	human gut metagenome
SRR31308302	SAMN44676276	S066_F	Pre-023	Pre-023	AMPLICON	PAIRED	Illumina NovaSeq 6000	107213	32163900	human gut metagenome
SRR31308306	SAMN44676273	S057_F	Pre-020	Pre-020	AMPLICON	PAIRED	Illumina NovaSeq 6000	124843	37452900	human gut metagenome
SRR31308311	SAMN44676268	S035_F	Pre-015	Pre-015	AMPLICON	PAIRED	Illumina NovaSeq 6000	124903	37470900	human gut metagenome
SRR31308314	SAMN44676265	S029_F	Pre-012	Pre-012	AMPLICON	PAIRED	Illumina NovaSeq 6000	124945	37483500	human gut metagenome
