run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR32565546	SAMN47211272	GSM8827843	2216	GSM8827843	RNA-Seq	PAIRED	Illumina HiSeq 1500	28451886	8535565800	Mus musculus
SRR32565547	SAMN47211273			GSM8827842	RNA-Seq	PAIRED	Illumina HiSeq 1500	36449718	10934915400	
SRR32565558	SAMN47211284	GSM8827831	2533	GSM8827831	RNA-Seq	PAIRED	Illumina HiSeq 1500	31272928	9381878400	Mus musculus
SRR32565549	SAMN47211275	GSM8827840	2221	GSM8827840	RNA-Seq	PAIRED	Illumina HiSeq 1500	29060498	8718149400	Mus musculus
SRR32565551	SAMN47211277			GSM8827838	RNA-Seq	PAIRED	Illumina HiSeq 1500	30494632	9148389600	
SRR32565552	SAMN47211278	GSM8827837	2501	GSM8827837	RNA-Seq	PAIRED	Illumina HiSeq 1500	28317866	8495359800	Mus musculus
SRR32565559	SAMN47211285	GSM8827830	2522	GSM8827830	RNA-Seq	PAIRED	Illumina HiSeq 1500	32483180	9744954000	Mus musculus
SRR32565560	SAMN47211286	GSM8827829	2521	GSM8827829	RNA-Seq	PAIRED	Illumina HiSeq 1500	36845837	11053751100	Mus musculus
SRR32565553	SAMN47211279	GSM8827836	2509	GSM8827836	RNA-Seq	PAIRED	Illumina HiSeq 1500	30125240	9037572000	Mus musculus
SRR32565556	SAMN47211282	GSM8827833	2203	GSM8827833	RNA-Seq	PAIRED	Illumina HiSeq 1500	30083522	9025056600	Mus musculus
SRR32565562	SAMN47211288	GSM8827827	2208	GSM8827827	RNA-Seq	PAIRED	Illumina HiSeq 1500	30192258	9057677400	Mus musculus
SRR32565554	SAMN47211280			GSM8827835	RNA-Seq	PAIRED	Illumina HiSeq 1500	27092102	8127630600	
SRR32565555	SAMN47211281	GSM8827834	2504	GSM8827834	RNA-Seq	PAIRED	Illumina HiSeq 1500	27981450	8394435000	Mus musculus
SRR32565557	SAMN47211283	GSM8827832	2212	GSM8827832	RNA-Seq	PAIRED	Illumina HiSeq 1500	33742940	10122882000	Mus musculus
SRR32565563	SAMN47211289			GSM8827826	RNA-Seq	PAIRED	Illumina HiSeq 1500	30047740	9014322000	
SRR32565548	SAMN47211274	GSM8827841	2219	GSM8827841	RNA-Seq	PAIRED	Illumina HiSeq 1500	35895570	10768671000	Mus musculus
SRR32565550	SAMN47211276	GSM8827839	2218	GSM8827839	RNA-Seq	PAIRED	Illumina HiSeq 1500	32901424	9870427200	Mus musculus
SRR32565561	SAMN47211287			GSM8827828	RNA-Seq	PAIRED	Illumina HiSeq 1500	29322622	8796786600	
SRR32565564	SAMN47211290			GSM8827825	RNA-Seq	PAIRED	Illumina HiSeq 1500	29965155	8989546500	
