run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR11856026	SAMN15027946	74	Sham-74	Sham-74	AMPLICON	PAIRED	Illumina MiSeq	209044	104767752	mouse gut metagenome
SRR11856027	SAMN15027945	73	Sham-73	Sham-73	AMPLICON	PAIRED	Illumina MiSeq	211605	106029809	mouse gut metagenome
SRR11856030	SAMN15028001	15-post	15-Post-SG	15-Post-SG	AMPLICON	PAIRED	Illumina MiSeq	71367	35720920	human gut metagenome
SRR11856043	SAMN15027989	3-post	3-Post-SG	3-Post-SG	AMPLICON	PAIRED	Illumina MiSeq	74935	37546359	human gut metagenome
SRR11856052	SAMN15027981	12-pre	12-Pre-SG	12-Pre-SG	AMPLICON	PAIRED	Illumina MiSeq	47791	23907101	human gut metagenome
SRR11856056	SAMN15027942	64	Sham-64	Sham-64	AMPLICON	PAIRED	Illumina MiSeq	216726	108627779	mouse gut metagenome
SRR11856061	SAMN15027973	4-pre	4-Pre-SG	4-Pre-SG	AMPLICON	PAIRED	Illumina MiSeq	50187	25105772	human gut metagenome
SRR11856079	SAMN15027957	68	SG-68	SG-68	AMPLICON	PAIRED	Illumina MiSeq	187048	93720452	mouse gut metagenome
SRR11856081	SAMN15027955	49	SG-49	SG-49	AMPLICON	PAIRED	Illumina MiSeq	238267	119371518	mouse gut metagenome
SRR11856086	SAMN15027950	106	Sham-106	Sham-106	AMPLICON	PAIRED	Illumina MiSeq	267175	133886544	mouse gut metagenome
SRR11856088	SAMN15027948	104	Sham-104	Sham-104	AMPLICON	PAIRED	Illumina MiSeq	209590	105028957	mouse gut metagenome
SRR11856041	SAMN15027991	5-post	5-Post-SG	5-Post-SG	AMPLICON	PAIRED	Illumina MiSeq	81108	40660207	human gut metagenome
SRR11856044	SAMN15027988	2-post	2-Post-SG	2-Post-SG	AMPLICON	PAIRED	Illumina MiSeq	83523	41797544	human gut metagenome
SRR11856045	SAMN15027943	65	Sham-65	Sham-65	AMPLICON	PAIRED	Illumina MiSeq	245671	123173280	mouse gut metagenome
SRR11856047	SAMN15027986	17-pre	17-Pre-SG	17-Pre-SG	AMPLICON	PAIRED	Illumina MiSeq	52521	26280523	human gut metagenome
SRR11856049	SAMN15027984	15-pre	15-Pre-SG	15-Pre-SG	AMPLICON	PAIRED	Illumina MiSeq	50044	25033603	human gut metagenome
SRR11856055	SAMN15027978	9-pre	9-Pre-SG	9-Pre-SG	AMPLICON	PAIRED	Illumina MiSeq	65578	32805765	human gut metagenome
SRR11856065	SAMN15027969	202	SG-202	SG-202	AMPLICON	PAIRED	Illumina MiSeq	183713	92072385	mouse gut metagenome
SRR11856071	SAMN15027964	110	SG-110	SG-110	AMPLICON	PAIRED	Illumina MiSeq	208786	104651053	mouse gut metagenome
SRR11856072	SAMN15027963	109	SG-109	SG-109	AMPLICON	PAIRED	Illumina MiSeq	192168	96273489	mouse gut metagenome
SRR11856078	SAMN15027940	46	Sham-46	Sham-46	AMPLICON	PAIRED	Illumina MiSeq	210686	105560795	mouse gut metagenome
SRR11856085	SAMN15027951	107	Sham-107	Sham-107	AMPLICON	PAIRED	Illumina MiSeq	240865	120687640	mouse gut metagenome
SRR11856090	SAMN15027938	41	Sham-41	Sham-41	AMPLICON	PAIRED	Illumina MiSeq	159967	80130509	mouse gut metagenome
