run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR35235149	SAMN50934184	T2-02986	Metagenome or environmental sample from metagenome	library 51	AMPLICON	PAIRED	Illumina NovaSeq 6000	78402	39201000	metagenome
SRR35235159	SAMN50934175	T2-56040	Metagenome or environmental sample from metagenome	library 42	AMPLICON	PAIRED	Illumina NovaSeq 6000	79834	39917000	metagenome
SRR35235162	SAMN50934173	T0-56040	Metagenome or environmental sample from metagenome	library 40	AMPLICON	PAIRED	Illumina NovaSeq 6000	79210	39605000	metagenome
SRR35235168	SAMN50934167	T0-61299	Metagenome or environmental sample from metagenome	library 34	AMPLICON	PAIRED	Illumina NovaSeq 6000	80776	40388000	metagenome
SRR35235177	SAMN50934159	T1-88689	Metagenome or environmental sample from metagenome	library 26	AMPLICON	PAIRED	Illumina NovaSeq 6000	79273	39636500	metagenome
SRR35235178	SAMN50934158	T0-88689	Metagenome or environmental sample from metagenome	library 25	AMPLICON	PAIRED	Illumina NovaSeq 6000	79055	39527500	metagenome
SRR35235193	SAMN50934287	T0-67223	Metagenome or environmental sample from metagenome	library 154	AMPLICON	PAIRED	Illumina NovaSeq 6000	81894	40947000	metagenome
SRR35235199	SAMN50934282	T1-78397	Metagenome or environmental sample from metagenome	library 149	AMPLICON	PAIRED	Illumina NovaSeq 6000	78364	39182000	metagenome
SRR35235201	SAMN50934280	T2-37720	Metagenome or environmental sample from metagenome	library 147	AMPLICON	PAIRED	Illumina NovaSeq 6000	81451	40725500	metagenome
SRR35235211	SAMN50934271	T2-92437	Metagenome or environmental sample from metagenome	library 138	AMPLICON	PAIRED	Illumina NovaSeq 6000	79421	39710500	metagenome
SRR35235213	SAMN50934269	T0-92437	Metagenome or environmental sample from metagenome	library 136	AMPLICON	PAIRED	Illumina NovaSeq 6000	78911	39455500	metagenome
SRR35235217	SAMN50934265	T2-54275	Metagenome or environmental sample from metagenome	library 132	AMPLICON	PAIRED	Illumina NovaSeq 6000	81385	40692500	metagenome
SRR35235223	SAMN50934260	T0-25876	Metagenome or environmental sample from metagenome	library 127	AMPLICON	PAIRED	Illumina NovaSeq 6000	78082	39041000	metagenome
SRR35235230	SAMN50934146	T0-40974	Metagenome or environmental sample from metagenome	library 13	AMPLICON	PAIRED	Illumina NovaSeq 6000	78129	39064500	metagenome
SRR35235233	SAMN50934251	T0-21690	Metagenome or environmental sample from metagenome	library 118	AMPLICON	PAIRED	Illumina NovaSeq 6000	78875	39437500	metagenome
SRR35235240	SAMN50934244	T2-01472	Metagenome or environmental sample from metagenome	library 111	AMPLICON	PAIRED	Illumina NovaSeq 6000	78889	39444500	metagenome
SRR35235250	SAMN50934235	T2-04380	Metagenome or environmental sample from metagenome	library 102	AMPLICON	PAIRED	Illumina NovaSeq 6000	81912	40956000	metagenome
SRR35235252	SAMN50934144	T1-41159	Metagenome or environmental sample from metagenome	library 11	AMPLICON	PAIRED	Illumina NovaSeq 6000	80602	40301000	metagenome
SRR35235255	SAMN50934223	T2-40178	Metagenome or environmental sample from metagenome	library 90	AMPLICON	PAIRED	Illumina NovaSeq 6000	78769	39384500	metagenome
SRR35235257	SAMN50934221	T0-40178	Metagenome or environmental sample from metagenome	library 88	AMPLICON	PAIRED	Illumina NovaSeq 6000	81218	40609000	metagenome
SRR35235266	SAMN50934213	T1-34596	Metagenome or environmental sample from metagenome	library 80	AMPLICON	PAIRED	Illumina NovaSeq 6000	78913	39456500	metagenome
SRR35235271	SAMN50934208	T2-47104	Metagenome or environmental sample from metagenome	library 75	AMPLICON	PAIRED	Illumina NovaSeq 6000	81628	40814000	metagenome
SRR35235275	SAMN50934204	T1-67163	Metagenome or environmental sample from metagenome	library 71	AMPLICON	PAIRED	Illumina NovaSeq 6000	78679	39339500	metagenome
SRR35235276	SAMN50934141	T1-07865	Metagenome or environmental sample from metagenome	library 8	AMPLICON	PAIRED	Illumina NovaSeq 6000	81544	40772000	metagenome
SRR35235278	SAMN50934202	T2-99842	Metagenome or environmental sample from metagenome	library 69	AMPLICON	PAIRED	Illumina NovaSeq 6000	78989	39494500	metagenome
SRR35235286	SAMN50934194	T0-35331	Metagenome or environmental sample from metagenome	library 61	AMPLICON	PAIRED	Illumina NovaSeq 6000	78486	39243000	metagenome
SRR35235133	SAMN50934232	T2-39431	Metagenome or environmental sample from metagenome	library 99	AMPLICON	PAIRED	Illumina NovaSeq 6000	78575	39287500	metagenome
SRR35235135	SAMN50934230	T0-39431	Metagenome or environmental sample from metagenome	library 97	AMPLICON	PAIRED	Illumina NovaSeq 6000	81415	40707500	metagenome
SRR35235142	SAMN50934143	T0-41159	Metagenome or environmental sample from metagenome	library 10	AMPLICON	PAIRED	Illumina NovaSeq 6000	81939	40969500	metagenome
SRR35235144	SAMN50934189	T1-89615	Metagenome or environmental sample from metagenome	library 56	AMPLICON	PAIRED	Illumina NovaSeq 6000	80396	40198000	metagenome
SRR35235146	SAMN50934187	T2-56633	Metagenome or environmental sample from metagenome	library 54	AMPLICON	PAIRED	Illumina NovaSeq 6000	78441	39220500	metagenome
SRR35235155	SAMN50934179	T0-10115	Metagenome or environmental sample from metagenome	library 46	AMPLICON	PAIRED	Illumina NovaSeq 6000	80633	40316500	metagenome
SRR35235156	SAMN50934178	T2-49178	Metagenome or environmental sample from metagenome	library 45	AMPLICON	PAIRED	Illumina NovaSeq 6000	81464	40732000	metagenome
