run_accession	sample_accession	sample_alias	sample_title	library_name	library_strategy	library_layout	instrument_model	read_count	base_count	scientific_name
SRR17155642	SAMN23722024	GSM5720346	sample03		RNA-Seq	SINGLE	Illumina HiSeq 4000	15800544	805827744	Homo sapiens
SRR17155651	SAMN23721978	GSM5720355	sample12		RNA-Seq	SINGLE	Illumina HiSeq 4000	14635458	746408358	Homo sapiens
SRR17155660	SAMN23721992	GSM5720364	sample24		RNA-Seq	SINGLE	Illumina HiSeq 4000	15940976	812989776	Homo sapiens
SRR17155668	SAMN23722005	GSM5720372	sample34		RNA-Seq	SINGLE	Illumina HiSeq 4000	15088173	769496823	Homo sapiens
SRR17155672	SAMN23722004	GSM5720376	sample38		RNA-Seq	SINGLE	Illumina HiSeq 4000	13531264	690094464	Homo sapiens
SRR17155641	SAMN23722023	GSM5720345	sample02		RNA-Seq	SINGLE	Illumina HiSeq 4000	14431342	735998442	Homo sapiens
SRR17155643	SAMN23722025	GSM5720347	sample04		RNA-Seq	SINGLE	Illumina HiSeq 4000	15579011	794529561	Homo sapiens
SRR17155647	SAMN23721974	GSM5720351	sample08		RNA-Seq	SINGLE	Illumina HiSeq 4000	13955251	711717801	Homo sapiens
SRR17155648	SAMN23721975	GSM5720352	sample09		RNA-Seq	SINGLE	Illumina HiSeq 4000	13446094	685750794	Homo sapiens
SRR17155652	SAMN23721985	GSM5720356	sample13		RNA-Seq	SINGLE	Illumina HiSeq 4000	15897162	810755262	Homo sapiens
SRR17155653	SAMN23721986	GSM5720357	sample14		RNA-Seq	SINGLE	Illumina HiSeq 4000	17146945	874494195	Homo sapiens
SRR17155655	SAMN23721988	GSM5720359	sample19		RNA-Seq	SINGLE	Illumina HiSeq 4000	15634267	797347617	Homo sapiens
SRR17155656	SAMN23721989	GSM5720360	sample20		RNA-Seq	SINGLE	Illumina HiSeq 4000	12305488	627579888	Homo sapiens
SRR17155662	SAMN23721995	GSM5720366	sample26		RNA-Seq	SINGLE	Illumina HiSeq 4000	14999122	764955222	Homo sapiens
SRR17155667	SAMN23722000	GSM5720371	sample33		RNA-Seq	SINGLE	Illumina HiSeq 4000	14882842	759024942	Homo sapiens
SRR17155640	SAMN23722022	GSM5720344	sample01		RNA-Seq	SINGLE	Illumina HiSeq 4000	17520877	893564727	Homo sapiens
SRR17155646	SAMN23721973	GSM5720350	sample07		RNA-Seq	SINGLE	Illumina HiSeq 4000	17356591	885186141	Homo sapiens
SRR17155657	SAMN23721994	GSM5720361	sample21		RNA-Seq	SINGLE	Illumina HiSeq 4000	16791246	856353546	Homo sapiens
SRR17155659	SAMN23721991	GSM5720363	sample23		RNA-Seq	SINGLE	Illumina HiSeq 4000	14833146	756490446	Homo sapiens
SRR17155664	SAMN23721997	GSM5720368	sample30		RNA-Seq	SINGLE	Illumina HiSeq 4000	13554613	691285263	Homo sapiens
SRR17155666	SAMN23721999	GSM5720370	sample32		RNA-Seq	SINGLE	Illumina HiSeq 4000	14179202	723139302	Homo sapiens
SRR17155671	SAMN23722003	GSM5720375	sample37		RNA-Seq	SINGLE	Illumina HiSeq 4000	16883371	861051921	Homo sapiens
SRR17155645	SAMN23721972	GSM5720349	sample06		RNA-Seq	SINGLE	Illumina HiSeq 4000	14969442	763441542	Homo sapiens
SRR17155649	SAMN23721976	GSM5720353	sample10		RNA-Seq	SINGLE	Illumina HiSeq 4000	17305021	882556071	Homo sapiens
SRR17155654	SAMN23721987	GSM5720358	sample17		RNA-Seq	SINGLE	Illumina HiSeq 4000	16030740	817567740	Homo sapiens
SRR17155658	SAMN23721990	GSM5720362	sample22		RNA-Seq	SINGLE	Illumina HiSeq 4000	14333551	731011101	Homo sapiens
SRR17155661	SAMN23721993	GSM5720365	sample25		RNA-Seq	SINGLE	Illumina HiSeq 4000	13235880	675029880	Homo sapiens
SRR17155665	SAMN23721998	GSM5720369	sample31		RNA-Seq	SINGLE	Illumina HiSeq 4000	15763796	803953596	Homo sapiens
SRR17155669	SAMN23722001	GSM5720373	sample35		RNA-Seq	SINGLE	Illumina HiSeq 4000	18039381	920008431	Homo sapiens
SRR17155670	SAMN23722002	GSM5720374	sample36		RNA-Seq	SINGLE	Illumina HiSeq 4000	15562327	793678677	Homo sapiens
SRR17155644	SAMN23721971	GSM5720348	sample05		RNA-Seq	SINGLE	Illumina HiSeq 4000	15309551	780787101	Homo sapiens
SRR17155650	SAMN23721977	GSM5720354	sample11		RNA-Seq	SINGLE	Illumina HiSeq 4000	16072075	819675825	Homo sapiens
SRR17155663	SAMN23721996	GSM5720367	sample28		RNA-Seq	SINGLE	Illumina HiSeq 4000	17996240	917808240	Homo sapiens
