bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Patescibacteria	0.000202459793995247	4.01017511041931e-05	0.8772889031313	0.230111519340202	0.658143938161342	0.02513317864163	0.244558933281737	0.00323935670392395	0.000641628017667089	0.93577483000672	0.561050522989266
Fusobacteria	0.0010850703488352	0.000399298118816078	0.00567511327979552	0.00462926727612304	0.956128959447059	0.815378716691566	1.03319299707878	0.00868056279068163	0.00319438495052863	0.044187214996607	0.0740682764179687
Elusimicrobia	0.0026753780531521	0.930156984855924	0.000525528951820453	0.272143890071609	0.0182659800698287	0.880378772312695	0.319520668295476	0.0142686829501445	0.930156984855924	0.00840846322912725	0.561050522989266
Verrucomicrobia	0.00487136553076906	0.00100373585278624	0.00828510281186381	0.0591747251974576	0.904364873641381	0.799062777385885	0.689973372588802	0.0194854621230762	0.00535325788152663	0.044187214996607	0.357661036994487
Lentisphaerae	0.034306403895169	0.00816777642311415	0.028596635245144	0.107737109283443	0.758339395393017	0.702514184216591	0.630772241973624	0.109780492464541	0.0326711056924566	0.110604916819568	0.430948437133771
Synergistetes	0.121711201791259	0.357452274715097	0.0419747261363431	0.0670614444364662	0.206099438562345	0.521528359080647	0.573314528388614	0.32456320477669	0.582203760081727	0.111932603030248	0.357661036994487
Euryarchaeota	0.194755557636313	0.564021054218184	0.034564036506115	0.46065761266844	0.16602935400664	0.713094892184796	0.301306189146349	0.445155560311573	0.632198832153037	0.110604916819568	0.614210150224586
Proteobacteria	0.289199432371828	0.0880650704433985	0.978581536589331	0.350656576868291	0.221915197098784	0.00381353819117104	0.162238478727439	0.578398864743656	0.281808225418875	0.978581536589331	0.561050522989266
Cyanobacteria	0.338611610393427	0.438633742797719	0.23990222375113	0.694858539586918	-0.196238869801525	0.338960038319053	0.138934968142599	0.579084826173514	0.584844990396959	0.406633773960614	0.741182442226046
Firmicutes	0.377526323672431	0.155810248086884	0.198932695077031	0.213809584360783	-0.0666826920648116	-0.0680481606961876	-0.081350183211892	0.579084826173514	0.415493994898357	0.397865390154061	0.561050522989266
Tenericutes	0.42977733711368	0.592686405143472	0.260901166386872	0.52625204948309	-0.162135789110147	0.390955178459159	0.272090823773909	0.579084826173514	0.632198832153037	0.406633773960614	0.647694830133034
Bacteroidetes	0.434313619630135	0.56966253121821	0.382008523166014	0.340537178802777	-0.0472324952476418	0.0817888798130538	0.109761112911609	0.579084826173514	0.632198832153037	0.509344697554685	0.561050522989266
Actinobacteria	0.532191372473688	0.360360019580283	0.18845089209168	0.340476890864922	-0.290360601445386	-0.46725745338988	-0.409909131646563	0.655004766121463	0.582203760081727	0.397865390154061	0.561050522989266
Deferribacteres	0.604386420941073	0.244804689928664	0.279560719597922	0.680758283699186	-0.217447520601194	-0.225227459483872	-0.103937728294573	0.690727338218369	0.559553576979804	0.406633773960614	0.741182442226046
others	0.766175746232502	0.424160155198224	0.422327147701969	0.435001135939816	-0.137901411811749	-0.154508358634317	-0.183578589702682	0.809513671623926	0.584844990396959	0.519787258710116	0.614210150224586
Epsilonbacteraeota	0.809513671623926	0.363877350051079	0.635436249332114	0.983448300505203	0.130205044138783	0.0763204764066276	0.00411399274518684	0.809513671623926	0.582203760081727	0.726212856379558	0.983448300505203
