bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Aerococcaceae	0.0952480273789673	0.0952480273789673	-0.143183146963684	0.515205239004414	0.515205239004414
Sulfurovaceae	0.108590493308095	0.108590493308095	-0.149748818499858	0.517128135972416	0.517128135972416
Vallitaleaceae	0.108802710190832	0.108802710190832	-0.474729335466983	0.517128135972416	0.517128135972416
Prevotellaceae	0.110362678049622	0.110362678049622	0.373775573490238	0.517128135972416	0.517128135972416
Chitinophagaceae	0.112985979288091	0.112985979288091	-0.0766447292196444	0.517128135972416	0.517128135972416
Peptoniphilaceae	0.138853245551662	0.138853245551662	0.192307110269064	0.611982822986955	0.611982822986955
Coriobacteriaceae	0.163018642348516	0.163018642348516	0.241708534428435	0.672588011868228	0.672588011868228
Pectobacteriaceae	0.163908002892257	0.163908002892257	0.256816588097025	0.672588011868228	0.672588011868228
Erythrobacteraceae	0.171930701137859	0.171930701137859	0.0598394029781607	0.681991781180174	0.681991781180174
Campylobacteraceae	0.177852564589397	0.177852564589397	-0.240319948365182	0.68272436084317	0.68272436084317
Leuconostocaceae	0.184411605173007	0.184411605173007	-0.185519185343877	0.685780656737119	0.685780656737119
Muribaculaceae	0.192455414033707	0.192455414033707	-0.147342202936014	0.691701930204363	0.691701930204363
Corynebacteriaceae	0.197629122915532	0.197629122915532	0.085822910334721	0.691701930204363	0.691701930204363
Selenomonadaceae	0.205827512426157	0.205827512426157	-0.224821089666358	0.692826534753055	0.692826534753055
Aeromonadaceae	0.215011563197736	0.215011563197735	0.0899539614790162	0.692826534753055	0.692826534753055
Sporomusaceae	0.215416653662715	0.215416653662715	0.164684624949959	0.692826534753055	0.692826534753055
Synergistaceae	0.227837698483587	0.227837698483587	0.0948144235209577	0.713491739988074	0.713491739988074
Dehalococcoidaceae	0.239596274497762	0.239596274497762	-0.098607747429701	0.717846597960228	0.717846597960229
Bdellovibrionaceae	0.250329480710336	0.250329480710336	0.0355391145643815	0.717846597960228	0.717846597960229
Atopobiaceae	0.251284083239431	0.251284083239431	0.156326880459229	0.717846597960228	0.717846597960229
Clostridiales Family XIII. Incertae Sedis	0.26025580865062	0.26025580865062	0.143037366777645	0.717846597960228	0.717846597960229
Yersiniaceae	0.262317115364948	0.262317115364948	0.221037359377887	0.717846597960228	0.717846597960229
Veillonellaceae	0.265422271514706	0.265422271514706	0.200337584256825	0.717846597960228	0.717846597960229
Anaplasmataceae	0.271475407098742	0.271475407098742	0.0458298160065951	0.717901632105561	0.717901632105562
Lachnospiraceae	0.281381326453571	0.281381326453571	-0.109583359068789	0.727921257564672	0.727921257564672
Polyangiaceae	0.295223720030827	0.295223720030827	-0.0515436019357858	0.747481333695074	0.747481333695074
Oscillospiraceae	0.306144396329893	0.306144396329893	0.163244885446422	0.749095140770555	0.749095140770555
Barnesiellaceae	0.318553527335638	0.318553527335638	-0.101364485301807	0.749095140770555	0.749095140770555
Lactobacillaceae	0.327921331520814	0.327921331520814	-0.3024725488693	0.749095140770555	0.749095140770555
Peptostreptococcaceae	0.345812338005029	0.345812338005029	-0.159565392795625	0.749095140770555	0.749095140770555
Desulfomicrobiaceae	0.346217439222269	0.346217439222269	0.0654985889919008	0.749095140770555	0.749095140770555
Leptolyngbyaceae	0.351040573487658	0.351040573487658	-0.0312649425527653	0.749095140770555	0.749095140770555
Caedimonadaceae	0.357779754791348	0.357779754791348	0.0992145317130414	0.749095140770555	0.749095140770555
Ruminococcaceae	0.363841599806891	0.363841599806891	-0.0945499515549138	0.749095140770555	0.749095140770555
Propionibacteriaceae	0.364795577055008	0.364795577055008	-0.07192615959304	0.749095140770555	0.749095140770555
Spirochaetaceae	0.36679313854249	0.36679313854249	-0.200625341849023	0.749095140770555	0.749095140770555
Rikenellaceae	0.375121247090982	0.375121247090982	0.145638854036287	0.749095140770555	0.749095140770555
Heliobacteriaceae	0.375754003901462	0.375754003901462	-0.125526974203711	0.749095140770555	0.749095140770555
Syntrophomonadaceae	0.383053156696934	0.383053156696934	-0.0792664903223132	0.749095140770555	0.749095140770555
Staphylococcaceae	0.383989946109276	0.383989946109276	0.106925461290766	0.749095140770555	0.749095140770555
Pseudomonadaceae	0.40009155025206	0.40009155025206	0.0466376121786651	0.767917652903148	0.767917652903148
Morganellaceae	0.429660301830074	0.429660301830074	-0.0396611097246212	0.782573329685572	0.782573329685572
Clostridiales Family XVI. Incertae Sedis	0.433758495397601	0.433758495397601	-0.0345105210710007	0.782573329685572	0.782573329685572
Parachlamydiaceae	0.435556729722511	0.435556729722511	-0.0732428493721769	0.782573329685572	0.782573329685572
Erysipelotrichaceae	0.440537396688123	0.440537396688123	-0.111463386188476	0.782573329685572	0.782573329685572
Thermoanaerobacterales Family IV. Incertae Sedis	0.446311678275077	0.446311678275077	0.0335879051307786	0.782573329685572	0.782573329685572
Promicromonosporaceae	0.4573825566139	0.4573825566139	0.0207630099319947	0.782573329685572	0.782573329685572
Bacillaceae	0.459856658863414	0.459856658863414	0.0620362811913157	0.782573329685572	0.782573329685572
Erwiniaceae	0.460337252756219	0.460337252756219	0.12341815713548	0.782573329685572	0.782573329685572
Chlamydiaceae	0.47769829876085	0.47769829876085	0.0764771862426282	0.800649261303397	0.800649261303397
Sutterellaceae	0.486445928135699	0.486445928135699	0.108880551125162	0.803987020113169	0.803987020113169
Halobacteroidaceae	0.521332765991132	0.521332765991132	0.0581818784965632	0.843886251391302	0.843886251391302
Geobacteraceae	0.528267707910258	0.528267707910258	0.125164680497528	0.843886251391302	0.843886251391302
Acetobacteraceae	0.532055009252669	0.532055009252669	-0.0603653351010665	0.843886251391302	0.843886251391302
Streptomycetaceae	0.546956754701709	0.546956754701709	-0.0326700353629171	0.843886251391302	0.843886251391302
Candidatus Nanosynbacteraceae	0.551847303086055	0.551847303086055	-0.0328229004569532	0.843886251391302	0.843886251391302
Eggerthellaceae	0.561153483820577	0.561153483820577	-0.050440576159291	0.843886251391302	0.843886251391302
Bifidobacteriaceae	0.565474114147327	0.565474114147327	-0.114836564737851	0.843886251391302	0.843886251391302
Acidaminococcaceae	0.567318488330287	0.567318488330287	0.125680353419375	0.843886251391302	0.843886251391302
Cellvibrionaceae	0.58788367873591	0.58788367873591	-0.070862422545647	0.856056125094071	0.856056125094071
Cellulomonadaceae	0.589887413930368	0.589887413930368	0.0215523688138416	0.856056125094071	0.856056125094071
Dermocarpellaceae	0.600420714820945	0.600420714820945	0.0518412251194136	0.860844157393885	0.860844157393885
Aphanothecaceae	0.613382480088734	0.613382480088734	-0.064368053649171	0.86895851345904	0.86895851345904
Tannerellaceae	0.62770887039052	0.62770887039052	-0.0760055434783793	0.878792418546729	0.878792418546729
Eubacteriaceae	0.643009971131656	0.643009971131656	0.0574753295434582	0.889746355403106	0.889746355403106
Bacteroidaceae	0.658774443627564	0.658774443627564	-0.0671058076379062	0.896203353865465	0.896203353865465
Rhodospirillaceae	0.664654682434705	0.664654682434705	0.0253759549372624	0.896203353865465	0.896203353865465
Spiroplasmataceae	0.670269735243919	0.670269735243919	0.0472968013331802	0.896203353865465	0.896203353865465
Thermoanaerobacterales Family III. Incertae Sedis	0.682831069415798	0.682831069415798	-0.0586660919795001	0.902854414005333	0.902854414005333
Acholeplasmataceae	0.713035627146693	0.713035627146693	-0.0436303898916679	0.928767582265755	0.928767582265755
Odoribacteraceae	0.72184983165929	0.72184983165929	-0.0512914364574977	0.928767582265755	0.928767582265755
Tissierellaceae	0.725843572695086	0.725843572695086	0.017198577102828	0.928767582265755	0.928767582265755
Zoogloeaceae	0.756776765145047	0.756776765145047	-0.0211113104193332	0.931475346074921	0.931475346074921
Clostridiaceae	0.758053461982479	0.758053461982479	0.0590012665674921	0.931475346074921	0.931475346074921
Nitrosomonadaceae	0.758476202870849	0.758476202870849	-0.054993742850579	0.931475346074921	0.931475346074921
Microbacteriaceae	0.767519618486959	0.767519618486959	0.0549035476857378	0.931475346074921	0.931475346074921
Flavobacteriaceae	0.768212557107127	0.768212557107127	-0.0364102323535616	0.931475346074921	0.931475346074921
Calotrichaceae	0.780628269991308	0.780628269991308	0.0294243376267593	0.931475346074921	0.931475346074921
Christensenellaceae	0.782752391659597	0.782752391659597	0.0277344855831993	0.931475346074921	0.931475346074921
Desulfovibrionaceae	0.792444264491177	0.792444264491177	0.0478151361598416	0.933671955192575	0.933671955192575
Rhizobiaceae	0.818852756506579	0.818852756506579	0.00964253365623651	0.955328215924343	0.955328215924343
Cytophagaceae	0.833306650416165	0.833306650416165	0.00955338864561561	0.961350849088506	0.961350849088506
Peptococcaceae	0.853139686916348	0.853139686916348	-0.0291133768319027	0.961350849088506	0.961350849088506
Limnochordaceae	0.863367800466025	0.863367800466025	0.014123745432519	0.961350849088506	0.961350849088506
Rhodobacteraceae	0.868268558913128	0.868268558913128	-0.00745524351835099	0.961350849088506	0.961350849088506
Halobacteriovoraceae	0.869768436029807	0.869768436029807	-0.01521819990159	0.961350849088506	0.961350849088506
Listeriaceae	0.881799125730346	0.881799125730346	-0.00651031539849598	0.961350849088506	0.961350849088506
Moraxellaceae	0.899265068193794	0.899265068193794	-0.00367119772931204	0.961350849088506	0.961350849088506
Pasteurellaceae	0.907143459025324	0.907143459025324	0.0147341416834534	0.961350849088506	0.961350849088506
Oceanospirillaceae	0.926356362550003	0.926356362550003	-0.0148555436923245	0.961350849088506	0.961350849088506
Porphyromonadaceae	0.926368851368052	0.926368851368052	-0.00588344445844364	0.961350849088506	0.961350849088506
Desulfobacteraceae	0.928088774390743	0.928088774390743	0.00356219510148736	0.961350849088506	0.961350849088506
Thermaceae	0.929830272983608	0.929830272983608	-0.00747446664027774	0.961350849088506	0.961350849088506
Planococcaceae	0.930779293405188	0.930779293405188	-0.00543563361463771	0.961350849088506	0.961350849088506
Paenibacillaceae	0.937115113397199	0.937115113397199	-0.00561524023365869	0.961350849088506	0.961350849088506
Burkholderiaceae	0.945802776331439	0.945802776331439	0.00590308738131551	0.961970345157617	0.961970345157617
Comamonadaceae	0.976276027661787	0.976276027661787	-0.00281576341910119	0.984549553319938	0.984549553319938
Hungateiclostridiaceae	0.985159510376025	0.985159510376025	-0.00282610307768895	0.985159510376025	0.985159510376025
