SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Actinopolysporales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Caldisericales	Calditrichales	Campylobacterales	Candidatus Babeliales	Candidatus Brocadiales	Candidatus Nanopelagicales	Candidatus Nanosynbacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfuromonadales	Dictyoglomales	Eggerthellales	Egibacterales	Egicoccales	Elusimicrobiales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Gloeoemargaritales	Glycomycetales	Halanaerobiales	Haloferacales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Isosphaerales	Jiangellales	Kiritimatiellales	Kordiimonadales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Mesoaciditogales	Methanobacteriales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylacidiphilales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Nakamurellales	Natranaerobiales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrosopumilales	Nitrososphaerales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Parvularculales	Pasteurellales	Pelagibacterales	Petrotogales	Phycisphaerales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Solirubrobacterales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Streptosporangiales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermomicrobiales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Trueperales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SRR11292134	0.0	0.0	0.0	0.0	0.0	0.0	0.3440668076567213	0.3440668076567213	0.3440668076567213	0.9164574493833743	0.0	0.0	0.0	0.0	0.8476788808758794	0.0	4.587066857780877	0.0	0.0	1.887199109093771	0.0	0.0	2.922815906722185	0.0	0.0	1.1550865832939732	0.5336054284183223	0.0	0.0	0.0	0.0	0.0	0.3440668076567213	0.3440668076567213	1.0746372665332478	0.0	0.66511485944138	0.0	0.3440668076567213	0.0	0.0	4.2400652083507975	0.0	0.0	0.7659200947532157	0.975818178003408	0.0	0.0	0.0	0.0	0.3440668076567213	0.66511485944138	0.0	0.0	0.0	0.975818178003408	0.0	0.0	0.0	0.5336054284183223	0.0	1.6599992824134187	0.0	2.9536630163869475	0.0	0.3440668076567213	0.0	3.101650829941419	0.975818178003408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3569852095908088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.379460420407194	0.8476788808758794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3440668076567213	0.0	0.0	0.0	0.0	0.5336054284183223	0.0	0.5336054284183223	0.0	0.0	0.0	0.0	2.858766685664546	0.0	0.0	0.0	0.0	0.0	0.9164574493833743	0.0	0.0	0.3440668076567213	0.0	0.0	0.0	0.0	2.3513009078478193	0.0	0.0	0.3440668076567213	0.0	0.0	0.3440668076567213	0.0	0.0	0.0	0.0	0.975818178003408	0.0	0.0	0.0	0.5336054284183223	0.66511485944138	0.3440668076567213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8476788808758794	0.0	0.0	0.0	0.0	0.66511485944138	0.975818178003408	0.0	3.1491974252536195	2.1268385846730284	0.5336054284183223	0.5336054284183223
SRR11292135	0.25055958487788954	2.1080007042183118	0.0	0.0	0.0	0.40843406013939143	0.25055958487788954	1.1995048242712274	0.0	0.5239696102875945	1.2952092356615186	0.25055958487788954	0.0	0.0	1.965328468638923	0.25055958487788954	3.815204997653083	0.8600130616461684	0.40843406013939143	3.0107707696587442	0.0	0.0	1.6725943231444416	0.0	0.0	0.25055958487788954	0.6151384081761534	0.0	0.0	0.0	0.0	0.0	0.25055958487788954	0.25055958487788954	1.4639019235645794	0.0	0.25055958487788954	0.25055958487788954	0.40843406013939143	0.0	0.0	4.440633912886156	0.0	0.25055958487788954	0.0	1.1995048242712274	0.0	0.0	0.0	0.0	0.7546107531435021	0.7546107531435021	0.0	0.40843406013939143	0.0	2.039412269958812	0.0	0.0	0.0	0.40843406013939143	0.0	1.6797397054514664	0.25055958487788954	3.7404962886878046	0.0	0.944764963231496	0.0	1.5671007491642892	1.5671007491642892	0.5239696102875945	0.0	0.0	0.0	0.40843406013939143	0.0	0.0	0.0	0.0	0.25055958487788954	0.0	1.7072006119078802	0.0	0.0	0.0	0.0	0.0	0.0	0.25055958487788954	2.2838441766162147	0.5239696102875945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8600130616461684	0.25055958487788954	0.0	0.0	0.25055958487788954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40843406013939143	0.0	0.0	0.0	0.0	0.0	0.40843406013939143	0.0	0.0	0.0	0.0	0.6904495743024204	0.0	0.0	1.5081644538468773	0.0	0.0	0.5239696102875945	0.25055958487788954	0.40843406013939143	0.6151384081761534	0.25055958487788954	0.0	0.25055958487788954	0.25055958487788954	1.720306229141248	0.0	0.0	0.0	0.40843406013939143	0.25055958487788954	0.5239696102875945	0.25055958487788954	0.0	0.5239696102875945	0.0	0.0	0.0	0.0	0.6904495743024204	0.25055958487788954	0.0	0.0	0.0	0.9044531406560155	0.9816507458634174	0.0	0.9044531406560155	4.304777527939136	0.40843406013939143	0.5239696102875945
SRR11292136	0.24264900332850892	3.10850218209697	0.24264900332850892	0.24264900332850892	0.0	0.0	0.5112547297534807	0.8885106960501572	0.0	0.24264900332850892	0.5112547297534807	0.24264900332850892	0.0	0.0	1.310889897993925	0.24264900332850892	4.510062096417453	0.39739524753565325	1.310889897993925	2.31872252467425	0.0	0.0	2.411135535827926	0.0	0.0	0.0	0.24264900332850892	0.0	0.0	0.0	0.0	0.0	0.24264900332850892	0.39739524753565325	1.2231607772789783	0.0	0.39739524753565325	0.0	0.6759766765937987	0.0	0.0	4.378601193116401	0.0	1.7213313856693708	0.0	1.203268492823538	0.0	0.0	0.0	0.0	0.5112547297534807	2.9921980320535364	0.0	0.39739524753565325	0.0	1.1131049749704283	0.0	0.0	0.0	1.1131049749704283	0.0	1.0873019929097412	0.24264900332850892	2.8816174144278768	0.0	0.24264900332850892	0.0	2.554793108738972	0.8885106960501572	0.6759766765937987	0.0	0.0	0.0	0.0	0.0	0.39739524753565325	0.0	0.0	0.0	0.0	2.2011768354212684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.238396404596432	0.0	0.5112547297534807	0.24264900332850892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24264900332850892	0.39739524753565325	0.0	2.2421349292358763	0.7396196638570693	0.0	0.24264900332850892	0.0	0.39739524753565325	0.0	0.0	0.0	0.0	0.0	0.0	0.24264900332850892	0.0	0.0	0.0	0.0	0.0	0.24264900332850892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9227253020245256	0.0	0.0	0.6013789330707959	1.8251800583957145	0.0	0.24264900332850892	0.39739524753565325	0.24264900332850892	0.6013789330707959	0.0	0.7951171602777588	0.0	0.0	0.0	0.9653317053919444	1.6959030461719706	0.39739524753565325	0.24264900332850892	0.0	0.0	0.0	0.0	0.0	0.0	0.24264900332850892	0.0	0.0	0.0	0.24264900332850892	0.39739524753565325	0.0	0.0	0.5112547297534807	0.39739524753565325	0.39739524753565325	0.5112547297534807
SRR11292137	0.23893614559091791	2.9400127831772855	0.0	0.0	0.0	0.23893614559091791	0.0	1.5221332061330455	0.0	0.5052378170015837	0.0	0.0	0.0	0.39218643463900454	1.7065585270899186	0.0	4.391217014459638	0.23893614559091791	0.0	0.7878034999864854	0.0	0.0	2.305335141171169	0.23893614559091791	0.0	0.0	0.8809245434525378	1.2149638183941127	0.0	0.0	0.23893614559091791	0.23893614559091791	0.5052378170015837	0.23893614559091791	1.3754811160341773	0.23893614559091791	0.7324978629777401	0.0	0.39218643463900454	0.0	0.0	4.311116865548588	0.0	2.406213036647031	0.5052378170015837	2.707640910844744	0.0	0.0	0.0	0.0	0.5052378170015837	0.9209311842816075	0.0	0.0	0.0	1.1524071079493488	0.0	0.0	0.0	0.7878034999864854	0.0	2.177951883134979	0.5052378170015837	3.1127550021337327	0.39218643463900454	0.5052378170015837	0.23893614559091791	2.056777441958447	0.9209311842816075	0.7324978629777401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7864037465497984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51528597796073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7595415433803563	0.0	0.0	0.0	0.0	0.0	1.2864278909986977	0.0	0.5052378170015837	0.39218643463900454	0.0	0.0	0.0	0.0	0.0	0.39218643463900454	0.0	0.0	0.0	0.0	0.5052378170015837	0.0	0.0	0.0	0.0	0.0	1.993709638062984	0.0	0.23893614559091791	0.0	0.23893614559091791	0.0	0.0	0.39218643463900454	2.6819112601564967	0.0	0.0	0.39218643463900454	1.4260917014527803	0.0	0.39218643463900454	0.0	0.0	0.669107166573198	0.0	1.0226814599313534	0.0	0.0	0.0	1.1950962089611694	1.2149638183941127	0.0	0.0	0.0	0.23893614559091791	1.3025966301591494	0.23893614559091791	0.0	0.0	0.23893614559091791	0.23893614559091791	0.0	0.0	0.0	0.39218643463900454	0.669107166573198	0.0	1.8262006556020345	3.953507242826197	0.39218643463900454	0.0
SRR11292138	0.0	0.37265810314049375	0.0	0.0	0.0	0.0	0.0	1.2026198264059615	0.37265810314049375	0.37265810314049375	0.7055098111536602	0.0	0.0	0.0	1.5085064991098058	0.0	3.901124480605972	0.0	0.0	0.7055098111536602	0.0	0.0	1.8552057428689765	0.0	0.0	0.0	0.37265810314049375	0.0	0.0	0.0	0.0	0.0	0.0	0.37265810314049375	1.1639423683754342	0.0	0.37265810314049375	0.0	0.0	0.0	0.0	4.69547122844412	0.0	0.0	0.5702207620879868	0.8085136405135062	0.0	0.0	0.0	0.0	0.37265810314049375	0.0	0.0	0.7055098111536602	0.0	2.385310355890584	0.0	0.0	0.0	1.4498240574937389	0.0	1.07441286701048	0.5702207620879868	3.1887578524153457	0.0	0.8085136405135062	0.0	1.9827389696449793	0.7055098111536602	0.5702207620879868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3014790324740564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.686204655749811	0.5702207620879868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37265810314049375	0.0	0.5702207620879868	0.0	0.0	0.0	0.0	0.0	0.0	0.37265810314049375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8917104402184097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7055098111536602	0.0	0.37265810314049375	0.0	0.5702207620879868	0.0	0.7055098111536602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5702207620879868	0.0	0.0	0.0	0.0	0.37265810314049375	0.7055098111536602	0.0	3.314294469881485	0.5702207620879868	0.0	0.37265810314049375
SRR11292139	0.0	2.962400953810177	0.0	0.0	0.0	0.0	0.3422331816703284	1.7106224036270274	0.0	1.2500920526351704	2.11559836032678	0.0	0.3422331816703284	0.0	2.032274507190493	2.3456156307672034	4.137215525333093	0.3422331816703284	0.0	2.5628971731338637	0.0	0.0	2.1312737533789607	0.5312336671060451	0.0	0.0	0.7631404451537309	0.0	0.0	0.0	0.3422331816703284	0.3422331816703284	0.6624859157966572	0.5312336671060451	1.2784244179182278	0.0	0.7631404451537309	0.6624859157966572	0.3422331816703284	0.0	0.0	4.554008414629932	0.0	1.113622612980457	0.7631404451537309	2.195554388227857	0.0	0.0	0.0	0.0	0.5312336671060451	1.6680458979266566	0.0	0.0	0.0	2.086726572257393	0.0	0.0	0.0	1.113622612980457	0.0	2.9330389688468017	0.3422331816703284	2.773293300372178	0.0	1.1871958145057642	0.0	3.056938470779411	0.6624859157966572	1.024991179816824	0.0	0.0	0.0	0.0	0.0	0.3422331816703284	0.5312336671060451	0.0	0.0	0.0	2.5586019274166985	0.0	0.0	0.0	0.0	0.0	0.3422331816703284	0.5312336671060451	3.548042038169844	1.024991179816824	0.0	1.2197815500401454	0.0	0.6624859157966572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3422331816703284	0.8448002184969837	0.0	1.5678636407297923	0.3422331816703284	0.0	0.0	0.0	0.3422331816703284	0.3422331816703284	2.418948567204761	0.0	0.0	0.0	0.7631404451537309	0.9728173542949344	0.0	0.0	0.0	0.3422331816703284	0.0	1.3976064348442825	0.0	0.0	0.0	0.5312336671060451	0.0	0.0	0.0	2.41496114988669	0.0	0.0	1.2500920526351704	1.4560307091126217	0.6624859157966572	0.8448002184969837	0.5312336671060451	0.3422331816703284	0.0	0.3422331816703284	0.7631404451537309	0.3422331816703284	0.0	0.0	0.913508764374981	1.3300825385476132	0.0	0.0	0.0	0.3422331816703284	0.5312336671060451	0.0	0.0	0.0	0.6624859157966572	0.0	0.0	0.0	0.3422331816703284	1.4179670806557092	0.913508764374981	0.0	1.2784244179182278	3.4222096652049827	0.9728173542949344	0.6624859157966572
SRR11292140	0.0	0.0	0.0	0.26810227152511773	0.0	0.7217974959075448	0.0	1.5131752603387194	0.0	0.43263844753068703	0.7870216342591174	0.6450165395961309	0.0	0.0	1.9533376981194623	1.8244873679428364	4.3932128072706735	0.26810227152511773	0.0	2.201353719387582	0.0	0.0	2.5990543143045843	0.0	0.0	0.0	1.332342214886526	0.0	0.0	0.0	0.0	0.26810227152511773	0.26810227152511773	0.0	1.3492620601470922	0.0	0.26810227152511773	0.0	1.3147363663402918	0.0	0.0	4.470055258943825	0.0	2.3850214403331544	0.5516822690935207	1.0510605554280945	0.0	0.0	0.26810227152511773	0.0	0.26810227152511773	1.6731525649758217	0.0	0.26810227152511773	0.0	1.5564556180406026	0.0	0.0	0.0	0.5516822690935207	0.0	3.3043851493752343	0.26810227152511773	2.745803164635543	0.0	1.725029558657264	0.0	2.7785026326369597	0.6450165395961309	0.6450165395961309	0.0	0.0	0.0	0.0	0.0	0.26810227152511773	0.0	0.0	0.43263844753068703	0.0	1.6404656156998423	0.0	0.0	0.0	0.0	0.0	0.0	0.26810227152511773	3.221959536674255	0.26810227152511773	0.0	1.5016459687585626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26810227152511773	0.0	0.43263844753068703	0.43263844753068703	0.0	0.0	0.7217974959075448	0.84371709375696	0.0	0.6450165395961309	0.0	0.0	0.0	0.0	1.0167680785165276	0.0	0.0	0.0	0.26810227152511773	0.0	1.0167680785165276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8617334448604472	0.0	0.0	0.0	0.26810227152511773	0.0	0.6450165395961309	0.5516822690935207	0.0	0.26810227152511773	0.0	1.0167680785165276	0.0	0.0	0.0	0.5516822690935207	0.0	0.5516822690935207	0.0	0.0	0.5516822690935207	1.2772270361679543	0.26810227152511773	0.0	0.43263844753068703	0.5516822690935207	0.0	0.0	0.0	0.0	1.0510605554280945	0.7217974959075448	0.0	3.087436555515687	1.6731525649758217	0.43263844753068703	0.43263844753068703
SRR11292141	0.0	2.412880215521195	0.0	0.0	0.0	0.0	0.0	0.8717916546061907	0.0	1.3720483995460624	0.8717916546061907	1.3720483995460624	0.0	0.0	1.9600542173355928	0.0	4.563536967910506	0.0	0.6255052611930159	1.308163944185587	0.0	0.0	2.8098119947792655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4277293413649474	0.0	0.8717916546061907	0.0	0.0	0.0	0.0	4.222715758783681	0.0	0.6255052611930159	0.0	0.8717916546061907	0.0	0.0	0.0	0.0	0.0	0.6255052611930159	0.0	0.6255052611930159	0.0	0.8717916546061907	0.0	0.0	0.0	1.0279861799146577	0.0	2.4590104727856543	0.0	2.3163896082673925	0.0	0.0	0.0	1.911407181132915	0.0	3.2276969978351815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.875657866548581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.930222759880986	0.6255052611930159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6255052611930159	0.6255052611930159	0.0	0.0	0.0	0.0	0.8717916546061907	0.0	0.0	0.0	0.0	0.0	2.612972352364297	0.0	1.1426239387834785	0.0	0.0	0.0	0.0	0.0	1.856615479291357	0.0	0.0	0.0	1.1426239387834785	0.0	0.0	0.0	0.0	0.6255052611930159	0.0	0.6255052611930159	0.0	0.0	0.0	0.8717916546061907	0.8717916546061907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2332340100810077	0.0	0.0	2.5507249177315874	3.5164149895829833	0.0	0.0
SRR11292142	0.0	0.0	0.0	0.0	0.0	0.4076668397328421	0.9436487847054701	1.6011426270081595	0.6141848681620948	0.7535732251711115	0.0	0.858927735834566	0.0	0.0	2.203510552075304	0.0	2.786180899663776	0.0	0.0	0.7535732251711115	0.0	0.0	0.858927735834566	0.0	0.0	0.0	0.4076668397328421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9436487847054701	0.0	0.4076668397328421	0.0	0.0	0.4076668397328421	0.0	4.533729835334918	0.0	2.770412948881169	0.4076668397328421	1.1288188508569486	0.0	0.0	0.0	0.0	0.4076668397328421	0.0	0.0	0.4076668397328421	0.0	1.811719604194627	0.0	0.0	0.0	0.6141848681620948	0.0	2.082282726954798	0.0	2.7075838060177437	0.0	0.0	0.0	0.9436487847054701	0.6141848681620948	0.0	0.0	0.0	0.0	1.1763695482152845	0.0	0.858927735834566	0.0	0.0	0.0	0.0	2.4060795689883507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.393680288680547	0.0	0.0	1.5471064506216814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5069442112757203	0.0	0.7535732251711115	0.0	0.0	0.0	0.0	0.6141848681620948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6141848681620948	0.0	0.0	0.0	0.0	0.0	1.1288188508569486	0.0	0.0	0.0	0.7535732251711115	0.0	0.0	0.0	0.0	0.0	0.0	0.7535732251711115	0.0	0.0	0.0	0.0	0.858927735834566	0.0	0.4076668397328421	0.0	0.858927735834566	0.9436487847054701	0.4076668397328421	0.0	0.0	0.858927735834566	0.0	0.0	0.0	0.0	0.6141848681620948	0.7535732251711115	0.0	2.177351464642378	2.2160220109493625	0.0	0.4076668397328421
SRR11292143	0.0	3.161848070467133	0.0	0.0	0.0	0.19987840778672653	0.8709271278963733	0.33623933726971467	0.0	1.0149903788804138	0.8353414244370658	0.0	0.0	0.33623933726971467	0.8353414244370658	0.19987840778672653	4.671406902421617	0.0	0.19987840778672653	1.3072142802744044	0.19987840778672653	0.0	1.9781639532352162	0.0	0.0	0.0	0.43986119523563744	0.0	0.19987840778672653	0.0	0.0	0.0	0.43986119523563744	0.0	1.0614559245282686	0.0	0.43986119523563744	0.0	0.33623933726971467	0.0	0.0	4.037256075118546	0.0	0.9038165107314834	0.19987840778672653	0.9629511611292938	0.0	0.0	0.0	0.0	0.19987840778672653	0.19987840778672653	0.19987840778672653	0.0	0.0	0.6538583726481202	0.0	0.0	0.0	0.6538583726481202	0.0	2.431117240212651	0.19987840778672653	2.1427963081676555	0.0	0.33623933726971467	0.0	3.112651960581323	0.5935350069619665	0.43986119523563744	0.0	0.0	0.0	0.0	0.0	0.19987840778672653	0.0	0.0	0.0	0.33623933726971467	1.6162340589534945	0.0	0.0	0.0	0.0	0.0	0.0	0.19987840778672653	2.5610335533320114	0.19987840778672653	0.0	0.33623933726971467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19987840778672653	0.19987840778672653	0.0	0.33623933726971467	0.19987840778672653	0.0	0.0	0.0	0.43986119523563744	0.0	0.5234600614705607	0.0	0.0	0.0	0.19987840778672653	0.5935350069619665	0.0	0.0	0.0	0.0	0.0	0.9629511611292938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5428014376557035	0.0	0.0	0.43986119523563744	0.19987840778672653	1.5126880532937776	0.43986119523563744	0.19987840778672653	0.19987840778672653	0.0	0.0	0.5935350069619665	0.0	0.0	0.0	0.5935350069619665	0.33623933726971467	0.19987840778672653	0.0	0.0	0.19987840778672653	0.5935350069619665	0.0	0.0	0.0	0.5234600614705607	0.19987840778672653	0.0	0.0	0.0	1.0388442791961165	0.0	0.0	2.098601326068504	0.33623933726971467	0.8709271278963733	0.5935350069619665
SRR11292144	0.6940219471273791	2.935490240215538	0.0	0.0	0.3644482205977827	0.0	0.7964222967541694	0.7964222967541694	0.0	0.0	0.0	0.0	0.0	0.0	1.7395133368967293	0.0	4.4315727098317055	0.3644482205977827	0.0	2.0150547769556533	0.0	0.0	1.8068153895148886	0.0	0.0	0.0	0.3644482205977827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1082290268838548	0.3644482205977827	0.559775533401454	0.0	0.0	0.0	0.0	4.379859174866842	0.0	1.2246217953350285	0.0	1.1505882833446428	0.0	0.0	0.0	0.0	0.0	0.6940219471273791	0.0	0.0	0.0	1.4946053746462367	0.0	0.0	0.0	1.3430388549900036	0.0	0.6940219471273791	0.3644482205977827	3.822788948355941	0.0	0.559775533401454	0.0	3.0767162178409166	0.8792255821058648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.037173992983939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6901750099540074	0.559775533401454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8792255821058648	0.0	1.0086497968220811	0.3644482205977827	0.3644482205977827	0.0	0.0	0.0	0.0	0.3644482205977827	0.0	0.0	0.0	0.0	0.3644482205977827	0.0	0.0	0.0	0.0	0.0	1.5923890160021676	0.0	0.3644482205977827	0.0	0.0	0.0	0.0	0.0	1.7978161548781886	0.0	0.0	0.0	0.0	1.3430388549900036	0.3644482205977827	0.0	0.3644482205977827	0.0	0.0	0.8792255821058648	0.0	0.0	0.0	0.9487411719510241	0.0	1.1505882833446428	0.0	0.0	0.3644482205977827	0.0	0.3644482205977827	0.0	0.3644482205977827	0.3644482205977827	0.0	0.0	0.0	0.0	0.8792255821058648	0.3644482205977827	0.0	0.8792255821058648	0.0	0.559775533401454	0.0
SRR11292145	0.0	0.5044773156340312	0.0	0.0	0.0	0.0	0.6327175086424655	1.5014791691081728	0.6327175086424655	0.3217068843559406	0.0	0.0	0.0	0.0	1.3607916736297032	0.0	4.5765038710359915	0.0	1.0782841307420894	1.9744634141386073	0.0	0.0	3.164889173948621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5044773156340312	0.3217068843559406	1.0365376214791633	0.0	0.5044773156340312	0.0	0.0	0.0	0.0	4.183332202559309	0.0	0.8799637397993496	0.0	0.9903472873986746	0.0	0.0	0.0	0.0	0.0	0.7315964155587765	0.0	0.6327175086424655	0.0	1.4368075597063161	0.0	0.0	0.0	1.2685868588325369	0.0	0.81208531603788	0.3217068843559406	3.4703132788856283	0.0	0.3217068843559406	0.0	1.1163673250096928	0.0	0.6327175086424655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2220035505999065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.355735728349828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0365376214791633	0.0	0.3217068843559406	0.0	0.0	0.0	0.0	0.5044773156340312	0.0	0.9903472873986746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1163673250096928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9386531031926294	0.0	0.0	0.3217068843559406	1.2421152742649917	0.0	0.0	0.0	0.3217068843559406	0.5044773156340312	0.0	0.5044773156340312	0.0	0.0	0.0	0.6327175086424655	0.9903472873986746	0.3217068843559406	0.0	0.0	0.0	0.0	0.0	0.0	0.3217068843559406	0.0	0.0	0.0	0.0	0.5044773156340312	0.5044773156340312	0.3217068843559406	0.0	3.218213268536754	0.3217068843559406	0.3217068843559406	0.0
