bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Vibrionaceae	0.0496600226353656	0.00754305752377484	0.496694858559612	0.172554528170896	0.414304791154206	0.113342998541664	0.282460153235691	0.26048087344588	0.0581238850218547	0.856148063526461	0.595187121892284
Caulobacteraceae	0.0528436640811344	0.00773591275470729	0.553607692067694	0.66578879205902	0.223110622815091	0.053161692835385	0.0474916005112665	0.265027375760448	0.0581238850218547	0.865892541344148	0.89849167083693
Thermodesulfobacteriaceae	0.053092229566129	0.0106942559349284	0.703043988264691	0.147319967315276	0.228021700105152	0.0363389110960843	0.170239025234056	0.265027375760448	0.0743250787477527	0.906048687669115	0.595187121892284
Porphyromonadaceae	0.053828079517125	0.0532004874360466	0.25871233823264	0.253716068853101	0.276948643595321	0.180573523614151	-0.226111228761254	0.265027375760448	0.217496110400308	0.661146551797149	0.667634993091355
Amoebophilaceae	0.0548981709201213	0.362289163352568	0.0192225651560424	0.0376826777555989	-0.0983349542611259	-0.293134664619453	-0.318095678956252	0.265027375760448	0.641496203019917	0.355323164584857	0.394267672069948
Pseudomonadaceae	0.0552934812737625	0.235232864213768	0.0954388945328012	0.316929670279949	0.177582684684784	-0.286671704216376	-0.211099929042885	0.265027375760448	0.53166452236933	0.501423891022649	0.751227038077386
Rhodanobacteraceae	0.0584202505138451	0.0807175526240451	0.849010963540174	0.142257527235596	-0.146526246433799	-0.0174260863082903	0.165716275768544	0.275268299031338	0.280493495368557	0.970522796984667	0.595187121892284
Steroidobacteraceae	0.0623992940494675	0.0224868156449283	0.0701037464551705	0.0479635405926492	-0.189482528671939	-0.167640580994036	-0.227046260250706	0.289116729095866	0.128818118391431	0.501423891022649	0.430124654346983
Budviciaceae	0.0653209220109179	0.00837612816341163	0.335588971302075	0.541231012835566	0.247175834226349	0.0968028245251578	0.0747343298049404	0.296050930265267	0.0610477593625706	0.723778334173572	0.820951992039674
Neisseriaceae	0.0660257470375776	0.0331661085099473	0.574601042390249	0.0327392531155067	0.369211804777245	0.105303285610968	0.501208917604505	0.296050930265267	0.16319254583682	0.865892541344148	0.364060494644435
Caldilineaceae	0.0690251101279271	0.0390897417381296	0.540326634712793	0.279685716704201	0.109387148387544	-0.0352159850336335	0.0760470367477548	0.304586993897837	0.17527335811613	0.865892541344148	0.695245389344634
Ruminococcaceae	0.0711663444884398	0.0117621010433122	0.0995780181570945	0.168233484962877	-0.250238614182732	-0.181728288922497	-0.187648900310839	0.305534402687867	0.0767497631678018	0.501423891022649	0.595187121892284
Sulfurovaceae	0.0714378999090336	0.0181911335284063	0.286074872598234	0.762164326925877	0.0970616546642792	0.0473804401169917	-0.0162459562458004	0.305534402687867	0.114934889111295	0.688007094433863	0.933716020806236
Halomonadaceae	0.0795114629925945	0.0203861213537217	0.428073783019831	0.0695456208866519	0.257917854294134	0.0950568311282915	0.269549418051403	0.332762969029324	0.125940927474103	0.832199382374217	0.475509414239258
Campylobacteraceae	0.0801982695142615	0.0118713662453794	0.125804369598988	0.349402769258308	0.366748431563197	0.24286327424022	0.179866911729637	0.332762969029324	0.0767497631678018	0.501423891022649	0.751227038077386
Pectobacteriaceae	0.0847387360885081	0.0224150704841893	0.902284708223086	0.177284120979719	0.320205781664702	0.0185171097620299	0.250535122128942	0.34643189165596	0.128818118391431	0.973472210505504	0.595187121892284
Parachlamydiaceae	0.0868244926967527	0.12317584310035	0.0148941012754373	0.624660169932866	0.143340167475241	0.260155311677034	0.0618998739342626	0.349814622749236	0.357197011296329	0.318504627274736	0.872640840408727
Sinobacteraceae	0.0899174791558495	0.275384363163132	0.0820660967215191	0.0210526412588124	-0.0889954865509497	-0.161522202496021	-0.267994228182697	0.357100845790374	0.567087799698894	0.501423891022649	0.308033382628939
Iamiaceae	0.0919192210557045	0.0242173934348321	0.167865754663068	0.0708867441861278	0.186862037217361	0.124603416100765	0.200362516915768	0.359909062725153	0.132008536762418	0.542635811585267	0.475509414239258
Hungateiclostridiaceae	0.0986269416336139	0.0768571760958565	0.0204502540768263	0.210645753582853	0.309653173429229	0.469316643903612	0.306881907857297	0.380809580196454	0.270459429805672	0.355323164584857	0.62855487637909
Bifidobacteriaceae	0.102692667594577	0.0590144050275785	0.0427042225230285	0.0954322097968198	-0.490206201950592	-0.587558231980184	-0.583154198024635	0.391076186182089	0.231070487291082	0.456606686976997	0.520047775067135
Acetobacteraceae	0.106097690933023	0.0631972594973249	0.571011052447301	0.0401860459262691	0.185860025661343	0.0633561094039685	0.292278394838005	0.397020057944233	0.234251175203417	0.865892541344148	0.398990027410814
Desulfurellaceae	0.107109727862653	0.170998049002222	0.0923931212585314	0.0284312278677048	-0.0809384763269151	-0.111406411588545	-0.178823620731993	0.397020057944233	0.438916730493497	0.501423891022649	0.32932838946758
Methanobacteriaceae	0.116476994038981	0.445288018014731	0.0174231147662588	0.341639218131205	0.189540818105909	0.696560544543475	0.335353514194841	0.426060583458379	0.707371822903402	0.345973278929996	0.751227038077386
Rhizobiaceae	0.126296714263796	0.11513163318712	0.0513700017592272	0.0716031506342885	-0.220976036612182	-0.309169781439007	-0.349904539939157	0.455980345004354	0.344156925010962	0.494282074164295	0.475509414239258
Alicyclobacillaceae	0.129416591766389	0.0341913076571383	0.493807796947429	0.10109801288611	-0.204489118273534	-0.071608171005728	-0.211834177602021	0.461254006552002	0.16388247463249	0.856148063526461	0.520047775067135
Kiritimatiellaceae	0.13188503593509	0.0421816627420535	0.0547842069292379	0.385736715106909	0.155520577961996	0.163646392923528	0.0885964149150559	0.464101772024748	0.186134956226839	0.494282074164295	0.751227038077386
Barnesiellaceae	0.134107188732109	0.0827468497116249	0.444352666312498	0.985606573123526	-0.463814392671253	0.22603621153412	0.00653221798899296	0.466022480844078	0.283995360738663	0.841124097802994	0.993563470898194
