SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR13357929	0.0	1.5751923957920362	0.0	0.0	4.326484730517073	0.0	0.0	0.0	0.5637001751886488	0.0	0.0	0.0	0.0	0.0	0.22153465221977486	0.0	0.0	0.0	0.47659763278402634	0.0	3.7866040798171348	4.000356547570158	0.0	0.22153465221977486	0.22153465221977486	0.0	0.0	2.798326282244978	0.0	0.0	0.47659763278402634	0.22153465221977486	0.0	1.683477347321053
SRR13357930	0.2517002530360087	1.3463898378268166	0.0	0.2517002530360087	4.432455427826654	0.0	0.0	0.0	0.6171073193233042	0.0	0.0	0.4100192907184196	0.0	0.0	0.6171073193233042	0.2517002530360087	0.0	0.0	0.0	0.0	3.7150329813165204	3.714506824661783	0.0	0.2517002530360087	0.0	0.0	0.0	2.76145959603835	0.0	0.0	0.0	0.0	0.0	0.9067279281955413
SRR13357931	0.0	1.1550046370611242	0.0	0.0	4.2956091686622395	0.0	0.0	0.0	0.6357121978021626	0.0	0.0	0.7347756255199869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5963617838257913	3.8741260205339056	0.0	0.0	0.0	0.0	0.5071605375208432	3.0617243256144366	0.0	0.6357121978021626	0.32375199293016454	0.0	0.0	3.7552689897361513
SRR13357932	0.0	1.794093708854643	0.0	0.0	4.279863425194773	0.0	0.0	0.0	0.27889965497515284	0.0	0.27889965497515284	0.27889965497515284	0.0	0.0	0.27889965497515284	0.0	0.0	0.0	0.0	0.0	4.244676932938052	1.5891320616963414	0.44735623561400684	0.8064400985444613	0.0	0.0	0.0	3.121900715206101	0.0	0.27889965497515284	0.6629991118714226	0.0	0.0	0.27889965497515284
SRR13357933	0.0	1.737060276730881	0.0	0.0	4.410083731013428	0.0	0.0	0.0	0.0	0.0	0.0	0.4359232461361192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8546243866088714	3.4542507103216105	0.0	1.2189674774455292	0.0	0.0	0.0	2.8203888629589784	0.0	0.0	0.6490417623580645	0.0	0.0	3.206887734458448
SRR13357936	0.0	4.099417587717556	0.0	0.0	2.3753617381952097	0.0	0.0	0.0	0.5237399941676149	0.33645475260574803	0.8356826814683127	0.6541693516400497	0.0	0.0	1.1037952096640151	0.0	0.8356826814683127	0.0	0.0	0.0	4.342908256200254	1.4635854811312652	0.0	0.33645475260574803	0.0	0.0	0.0	3.4945015562943693	0.0	0.0	1.5130754051920585	0.0	0.0	0.9041662814995127
SRR13357938	0.0	1.4108081477533694	0.0	0.0	4.2292132824287725	0.0	0.0	0.0	0.9826932538524621	0.0	0.0	0.0	0.0	0.4986321306469915	0.6261863308237335	0.0	0.0	0.0	0.0	0.0	4.2841724513962065	2.8346048476059567	0.0	1.37290279657151	0.0	0.0	0.31726221127892146	3.046790181281361	0.31726221127892146	0.31726221127892146	0.4986321306469915	0.0	0.0	0.31726221127892146
SRR13357939	0.0	0.9859139143200466	0.0	0.0	1.8983287339958315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.573756361350508	1.0464042121558073	0.0	0.0	0.0	0.0	0.0	2.6718819595163548	0.0	0.5903535430832352	0.7275762039783753	0.0	0.0	0.5903535430832352
SRR13357940	0.0	1.3336237631843466	0.0	0.0	3.8648813830669946	0.0	0.0	0.0	1.4200067435002675	0.619394522350053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.389262852313481	3.10140043832604	0.0	0.0	0.41186254351317	0.0	0.0	3.690923816753206	0.0	0.0	0.41186254351317	0.0	0.0	0.0
SRR13357941	0.0	1.0514077220649007	0.0	0.0	4.370875166464754	0.0	0.0	0.0	0.0	0.0	0.0	0.45710016937322734	0.0	0.2861013735879041	0.2861013735879041	0.0	0.2861013735879041	0.2861013735879041	0.0	0.0	4.143469517633954	0.45710016937322734	0.0	0.5794701053663929	0.0	0.0	0.2861013735879041	2.7872245467041887	0.0	0.6748315130329096	0.6748315130329096	0.0	0.0	0.9727476328777338
