SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Actinopolysporales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Brachyspirales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Calditrichales	Campylobacterales	Candidatus Brocadiales	Candidatus Nanopelagicales	Candidatus Nanosynbacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chrysiogenales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfuromonadales	Eggerthellales	Egicoccales	Elusimicrobiales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Glycomycetales	Halanaerobiales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Kiritimatiellales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Methanobacteriales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Natranaerobiales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Pasteurellales	Pelagibacterales	Petrotogales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Streptosporangiales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermodesulfobacteriales	Thermomicrobiales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SRR13357712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5243589611772503	0.0	0.0	0.0	0.9640944761989972	0.0	4.51995303052394	0.9355233791757223	0.0	0.5243589611772503	0.0	0.0	0.0	2.6509560297485906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2003520447505175	0.0	0.8364370735011653	0.0	0.0	0.0	0.2003520447505175	0.0	0.0	0.0	3.4655822583155502	0.0	0.2003520447505175	0.0	0.3369311770480974	0.0	0.0	0.0	0.2003520447505175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9605153299631044	0.0	0.3369311770480974	0.0	0.0	0.0	0.5944911385802336	0.0	0.6548568871140725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2003520447505175	0.0	0.0	0.0	0.0	1.5722099465888324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2003520447505175	0.0	0.0	0.0	0.0	0.0	0.2003520447505175	0.0	0.990901417848612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3369311770480974	0.0	0.3369311770480974	0.0	0.0	0.0	0.3369311770480974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2003520447505175	0.2003520447505175	0.0	0.0	0.0	0.0	0.0	0.2003520447505175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3369311770480974	0.6548568871140725	2.119644448494726	0.3369311770480974	0.2003520447505175	0.4406785529252595
SRR13357713	0.0	2.934344305235329	0.30145921576694457	0.0	0.0	0.0	0.0	0.30145921576694457	0.30145921576694457	0.0	0.47769345397423035	0.0	0.0	0.0	1.2560828983895234	0.30145921576694457	4.057114676967253	1.0007722910190957	0.0	2.719358066336657	0.0	0.0	0.0	3.059662754475407	0.0	0.0	0.6027036625102682	0.0	0.0	0.0	0.0	0.30145921576694457	0.0	1.301845151498553	0.0	0.47769345397423035	0.0	1.1469248213956547	0.0	0.0	0.0	4.334385855172342	0.0	0.6027036625102682	0.30145921576694457	0.8458335863953101	0.0	0.30145921576694457	0.6027036625102682	0.30145921576694457	0.0	0.30145921576694457	1.8203889643521578	0.0	0.0	0.0	0.0	1.8070245969251235	0.0	3.1356717583164007	0.0	0.0	0.0	0.7788663817334736	0.0	0.9038408440166648	0.0	0.0	0.0	0.7788663817334736	0.0	0.0	0.0	2.4706771267291554	0.0	0.0	0.0	0.0	2.0051709032936387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8458335863953101	0.0	0.0	0.0	0.30145921576694457	0.0	1.6442912113461137	0.0	0.30145921576694457	0.30145921576694457	0.0	0.0	0.30145921576694457	0.0	0.30145921576694457	0.0	0.0	0.0	0.0	0.0	0.0	0.9550052743692964	0.0	0.0	0.47769345397423035	0.0	0.30145921576694457	0.47769345397423035	0.0	0.0	0.0	0.0	0.47769345397423035	0.0	0.0	0.30145921576694457	0.30145921576694457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47769345397423035	0.7788663817334736	1.1147354276126376	0.699656553029817	0.47769345397423035	0.0
SRR13357718	0.0	0.19710271566277748	0.0	0.0	0.0	0.0	0.0	0.19710271566277748	0.19710271566277748	0.7007457789836598	1.0545515107930232	0.0	0.0	0.0	2.754263117219786	0.0	4.35054282457674	0.6479822586038829	0.0	0.33217787520801906	0.0	0.0	0.0	0.7007457789836598	0.19710271566277748	0.0	1.1863595285903776	0.0	0.0	0.0	0.0	0.33217787520801906	0.43505809121603645	0.7007457789836598	0.0	0.0	0.0	0.9277099274492425	0.0	0.0	0.0	3.6518171733319638	0.0	0.0	0.19710271566277748	0.0	0.0	0.0	0.5181743592283665	0.19710271566277748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8587717843963243	0.0	1.3797442498322212	0.0	0.0	0.19710271566277748	0.19710271566277748	0.0	1.2608022774555998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43505809121603645	1.9733381958177303	0.0	0.0	0.0	0.0	0.19710271566277748	0.0	0.0	0.0	0.19710271566277748	0.0	0.33217787520801906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58791020864328	0.0	0.0	0.33217787520801906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7477877790042536	0.0	0.0	0.19710271566277748	0.0	0.0	0.43505809121603645	0.0	0.0	0.0	0.0	0.19710271566277748	0.0	0.0	0.43505809121603645	0.43505809121603645	0.0	0.0	0.0	0.0	0.19710271566277748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43505809121603645	0.33217787520801906	2.788865003732446	3.9339594357490215	1.1159916797409344	0.19710271566277748
SRR13357719	0.0	0.635283324539955	0.0	0.0	0.0	0.0	0.0	0.4247188947756601	0.2623328189180358	0.882866696171849	1.1008192183513523	0.5426393646565875	0.0	0.0	2.6853829571240637	0.0	4.126107028329552	0.4247188947756601	0.0	0.2623328189180358	0.0	0.0	0.0	0.9276534019641132	0.0	0.0	2.068669029113867	0.0	0.0	0.0	0.0	0.2623328189180358	0.5426393646565875	0.635283324539955	0.0	0.0	0.0	1.1008192183513523	0.0	0.0	0.0	3.7483272520829787	0.4247188947756601	0.0	0.2623328189180358	0.4247188947756601	0.0	0.0	0.635283324539955	0.0	0.0	0.2623328189180358	0.2623328189180358	0.0	0.0	0.4247188947756601	0.0	3.0748226340489406	0.0	1.6447741638857927	0.0	0.0	0.4247188947756601	0.5426393646565875	0.0	2.207078905230919	0.0	0.0	0.0	0.0	0.2623328189180358	0.0	0.0	0.0	0.0	0.0	0.0	0.882866696171849	1.8692091251005742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2623328189180358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4247188947756601	0.5426393646565875	0.0	0.0	0.4247188947756601	0.0	0.4247188947756601	0.0	0.0	0.0	0.0	0.0	0.2623328189180358	0.882866696171849	0.0	0.2623328189180358	0.4247188947756601	0.0	0.0	0.635283324539955	0.4247188947756601	0.0	0.0	0.0	0.2623328189180358	0.0	0.0	0.4247188947756601	0.0	0.0	0.0	0.0	0.0	0.7764839998073432	0.2623328189180358	0.0	0.0	0.2623328189180358	0.0	0.0	0.0	0.0	0.9682501914416636	0.8329246110448567	3.59369729649145	4.097138139295405	1.5231032160314135	0.0
SRR13357720	0.0	0.5060941905487597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.392927200890983	0.0	0.0	0.0	0.0	0.7888457726866795	0.0	4.446975838326369	1.1305310465154106	0.0	0.9220269781519618	0.0	0.239463385493311	0.0	0.5957848885244288	0.0	0.0	0.392927200890983	0.0	0.0	0.0	0.239463385493311	0.0	0.239463385493311	1.106207181580859	0.0	0.0	0.0	0.392927200890983	0.0	0.0	0.0	3.2940562692746203	0.0	0.239463385493311	0.239463385493311	0.5957848885244288	0.0	0.0	0.239463385493311	0.0	0.0	0.0	0.0	0.0	0.0	0.7335126011145211	0.0	3.875587551670455	0.0	1.760764878472249	0.0	0.0	0.0	0.6700857132259989	0.0	0.392927200890983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.053046503565676	0.0	0.0	0.0	0.0	0.239463385493311	0.0	0.0	0.0	0.0	0.0	0.392927200890983	0.0	0.0	0.0	0.0	0.239463385493311	0.239463385493311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5060941905487597	0.0	0.0	0.0	0.0	0.0	0.0	0.7335126011145211	0.0	0.0	0.239463385493311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.392927200890983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5060941905487597	0.5957848885244288	0.5957848885244288	0.5957848885244288	0.0
SRR13357721	0.29697870184523106	3.1189701947247035	0.0	0.0	0.0	0.0	0.0	0.5959687897873385	0.0	0.0	0.0	0.29697870184523106	0.0	0.0	1.0339983539512834	0.0	4.3823884677681235	1.673271665760145	0.0	0.5959687897873385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29697870184523106	0.0	0.0	0.0	0.0	0.0	1.6255187824301993	0.0	0.0	0.0	0.29697870184523106	0.0	0.0	0.0	4.069808949174784	0.0	0.0	0.29697870184523106	1.39012784879609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2475880577528602	0.0	2.173756911096547	0.0	0.0	0.0	1.6048435015629723	0.0	0.29697870184523106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5959687897873385	0.0	0.0	0.0	0.0	1.8180566987641802	0.0	0.0	0.0	0.0	0.7713779447937503	0.0	0.0	0.0	0.0	0.0	0.47171108759365543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47171108759365543	0.0	0.0	0.0	0.0	0.0	0.29697870184523106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8381296506190969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.692469668937011	0.895975227213407	0.5959687897873385	0.7713779447937503	0.0	0.29697870184523106
SRR13357740	0.0	0.8196638953956945	0.0	0.0	0.0	0.0	0.0	0.6990831102335993	0.0	0.4150603551218087	0.53157871789245	0.0	0.0	0.0	1.4503854734802073	0.0	1.6043639145525967	0.0	0.0	3.579764904462725	0.0	0.0	0.0	1.9796882707654229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2553353453496851	0.0	0.4150603551218087	0.0	0.6990831102335993	0.0	0.0	0.0	2.5469303280530293	0.0	0.4150603551218087	0.0	0.2553353453496851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7620667705994901	0.2553353453496851	0.8196638953956945	0.0	0.0	0.0	0.2553353453496851	0.0	1.354243562236872	0.0	0.0	0.0	0.0	0.2553353453496851	0.0	0.0	0.0	0.0	0.0	0.0	0.4150603551218087	4.1162507810139415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150603551218087	0.0	1.2096476666224008	0.0	0.0	0.0	0.0	0.0	0.4150603551218087	0.0	0.4150603551218087	0.2553353453496851	0.0	0.0	0.2553353453496851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150603551218087	0.0	0.0	0.0	0.0	0.0	0.0	0.4150603551218087	0.0	0.0	0.0	0.0	0.8693539950861164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4150603551218087	4.303013206799807	0.2553353453496851	0.4150603551218087	0.2553353453496851
SRR13357742	0.0	0.2804266979004525	0.0	0.0	0.0	0.0	0.0	0.44942710429332755	0.2804266979004525	0.5707765212238857	1.1908172844618155	0.5707765212238857	0.0	0.0	1.657623266297256	0.2804266979004525	3.137348199807863	0.7432485485147656	0.0	3.3405227138535927	0.0	0.0	0.0	2.593353481957744	0.7432485485147656	0.0	0.0	0.0	0.0	0.0	0.0	0.2804266979004525	0.0	0.9621800385975834	0.0	0.0	0.0	1.1070517963862545	0.0	0.0	0.0	4.455817002859652	0.2804266979004525	0.0	0.7432485485147656	0.2804266979004525	0.0	0.2804266979004525	0.0	0.2804266979004525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4350361528252518	0.2804266979004525	0.2804266979004525	0.0	0.0	0.0	0.44942710429332755	0.0	0.7432485485147656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9621800385975834	0.0	0.0	0.0	0.44942710429332755	3.3268162590350863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44942710429332755	0.0	1.1368052863533327	0.0	0.0	0.0	0.44942710429332755	0.0	1.2154967601924007	0.2804266979004525	0.2804266979004525	0.44942710429332755	0.0	0.0	0.2804266979004525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2804266979004525	0.9169101208196488	0.0	0.0	0.0	0.2804266979004525	0.0	0.6655186165174899	0.0	0.0	0.0	0.0	0.5707765212238857	0.0	0.0	0.0	0.2804266979004525	0.0	0.0	0.0	0.0	0.5707765212238857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6655186165174899	0.5707765212238857	3.399478251369434	0.44942710429332755	1.1070517963862545	0.2804266979004525
SRR13357743	0.0	0.6671990308837319	0.0	0.0	0.0	0.0	0.0	0.8109662366939758	0.0	1.6140541886712758	1.9241534597413028	1.323459423828806	0.28144711677199497	0.0	1.8525420798569172	0.28144711677199497	1.9048690329268485	0.918793567333582	0.0	3.8082276167833093	0.0	0.0	0.0	3.3105636983694975	0.0	0.0	1.166646398260554	0.0	0.0	0.0	0.0	0.8109662366939758	0.9640891139585289	0.0	0.0	0.0	0.0	1.874235095275427	0.0	0.0	0.0	3.6415210987535143	0.6671990308837319	0.0	1.166646398260554	0.4508094829115067	0.0	0.28144711677199497	0.5723442687097959	0.5723442687097959	0.0	0.28144711677199497	0.5723442687097959	0.0	0.0	0.0	0.0	3.6296070512350327	0.28144711677199497	0.7450046862708506	0.0	0.28144711677199497	0.6671990308837319	0.28144711677199497	0.0	1.5630180652936547	0.0	0.0	0.0	0.0	0.6671990308837319	0.0	0.0	0.28144711677199497	0.4508094829115067	0.0	0.0	1.376495068229174	2.053669615089965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5723442687097959	0.0	0.0	0.0	0.0	0.0	2.06744732318258	0.0	2.0056105440761636	0.0	0.28144711677199497	1.1090270326601157	0.0	0.0	0.8109662366939758	0.28144711677199497	1.240867843868465	0.0	0.0	0.0	0.0	0.0	0.28144711677199497	1.8999110931467529	0.0	0.0	1.0425765215057432	0.0	0.9640891139585289	1.304236915892864	0.8109662366939758	0.28144711677199497	0.0	0.0	0.5723442687097959	0.0	0.0	0.0	0.4508094829115067	0.0	0.0	0.4508094829115067	0.0	1.26303425976492	0.4508094829115067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6509617223625126	0.28144711677199497	4.285488574033098	0.28144711677199497	2.103226206294733	0.6671990308837319
SRR13357744	0.0	1.1140631956233853	0.0	0.0	0.0	0.0	0.0	0.4772078115431996	0.0	1.3425466091234994	1.623376028454757	0.30109491489887663	0.0	0.0	2.36185710039567	0.0	2.873450256808096	2.1462569372344906	0.0	1.544194164262468	0.0	0.30109491489887663	0.0	2.499816500596065	0.0	0.0	0.9032035892853822	0.0	0.0	0.0	0.0	0.0	0.6021573665415701	1.699097236907973	0.30109491489887663	0.30109491489887663	0.30109491489887663	1.4472832240357654	0.0	0.0	0.0	4.050277475221945	0.0	0.30109491489887663	1.0415107129136647	1.544194164262468	0.0	0.0	0.4772078115431996	0.6021573665415701	0.0	0.30109491489887663	0.845209324190555	0.0	0.0	0.0	0.0	3.399803498531137	0.4772078115431996	1.176212433778886	0.0	0.30109491489887663	0.30109491489887663	1.6533394578802258	0.0	0.9543579147042076	0.0	0.0	0.0	0.30109491489887663	0.30109491489887663	0.30109491489887663	0.0	0.30109491489887663	0.0	0.30109491489887663	0.0	0.9032035892853822	2.2879308895762613	0.30109491489887663	0.0	0.0	0.0	0.6990738704543167	0.0	0.0	0.0	0.4772078115431996	0.0	1.1140631956233853	0.0	0.0	0.0	0.7782594437178398	0.0	0.4772078115431996	0.0	0.4772078115431996	0.9032035892853822	0.0	0.0	0.6021573665415701	0.0	0.4772078115431996	0.0	0.0	0.0	0.0	0.0	0.0	1.3618520208625395	0.0	0.0	0.845209324190555	0.4772078115431996	0.0	0.7782594437178398	0.6021573665415701	0.0	0.0	0.0	2.2042490001136263	0.0	0.0	0.6021573665415701	0.30109491489887663	0.0	0.0	0.0	0.0	1.0001168476366489	0.4772078115431996	0.0	0.0	0.30109491489887663	0.4772078115431996	0.30109491489887663	0.0	0.30109491489887663	1.4472832240357654	0.6990738704543167	4.333859145903853	0.6021573665415701	1.740490158084569	0.6021573665415701
SRR13357754	0.0	0.40185125124006	0.24583538308761316	0.0	0.0	0.24583538308761316	0.0	0.6818326989816162	0.0	0.24583538308761316	0.24583538308761316	0.0	0.0	0.0	1.1199461489065905	0.24583538308761316	4.2201826500829585	1.0666358331850319	0.0	1.8176394378008875	0.0	0.24583538308761316	0.0	2.4297208346807646	0.0	0.0	0.516393218965197	0.0	0.0	0.0	0.0	0.24583538308761316	0.0	1.144332591656597	0.0	0.24583538308761316	0.0	0.8013459470770995	0.0	0.0	0.0	4.245216041387969	0.0	0.40185125124006	0.606943565382584	0.9719430805334981	0.0	0.0	0.24583538308761316	1.961875030917816	0.0	0.40185125124006	3.320784836961457	0.0	0.0	0.24583538308761316	0.0	1.3486286629034892	0.0	1.7641621011624684	0.0	0.40185125124006	0.24583538308761316	1.0373072687175844	0.24583538308761316	0.516393218965197	0.24583538308761316	0.0	0.0	0.24583538308761316	0.0	0.0	0.0	2.132744861378284	0.0	0.0	0.0	0.0	1.3179383727407836	0.0	0.516393218965197	0.0	0.0	0.0	0.0	0.0	0.0	0.24583538308761316	0.0	0.516393218965197	0.40185125124006	0.0	0.0	0.0	0.0	1.0058537334736892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7456875137840737	0.0	0.0	0.0	0.0	0.40185125124006	0.606943565382584	2.389839102197191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9351586352068868	0.0	0.0	0.0	0.24583538308761316	0.0	0.0	0.0	0.0	0.24583538308761316	0.0	0.0	0.0	0.24583538308761316	0.24583538308761316	0.0	0.0	0.0	0.24583538308761316	0.0	2.4904218503842586	0.24583538308761316	0.24583538308761316	0.24583538308761316
SRR13357755	0.0	0.5627851980949472	0.0	0.0	0.0	0.0	0.0	0.907288097191732	0.0	0.2752453131532154	0.2752453131532154	0.0	0.0	0.0	1.250653047901371	0.2752453131532154	3.94301340926581	0.5627851980949472	0.0	2.6888441828731366	0.0	0.0	0.0	0.2752453131532154	0.0	0.0	0.6569461662731635	0.0	0.0	0.0	0.0	0.0	0.0	0.7342850005875505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.788357910412759	0.0	0.2752453131532154	0.6569461662731635	0.4423898835519293	0.0	0.0	0.2752453131532154	0.0	0.0	0.0	3.0509926685995965	0.0	0.0	0.0	0.0	1.250653047901371	0.2752453131532154	2.5576014427961935	0.0	0.2752453131532154	0.0	1.0969542708507363	0.0	0.907288097191732	0.0	0.0	0.0	0.0	0.2752453131532154	0.0	0.0	0.7342850005875505	0.0	0.0	0.0	0.0	2.368620834562135	0.0	0.5627851980949472	0.0	0.0	0.0	0.0	0.0	0.0	0.2752453131532154	0.0	0.2752453131532154	0.0	0.0	0.0	0.2752453131532154	0.0	0.0	0.0	0.2752453131532154	0.0	0.0	0.0	0.2752453131532154	0.0	0.6569461662731635	0.0	0.0	0.0	0.0	0.0	0.0	0.4423898835519293	0.0	0.0	0.2752453131532154	0.2752453131532154	0.0	0.2752453131532154	0.0	0.0	0.0	0.0	0.7342850005875505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.952425311390067	0.0	0.0	0.0	0.0	0.5627851980949472	0.5627851980949472	2.555467996353811	4.301470457506699	0.2752453131532154	0.0
SRR13357761	0.25549562604624626	0.5318332320719921	0.0	0.0	0.0	0.0	0.0	2.5512178732011077	0.0	0.5318332320719921	0.41528225414764247	0.0	0.0	0.0	2.3206457472628523	0.25549562604624626	2.00824471196807	1.0573627126577392	0.0	1.9498862319977586	0.0	0.0	0.0	1.711455221712274	0.0	0.0	0.5318332320719921	0.0	0.0	0.0	0.0	0.41528225414764247	0.0	0.7638433681857869	0.0	0.25549562604624626	0.0	0.41528225414764247	0.0	0.0	0.0	4.290754652664178	0.0	1.9689794163025915	0.0	0.41528225414764247	0.0	0.0	0.0	0.25549562604624626	0.0	0.25549562604624626	0.0	0.0	0.0	0.0	0.0	4.116930233738607	0.41528225414764247	0.6236317132907954	0.0	0.0	0.0	0.5318332320719921	0.0	1.8134075011153303	0.0	0.0	0.0	0.0	0.41528225414764247	0.0	0.0	0.25549562604624626	0.41528225414764247	0.0	0.0	0.0	3.3873571843901225	0.41528225414764247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.508342155692756	0.0	0.8696657955748957	0.0	0.0	0.0	0.7638433681857869	0.0	0.41528225414764247	0.0	0.0	0.25549562604624626	0.0	0.0	0.0	0.0	1.9003160463844448	0.0	0.0	0.0	0.0	0.0	0.0	0.9546886367545735	0.0	0.0	0.0	0.0	0.0	0.41528225414764247	0.25549562604624626	0.41528225414764247	0.0	0.0	0.9916767529660767	0.0	0.0	0.25549562604624626	0.25549562604624626	0.0	0.0	0.0	0.0	0.0	0.25549562604624626	0.0	0.0	0.0	0.25549562604624626	0.0	0.0	0.0	0.41528225414764247	1.1403446001643232	3.141198050792836	0.6236317132907954	0.41528225414764247	0.6236317132907954
SRR13357772	0.0	3.716655515504497	0.0	0.0	0.0	0.0	0.0	0.7457134743960531	0.0	0.5729772137953075	0.0	0.0	0.0	0.0	1.2183206964068942	0.28185945372329335	3.8947208400664457	0.28185945372329335	0.0	3.5703779534248437	0.0	0.0	0.0	2.9033244250422934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	0.0	0.28185945372329335	0.0	0.8116969132637882	0.0	0.0	0.0	3.5003631920799396	0.0	0.4513677562700231	0.4513677562700231	0.28185945372329335	0.0	0.0	0.28185945372329335	0.0	0.0	0.0	1.506012853059378	0.0	0.0	0.0	0.0	1.6148972951439997	0.0	2.0946141187180105	0.0	0.0	0.0	0.5729772137953075	0.0	0.4513677562700231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.079801398941102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0433623517624795	0.0	0.7457134743960531	0.0	0.0	0.0	0.4513677562700231	0.0	0.8116969132637882	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.919553581896562	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	0.0	0.0	0.0	0.0	3.581959560542856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28185945372329335	2.889217718348374	0.0	0.5729772137953075	0.4513677562700231
SRR13357773	0.23205257922328193	2.714332705999066	0.0	0.0	0.0	0.0	0.0	0.49399683589983095	0.0	0.0	0.23205257922328193	0.0	0.0	0.0	1.0899271172379221	0.0	4.314624215893315	0.866677177261147	0.0	2.4326524774280522	0.0	0.0	0.0	2.8594587038127126	0.0	0.0	0.49399683589983095	0.0	0.0	0.0	0.0	0.0	0.0	0.8228419965690775	0.0	0.0	0.0	0.9766006438250265	0.0	0.0	0.0	4.180762183196248	0.0	0.23205257922328193	0.23205257922328193	0.23205257922328193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3320823875982972	0.0	1.9507839469419588	0.0	0.23205257922328193	0.0	0.7740804575600977	0.0	0.9766006438250265	0.0	0.0	0.0	0.23205257922328193	0.23205257922328193	0.0	0.0	1.346131244009148	0.0	0.0	0.0	0.23205257922328193	1.58470784029308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7191434158411883	0.0	0.0	0.0	0.23205257922328193	0.0	1.2708470220820838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49399683589983095	0.0	0.0	0.0	0.0	0.0	0.0	0.6562366909745364	0.0	0.0	0.23205257922328193	0.0	0.0	0.49399683589983095	0.0	0.0	0.0	0.0	0.3824813465655197	0.0	0.0	0.3824813465655197	0.0	0.0	0.0	0.23205257922328193	0.0	0.0	0.23205257922328193	0.0	0.0	0.23205257922328193	0.0	0.0	0.0	0.0	0.49399683589983095	0.23205257922328193	1.4220380427058328	1.35973984292173	0.23205257922328193	0.23205257922328193
