SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Calditrichae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Deinococci	Deltaproteobacteria	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Limnochordia	Methanobacteria	Mollicutes	Negativicutes	Nitriliruptoria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermodesulfobacteria	Thermomicrobia	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR13357692	0.2627164143919396	0.0	0.0	1.9498706115530895	1.860195282642864	0.0	0.0	0.0	1.812887383826928	3.942635446869771	0.9283991880321412	0.0	0.0	0.0	0.2627164143919396	0.0	1.6203942539124403	0.6359332293912731	0.0	0.0	0.0	0.0	4.392349171567627	0.0	2.615322429174226	1.1015978240200914	0.0	0.0	1.884408855028776	0.0	0.0	0.2627164143919396	3.427546147139479	0.0	0.0	1.5345937962428415	0.6359332293912731	1.973521566342473	0.42524666549726126	0.0	0.0	0.6359332293912731	0.0	0.0	0.0	0.0	1.0720490139534986	2.8522397158302697	0.0	0.0	0.2627164143919396	0.0	0.0	0.0	0.0	0.0	0.0	0.42524666549726126	0.2627164143919396	0.0	0.0	0.0	0.0	0.2627164143919396	2.2034234797988703	0.7122785193251453	0.0	0.0
SRR13357693	0.0	0.0	0.0	1.4708111786228777	1.377557816789711	0.5165857855603511	0.0	0.0	1.9548687547122356	3.0556972539207528	2.5260915110830378	0.0	0.0	0.0	0.0	0.0	1.7288711423566316	0.0	0.0	0.0	0.0	0.0	4.527675242398835	0.0	0.6462146741758418	1.2001656624042534	0.0	0.0	0.33095947810072496	0.0	0.0	0.7459146567868674	3.0043195934511266	0.0	0.0	1.6693878006551648	0.6462146741758418	3.129027931691307	0.0	0.0	0.0	1.4536939955892967	0.33095947810072496	0.0	0.0	0.0	1.0061032802338616	1.8494447872458102	0.0	0.0	0.0	0.0	0.0	0.5165857855603511	0.0	0.0	0.0	0.33095947810072496	0.0	0.7459146567868674	0.0	0.33095947810072496	0.0	0.0	0.33095947810072496	0.5165857855603511	0.0	0.0
SRR13357697	0.0	0.0	0.33390439364160707	2.8153784655571066	1.6640164855114787	0.0	0.0	0.0	3.007356215449233	2.4541296141537186	2.6183645075108797	0.0	0.0	0.0	0.0	0.0	1.0110692829322965	0.0	0.5204231207964416	0.0	0.0	0.0	4.410956997902638	0.7504372516649465	1.913860783429475	0.33390439364160707	0.0	0.0	1.1376693975436678	0.0	0.0	0.9590836820608322	3.790720633417279	0.0	0.5204231207964416	0.33390439364160707	0.8316360788127697	3.451689213282044	0.0	0.0	0.0	0.0	0.0	1.290397735219652	0.0	0.0	0.9000182807370747	2.731693736593873	0.0	0.0	0.5204231207964416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6180944623537468	0.0	0.0	0.0	0.0	0.7504372516649465	0.0	0.0	0.0
SRR13357698	0.0	0.0	0.0	0.9704786892332817	0.5523063018801129	0.0	0.0	0.0	1.5024860415214478	4.479648857917825	1.7446786469237903	0.0	0.0	0.0	0.0	0.0	1.026384047931207	0.21530875905671945	0.21530875905671945	0.0	0.0	0.0	3.5583843110045734	0.21530875905671945	0.7397539260294008	1.0759067089506456	0.0	0.0	0.5523063018801129	0.0	0.0	0.3586035094410748	2.1849647051594667	0.3586035094410748	0.0	0.685790030556069	3.471594547339745	2.722536962011904	0.0	0.0	0.0	0.21530875905671945	0.0	0.5523063018801129	0.0	0.0	0.21530875905671945	2.533737408612269	0.0	0.0	0.21530875905671945	0.0	0.0	0.0	0.0	0.0	0.0	0.3586035094410748	0.0	0.6241565115743355	0.0	0.21530875905671945	0.0	0.0	0.21530875905671945	0.4661659077176661	0.0	0.0
SRR13357699	0.0	0.0	0.0	1.7241423713513158	0.6803789326036036	0.0	0.0	0.0	1.774383186977369	4.317902915430757	0.7268881776190346	0.0	0.0	0.0	0.0	0.0	1.2084928356429139	0.0	0.0	0.0	0.0	0.0	4.215895619420443	0.0	0.0	0.8423887205179978	0.0	0.0	0.3186880136632784	0.0	0.0	0.0	2.5396720010451626	0.1879426802661216	0.0	0.3186880136632784	0.4190450814814122	1.778318939717482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6282848834719617	2.1153368031255284	0.0	0.0	0.3186880136632784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3186880136632784	0.0	0.0	0.0	0.0	0.3186880136632784	0.3186880136632784	0.0	0.0
SRR13357700	0.0	0.0	0.0	1.2155987758623905	1.2155987758623905	0.0	0.0	0.0	2.4451581424159	1.8536536871775207	2.1426788287810172	0.0	0.4666551026585134	0.0	0.0	0.0	1.1314801683402087	0.0	0.0	0.0	0.0	0.0	4.512221460035531	0.0	0.0	0.0	0.0	0.0	0.8315946394934668	0.0	0.0	0.7650286695737439	3.1937295860663752	0.0	0.0	0.0	1.1613669865897187	3.4074565860638	0.2932041226302765	0.0	0.0	0.5902676559459601	0.0	0.6863800107424876	0.0	0.0	1.0270572443544554	2.8415594796174006	0.0	0.0	0.2932041226302765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9858102813646573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13357705	0.0	0.0	0.3276920151544799	1.2793494598948172	3.0025782536742445	0.3276920151544799	0.0	0.0	2.233303787790096	4.193666489508758	2.987735690055488	0.0	0.0	0.0	0.0	0.0	1.0468724613762557	0.0	0.0	0.0	0.0	0.0	4.223533871891802	0.0	2.854478307391589	0.6414633185798773	0.0	0.0	0.3276920151544799	0.0	0.0	0.8217199451354917	2.5818371421295256	0.0	0.0	0.8217199451354917	0.6414633185798773	2.23615373117884	0.0	0.0	0.0	1.8363103347181924	0.0	0.0	0.0	0.0	0.7408773430676926	3.307026846298597	0.0	0.0	0.0	0.5123188767650786	0.0	0.0	0.0	0.0	0.0	0.0	0.3276920151544799	0.0	0.0	0.0	0.0	0.3276920151544799	0.0	0.3276920151544799	0.0	0.0
SRR13357706	0.0	0.0	0.3388071688324001	1.7955433648155315	1.449948730978246	0.3388071688324001	0.0	0.0	2.10533446970897	3.7813622222899643	2.4339669616654365	0.0	0.0	0.0	0.0	0.0	1.3915564353791308	0.0	0.0	0.0	0.0	0.3388071688324001	4.332788219591643	0.0	2.080474450899883	0.3388071688324001	0.0	0.0	2.7617018824049477	0.0	0.0	0.3388071688324001	2.8328361447952584	0.0	0.0	1.8638426275169087	0.5267942655915359	2.446996055137759	0.0	0.0	0.0	1.7613603806146867	0.0	0.0	0.0	0.0	1.0192861424856285	3.2439185307564724	0.6575609207649834	0.0	0.3388071688324001	0.3388071688324001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0657980675372734	3.7977751349197852	0.0	0.0
SRR13357710	0.0	0.0	0.21669707315553072	0.9736436770546539	0.7907146987637375	0.0	0.0	0.0	1.665495833049659	4.526687112630556	2.4146479560047975	0.0	0.0	0.0	0.0	0.0	1.0550804467543309	0.0	0.0	0.0	0.0	0.0	3.1476820701783654	0.21669707315553072	0.7426538338179518	0.36059840192148085	0.0	0.0	1.923335668701586	0.0	0.0	0.46850086092904664	1.1236311828034935	0.0	0.21669707315553072	0.6886048069916205	2.5051194342677565	2.640567770219885	0.0	0.0	0.0	0.0	0.36059840192148085	0.46850086092904664	0.0	0.0	0.36059840192148085	3.152851012411285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21669707315553072	0.0	0.5548588130068817	0.0	0.0	0.0	0.0	0.46850086092904664	2.421089293876006	0.21669707315553072	0.0
SRR13357711	0.0	0.0	0.0	0.8779368064581472	0.6309271604751011	0.0	0.0	0.0	1.8185112855325363	4.538489337413865	1.738055234453861	0.0	0.36360534822707724	0.0	0.0	0.0	0.747013577237606	0.0	0.0	0.0	0.0	0.0	3.3705402576706778	0.0	0.5587001068985717	0.2187933699815354	0.0	0.0	0.6928375972526332	0.0	0.0	0.4720169477006042	0.4720169477006042	0.0	0.0	0.2187933699815354	1.0344172912495115	2.7973805253522572	0.0	0.0	0.0	0.0	0.0	0.36360534822707724	0.0	0.0	0.0	2.349654342300056	0.0	0.0	0.0	0.36360534822707724	0.0	0.0	0.0	0.0	0.0	0.2187933699815354	0.0	0.6928375972526332	0.0	0.0	0.0	0.0	0.7951747696807977	0.0	0.0	0.0
SRR13357712	0.0	0.0	0.0	0.6575503628654753	0.5267847540174069	0.0	0.0	0.0	1.661864886097499	4.523409191404342	2.667842790392573	0.0	0.0	0.0	0.0	0.0	0.8393913496740543	0.0	0.0	0.0	0.0	0.0	3.4690373447552374	0.0	0.20163252739754026	0.33879983706956485	0.0	0.0	0.33879983706956485	0.0	0.0	0.0	0.33879983706956485	0.0	0.0	0.5970707516076578	0.6575503628654753	2.968129911580547	0.0	0.0	0.0	0.20163252739754026	0.0	0.0	0.0	0.0	0.0	2.123074576776324	0.0	0.0	0.0	0.33879983706956485	0.0	0.0	0.0	0.0	0.0	0.20163252739754026	0.0	0.0	0.0	0.0	0.0	0.0	0.6575503628654753	0.33879983706956485	0.0	0.0
SRR13357713	0.0	0.0	0.0	2.731556954606338	0.9578205205621239	0.0	0.0	0.0	2.0758712654573865	4.060279580972743	3.086086816119959	0.0	0.0	0.0	0.0	0.0	1.3048529154520296	0.0	0.4798075228342935	0.0	0.0	0.0	4.33757103833354	0.0	1.8490640243272878	0.8485487713277392	0.0	0.3030462528501774	0.9066123177880324	0.0	0.0	0.6050808776809988	3.138834631302342	0.0	0.0	0.7815064973545741	0.9066123177880324	2.008304919205449	0.0	0.0	0.0	2.4738316377147953	0.0	0.0	0.0	0.0	0.8485487713277392	2.9445350893846323	0.0	0.0	0.3030462528501774	0.0	0.0	0.0	0.0	0.0	0.0	0.3030462528501774	0.0	0.0	0.0	0.0	0.0	0.0	0.8485487713277392	0.7021915379488645	0.0	0.0
SRR13357718	0.0	0.0	0.0	0.6504060085920353	0.7928482062984337	0.0	0.0	0.0	2.823277995409902	4.353678363948668	0.8999313900141545	0.0	0.19824521820372878	0.0	0.0	0.0	0.7032497594467998	0.0	0.0	0.0	0.0	0.0	3.6553301211261684	0.0	0.0	0.0	0.0	0.0	0.5902299026435865	0.0	0.0	1.18928132552673	1.382738918739197	0.0	0.19824521820372878	0.19824521820372878	1.2637560193039146	2.902413408994817	0.0	0.0	0.0	0.0	0.0	0.43703781314322787	0.0	0.0	0.33385107006590026	2.7927949478446816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43703781314322787	0.0	0.19824521820372878	0.0	0.0	0.0	0.0	0.33385107006590026	3.9370836235624944	0.0	0.0
SRR13357719	0.0	0.0	0.0	0.7788420001366406	1.0079259045252789	0.5446601828056074	0.0	0.0	2.7491445519556796	4.128937055420388	1.103425738281389	0.0	0.0	0.0	0.0	0.0	0.637459751731422	0.0	0.0	0.0	0.0	0.0	3.7516069196431947	0.4264868975576399	0.4264868975576399	0.4264868975576399	0.0	0.0	0.7788420001366406	0.0	0.0	2.0714751819375756	1.6475404776212987	0.0	0.4264868975576399	0.5446601828056074	2.209891631221235	3.1233716676147876	0.0	0.0	0.0	0.0	0.0	0.8853273387412477	0.0	0.0	0.26361834355613967	3.596985639053082	0.0	0.0	0.0	0.26361834355613967	0.0	0.0	0.0	0.0	0.0	0.4264868975576399	0.0	0.7788420001366406	0.0	0.0	0.0	0.0	0.8853273387412477	4.099968151831171	0.0	0.0
SRR13357720	0.0	0.0	0.0	1.026980273133034	0.7917803795962044	0.0	0.0	0.0	1.2194230682275775	4.450489316115845	0.6728416635513698	0.0	0.0	0.0	0.0	0.0	1.1094361449425758	0.0	0.0	0.0	0.0	0.0	3.297556684374928	0.0	0.24095123250392433	0.5984014561297422	0.0	0.0	0.5085073483636421	0.0	0.0	0.39501565025406943	1.7642065520018109	0.0	0.0	0.6728416635513698	0.39501565025406943	3.880236533295547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39501565025406943	0.7917803795962044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39501565025406943	0.0	0.0	0.0	0.0	0.0	0.0	0.5085073483636421	0.5984014561297422	0.0	0.0
SRR13357721	0.0	0.0	0.0	1.4727558967977212	0.6953604316854023	0.29877753085774905	0.0	0.0	1.8876361340760826	4.386100726098529	0.29877753085774905	0.0	0.0	0.0	0.29877753085774905	0.0	1.6290573568178195	0.0	0.0	0.0	0.0	0.0	4.073432704998335	0.0	0.0	1.3936049074274772	0.0	0.0	0.0	0.0	0.0	0.0	2.1773567839902963	0.0	0.0	1.6083779072612507	0.29877753085774905	1.4727558967977212	0.0	0.0	0.0	0.5986768980203268	0.0	0.0	0.0	0.0	0.5986768980203268	3.1235627203906655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8412294891262551	0.0	0.0	0.0	0.0	0.0	0.0	0.8991404737235409	0.774390625863165	0.0	0.0
SRR13357740	0.0	0.0	0.0	3.5844091434613627	0.625785298296319	0.0	0.0	0.0	4.120470528873441	1.6074691207183749	1.997168798434374	0.0	0.0	0.0	0.0	0.0	0.25675364212610413	0.0	0.4170228107490847	0.0	0.0	0.0	2.5569565603776248	0.0	0.4170228107490847	0.25675364212610413	0.0	0.0	0.0	0.0	0.0	0.0	0.822367191372381	0.0	0.0	0.25675364212610413	1.357287314067127	1.8852369773172102	0.0	0.0	0.0	0.0	0.0	0.4170228107490847	0.0	0.0	1.2335794910319007	4.306456550673628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4170228107490847	0.25675364212610413	0.0	0.0
SRR13357742	0.0	0.0	0.0	3.3461213429113013	0.9646139024217798	0.5727754448141724	0.0	0.0	3.3407265237433608	3.140077192412149	2.625229528972981	0.0	0.7454875417592906	0.0	0.0	0.0	0.9646139024217798	0.0	0.0	0.0	0.0	0.0	4.458630648996191	0.2817279870245779	0.0	0.2817279870245779	0.0	0.2817279870245779	0.2817279870245779	0.0	0.0	0.0	0.2817279870245779	0.0	0.0	0.451189780572518	0.7454875417592906	2.561574579303333	0.0	0.0	0.0	0.9646139024217798	0.0	0.451189780572518	0.0	0.0	1.1671950084014289	3.402835941653659	0.0	0.2817279870245779	0.2817279870245779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5727754448141724	0.0	0.0	0.0	0.0	0.5727754448141724	0.451189780572518	0.0	0.0
SRR13357743	0.0	0.0	0.0	3.80820621079387	1.691072580986941	1.321507700596029	0.28047095825064566	0.0	2.267707145605671	1.902845356168533	3.3819413029203447	0.0	0.0	0.0	0.0	0.0	0.0	0.28047095825064566	0.0	0.0	0.0	0.0	3.6461109780225724	0.6655915569909683	0.5708445628033324	0.4494870884521537	0.0	0.28047095825064566	1.136891533214647	0.0	0.0	1.1647370785778695	0.7433247822171742	0.28047095825064566	0.6655915569909683	0.28047095825064566	1.561024997031337	3.6972031353888806	0.0	0.0	0.0	0.28047095825064566	0.0	1.374532135049131	0.0	0.0	0.28047095825064566	4.283624085809403	0.0	0.0	0.28047095825064566	0.0	0.0	0.0	0.28047095825064566	0.0	0.0	0.0	0.0	1.2610970928488094	0.0	0.0	0.0	0.0	0.28047095825064566	0.28047095825064566	0.28047095825064566	0.0
SRR13357744	0.0	0.0	0.0	1.734836129928094	1.5338942550596801	0.3022759381842057	0.0	0.0	2.6439567664065944	2.878124953915305	2.568329397006943	0.0	0.0	0.0	0.0	0.0	1.7014086981760703	0.3022759381842057	0.3022759381842057	0.3022759381842057	0.0	0.0	4.0534861793363035	0.0	0.9052680462499767	1.5464854677600743	0.0	0.0	1.2327912643533203	0.0	0.0	0.9052680462499767	1.1784141346138497	0.3022759381842057	0.3022759381842057	1.6556456931594348	0.9564550531490524	3.45702743454707	0.0	0.0	0.0	0.3022759381842057	0.3022759381842057	0.9052680462499767	0.0	0.0	1.1784141346138497	4.339687812019965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6039275672405483	0.0	1.0022401292997276	0.0	0.47878171835056804	0.3022759381842057	0.3022759381842057	0.7009618002243315	0.6039275672405483	0.0	0.0
SRR13357754	0.0	0.0	0.2472657733207316	1.9031618964983383	0.6844498776351798	0.0	0.0	0.0	1.521386476869	4.223484570319283	2.4498878462379174	0.0	0.0	0.0	0.0	0.0	1.1473987013171074	0.0	0.2472657733207316	0.0	0.0	0.0	4.248856218509224	0.0	3.324401199354953	0.974894143988046	0.0	0.0	1.9862783429409545	0.0	0.0	0.5186924532246084	1.7674075944523984	0.4038473665013916	0.2472657733207316	1.0403074014151956	0.5186924532246084	2.4615536109385627	0.2472657733207316	0.0	0.0	2.1360227465986	0.0	0.0	0.0	0.0	0.5186924532246084	2.506354266546348	0.0	0.0	0.2472657733207316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5186924532246084	0.2472657733207316	0.0	0.2472657733207316	0.2472657733207316	0.0	0.0	0.2472657733207316	0.0	0.0
SRR13357755	0.0	0.0	0.0	2.703093723374356	0.659584871395622	0.0	0.0	0.0	2.402156958258005	3.9464382804947435	0.5652438847780633	0.0	0.0	0.0	0.0	0.0	0.7370449514698046	0.0	0.0	0.0	0.0	0.0	3.792613632303739	0.0	3.0547126489745415	0.4445533739572044	0.0	0.0	0.2768358956847382	0.0	0.0	0.659584871395622	2.560973561637122	0.2768358956847382	0.0	1.1000661967357095	0.910252355006952	1.4957576301326916	0.0	0.0	0.0	0.7370449514698046	0.0	0.0	0.0	0.0	0.4445533739572044	2.567311865205196	0.0	0.0	0.2768358956847382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5652438847780633	0.0	0.0	0.0	0.0	0.0	0.5652438847780633	4.304851736697378	0.0	0.0
SRR13357761	0.0	0.0	0.0	2.680700321463359	0.9170193033441203	0.0	0.0	0.0	3.4272536879038284	2.0113608711591597	1.7714843936161877	0.0	0.0	0.0	0.0	0.0	0.7664498625909967	0.0	0.25689797412907384	0.0	0.0	0.0	4.293972645521104	0.0	1.9720926640615726	0.4172223810189899	0.0	0.0	0.5340577101119537	0.0	0.0	0.5340577101119537	0.6260320952174565	0.0	0.0	0.5340577101119537	1.8165062401927998	4.124176379112804	0.0	0.0	0.0	0.25689797412907384	0.0	0.0	0.0	0.0	0.9945039389961228	3.1483449019012872	0.0	0.0	0.25689797412907384	0.0	0.0	0.0	0.4172223810189899	0.0	0.0	0.25689797412907384	0.0	0.0	0.0	0.25689797412907384	0.0	0.0	1.1432644964808503	0.6260320952174565	0.0	0.0
SRR13357772	0.0	0.0	0.0	3.575631560639265	0.2834054346530695	0.0	0.0	0.0	4.083626871346365	3.8979522443598578	2.9163551643454717	0.0	0.0	0.0	0.0	0.0	0.2834054346530695	0.0	0.2834054346530695	0.0	0.0	0.0	3.503593989335821	0.0	1.5332200960312268	0.2834054346530695	0.0	0.0	0.2834054346530695	0.0	0.0	0.0	2.0978200374588365	0.0	0.0	0.575347469388387	0.4534592322810831	1.8395666268793842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7483666504715165	3.9944465637216533	0.0	0.0	0.2834054346530695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2834054346530695	0.0	0.0	0.0	0.0	0.2834054346530695	0.0	0.0	0.0
SRR13357773	0.0	0.0	0.0	2.4460049614302877	0.7218054401307231	0.0	0.0	0.0	1.7059999126171184	4.317911880769293	2.881006219662801	0.0	0.0	0.0	0.0	0.0	0.8256370209466853	0.0	0.0	0.0	0.0	0.0	4.184090249713267	0.0	0.23341653765354692	0.23341653765354692	0.0	0.0	0.38440940474508273	0.0	0.0	0.4962331954609467	1.9540350845695829	0.23341653765354692	0.0	0.7768168886740274	0.9795426571572937	1.6187215514495532	0.0	0.0	0.0	1.349271426190485	0.0	0.23341653765354692	0.0	0.0	0.7768168886740274	2.7395527844201837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38440940474508273	0.0	0.0	0.0	0.0	0.0	0.0	0.38440940474508273	1.362884580459087	0.0	0.0
SRR13357774	0.0	0.0	0.0	0.9790322365256661	0.0	0.0	0.0	0.0	1.8220795212279837	4.478670385210544	0.9790322365256661	0.0	0.0	0.0	0.0	0.0	0.8251520341860011	0.0	0.0	0.0	0.0	0.0	3.8195009540757767	0.0	0.5846579118994519	0.8251520341860011	0.0	0.0	0.5846579118994519	0.0	0.0	0.0	1.9768786888090593	0.0	0.0	0.8251520341860011	0.8251520341860011	2.2948174542170725	0.0	0.0	0.0	0.8251520341860011	0.0	0.0	0.0	0.0	0.5846579118994519	2.6773902704569146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5846579118994519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5120028333441984	0.0	0.0
SRR13357784	0.0	0.0	0.0	1.186729173315212	1.3045467479777757	0.0	0.0	0.0	1.6963997886894173	4.251331493505227	0.5308815097735655	0.0	0.0	0.0	0.5308815097735655	0.0	1.8067016574649375	0.0	0.0	0.0	0.0	0.0	4.265935338337442	0.0	0.6982928806385511	1.3830038111978529	0.0	0.0	0.9130706112794191	0.0	0.0	1.9244755857529652	1.8479701339450805	0.0	0.0	1.827825899276784	1.2869988381986857	2.7092724472435656	0.2548964556155859	0.0	0.0	0.5308815097735655	0.4144525773179703	0.0	0.0	0.0	0.8188257400941468	2.8282010232883685	0.0	0.0	0.2548964556155859	0.4144525773179703	0.0	0.0	0.0	0.0	0.0	1.085582714048512	0.0	0.4144525773179703	0.0	0.0	0.0	0.0	0.2548964556155859	0.4144525773179703	0.0	0.0
SRR13357829	0.0	0.0	0.0	1.0189791274217739	1.515546198303765	0.0	0.0	0.0	4.551843066431896	1.947417416800493	1.8590160182422508	0.0	0.0	0.0	0.0	0.0	0.0	0.26923054195625323	0.0	0.0	0.0	0.0	2.250202627914247	0.43418263122773615	0.43418263122773615	0.0	0.0	0.0	1.2384733453614059	0.0	0.0	0.7237802118962573	0.7237802118962573	0.0	0.26923054195625323	0.43418263122773615	0.0	3.253860065676489	0.0	0.0	0.0	0.0	0.0	1.0850864775073559	0.0	0.0	1.515546198303765	1.1424477783184976	0.0	0.0	0.26923054195625323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2987090196267974	0.0	0.0	0.26923054195625323	0.0	0.43418263122773615	0.7237802118962573	0.0	0.0
SRR13357840	0.0	0.0	0.0	3.271521730448194	1.3451228161325004	0.9319154348899833	0.0	0.0	3.7861238304291325	2.0577993182760554	1.6655248378412422	0.0	0.0	0.0	0.0	0.0	0.3996391952214209	0.0	0.0	0.0	0.0	0.0	4.294319102163778	0.3996391952214209	2.4161171747605894	0.3996391952214209	0.0	0.0	1.1165547392449675	0.0	0.0	0.7426781174760152	0.7426781174760152	0.0	0.0	0.0	0.8475234191536762	3.29308411983219	0.0	0.0	0.0	0.0	0.0	0.8475234191536762	0.0	0.0	1.4259677749462678	3.889346854497654	0.0	0.0	0.3996391952214209	0.0	0.0	0.3996391952214209	0.0	0.0	0.0	0.0	0.0	1.0632809268958392	0.0	0.3996391952214209	0.0	0.0	0.7426781174760152	0.6041829377767199	0.0	0.0
SRR13357851	0.0	0.0	0.0	2.5999849368117047	0.7236937888433274	0.3857790764303005	0.0	0.0	2.9605856429781108	1.7757534903665904	1.1193621437763381	0.0	0.0	0.0	0.0	0.0	0.2343865544767559	0.0	0.0	0.2343865544767559	0.0	0.0	3.9103371015731527	0.0	0.2343865544767559	0.0	0.0	0.0	0.7787577355337851	0.0	0.0	0.3857790764303005	1.0128914437868553	0.0	0.0	0.0	0.3857790764303005	3.889524654144713	0.0	0.0	0.0	0.2343865544767559	0.0	0.0	0.0	0.0	1.4609558137733984	4.313636071228851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2343865544767559	0.3857790764303005	0.0	0.5868048638653514	0.49782091890816116	0.0	0.0
SRR13357862	0.0	0.0	0.0	2.41933523678627	1.9330644518464841	0.0	0.0	0.0	4.260370918902582	2.244070027070914	2.8054093985995756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9281389732271259	0.0	0.5430321833467616	2.8884126959047705	0.0	0.0	1.4135783432792486	0.0	0.0	2.4394634495115057	0.0	0.0	1.0400738872829673	2.1702853420496133	0.5430321833467616	0.0	0.0	0.5430321833467616	4.211561969609554	0.0	0.0	0.0	0.5430321833467616	0.5430321833467616	1.1289905106297746	0.0	0.0	2.9246359117006735	1.4899576745488141	0.5430321833467616	0.0	0.5430321833467616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4135783432792486	0.0	1.7269300479250975	1.7061477735313608	0.0	0.5430321833467616	0.7769425054184688	0.0	0.0
SRR13357892	0.0	0.0	0.0	1.3586713367256396	0.5716898780664068	0.28102102921627253	0.0	0.0	2.5750696041938146	2.1324901290723632	1.322608047018614	0.0	0.0	0.0	0.0	0.0	1.0762525312944922	0.0	0.0	0.0	0.0	0.0	4.428750628787614	0.0	0.666497665161336	0.8102106301630341	0.0	0.0	1.191985360301194	0.0	0.0	0.28102102921627253	1.5728463979340073	0.0	0.0	0.5716898780664068	0.9632924326719271	4.014435838608885	0.28102102921627253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8102106301630341	1.9506799281646239	0.0	0.28102102921627253	0.0	0.0	0.0	0.0	0.28102102921627253	0.0	0.0	0.28102102921627253	0.0	0.0	0.0	0.0	0.0	0.28102102921627253	0.666497665161336	0.450232395015259	0.0	0.0
SRR13357893	0.0	0.0	0.6435325157417868	3.22993862429953	1.9170821152334858	0.0	0.0	0.0	4.462291602902754	2.4775136623787697	2.6628609256991833	0.0	0.0	0.0	0.0	0.0	0.6435325157417868	0.0	0.0	1.1644490985488836	0.0	0.0	3.1478413861994228	0.0	1.793892042411124	1.8389509121384047	0.0	0.0	2.6968088918378474	0.6435325157417868	0.0	0.6435325157417868	2.3785007873005544	0.0	0.0	1.049312117391343	1.049312117391343	3.390296271559254	0.0	0.0	0.0	0.6435325157417868	0.0	0.0	0.0	0.0	3.166355700101824	0.8921846766866808	0.6435325157417868	0.0	0.6435325157417868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7161046755670866	1.8797711613464618	0.0	0.6435325157417868	0.6435325157417868	0.0	0.0
