SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Caldisericia	Calditrichae	Candidatus Babeliae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Limnochordia	Methanobacteria	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR11292139	0.0	0.0	0.0	2.643756944310606	1.9660122626005785	0.0	0.3431297254294299	0.0	3.564467477316597	4.1390859948750025	2.642568173224508	0.0	0.5323936970687855	0.0	0.0	0.0	0.0	0.3431297254294299	1.2799808902142078	0.3431297254294299	0.7645002997198909	0.6637719283158187	0.0	4.5574361510869155	0.0	2.1443008652393547	2.1971867842688417	0.0	0.0	0.0	1.8115078656472148	0.0	0.0	0.0	0.7645002997198909	2.774933385424069	1.1887320934844634	0.0	3.058579881226358	1.0264791958446662	3.1467394812088036	0.0	0.0	0.0	0.0	2.560240245308469	0.0	0.5323936970687855	1.2213255333603763	0.0	0.0	0.0	1.5833248723054154	2.9746989696972577	0.0	0.0	0.0	2.3495944332400494	0.0	0.3431297254294299	0.5323936970687855	0.3431297254294299	0.0	0.0	0.9149514574998422	0.0	0.5323936970687855	0.0	0.0	0.0	0.0	0.0	0.5323936970687855	0.9149514574998422	3.4238518936656788	0.0	0.0
SRR11292140	0.2682719052819719	0.0	0.7220958436099408	2.306869644883015	1.1665804562358264	0.6453013792148442	0.0	0.0	3.2450800549872865	4.393595980785619	2.6378189028079846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.349613783695946	0.2682719052819719	0.2682719052819719	0.0	0.0	4.474512955909232	0.0	2.49311405009468	1.0513960243685119	0.0	0.0	0.5519471227199106	1.7183484323748233	0.0	0.0	0.0	1.4113853459325774	2.7461706951625477	1.7253908179320876	0.0	2.7788702110927246	0.6453013792148442	3.352618509780851	0.0	0.0	0.0	0.0	1.640825384802771	0.0	0.2682719052819719	1.5020025656828269	0.0	0.0	0.0	0.5519471227199106	3.091127366066404	0.0	0.0	0.0	1.8248500460806447	0.0	0.0	0.0	0.0	0.2682719052819719	0.4328707077246963	0.5519471227199106	0.5519471227199106	1.2775757885979315	0.0	0.0	0.0	0.0	0.0	0.0	0.787329722366706	1.673512944712927	0.0	0.0
SRR11292141	0.0	0.0	0.0	1.4302939178772314	1.4796511063821067	1.374599405353593	0.0	0.0	2.97957509053055	4.56627711074374	2.8273893824582963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4302939178772314	0.0	0.8740985204123066	0.0	0.0	4.2261328005334455	0.0	1.374599405353593	0.8740985204123066	0.0	0.0	0.0	1.2357425387011134	0.0	0.0	0.0	0.0	2.3190405620042918	0.0	0.0	1.9140383849801872	3.230359196394038	2.9377850512427557	0.0	0.0	0.0	0.0	1.878286276095566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7925065362995616	0.0	0.0	0.0	0.6275395617854137	0.0	0.0	0.0	0.0	0.6275395617854137	0.0	0.8740985204123066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1450964436080988	0.0	3.519077951570685	0.0	0.0
SRR11292142	0.0	0.0	0.40442799685613057	1.9974222391533516	1.1713945101233874	0.8543371954902392	0.0	0.0	4.391151801923015	2.7808573349791903	1.1238851369485592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9389268677632898	0.0	0.40442799685613057	0.0	0.0	4.541241221022314	0.0	2.8659614459371077	1.1238851369485592	0.0	0.0	0.0	0.7491861200559251	0.0	0.0	0.0	0.40442799685613057	2.7022619827777046	0.0	0.0	0.9389268677632898	0.0	2.4783319777405843	0.0	1.1713945101233874	0.0	0.0	2.400768288047319	0.0	0.0	1.541926304224453	0.0	0.0	0.0	0.7491861200559251	2.185330181836065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9389268677632898	0.0	0.0	0.0	0.0	0.0	0.6101549443468854	0.7491861200559251	2.210722293000133	0.0	0.0
SRR11292143	0.0	0.0	0.1996773135479496	1.51215942855305	1.1224792170301183	0.0	0.0	0.33594549446236305	2.5674084915209545	4.670861529101334	2.83353779806729	0.0	0.0	0.0	0.0	0.0	0.1996773135479496	0.0	1.0609579088012688	0.0	0.4395139701021505	0.0	0.0	4.037199673984708	0.0	1.0609579088012688	0.9624652047102222	0.0	0.0	0.0	0.5931287361613092	0.0	0.0	0.0	0.4395139701021505	2.142254851273005	0.33594549446236305	0.0	3.1121069966716597	0.4395139701021505	2.566033516703453	0.0	0.0	0.0	0.33594549446236305	1.6157018789063045	0.0	0.1996773135479496	0.33594549446236305	0.0	0.0	0.0	0.4395139701021505	3.197840861234698	0.0	0.0	0.0	0.33594549446236305	0.0	0.0	0.0	0.1996773135479496	0.0	0.0	0.5931287361613092	0.1996773135479496	0.5931287361613092	0.0	0.1996773135479496	0.0	0.0	0.0	0.0	0.0	0.33594549446236305	0.0	0.0
SRR11292144	0.0	0.364170695033489	0.0	2.1258400819519436	1.367738843513092	0.0	0.0	0.0	2.7350062416253844	4.43108394951989	2.7433230945530593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.107778364557931	0.364170695033489	0.5594215002537599	0.0	0.0	4.380511560874388	0.0	1.6836507858461345	1.150134079026664	0.0	0.0	0.364170695033489	0.8788013837667981	0.0	0.0	0.0	0.364170695033489	3.822300243487164	0.5594215002537599	0.0	3.076227849288941	0.0	2.1892598355408137	0.0	0.0	0.0	0.0	3.0366856635014488	0.0	0.0	0.0	0.0	0.0	0.0	1.1887235362836452	2.9415747893255926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.364170695033489	0.0	0.0	0.9483074220437868	1.150134079026664	0.0	0.0	0.0	0.0	0.0	0.0	0.364170695033489	0.364170695033489	0.0	0.0	0.0
SRR11292145	0.0	0.0	0.0	2.157130679420622	1.6860166861607997	0.0	0.0	0.0	3.363216555475006	4.579595755496923	3.183040133122466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0393462568895342	0.0	0.5066039092358663	0.0	0.0	4.186455216752703	0.0	1.5473602562822026	0.9931241161603223	0.0	0.0	0.32332749285798906	1.2715127952730212	0.0	0.0	0.0	0.0	3.473404201817335	0.32332749285798906	0.0	1.1192235474032917	0.6350911327654382	1.5192450210906236	0.0	0.0	0.0	0.0	2.225077037035383	0.0	0.0	0.0	0.0	0.0	0.0	0.5066039092358663	3.2224554188064274	0.0	0.0	0.0	1.0811187409504381	0.0	0.0	0.0	0.32332749285798906	0.5066039092358663	0.32332749285798906	0.6350911327654382	0.32332749285798906	0.0	0.0	0.0	0.0	0.0	0.0	0.5066039092358663	0.32332749285798906	0.32332749285798906	0.0	0.0
SRR11292146	0.0	0.0	0.35319840633920196	1.7959369600792578	2.6895749975668997	0.7796741929874559	0.0	0.0	2.4785800011231247	4.682443343188458	3.1068244090771544	0.0	0.7796741929874559	0.0	0.0	0.0	0.0	0.0	1.2973016749193411	0.0	0.5453737504220851	0.0	0.0	3.865580607766246	0.0	1.64027423695052	1.3728171698775333	0.0	0.0	0.35319840633920196	1.3239593652611288	0.0	0.0	0.0	0.7796741929874559	2.328666000957941	0.5453737504220851	0.0	2.9006868380569477	1.0898141337543972	3.1843116764303834	0.0	0.0	0.0	0.0	1.572904224584167	0.0	0.0	0.0	0.0	0.0	0.0	0.678136530358558	2.8452127996057475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.931031287080723	0.0	1.1320255977529392	0.0	0.7796741929874559	0.0	0.0	0.0	0.0	0.0	0.35319840633920196	0.678136530358558	3.1085261977383705	0.0	0.0
SRR11292147	0.0	0.0	0.0	3.257460696424558	1.6436469599161285	0.35512283787529214	0.0	0.5478448120182767	3.5494689383694826	3.4726626302562518	2.47655231258555	0.0	0.5478448120182767	0.0	0.0	0.0	0.0	0.0	1.8640435572478964	0.0	0.5478448120182767	0.0	0.0	4.643552758073953	0.0	2.4728685561308352	1.3761228808090082	0.0	0.0	0.0	0.5478448120182767	0.0	0.0	0.0	0.9340795916852125	3.0385966799530455	0.8648920905672552	0.0	1.6436469599161285	0.7825542984598826	2.8423854407190463	0.35512283787529214	0.0	0.0	0.0	3.36742852897498	0.0	0.0	0.0	0.0	0.0	0.0	0.7825542984598826	3.6326173375679094	0.0	0.0	0.6808660278746008	0.0	0.35512283787529214	0.0	0.0	0.0	0.0	0.0	0.5478448120182767	0.35512283787529214	0.5478448120182767	0.0	0.0	0.0	0.0	0.0	0.6808660278746008	0.35512283787529214	2.8801878030141075	0.0	0.0
SRR11292148	0.0	0.0	0.28531233020942565	1.474161760189546	1.5004297448431854	0.0	0.0	0.0	3.094130662594728	4.472514259389671	2.7960388436520476	0.0	0.28531233020942565	0.0	0.0	0.0	0.0	0.0	1.0123780735766932	0.0	0.45603536479174356	0.0	0.0	4.3883770332836205	0.0	1.146275755487566	1.0844668679213036	0.0	0.0	0.0	1.0499165143396318	0.0	0.0	0.0	1.1741666769147254	2.3105481246146082	0.28531233020942565	0.0	1.0844668679213036	3.159726163877729	3.1088206086652046	0.0	0.0	0.0	0.0	2.282002927542861	0.0	0.0	0.0	0.0	0.0	0.0	0.7516299491182737	3.2365702762505504	0.0	0.0	0.0	0.45603536479174356	0.0	0.0	0.28531233020942565	0.0	0.0	0.0	0.6735412411131199	0.0	0.0	0.0	0.28531233020942565	0.0	0.0	0.0	0.0	0.45603536479174356	3.123637256261363	0.0	0.0
SRR11292149	0.0	0.21946756622794003	0.21946756622794003	3.625907039304635	1.9200930131015133	0.3645710844734213	0.0	0.0	2.832250339201824	4.3255511810185805	2.8634578154127484	0.0	0.5599322481849933	0.0	0.0	0.47314533148110804	0.0	0.0	1.3165281982705312	0.47314533148110804	1.8453654959408488	0.5599322481849933	0.0	4.443073947255342	0.0	2.794061279492393	1.512718675493637	0.0	0.21946756622794003	1.2074655575446838	1.620847004398812	0.0	0.0	0.0	0.9489331483987301	3.1956963443630535	1.0614847746829985	0.0	2.974032055710777	0.6322312502142237	2.8618907001811236	0.0	0.0	0.0	0.0	1.739725709354878	0.0	0.6322312502142237	2.4073453842438433	2.554742427886543	0.0	0.0	1.2730926536987526	3.3999400006831686	0.0	0.0	0.0	0.839979420932315	0.0	0.0	0.6941945098117652	0.0	0.21946756622794003	0.6941945098117652	1.0614847746829985	0.7484109183816607	1.5544932523012749	0.0	0.0	0.0	0.0	0.0	0.47314533148110804	0.3645710844734213	2.5764802871733665	0.0	0.0
SRR11292150	0.0	0.0	1.2324145897569416	2.075177721091687	2.2434567121230145	0.0	0.0	0.36917128750636397	3.5847191226076767	3.885843997875721	1.9176386233420204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8033915206173714	0.5657911365924511	0.36917128750636397	0.0	0.0	4.447188760165933	0.0	3.5311327823615692	1.8809652978702005	0.0	0.0	1.016127018572224	0.8033915206173714	0.0	0.0	0.0	0.8033915206173714	3.68027220212084	1.016127018572224	0.0	2.7933075178867504	2.4074833200217767	3.1803921790259375	0.0	0.5657911365924511	0.0	0.0	2.3768277837328067	0.0	0.0	2.233375642765575	4.019497036150037	0.0	0.0	1.016127018572224	2.6037809437157238	0.0	0.0	0.0	0.8033915206173714	0.0	0.0	0.0	0.0	0.0	0.36917128750636397	0.5657911365924511	0.0	0.36917128750636397	0.36917128750636397	0.0	0.0	0.0	0.0	1.2957130455480212	2.098981574715319	2.446645963843239	0.0	0.0
SRR11292151	0.0	0.0	0.31855727369175035	1.2878070819651128	1.7661558475434616	0.0	0.0	0.31855727369175035	2.341707747202308	4.32255497306236	0.5003372141265978	0.0	0.0	0.0	0.0	0.31855727369175035	0.0	0.0	1.4803506347520097	0.0	0.7266838603854533	0.31855727369175035	0.0	4.526868464547459	0.0	2.50112935379266	1.0310569693750091	0.0	0.0	0.0	1.3550172018690225	0.0	0.0	0.0	0.0	3.136095471050293	0.5003372141265978	0.0	2.7245031716550594	0.31855727369175035	2.227287236335879	0.0	0.0	0.0	0.0	1.9833930512224647	0.0	0.0	0.6280925904407084	0.0	0.0	0.0	0.5003372141265978	3.6765346453994012	0.0	0.0	0.0	1.5774972934594413	0.0	0.0	0.31855727369175035	0.0	0.31855727369175035	0.0	1.1781354725055238	0.8747253965519233	0.31855727369175035	0.0	0.31855727369175035	0.0	0.0	0.0	0.0	0.8747253965519233	0.31855727369175035	0.0	0.0
SRR11292152	0.5373817059777461	0.0	1.7671067798250744	2.5297135658334313	2.3374945109275274	0.0	0.0	0.0	2.124218732211491	4.38952215298323	3.064244763059751	0.0	0.0	0.0	0.0	0.5373817059777461	0.0	0.0	1.4263247388458618	1.5318379140315723	0.3469909542854537	0.669297420444104	0.0	4.480635575682367	0.0	2.197494863640358	2.1281915414031167	1.8264391556071617	0.0	1.5159380980492623	1.8495792454361724	0.3469909542854537	0.0	0.0	0.8522553415124541	3.236990880334566	0.9211442571092217	0.0	2.782841885132199	0.7703404451236945	2.7784400727828067	0.0	0.0	0.0	0.0	1.9896180877301117	0.0	0.0	1.195322874889404	2.58002548919588	0.7703404451236945	0.0	1.8856005935904936	3.0799929211820682	0.8522553415124541	0.0	0.0	1.0795203065430772	0.5373817059777461	0.0	0.669297420444104	0.0	0.5373817059777461	0.0	1.03286479120342	0.3469909542854537	0.0	0.0	0.3469909542854537	0.0	0.0	0.0	0.0	0.3469909542854537	2.568700995379528	0.3469909542854537	0.0
SRR11292153	0.0	0.0	0.7544356786391551	2.9998452427216686	1.8021935897698604	0.0	0.0	0.0	1.7571963695028985	4.519231207158542	2.7598340834301043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0763733671425928	0.0	0.7544356786391551	0.6149774930343922	0.0	4.378847565498188	0.0	1.5848866253540683	1.8429632441314387	0.0	0.0	0.408304564377327	0.9445766312510717	0.0	0.0	0.0	0.0	3.1214424901745867	0.0	0.0	2.1309534025844914	1.5285053020757982	1.9687745661930456	0.0	0.0	0.0	0.0	1.930748201270942	0.0	0.0	0.0	0.0	0.0	0.0	0.6149774930343922	2.7059695073101726	0.0	0.0	0.0	0.408304564377327	0.0	0.0	0.0	0.0	0.0	0.0	0.408304564377327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1260293921911138	0.0	0.0
SRR11292154	1.2748249758293118	0.0	2.0333168053527086	2.947231619444328	2.9789967489218916	1.9415193729108824	0.3750146931583086	1.4322896699728576	3.554275616416186	4.357386865577387	3.471379381821967	0.7087914482808808	0.3750146931583086	0.0	0.0	0.3750146931583086	0.0	0.0	2.2502188084021877	1.0781533398531127	0.3750146931583086	1.025313139695549	0.0	4.305965270712478	0.3750146931583086	1.6103637639380846	2.529401693369004	0.7087914482808808	0.0	2.435442807143131	2.44836091527146	0.0	0.9651416398052468	0.3750146931583086	1.6521159939210022	3.32911521533824	1.1252562664146786	0.7087914482808808	2.9733338387139034	1.7877719013250668	3.526299295778563	1.4322896699728576	0.8119646065881271	0.7087914482808808	0.3750146931583086	2.0277651615194694	0.8119646065881271	0.3750146931583086	0.9651416398052468	2.5745022790661864	1.025313139695549	0.9651416398052468	1.8592320219127987	3.1469418610131603	0.0	1.4537627860360596	0.7087914482808808	1.3053590039945728	1.4742240267195015	0.7087914482808808	1.920578450481383	1.6521159939210022	2.169514471233347	0.0	1.7470866057613288	2.2502188084021877	1.7679055111284476	0.5732091374955265	0.3750146931583086	1.3053590039945728	0.0	0.0	1.025313139695549	1.7679055111284476	2.3893766228841744	0.5732091374955265	0.0
