bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Streptococcus	4.8655457440816e-10	3.27271741714573e-10	6.0286708700941e-07	1.10271341600996	1.00410449778737	1.13367215837101e-07	7.62543158194955e-08	0.000140468031273193
Rothia	2.16887641180108e-09	1.26166055270617e-09	2.79387199277524e-06	1.04478545458355	0.918542237624174	2.52674101974826e-07	9.79889695935127e-08	0.000325486087158316
Jeotgalibaca	6.28503127320101e-09	1.17707044119276e-09	0.00101220368721159	1.04133117524619	0.568385031367375	4.88137428885279e-07	9.79889695935127e-08	0.0288911197523486
Klebsiella	6.48957559024055e-07	2.41729927004754e-07	0.000381672268567751	0.96745743908115	0.766474706840633	3.17964086797851e-05	1.07953417472799e-05	0.0274054363839979
Actinomyces	6.82326366518993e-07	1.90025360914638e-07	0.00091437299743029	0.72281577743779	0.525406424488239	3.17964086797851e-05	1.07953417472799e-05	0.0288911197523486
Fusobacterium	1.46627301511604e-06	2.77991632977164e-07	0.0185517765691807	1.15303516261731	0.568113774911379	5.69402687536728e-05	1.07953417472799e-05	0.190688231709504
Veillonella	2.58713789880183e-06	9.84469660431582e-07	0.000785605665716441	1.16696653293191	0.934945918004054	7.94948698071007e-05	2.86726788600698e-05	0.0288911197523486
Lancefieldella	2.72943758994337e-06	5.3979831742666e-07	0.0164710396973295	0.757461857530906	0.392575140023689	7.94948698071007e-05	1.79675725657731e-05	0.190688231709504
Sodalis	6.63276775769717e-06	2.73050562088313e-06	0.00111596599901776	0.562244302511136	0.459678769750827	0.000171714987504827	6.3620780966577e-05	0.0288911197523486
Schaalia	8.70073796943593e-06	2.43671632766681e-06	0.00352360580176776	0.799242500546313	0.57985535315845	0.000202727194687857	6.30838782607074e-05	0.0555057306415028
Enterobacter	1.36713598964944e-05	1.0438630686484e-05	0.000470479594575071	0.600411137832886	0.578471896162573	0.000289584259625744	0.000173728639282198	0.0274054363839979
Salmonella	1.53011086218013e-05	9.44944802326899e-06	0.000732368453149316	0.969121965744376	0.892788577865472	0.000297096525739976	0.000169363183801667	0.0288911197523486
Pectobacterium	1.8579851399303e-05	4.06749913145672e-06	0.0193952969654993	0.483865381094951	0.27721760438977	0.000333008105849045	8.61570270572197e-05	0.190688231709504
Gemella	2.58355917139852e-05	5.3680924970411e-06	0.16401132528235	0.839175229324786	0.284039373624608	0.000429978062097039	0.000104230462650881	0.471873868983849
Morganella	8.80896986923396e-05	4.92863330389447e-05	0.00245844798553613	0.364579039989134	0.327883879360897	0.00136832665302101	0.000744861229050264	0.0520743982390836
