bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Firmicutes	0.00650753764019862	0.185688393086	0.00193504616216768	-0.101209271970356	-0.303490381661475	0.156180903364767	0.445652143406399	0.0464411078920242
Verrucomicrobia	0.0579164191345425	0.032066189121216	0.0637583947091404	1.25070874577296	1.07757631082298	0.350644181480858	0.390761028498037	0.255033578836562
Spirochaetes	0.0650146720135168	0.274484877811448	0.0225102187795843	-0.164028989006713	-0.395198429010286	0.350644181480858	0.470545504819624	0.248668328275761
Chlorobi	0.0776338305412878	0.0772372265632826	0.482346100519386	-0.211740167482061	0.0816861707445226	0.350644181480858	0.390761028498037	0.682112909636814
Actinobacteria	0.0966127215846375	0.321283565216014	0.0347961161416246	-0.213073902395613	-0.521245131535338	0.350644181480858	0.487354193639983	0.248668328275761
Synergistetes	0.0974100463520878	0.0412015687547741	0.143516603776744	0.697777054257082	0.494617235078411	0.350644181480858	0.390761028498037	0.36969327273045
Tenericutes	0.110076962905612	0.885033268475789	0.0508596307178027	-0.046690864396089	-0.723122889035959	0.350644181480858	0.885033268475789	0.248668328275761
Fusobacteria	0.128021253031679	0.0814085476037577	0.093651836074894	0.9913681828386	0.990135136934978	0.350644181480858	0.390761028498037	0.321092009399637
Bacteroidetes	0.131491568055322	0.241011400315005	0.0518059017241168	0.265110294060178	0.490432748100549	0.350644181480858	0.452115615502695	0.248668328275761
Candidatus Cloacimonetes	0.162957532246321	0.13398430216506	0.590426606284219	-0.174781947500791	0.0617633345849003	0.378667350576617	0.444633777824502	0.682112909636814
Planctomycetes	0.188365910683718	0.0775949881243322	0.653691538401947	0.187207539429303	0.0451087580371266	0.378667350576617	0.390761028498037	0.682112909636814
Thermotogae	0.189333675288309	0.148211259274834	0.607064560052404	0.291179069448929	-0.101187231151011	0.378667350576617	0.444633777824502	0.682112909636814
Proteobacteria	0.285884123334891	0.244895958397293	0.151739805067341	0.217964401881765	0.285227198584232	0.497038365412292	0.452115615502695	0.36969327273045
Deinococcus-Thermus	0.301361012301495	0.134005407197615	0.644793488986493	0.244803420209916	0.0746202404581679	0.497038365412292	0.444633777824502	0.682112909636814
Thermodesulfobacteria	0.330587112287436	0.727177685566965	0.154038863637688	0.0206966184103381	0.0930290171408332	0.497038365412292	0.780608168475005	0.36969327273045
Calditrichaeota	0.363135911822664	0.17100437793103	0.44826800991874	-0.195897650343515	-0.10563778335687	0.497038365412292	0.445652143406399	0.682112909636814
Ignavibacteriae	0.375919377537984	0.697791193084266	0.175633437846133	-0.0997461652405353	-0.376757191645522	0.497038365412292	0.780608168475005	0.383200228027926
Acidobacteria	0.396420741545813	0.232191326760931	0.289992998442726	0.228685738545454	0.210093836563674	0.497038365412292	0.452115615502695	0.579985996885452
Cyanobacteria	0.396829279873284	0.324902795759989	0.635462028381653	0.24646746229477	-0.120612988766906	0.497038365412292	0.487354193639983	0.682112909636814
Nitrospirae	0.414198637843577	0.35544782255989	0.629278440738071	0.141165373682691	-0.0758766135593591	0.497038365412292	0.501808690672786	0.682112909636814
Chloroflexi	0.607976954614301	0.587301826041596	0.335539201258722	0.15646380181122	0.295215739553164	0.694830805273487	0.741854938157806	0.619456986939179
Chlamydiae	0.691221993389749	0.423912712851503	0.5672473354463	0.0595815182573991	0.0442170270583563	0.75406035642518	0.56521695046867	0.682112909636814
Candidatus Saccharibacteria	0.85558611935675	0.710685311539315	0.604035670099576	-0.0918302699059223	-0.134733206953643	0.892785515850522	0.780608168475005	0.682112909636814
Fibrobacteres	0.917028990446857	0.748082828121879	0.926390429940365	0.0836469568327643	-0.0251024850808124	0.917028990446857	0.780608168475005	0.926390429940365
