0319-6G20	27F-1492R	37-13	67-14	A0839	A4b	AB-539-J10	AB1	Acetobacteraceae	Acetobacterales_Incertae_Sedis	Acholeplasmataceae	Acidaminococcaceae	Acidiferrobacteraceae	Acidimicrobiaceae	Acidithiobacillaceae	Acidobacteriaceae_(Subgroup_1)	Actinomycetaceae	Actinospicaceae	Aerococcaceae	Aeromonadaceae	AKAU3564_sediment_group	AKIW781	Akkermansiaceae	AKYG1722	AKYH767	Alicyclobacillaceae	Alteromonadaceae	Amb-16S-1034	Amb-16S-1323	Anaerolineaceae	Anaeroplasmataceae	Anaplasmataceae	ANME-1b	ANME-2a-2b	Aphagea_fa	Aquaspirillaceae	Archangiaceae	Arcobacteraceae	Armatimonadaceae	Atopobiaceae	Azospirillaceae	Azospirillales_Incertae_Sedis	B1-7BS	B122	Babeliaceae	Bacillaceae	bacteriap25	Bacteriovoracaceae	Bacteroidaceae	Bacteroidales_BS11_gut_group	Bacteroidales_RF16_group	Bacteroidales_UCG-001	Bacteroidetes_BD2-2	Bacteroidetes_vadinHA17	Balneolaceae	Barnesiellaceae	Bdellovibrionaceae	Beggiatoaceae	Beijerinckiaceae	Bifidobacteriaceae	BIrii41	Blastocatellaceae	Blfdi19	Brachyspiraceae	Brevibacteriaceae	Brevinemataceae	BSV26	Burkholderiaceae	Caedibacteraceae	Caldatribacteriaceae	Caldicoprobacteraceae	Caldilineaceae	Calditrichaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Catenulisporaceae	Caulobacteraceae	Cellulomonadaceae	Cellvibrionaceae	Chitinimonadaceae	Chitinivibrionaceae	Chitinophagaceae	Chlamydomonadales_fa	Chloroflexaceae	Christensenellaceae	Chromatiaceae	Chromobacteriaceae	Chthoniobacteraceae	Clade_III	Clostridiaceae_1	Clostridiaceae_3	Clostridiaceae_4	Clostridiales_vadinBB60_group	CMW-169	Competibacteraceae	Coriobacteriaceae	Coriobacteriales_Incertae_Sedis	Corynebacteriaceae	CPla-3_termite_group	Criblamydiaceae	Crocinitomicaceae	Cryomorphaceae	Cryptosporangiaceae	cvE6	Cyanobiaceae	Cyclobacteriaceae	Cytophagaceae	Deferribacteraceae	Defluviitaleaceae	Deinococcaceae	Dermabacteraceae	Dermacoccaceae	Dermatophilaceae	Desulfarculaceae	Desulfobacteraceae	Desulfobulbaceae	Desulfomicrobiaceae	Desulfovibrionaceae	Desulfuromonadaceae	DEV007	Devosiaceae	Dietziaceae	Diplorickettsiaceae	Dongiaceae	Dysgonomonadaceae	Eggerthellaceae	Elsteraceae	Endozoicomonadaceae	Enterobacteriaceae	Enterococcaceae	Entotheonellaceae	env.OPS_17	Erysipelotrichaceae	Eubacteriaceae	F082	Family_XI	Family_XIII	Family_XVII	Family_XVIII	FFCH9454	Fibrobacteraceae	Fimbriimonadaceae	Flavobacteriaceae	Fodinicurvataceae	Frankiaceae	Fusobacteriaceae	Gaiellaceae	Gallionellaceae	Geitlerinemataceae	Geminicoccaceae	Gemmataceae	Gemmatimonadaceae	Geobacteraceae	Geodermatophilaceae	Gloeocapsaceae	Glycomycetaceae	Gracilibacteraceae	Haliangiaceae	Halieaceae	Halobacteroidaceae	Halomonadaceae	Helicobacteraceae	Heliobacteriaceae	Herpetosiphonaceae	Holophagaceae	Holosporaceae	Hydrogenedensaceae	Hydrogenophilaceae	Hymenobacteraceae	Hyphomicrobiaceae	Hyphomonadaceae	Iamiaceae	Idiomarinaceae	Ilumatobacteraceae	Intrasporangiaceae	Iodidimonadaceae	Isosphaeraceae	JG30-KF-AS9	JG30-KF-CM45	Kallotenuaceae	Kangiellaceae	KD3-10	KD3-93	Koribacteraceae	Ktedonobacteraceae	Lachnospiraceae	Lactobacillaceae	Latescibacteraceae	Legionellaceae	Lentimicrobiaceae	Leptospiraceae	Leptotrichiaceae	Leuconostocaceae	Limnochordaceae	Listeriaceae	Longimicrobiaceae	MA-28-I98C	Magnetospiraceae	Magnetospirillaceae	Marinifilaceae	Marinilabiliaceae	Marinobacteraceae	Marinomonadaceae	Methanobacteriaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosaetaceae	Methylococcaceae	Methyloligellaceae	Methylomirabilaceae	Methylomonaceae	Methylophagaceae	Methylophilaceae	Microbacteriaceae	Micrococcaceae	Microcystaceae	Micromonosporaceae	Micropepsaceae	Microscillaceae	Microtrichaceae	Midichloriaceae	Mitochondria	ML635J-40_aquatic_group	mle1-27	Moduliflexaceae	Moraxellaceae	Muribaculaceae	Mycobacteriaceae	Mycoplasmataceae	Myxococcaceae	Nakamurellaceae	Nannocystaceae	Nanohaloarchaeaceae	Neisseriaceae	Nitrincolaceae	Nitrosococcaceae	Nitrosomonadaceae	Nitrososphaeraceae	Nitrospiraceae	Nocardiaceae	Nocardioidaceae	Nostocaceae	NS11-12_marine_group	NS9_marine_group	Oligoflexaceae	Opitutaceae	Orbaceae	p-251-o5	P3OB-42	P6-b51	Paenibacillaceae	Paludibacteraceae	Paracaedibacteraceae	Parachlamydiaceae	Parvibaculaceae	Pasteurellaceae	Pasteuriaceae	Pedosphaeraceae	PeH15	Peptococcaceae	Peptostreptococcaceae	Petrotogaceae	Phormidiaceae	PHOS-HE36	Phycisphaeraceae	Pirellulaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	possible_family_01	Prevotellaceae	Prolixibacteraceae	Promicromonosporaceae	Propionibacteriaceae	Pseudanabaenaceae	Pseudoalteromonadaceae	Pseudohongiellaceae	Pseudomonadaceae	Pseudonocardiaceae	Psychromonadaceae	Pyrinomonadaceae	Reyranellaceae	Rhizobiaceae	Rhizobiales_Incertae_Sedis	Rhodanobacteraceae	Rhodobacteraceae	Rhodocyclaceae	Rhodopirillaceae	Rhodospirillaceae	Rhodothermaceae	Rickettsiaceae	Rikenellaceae	Roseiflexaceae	Rubinisphaeraceae	Rubritaleaceae	Rubrobacteriaceae	Ruminococcaceae	Saccharimonadaceae	Sandaracinaceae	Saprospiraceae	SAR116_clade	SB-5	SC-I-84	Schlesneriaceae	Shewanellaceae	Simkaniaceae	SM1H02	SM2D12	Sneathiellaceae	Solibacteraceae_(Subgroup_3)	Solimonadaceae	Solirubrobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Spirosomaceae	Spongiibacteraceae	Sporichthyaceae	Sporolactobacillaceae	ST-12K33	ST-NAGAB-D1	Staphylococcaceae	Steroidobacteraceae	Streptococcaceae	Streptomycetaceae	Streptosporangiaceae	Succinivibrionaceae	Sulfolobaceae	Sulfurospirillaceae	Sulfurovaceae	Synergistaceae	Syntrophaceae	Syntrophobacteraceae	Syntrophomonadaceae	Syntrophorhabdaceae	Tannerellaceae	TC1	Terrimicrobiaceae	Thalassospiraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobaculaceae	Thermoflexaceae	Thermomicrobiaceae	Thermomonosporaceae	Thermoproteaceae	Thiohalorhabdaceae	Thiotrichaceae	Thiovulaceae	TRA3-20	Trueperaceae	UA-50	UBA12409	UBA12411	Unknown_Family	vadinBE97	Veillonellaceae	Vermiphilaceae	Verrucomicrobiaceae	Vibrionaceae	Victivallaceae	Vulgatibacteraceae	WCHB1-02	WD2101_soil_group	Weeksellaceae	Woeseiaceae	Xanthobacteraceae	Xanthomonadaceae	Xiphinematobacteraceae	others	BioProject	sample_alias	env_material	time	ID	prepost
SRR39238494	0	0	0	0	0	0	0	0	0	0	0	2.04413052113394	0	0	0	0	1.85720902275817	0	1.60893148013705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00636984627128	0	0	0	0	0	2.18757940508478	0	0	3.84904604318036	0	0	0	0	0	0	0	0	0	0	1.60893148013705	0	0	0	0	0	0	0	2.92372428094337	0	0	0	0	0	0.968310551521016	0	1.58876788214134	0	0	0	0	0	0	0	0	0	1.50976166040901	0	0	0	0	1.11339370452104	2.76678976669136	0	0	0	0	0	0	2.86505587228404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69870965627249	0	0	0	0	0	0	0	2.69790776044853	0	0	2.73408237965939	1.61867274840212	0	0	2.86011182016969	1.38103025084276	0	3.7604588300085	1.94729719039131	0	0	0	0	0	0	0	0	3.94204977182558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65101809822485	2.60817879887493	0	0	0	0	0	0.922958726278176	0	0	0	0	0	0	2.15521170021609	0	0	0.922958726278176	0	0	0	0	0	0	0	0	0	0	0	0	1.57832379666874	0	0	0	0	0	0	0	0	0	0	2.13515295165744	3.77042080359862	0	0	0	0	0	0	1.9381619678425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45601598705321	0	0	0	2.13221026321442	2.16627115081544	0	0	0	0	0	0.748890129352826	0	2.13515295165744	0	3.98113608859212	0	0	0.922958726278176	0	1.8681926130719	0	3.04996325622536	0	0	0	0	1.32796889870606	0	0	0	0	0	0	0	0	2.85622715289034	0	0	0	0	3.50032694404418	1.08141015546013	0	0.453872205451626	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22195659546701	0	0	0	0	0	0	0	3.15049178303674	0	2.97961834996028	0	0	0	0	0	0	0	0	0	0	0	2.19017090335511	0	0	0	0.67091797425235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35629806377421	0	0	2.60321634145455	0	0	0	0	1.45719076416207	0	0	0.872312753197029	0	2.77694386290299	PRJNA1480144	SDPr01	fecal	Pre	1	0
SRR39238509	1.04457985288154	0	0	1.43874299782649	1.09135565829068	0.863360893154085	0	0	0	0	0	1.45822697090132	0	0	0	0	0	0	0	0	0	0	0.932512686293245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40960509262291	0	0	0	0	0	3.16178926464271	0	0	4.38021368770983	0	0	0	0	0	0	0	0	0	0	2.73869772793924	1.04457985288154	0	0	0	0	0	0	3.67140021255164	0	0	0	0	0	0	0	0	0	1.70022752044938	0	0	0	0	1.70022752044938	0	0	1.13357973781898	0	0	0	0	1.89832979133539	1.43874299782649	1.49475368430899	0	0	0	0	0	1.64191361000306	0	0	0.781073712336104	0	0	0	0	0	0.781073712336104	0	0	0	0	0	0	0	0	0	0	2.59008286365951	0	0	0	0	0.546574213843778	1.74182496724595	0	2.30668329323123	0	0	3.83527790998573	2.05846970896839	0	0	3.12522591013089	0	0	3.50811028032066	0	0	0	0	0	0	0	0	0	1.2400913062938	0	0	0	0	0	1.2400913062938	0	0	0	0	0	1.39693875191584	0	0	0	0	0	0	0	0	0	0	0	1.37442390680589	0	1.29889493167459	0	1.20740637346258	0	0	0	0	0.932512686293245	0	0	1.17205991362108	0	0	0	3.74325426382263	2.81957477784948	0	0	0	0	0	0	0	0	1.55971013345374	0	0	0	2.42427197449603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54435895311058	0	0	2.38324865851219	0	1.88427226405554	0	0	0	0	0	0	0	2.67651809806535	0	0	0	0	0	0	0	0	0	0.992151069957055	0	0	0	1.602753914636	0	0	0	0	0.932512686293245	0	0	0	0	0	0	0	0	0	2.66246178981947	0	0.546574213843778	0	1.3255576504908	1.82299564779413	0	0	0	0	0	0	1.2400913062938	0	0	1.2400913062938	0	0	0	0	0	0.781073712336104	1.94423002989171	1.70022752044938	0	0	0	2.12487388854178	0	0	0	1.57453716411986	0	0	0	0	2.50999876026533	0.679462747092805	0	0	0	3.32099168911765	1.602753914636	2.09514329534973	0	0	0	0	0	0	0	0	0	0	1.20740637346258	0	0.679462747092805	0	1.89135790311501	0	0.546574213843778	0	0	0	0	0	1.3255576504908	1.20740637346258	1.49475368430899	0	0	0	0	0	0	2.09072491654151	0	0	0	0	3.31334589634825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41834367906837	0	3.5754743933088	0.546574213843778	0	0	0	0	0	0	0	0	2.38324865851219	1.62924869188408	0	2.92700350595855	PRJNA1480144	SDPo01	fecal	Post	1	1
SRR39238493	0	0	0	0	0	0	0	0	1.3782046614223	0	0	1.76058130613217	0	0	0	0	2.69979610298743	0	0	0	0	0	0	0	0	0	0	0	0	0.764834499422692	0	0	0	0	0	0	0	2.01955040120106	0	1.75140509849745	0	0	0	0	0	0	0	0	4.1333752256082	0	0	0	0	0	0	2.071352608876	0.846554694077221	0	0	2.37053620970289	0	0	0	0.532678869266772	0.664088013945872	0	0	2.72809693384172	0	0	0	0	0	2.19425552522824	0	1.80376146744769	0	0	0	0	0	0.764834499422692	0	0	0	1.93109793203664	0	0	0	0	0	2.00428008060468	0	0	0	0	2.50384751273897	0	2.42885401712734	0	0	0	0	0	0	0	0	0	0	0	0	1.3069663743726	0	0	0	1.18910955604872	1.11551185457603	0.846554694077221	1.2520236868219	0	0	0	0	0	0	0	1.90585218061489	0	1.81190522440356	2.50055526825977	2.24472731467277	0	0	2.32349635707164	0	0	4.08048177421097	2.24472731467277	0	0	0	0	0	0.764834499422692	0	0	3.42168708419693	0	0	0	0	0	0	0	0	0	0	0	0	1.02684482552418	0	0	1.83545846668435	0	0	0	0	0	0	0	0	0	0	0	0.764834499422692	0	0	0	0	0.664088013945872	0	0	0	0	0	0	3.57598448265757	2.81554410660265	0	0	0.532678869266772	0	2.40891320918231	0	0	0	0	0	0	0	1.79546207824288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15386787238036	0	0	0	0	0	0	1.39957113335681	0	0	0	0	2.4607838532887	0	2.44039331337047	0	0	0	0	2.72218579655965	0	0	0	0	0	0	0	0	0	0	0	0	2.74817442550124	0	0	0	0	1.3782046614223	0	0	0	2.42493843070761	0	0	0	0	2.97399257672451	0	0	0	0	0	0	0	2.90031231136151	0	4.05173036670231	0	0	1.82774844940076	0	1.76058130613217	0	2.63938486935036	0	0	0	0	0	0	0	1.3069663743726	2.36152703319673	0	0	0	0	2.29261483697089	0	0	0	0	3.53676461141201	1.55553461535603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02684482552418	2.11762914875658	0	0	0	0	0	0	2.00428008060468	0	2.95930437300266	0	0	0	0	0	0	0	0	0	0	0	2.54749588720461	0	0	0	0	0	0	0	0	0	0	0	0	1.68109137704039	0	0	0	0	0	1.02684482552418	0	3.41650458252839	0	0	2.34054593060923	0	0	0	0	0	0	0	0.846554694077221	0	3.0350407082544	PRJNA1480144	SDPr02	fecal	Pre	2	0
SRR39238551	0	0	0	2.01371713654644	0.827608213355174	0.962687090576202	0	0	0.706577478132213	0	0	2.96032964972381	0	0	0.771295432007541	0	0	0	0	0	0	0	1.48338989161952	0.771295432007541	0	0	0	0	0	2.44815505304691	0	0	0	0	0	0	0	0	0	1.21842395905174	0	1.23938516592364	0	0	0	0	0	0	3.78794228833193	0	0	0	0	3.01816482051302	0	0	0	0	1.12270946865424	1.25938109146313	0	1.81687750864321	0	0	0	0	0	3.50887034950438	0	0.999755985292449	0	1.47156293050977	0	0	0	2.61777761433721	0	0	0	0	0	0	1.74009648483145	0	0.420837041408731	1.91785783077615	0.630497509376307	0	0	0	1.79466464362674	0	0	0.538198279663269	0	0.999755985292449	2.16109873679972	0	0.706577478132213	0	0.538198279663269	0	0	0.877450214707631	0.771295432007541	0	0	0	0	0	0	0	0	0	1.34751444036785	0.999755985292449	0.827608213355174	0.630497509376307	1.71345368856722	0.827608213355174	0	0	0	0	0	1.39291605129857	2.08055430883332	0	0	3.15863955001549	1.62204357590583	0	0	2.74009204670434	1.506119335862	0	3.04458944734422	1.39291605129857	0	0	0	0	1.12270946865424	0	0.827608213355174	0	3.92250623841088	1.506119335862	0	0	0.771295432007541	1.03390821040198	1.51705299088792	0	0	0	0	0.999755985292449	0.706577478132213	0	0	0	0	0	0	0	0	0.630497509376307	0	0	2.47394603829352	0.630497509376307	0	0	0.962687090576202	0.827608213355174	0	0.771295432007541	0	1.51705299088792	0	0	0	0	0	0	3.99184037948822	3.054724964572	0	0.420837041408731	1.12270946865424	0.877450214707631	0	0	0	0	0	0	0	0	1.87268296992125	0	0	0	0	0	0	0	0.630497509376307	0.999755985292449	0	0	0	0	1.54829344965817	0	0	0	0	0.538198279663269	0.706577478132213	1.33126082334681	0	0	0	0	0	0	2.90523071117445	1.09507852236857	0	0	0	0	0	0	0	0	1.85816043879853	0	1.90919097870244	0	0.706577478132213	0	0	0	0	0	0	0	0.827608213355174	0	0	0	0	0	0	0	0	0	0	1.09507852236857	2.53812056065212	0.420837041408731	0	0	0.538198279663269	1.09507852236857	0	0	0.771295432007541	0	4.23324878302658	2.38566108057921	0	0	0	0	0	0.706577478132213	0	0	0	0.420837041408731	0	1.90479181884043	1.63044038452869	2.12269107814614	1.42074446437784	0.999755985292449	0	0	0	2.27660969278341	0	1.06556945596422	0	0	3.26325748866546	0.420837041408731	0	1.95485085855379	0	0	1.91785783077615	0	0	0	0.538198279663269	0	0	0.877450214707631	0	1.66249259182302	0	1.34751444036785	0	0	1.40705311587458	0	0	0.771295432007541	0.538198279663269	1.77125412542905	1.84820174478653	3.3008971579418	0	0	0	0	0	0	2.16109873679972	1.76519886274891	0.706577478132213	1.84820174478653	1.59583278263609	2.2895623514658	0	0	0	0	0	1.61348121418572	0	0	0	0	0	0	0	0	0.922156433605452	0	0	0	0.877450214707631	0	2.25544133433098	0	0	0	0	0	1.1486871245792	0	0	0	1.69949319230865	1.36318164115777	0	3.14715240257818	PRJNA1480144	SDPo02	fecal	Post	2	1
SRR39238476	0.591657257593449	0	0.591657257593449	0.953742572261818	0	0	0	0	0.591657257593449	0	0	1.2823566414067	0	0.665736399779827	0	0.953742572261818	2.14528748770211	0	2.03831561878947	1.51796852531584	0	0	1.2823566414067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591657257593449	2.56902574128326	0.389637851501893	1.85402744412641	0.591657257593449	0.591657257593449	0	0	0	0.591657257593449	0	0	3.43020155779318	0.665736399779827	0.591657257593449	0	0	0	0	1.5082906376707	0.389637851501893	0	0.591657257593449	2.02956390130575	0	0	0	0	0	0	0	2.4447606396529	0	0	0	0	0	2.2631842304223	2.11490106048981	3.73656519202456	0.389637851501893	1.04800028832159	0	0	0	0	0.833188649596601	0	0	1.85402744412641	0	0	0	0	3.53703930070066	0	0	0.917154266929021	0	0	2.05252095447945	0	3.02231613195862	0	0	0.502289744118073	0	0	0	0	0	0	0.784212043519758	0	0.502289744118073	0.729001779190022	0	0	0	0	0	0	1.92700117599132	0	0	0.591657257593449	0	0	0	0	1.63475148851722	0	0	4.11029347184552	0	0	0.502289744118073	2.28171231901541	0	1.63475148851722	3.95673570940833	1.66306501558734	0	0	0	0.502289744118073	0	0.665736399779827	0	0	2.48062133637383	0.729001779190022	0	0	0	0	1.22991955820162	0	0.784212043519758	0	0	0	0.665736399779827	0	0	1.9156589580328	0	0	0	0	0	0	0	0	0	0.389637851501893	0	1.2655713802802	0.502289744118073	1.43373673913858	0	0	0	0.389637851501893	0	0	0	0	0	0	3.25809688740953	2.56732053973023	0	0	0	0	0.784212043519758	1.12540429458397	0.389637851501893	0	0	0	0	0	1.2823566414067	0	0	0	0.665736399779827	0	0	0	0	0	1.19107715962476	0	0	0	0	1.22991955820162	1.48826280590854	0	0	0	0.729001779190022	0.917154266929021	0	0	0	0	0	2.33735294781786	2.19834798721417	0	0	0	0	0	0	1.57190173033668	0	0	1.10110418383916	0	0.987486480323953	0.665736399779827	0.833188649596601	0	0	0	0	0	0.591657257593449	0.665736399779827	0	0	0.502289744118073	0	0	0	0	2.78921139222873	0	0.502289744118073	0.389637851501893	1.21093246221213	3.27783802998273	0	0	0	0	0	0	0	2.62033170812516	0	3.483180575463	0	0	1.73257221597482	0	0	0.502289744118073	2.44020558036546	0	0	0.591657257593449	0	0.987486480323953	0	0.833188649596601	1.51796852531584	1.43373673913858	0	0	0	0	2.04405362951904	0	0	0	0.987486480323953	2.83072628221149	0	0	0	0	0	0.389637851501893	0	2.15422497096902	0	0	0	0	0.953742572261818	0	1.04800028832159	0.729001779190022	1.48826280590854	0.987486480323953	0	0	0	0	0	0	2.37352139161266	0.833188649596601	3.9766247489035	0.877197523488466	0	0.502289744118073	0	0	0	0.591657257593449	0.502289744118073	0	0	0	2.22168428754571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953742572261818	0	3.28884432491992	0	0	2.63373286016108	0	0	0	0	0.784212043519758	0	0	1.38457929370426	0	3.32148785443251	PRJNA1480144	SDPr03	fecal	Pre	3	0
SRR39238475	0	0	0	0	0	0	0	0	0	0	0	2.56329957779157	0	0	0	0	1.16677826887673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18869969715674	0.515912792029834	0	0	0	0	0	0	0	4.11678461141345	0	0	0	0	0	0	0.971325892803899	0	0	0	1.0660041968519	0	0	0	0	0	0	0	2.18258443707841	0	0	0	0	0	2.09918351161173	0	0	0	0	0	0	0	0	0	0	0	1.60772408381787	0	0	0	0	0.800764243099129	0	0	0	0	0	1.8015960511909	0	1.40351751842658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85598679541387	0	0	0	0	0	0	0	2.24507458185675	0	0	2.96124917622326	0	0	0	2.30463244072536	0	0	2.84053843613279	1.72170073258106	0	0	0	0	0	0	0	0	3.59152132478897	0	0	0	0	0	1.00523100609488	0	0.681285594906129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401434337406217	0	0	0	0	0	0	4.17030952496145	1.45276028078258	0	0	0	0	1.22947857428859	0	0	0	0	0	0	0	2.44234741374966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51751415445947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515912792029834	0	0	0	0.401434337406217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34796870166551	0	0	0	0.934547966332479	1.72792143088374	0	0	0	0	0	0	0.401434337406217	2.88187412039401	0	4.05702792003206	0	0	0	0	0	0	0	0	0	0	0	0.934547966332479	0	1.64665451740146	0	0	0	0	0	0	3.23772035614524	0	0	0	0	3.80794807913535	0	0	0	0	0	0	0	0	0	0	0	0	0.401434337406217	0	0	0.515912792029834	0	0	0	0	0	0	0	0	0	0	1.96835154216632	0.401434337406217	0	0	0	0	0	0	0	0	0	0	3.40595534418942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25365566502932	0	0	0	0	0	0	0	0	0	2.99625231726274	0	0	2.12961661637284	PRJNA1480144	SDPr04	fecal	Pre	4	0
SRR39238550	0	0	0	0	0	0	0	0	0	0	0	2.53733747679004	0	0	0	0	1.03132836665536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874984726002313	0	0	0	0	0	0	0	0	4.43511978936625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2776927976787	0	0	0	0	0	1.06297107081723	0	0	0	0	0	0	0	0	0	0	0	0.628321397759801	0	0	0	0	0.768934590739365	0	0	0	0	0	0.874984726002313	0	1.46881561123433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45666026727123	0	0	0	0	0	0	0	1.44415489038596	0	0	4.05772751258895	1.21575282546588	0	0	2.70158775969017	0	0	2.63008542318261	1.06297107081723	0	0	0	0	0	0	0	0	3.61775045544014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90848383445179	2.14836071746694	0	0	0	0	0	0	0	0	0	0	0	0	1.12008085646498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67488945006148	0	0	0	0	0	0	0	0	0	0	0	0.628321397759801	0	0	0	0	0.536180086341224	0	0.70429416873218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628321397759801	0	0.419074639554538	0	0	1.27580332604673	0	0	0	0	0	0	0	2.28673336543086	0	2.32342202398109	0	0	0	0	0	0	1.19373736505283	0	0	0	0	0.536180086341224	0	1.17054601244735	0	0	0	0	0	0	1.74371691679464	0	0	0	0	3.34752223433186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9601542386345	0	0	0	0	0	0	0	0	0	0	0	2.23449275130004	0	0	0	0	0	0	0	0	0	0	0	2.49545630615736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419074639554538	0	2.28122964696976	0	0	0	0	0	0	0	0	0	2.7883895436218	0	0	3.51646361256254	PRJNA1480144	SDPo04	fecal	Post	4	1
SRR39238474	0	0	0	0	0	0	0	0	0.576364775164173	0	0	1.36476905984754	0	0	0	0.576364775164173	1.1510161997844	0	0.712254366572617	2.56345057878134	0	0.488219583687813	1.8063300934689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56835010501328	0.377506897546446	0	0	0	0	1.40207695005631	0	0	3.59399212414976	0	0	0	0	0	0	0.488219583687813	0	0	0	1.649633725612	0	0.377506897546446	0	0	0	0.968978137989334	0	2.20863425856927	0	0	0	0.377506897546446	0	2.52209437647707	0	1.87163357386603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0820961765042	0	0	0	0	0	2.0538204748313	0	1.3379885809181	0	0	0.859315915708657	0	0.712254366572617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49792761119092	0	0	0	0.712254366572617	0	0	0	1.40207695005631	0	0	3.24808793215997	0	0	0	2.1015810952183	0	0	4.01265875648112	1.12923587142247	0	0	0	0	0	0.968978137989334	0	0	3.8815459183956	0	0	0	0	0	0.968978137989334	0	0	0	0	0	0	0	0.488219583687813	1.58430572291572	0	0	0	0	0	0	0	0	0.712254366572617	0	0.576364775164173	0.712254366572617	0.712254366572617	1.30944754356852	0	0	0	0	0	0	0	0	0	0	3.09438155354052	2.18571545373875	0	0.377506897546446	0	0	0	0	0	0	0	0	0	0	0.968978137989334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22862282044273	0	0	0.8156047549692	0	0.649602966363854	0.935409473910675	0	0	0	0	0	1.60719112534913	1.88359353985984	0	0	0	0	0	0	1.12923587142247	0	0	0	0.576364775164173	0.899027129452032	0	0.649602966363854	0	0	0	0	0	0	0	0	0	0.766996659831912	0	0	0	0	4.4163024972569	0	0	0	0.899027129452032	2.28362689813611	0	0	0	0	0	1.0820961765042	0.488219583687813	2.3462037183544	0	2.29444834063215	0	0	0.576364775164173	0	0	0	1.3379885809181	0	0	0.712254366572617	0	0	0	0.649602966363854	1.29444137197328	0.649602966363854	0	0	0	0	1.58430572291572	0	0	0	0	2.41267707231983	0.488219583687813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899027129452032	0	0	0	0	0.712254366572617	0	0	1.69441703982092	0	3.42188289529566	0	0	0	0	0	0	0	0	0	0.377506897546446	0	2.08210753948319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.488219583687813	0	1.97540590226043	0	0	1.62180440558425	0	0	0	0	0	0	0.488219583687813	0.859315915708657	0	3.69289773352984	PRJNA1480144	SDPr05	fecal	Pre	5	0
