"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR31418698"	0.420627300487217	0.498173035312445	0.44961493618482	0.388548744479108	0.243206999242933	0.444603890783924	0.427652034932328	0.286385074538455	0.47631325282668	0.457858185632851
"SRR31418709"	0.532504544822483	0.498373826738746	0.57730783970828	0.688241040492205	0.47613304553258	0.532593467377371	0.860697430210517	0.52023425112407	0.734513587630967	0.683299036945872
"SRR31418710"	0.782065439198041	0.751546066016309	0.765726698589026	0.833873720684373	0.733023436945662	0.816258563346809	0.807850786063485	0.811132523442315	0.837561118132256	0.747812108402636
"SRR31418685"	0.459873061690591	0.304189308782087	0.469360322362114	0.452113588268293	0.353110243747366	0.546815914115535	0.595649890517977	0.446740380916164	0.384697351258281	0.420823700025893
"SRR31418686"	0.728245453440644	0.828730063696825	0.753272379339283	0.728354986802045	0.768696286969642	0.874780274890281	0.743671498210254	0.765687578893161	0.781288662014367	0.796232819850756
"SRR31418687"	0.62884321999318	0.720785486275702	0.757136147371281	0.79462265366288	0.871502394563697	0.527368171785593	0.806396276989528	0.755563561561805	0.700319405674708	0.744132055633267
"SRR31418682"	0.320514230828436	0.365204791417267	0.395639625044977	0.253976345029675	0.377202874962149	0.328473091332836	0.383273706274249	0.26905944295375	0.214277863027241	0.488086375112608
"SRR31418683"	0.770907726196789	0.790238772102367	0.76569129123941	0.729441196716331	0.880296012764411	0.866901206656456	0.774077557292053	0.837302595067263	0.851720363656656	0.843367005436682
"SRR31418684"	0.592223899512793	0.815527270905235	0.847477454252968	0.821903404744153	0.775831959430625	0.825856255180406	0.582583936199922	0.559229331648276	0.809980626712078	0.774949025084386
"SRR31418707"	0.531542997923894	0.480876552636766	0.329287187383519	0.41648621145506	0.318992724382754	0.605520253701408	0.463118703010961	0.468392933895993	0.390499844546468	0.411680270391455
"SRR31418708"	0.720152367521345	0.796754241291909	0.726559682866153	0.762411434442581	0.793740874261521	0.821208269086852	0.866224605914315	0.762970805511281	0.818787063134554	0.726895301652106
"SRR31418681"	0.801999792119456	0.768994523218538	0.79760274425137	0.88074440372907	0.787127167137879	0.795550569469446	0.874646550951856	0.849079986082048	0.816007473540437	0.73778299259683
"SRR31418704"	0.44652278198181	0.430836697410878	0.440563886212573	0.298358833570478	0.338840923610671	0.288651340001968	0.293057479784655	0.506216053271184	0.383871306458719	0.258286287620992
"SRR31418705"	0.71852985957221	0.790509685962983	0.821471296408147	0.893354324963771	0.768875733181392	0.752659071712441	0.765753402464715	0.764174090414271	0.837641710802643	0.772952815196192
"SRR31418706"	0.793264381809096	0.706556219232206	0.787385037751906	0.729078414255116	0.742900940614308	0.826681699721952	0.749877111489925	0.795334825391684	0.762450382081453	0.736138845097763
"SRR31418701"	0.00845980603961978	0.00267356914482432	0.0204139249294157	0.0199281014190107	0.0200220587255019	0.00847155250176196	0.0130732686144384	0.031012575497334	0.00899911023628537	0.00774935058957497
"SRR31418702"	0.712517973102895	0.845008853284467	0.810445534911866	0.756823649341659	0.823523573148713	0.797677810138445	0.757688721033384	0.733457783575757	0.740928667984906	0.716950232670663
"SRR31418703"	0.909766768376713	0.898575293551824	0.837257102100734	0.970668306997936	0.923272648776075	0.917854600033331	0.889832266636823	0.821002012406634	0.825205517521491	0.948483484441724
"SRR31418697"	0.518152874292363	0.419264580086464	0.338864551789396	0.463292893519312	0.38468247000649	0.377212054798009	0.395168845894945	0.547884989135513	0.368297404157599	0.531122517893156
"SRR31418699"	0.625180536225048	0.609369676567557	0.697284104716007	0.79462265366288	0.562189729084747	0.49211509807056	0.496029480987723	0.505417840946094	0.559023088723316	0.612360240507846
"SRR31418700"	0.694055941807423	0.74430252292035	0.689855041075187	0.678051322427627	0.755569610147634	0.680975765587718	0.45285104841148	0.726933653439541	0.723691969682124	0.715640745959859
"SRR31418694"	0.778645457178297	0.774333440203457	0.784376515795308	0.79462265366288	0.773930951887189	0.83790065761832	0.765156737779335	0.763427608899105	0.796046534716905	0.772876925306753
"SRR31418695"	0.776727864839003	0.74121573953776	0.777341933663057	0.752724317750169	0.89288704274292	0.801338133822644	0.763782728143244	0.728991866924971	0.75684340267398	0.772760722859417
"SRR31418696"	0.833116904369782	0.708587774899636	0.891376095441057	0.916792748373319	0.890133370625595	0.638836494776088	0.88779908810954	0.847167738836437	0.903141296528071	0.790197908589024
"SRR31418691"	0.890455796042963	0.787003483817573	0.820000631764012	0.887162727608345	0.879673742510759	0.859211256216635	0.876426545417148	0.895087812849426	0.838204488738611	0.84149041368068
"SRR31418692"	0.709252161289401	0.879173678937166	0.750474640616097	0.71469806279591	0.80919230722834	0.82426891099539	0.806396276989528	0.744992784478528	0.811647667538781	0.812058823727334
"SRR31418693"	0.71413238801733	0.644240066068998	0.711229351984852	0.556646118370459	0.615470792384609	0.666420885184118	0.410302978268181	0.711626559789253	0.515958629988412	0.521070425712233
"SRR31418688"	0.824826281867932	0.858436959603987	0.874870105808278	0.757177109969918	0.812548133833953	0.848005024046807	0.856681942362502	0.835803659041083	0.797936573859985	0.851695817079871
"SRR31418689"	0.783185198072987	0.700567146772796	0.800819842203924	0.79462265366288	0.755207022088118	0.785281561322991	0.909315459137711	0.744730821981764	0.715785090505751	0.702998433590788
"SRR31418690"	0.625001064968417	0.782661880409016	0.744399647939094	0.731795258356747	0.761456313253466	0.643052862150786	0.77998195450109	0.731538950107821	0.666321997524965	0.664273570859454
