"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR11292125"	0.860911432293296	0.723607677775579	0.739110566504176	0.670030685699799	0.783322745085343	0.748579274884154	0.815493811372482	0.749097561995308	0.727139513620188	0.811463826604518
"SRR11292126"	0.39214830659741	0.518521269817416	0.401797536645386	0.511055772845076	0.457470378861019	0.442453061761312	0.403911832364018	0.434095915620687	0.384758724593121	0.403170352627378
"SRR11292127"	0.295099702654009	0.696062018845943	0.604258834737551	0.8270659244071	0.499702015236744	0.860446913527163	0.268314975227328	0.746302519354761	0.521939774747849	0.613235892881339
"SRR11292131"	0.904682932349535	0.857601966163579	0.939321813621596	0.937366867737413	0.874404793948651	0.925569768221582	0.900997543190148	0.859060804574009	0.939019977161891	0.912077955877833
"SRR11292132"	0.515740691972698	0.247091548412219	0.323634656042965	0.238970875964957	0.260155549341119	0.276497908039218	0.290767104240516	0.264735908323079	0.277824117079545	0.435579470248897
"SRR11292136"	0.620649895624949	0.366854484485156	0.489835512650125	0.418454941072168	0.447159225531519	0.549257880454794	0.501931973384433	0.405290144197643	0.5388418405219	0.427461870027743
"SRR11292137"	0.694678851102433	0.632592409276184	0.70713147498936	0.657553931697264	0.628223203378504	0.683022964961904	0.437900727027919	0.730633082159276	0.579592364993446	0.657553931697264
"SRR11292138"	0.421789417569761	0.590829733565584	0.543323416899179	0.466874516394935	0.479562736309981	0.473792323576292	0.550500514355894	0.554118811151127	0.536411663844634	0.341278762916899
"SRR11292140"	0.91741260103795	0.597784438118879	0.757530297082743	0.915375861215326	0.906884572114035	0.765220020407676	0.867229353653	0.857632002807079	0.902119984054815	0.896487338563046
"SRR11292141"	0.767741645963416	0.807614021679073	0.825894085341234	0.781300429809579	0.784140460610327	0.839682989923075	0.722820059597024	0.64570706605047	0.767335956630795	0.776867969637241
"SRR11292142"	0.511179210269957	0.634264371577238	0.477627121381604	0.544289534710949	0.462123132675423	0.478707346660057	0.390573784567774	0.394987376336649	0.520679744869327	0.421678426692596
"SRR11292143"	0.73184345479371	0.818104491306978	0.805198083109836	0.806878104636023	0.73184345479371	0.803843015575946	0.747537277185371	0.819803993001575	0.870144224804593	0.741070242387803
"SRR11292144"	0.204330386575651	0.273461818520178	0.208125064726485	0.164830590797893	0.245509874450972	0.438747797468704	0.411735942370748	0.225526087232797	0.254083686859912	0.259044218411318
"SRR11292145"	0.413018839837076	0.386915988520498	0.447236188492496	0.394256923144653	0.392039670191135	0.404503644701139	0.577097621547106	0.480696256397159	0.404766870107779	0.265766155488262
"SRR11292146"	0.7578170634086	0.793793687636224	0.822620301657243	0.851723850263949	0.85824735759702	0.833021115899824	0.822620301657243	0.816725090609276	0.83674161573103	0.865612407657328
"SRR11292147"	0.669717240960541	0.765763587777315	0.580064953715607	0.578144353604505	0.497816071351753	0.579054882028767	0.663742381576728	0.616794400812929	0.58007867619385	0.481848735125635
"SRR11292148"	0.606739337096776	0.623384711756156	0.744363709870226	0.84412777675162	0.771708408079748	0.826967122404576	0.744363709870225	0.708428525281353	0.742966912792994	0.781459244189391
"SRR11292129"	0.539829816848617	0.573043367921334	0.718219479203066	0.632385782240376	0.583408776318538	0.740874382366286	0.70899973183341	0.628397985437461	0.816567066594028	0.773712287865231
"SRR11292130"	0.133461633857432	0.673630996911002	0.124622958966631	0.168472215256332	0.105491449476872	0.575172203347077	0.549274000947889	0.157123204617678	0.533449048822551	0.144061544537221
"SRR11292133"	0.889712030717036	0.806481277852944	0.849507335761676	0.863128368280656	0.889712030717036	0.82654906541361	0.849507335761676	0.773733729004839	0.890890829712294	0.883663310396549
"SRR11292134"	0.54797087889792	0.346522062330567	0.617882843095032	0.52960223709593	0.50501382609654	0.536766399785107	0.43775169105969	0.636169412091213	0.517878121153783	0.52960223709593
"SRR11292135"	0.215186382018325	0.0717329645208473	0.0282343210166618	0.074517076024614	0.111755110326831	0.0450948200679204	0.0381647626421671	0.0687112203334319	0.0981807831461913	0.219648361365129
