"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR5865065"	0.999989814398467	0.999997189623325	0.999750951780115	0.999996453047614	0.999610041274423	0.999985814502057	0.99997664187848	0.998621961666314	0.999929619762683	0.999984380740842
"SRR5865066"	0.999742404990145	0.999287192487694	0.999832540076235	0.999966721171616	0.998957228619325	0.999911567156136	0.826384321336294	0.998535277371176	0.999754208180956	0.999990848333483
"SRR5865067"	0.384270257050436	0.834491130345972	0.799665995606105	0.911863697339748	0.896512115258002	0.731184219044989	0.241786211517348	0.901340334292982	0.7371776513109	0.933994197760226
"SRR5865068"	0.998189846661914	0.815552376811236	0.611065039475415	0.99841518671164	0.999881154073487	0.998956260307449	0.998246380067246	0.90870417595906	0.450384232708517	0.99650002798413
"SRR5865069"	0.00401879279485822	0.00410797883276909	0.00329386042278868	0.0344120396787299	0.0140144248998525	0.127277443048634	0.00145566872693759	0.00234877807395256	0.00311908894821447	0.0100748076576866
"SRR5865070"	1.58691319806614e-07	9.83466847554461e-06	1.45093929649191e-05	1.61537088899143e-07	5.47299092754445e-06	0.00128159256746084	6.72099858271144e-05	7.55862804864566e-05	5.5077527958336e-07	1.37841630820936e-06
"SRR5865071"	0.894532555830792	0.998395833351679	0.999478111439307	0.992466037489943	0.999860505025893	0.990586242771518	0.460700846050365	0.928039198339648	0.991678562971074	0.925372073665354
"SRR5865072"	0.526445934383124	0.207173027831141	0.0717164489862148	4.9024836769269e-05	0.374925406736146	0.0155334088916006	0.00207398462218078	0.216084856487836	0.103182752447439	0.889242751771977
"SRR5865073"	0.976379676339907	0.984857947205831	0.79765114136175	0.183787380341669	0.910330561979695	0.897165043487268	0.972670189853824	0.162103078819829	0.923266089943841	0.876580177688938
"SRR5865074"	0.995403365636477	0.999698687357959	0.994220154329064	0.999675847876972	0.995271280774201	0.995650848898151	0.988993471523027	0.999996789377156	0.848727188608804	0.991162549655013
"SRR5865075"	0.999999324038808	0.999966949606367	0.999999949579887	0.9999362132305	0.999933076601176	0.999814380856845	0.996015543236419	0.99307112100362	0.999978146302455	0.999997032710242
"SRR5865077"	0.999912285910143	0.222671334465948	0.999498913868188	0.969977029220623	0.921553174280199	0.987348024662465	0.81505354625517	0.994963859569281	0.989365843368496	0.814891636289367
"SRR5865085"	0.0549120513477374	0.106261692111907	0.57853925903952	0.295029473122337	0.446953587948971	0.85736627856143	0.0397811952017233	0.284335290568059	0.704372094033688	0.00593237730832116
"SRR5865086"	0.0472056202728353	0.314710909955429	0.0377417819937348	0.137730477169203	0.0174694220148163	0.334204848875931	0.0888604812732817	0.918350247890252	0.0853293552673992	0.838723340782583
"SRR5865087"	0.976439364270465	0.550359963266198	0.609983076111123	0.98296525516607	0.899422037044019	0.987376223479149	0.96714046523576	0.971360921435928	0.956174249176977	0.357884967967372
"SRR5865096"	0.265505199479684	0.0742448703826311	0.920414730817763	0.997548574874144	0.160546220727408	0.408021240148017	0.999717300029595	0.19321453337981	0.207161853684106	0.768752240299349
"SRR5865097"	0.00138498564355814	2.1677234909392e-05	0.00142569501114673	0.382063324569445	0.00222404083645912	0.000685162039246745	3.28503301296117e-05	0.000605049843231239	0.0014076860524547	0.000250772957750225
"SRR5865098"	0.920333133521751	0.920138136170787	0.622032747525135	0.971560055257898	0.923127302206539	0.944359477814855	0.957279621869556	0.877246489550167	0.690214394328895	0.119087591216614
"SRR5865110"	0.300748591850496	0.00257838931138061	0.00989582048843669	0.0157805607833702	0.00789333884487565	0.0452542408962377	0.0109486715828274	0.0331005551415538	0.00126798345605548	0.00395743822233029
"SRR5865111"	0.00181227276071037	0.00815883834943256	0.000496790907724359	0.00736172125881357	0.0296271168804624	0.0134351485547123	0.000637297986477655	0.00328117783738521	0.0304558949950994	0.000282589142286861
"SRR5865112"	0.999996654219451	0.999864239604626	0.998838141459155	0.999896171144815	0.999998014508234	0.999588694412692	0.999999832467063	0.999237589936919	0.999986538932097	0.999975018982682
