"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR5865065"	0.905947058748428	0.915151877731816	0.932583521336628	0.904813508558007	0.939825340754278	0.923198687677203	0.95286014320817	0.937896959670598	0.960033165139472	0.890711722173398
"SRR5865066"	0.717983798910369	0.706306125210064	0.745392982466206	0.722006373488586	0.66434499370031	0.668478282537148	0.697976356910681	0.698359252107532	0.595892356573994	0.665936075658404
"SRR5865067"	0.0714025327172527	0.109130524788412	0.0871398207531232	0.0940893954294192	0.0943646566879163	0.0784725318790908	0.105905655544458	0.0577955582654566	0.0768864677750283	0.0869739627188957
"SRR5865068"	0.88904929112647	0.851715879555086	0.858792068448656	0.849305934040948	0.846945335414919	0.843992875581463	0.861758741962801	0.887036025435596	0.80072940082485	0.82692363296541
"SRR5865069"	0.338347592425729	0.43207560231971	0.325505527276468	0.45261105754981	0.2445318393634	0.295719407619485	0.294268897764142	0.359634896660904	0.411056539064228	0.448879036023168
"SRR5865070"	0.457887754700936	0.335936056976436	0.41536253844802	0.352545956308238	0.395187651431577	0.361119629620995	0.395760834352971	0.397900356536934	0.3772661224509	0.422020626795916
"SRR5865071"	0.726703786451977	0.950105036235265	0.821483830233063	0.886717096461428	0.684303478660377	0.698389740379171	0.630473685230345	0.894165641512428	0.840145783644334	0.740938952821389
"SRR5865072"	0.163732831441126	0.101163074865343	0.0728447693568374	0.0786238075403093	0.0967002773471116	0.105667469740148	0.0841444201766889	0.193919304488274	0.121755757633297	0.129922741905326
"SRR5865073"	0.822648628020723	0.906399861139927	0.835444730792905	0.772324054415982	0.837007160262907	0.790076342356309	0.789867600184118	0.737467130739006	0.709572752874296	0.711070046634432
"SRR5865074"	0.786814263829975	0.820512819828785	0.796734146471306	0.76937584361924	0.786138878697247	0.805833734437487	0.830028389458002	0.827869582205494	0.741686233752898	0.793358382420018
"SRR5865075"	0.63439904200327	0.602387785059294	0.445944883045702	0.668448621689096	0.675168539191213	0.604785029044507	0.620519166635109	0.623709417050005	0.37702509362546	0.645826910523392
"SRR5865077"	0.200189934021546	0.156681812111694	0.222068186845832	0.20415132412583	0.258391537034693	0.239497652342994	0.259577328340843	0.212680713395907	0.173575098318063	0.190302405698828
"SRR5865085"	0.63951913051865	0.655515669050068	0.680944589764289	0.585699952168993	0.751617214090414	0.762217266557539	0.638891760383287	0.697971679871968	0.747708639521697	0.69555756088656
"SRR5865086"	0.842668132790157	0.811168472197309	0.662619096022227	0.782756420877479	0.802454968349345	0.810424370414765	0.798657553892663	0.763596131038751	0.83182633080331	0.78476823677962
"SRR5865087"	0.329277503403116	0.438201996042861	0.459256051324502	0.352276380292814	0.326437385862086	0.362018272394698	0.394603554528899	0.53838719118286	0.417152975707537	0.430396088161827
"SRR5865096"	0.821185028524392	0.876676266349271	0.930563027732159	0.912320439128429	0.917671677807154	0.85332235540333	0.883476760652234	0.902385489611005	0.885603595748049	0.836266083201986
"SRR5865097"	0.910483762052106	0.904597717905838	0.900065027941935	0.81643173759061	0.9048919240008	0.903553513165452	0.818076712642937	0.940240316417641	0.93710217365245	0.899661931405387
"SRR5865098"	0.885969180701177	0.923008712694002	0.908606961730265	0.90866378279811	0.914548343738462	0.870714905544288	0.894655066833548	0.911342345297913	0.891876992445482	0.908872363511613
"SRR5865110"	0.200225769362837	0.231632494053614	0.191146303265578	0.180425103568025	0.177052596349668	0.166421958054508	0.180225258911601	0.215075816656386	0.247863190512218	0.185426356306693
"SRR5865111"	0.298818837822227	0.200114388042967	0.349145395780972	0.29702186211438	0.141971181307476	0.206192557237327	0.241405205883491	0.258109445071889	0.198170005523035	0.29665391243992
"SRR5865112"	0.926274491555138	0.926190829124459	0.929917051498288	0.915208703329283	0.909976272519365	0.930119119588621	0.914598390637654	0.928070435397456	0.947188283694423	0.949744299289396
"SRR5865114"	0.0310662310080802	0.0238629042690039	0.031293740648657	0.0313638202756917	0.0405519012545785	0.082867593914442	0.0254910716131076	0.0342299449363263	0.0589958552372342	0.0440553740726032
"SRR5865115"	0.902411000890579	0.919073307089615	0.914989868726357	0.867679927549149	0.909856101468994	0.879017397191868	0.9158486585007	0.893531271558884	0.930118782349227	0.91913212769118
"SRR5865116"	0.953339543508111	0.957138704536499	0.880414893062677	0.963309340679308	0.960807865933169	0.954704156571037	0.945807678851119	0.973235777617795	0.911927046055078	0.870594724378869
"SRR5865120"	0.149595375942173	0.180216108716418	0.143371206362516	0.0607305002220216	0.239357644523161	0.182563626571631	0.188860691978228	0.189283188471673	0.17417546604766	0.213688253718495
"SRR5865121"	0.283725047730807	0.242707489692843	0.267017211763001	0.26823652724021	0.215896625772458	0.257125989783961	0.200555373800087	0.281419666848495	0.354294067522642	0.308776154698672
"SRR5865122"	0.762033040083239	0.686902735732533	0.748567480165147	0.705912163590171	0.642362555594948	0.70848498925325	0.702731969283992	0.694403768238727	0.696854336744326	0.625125033251158
"SRR5865123"	0.604480124289351	0.716458795184681	0.680875685464371	0.671593010784152	0.694934215916841	0.723313798352528	0.667770022178662	0.781314224937566	0.717038058483318	0.755275579168745
"SRR5865124"	0.551272598609127	0.648537652922889	0.557892296401304	0.662812720643253	0.656623264568253	0.596048397690796	0.655667554978927	0.77641032003997	0.614659817890311	0.524783717501156
"SRR5865125"	0.767588471039934	0.828569715028612	0.75188135739565	0.748729023410002	0.806001592746702	0.783992550375468	0.84291133824404	0.814479350258255	0.810740786651803	0.78912841338176
"SRR5865126"	0.853500454737493	0.843781793855129	0.919559181730962	0.861308445582621	0.865636500783982	0.881633973089993	0.862173494287513	0.896472012918568	0.811532065063552	0.883752837388419
"SRR5865127"	0.841777182337534	0.77477682887102	0.868260099388092	0.82145653177151	0.807499798112679	0.736865492978822	0.861767889339069	0.800923076298919	0.793924825385694	0.772452207975683
"SRR5865128"	0.533344689614687	0.605182082228193	0.52679805575376	0.524533401392998	0.636812157530276	0.592370277603137	0.568957188443983	0.528314013948434	0.512091166123364	0.478527909306543
"SRR5865129"	0.530540127676631	0.212172077965526	0.251447370282234	0.292469846424945	0.250598315055463	0.339571817375605	0.232785098842868	0.334411188365961	0.66667041250524	0.341793155682504
"SRR5865130"	0.42188510120481	0.334597250513123	0.367268155094497	0.400735045197651	0.288276527738616	0.371070877531506	0.360064811162492	0.316777510715762	0.428027406747357	0.330610542997829
