"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-1"	0.528496588106965	0.531505404287535	0.557253888216432	0.480658169400668	0.506566968619227	0.524230427612315	0.470749829444424	0.537062400232681	0.475884074234036	0.550950227959862
"SAMPLE-2"	0.0709908634000218	0.109568213720662	0.157930031792168	0.141472835794479	0.0882671978713716	0.0997602224016697	0.113635204722031	0.10820070817396	0.111502931586517	0.122186434683386
"SAMPLE-3"	0.766987406135966	0.794585384530817	0.847271315832977	0.808531382293947	0.79471267456726	0.837751985842187	0.777370954630362	0.855375419067844	0.780230396078553	0.831675297719024
"SAMPLE-4"	0.865174301134994	0.803567626211012	0.858132983908876	0.903039239882477	0.841995216314405	0.896239522903905	0.796412445664701	0.819073853628785	0.76164121310253	0.792494588120955
"SAMPLE-5"	0.11624113501472	0.121530417464684	0.122382964809836	0.0890656347317718	0.127638418876683	0.0976289223005525	0.116318241093306	0.087667669166237	0.112335360256304	0.137159866404084
"SAMPLE-6"	0.6747775284704	0.382691575902247	0.225232221628879	0.723702623169017	0.549865748836039	0.472469836593699	0.457432759715845	0.512079961608313	0.601207894361438	0.534851439872782
"SAMPLE-7"	0.745000920025177	0.756318898007788	0.704299704796386	0.763393209395589	0.702719783844354	0.759553012963047	0.697514930567984	0.692038551478017	0.7114860383637	0.693702932255143
"SAMPLE-8"	0.140978783037744	0.169632675109361	0.103434035160003	0.223606880847972	0.163433453972292	0.171330749111986	0.100220052752918	0.138056920946233	0.139390832617267	0.143545398454842
"SAMPLE-9"	0.446956512139648	0.371901019029506	0.477068762678219	0.442792197900315	0.456904888788848	0.38560147319335	0.402110942454994	0.374216042527402	0.493183911851392	0.486154267857342
"SAMPLE-10"	0.887174614567167	0.850957148419134	0.818482913967477	0.834942432538416	0.841327214867826	0.769249126333329	0.793530861623444	0.812959336008204	0.815959969043139	0.87556519359932
"SAMPLE-11"	0.769020688079838	0.805585564916268	0.760117343103211	0.789078056564168	0.783514811634587	0.765865479453634	0.752800126832258	0.740935254862634	0.736539420163436	0.850793454896258
