bugName	pval	pPost	sPost	Adjustedpval	AdjustedpPost
Synergistetes	0.00159148733936887	0.00159148733936886	1.01125805971228	0.0429701581629595	0.0429701581629593
Epsilonbacteraeota	0.0144417369283647	0.0144417369283647	-1.00634548901306	0.139866178963751	0.139866178963751
Nitrospirae	0.016117370793261	0.016117370793261	0.377655721593796	0.139866178963751	0.139866178963751
others	0.0261389647659732	0.0261389647659732	0.802381640662979	0.139866178963751	0.139866178963751
Firmicutes	0.0277331419963864	0.0277331419963864	-0.134771391337727	0.139866178963751	0.139866178963751
Acidobacteria	0.0310813731030557	0.0310813731030557	0.671750080001462	0.139866178963751	0.139866178963751
Fibrobacteres	0.04024050345005	0.0402405034500501	0.348704146894887	0.155213370450193	0.155213370450193
Fusobacteria	0.0568876708015266	0.0568876708015265	-0.675211172534578	0.178337036002194	0.178337036002194
Gemmatimonadetes	0.0594456786673981	0.0594456786673981	0.530066592744101	0.178337036002194	0.178337036002194
Deinococcus-Thermus	0.10062610221121	0.10062610221121	0.168875514704525	0.271690475970266	0.271690475970266
Chloroflexi	0.171522690466769	0.171522690466769	0.388671487599378	0.375049280025434	0.375049280025434
Dependentiae	0.176794435374756	0.176794435374756	0.153861636846459	0.375049280025434	0.375049280025434
Kiritimatiellaeota	0.187053182206828	0.187053182206828	0.13954404226383	0.375049280025434	0.375049280025434
Patescibacteria	0.194469997050225	0.194469997050225	0.398509387751192	0.375049280025434	0.375049280025434
Armatimonadetes	0.230823161452658	0.230823161452658	0.245347852412024	0.415481690614785	0.415481690614785
Planctomycetes	0.314407018280003	0.314407018280003	0.177324081150506	0.512700411433316	0.512700411433316
Spirochaetes	0.322811370161717	0.322811370161717	-0.256431745789039	0.512700411433316	0.512700411433316
Proteobacteria	0.362039766604223	0.362039766604223	0.192029772808749	0.543059649906334	0.543059649906334
Tenericutes	0.425396076433456	0.425396076433456	0.222120618467467	0.587453827770614	0.587453827770614
Cyanobacteria	0.435150983533788	0.435150983533788	0.223244467539511	0.587453827770614	0.587453827770614
Bacteroidetes	0.524767789026393	0.524767789026393	0.0464940856415335	0.674701443033934	0.674701443033934
Latescibacteria	0.550830921327981	0.550830921327981	-0.0589847859133935	0.67601976708434	0.67601976708434
Actinobacteria	0.626851312157887	0.626851312157887	0.0710405765913211	0.725104321379367	0.725104321379367
Verrucomicrobia	0.644537174559437	0.644537174559437	0.180944983849148	0.725104321379367	0.725104321379367
Deferribacteres	0.696934534504	0.696934534504	-0.0715878010340526	0.75268929726432	0.75268929726432
Euryarchaeota	0.853165639153012	0.853165639153012	0.023418755733534	0.885979702197359	0.885979702197359
Crenarchaeota	0.998816195543283	0.998816195543283	0.00031377578916948	0.998816195543283	0.998816195543283
