bugName	pval	pPost	sPost	Adjustedpval	AdjustedpPost
Synergistales	0.00159148733936887	0.00159148733936886	1.01125805971228	0.157360745005941	0.157360745005938
Solirubrobacterales	0.0034268889008533	0.00342688890085325	0.737020023872435	0.157360745005941	0.157360745005938
Thermomicrobiales	0.00410506291319845	0.00410506291319839	0.56505802715613	0.157360745005941	0.157360745005938
Gammaproteobacteria_Incertae_Sedis	0.012005988977799	0.012005988977799	0.531888695318598	0.194749673523674	0.194749673523674
Nitrospirales	0.0123019032143266	0.0123019032143266	0.471363631955247	0.194749673523674	0.194749673523674
Elsterales	0.0142922716307454	0.0142922716307455	0.423520624780202	0.194749673523674	0.194749673523674
Campylobacterales	0.0144418388223461	0.0144418388223461	-1.00629578776012	0.194749673523674	0.194749673523674
Chitinophagales	0.0145945030521898	0.0145945030521898	0.746091125435218	0.194749673523674	0.194749673523674
Limnochordales	0.0196166739497738	0.0196166739497739	0.335607528595444	0.194749673523674	0.194749673523674
S085	0.0223885271616902	0.0223885271616901	0.306506801104457	0.194749673523674	0.194749673523674
Fibrobacterales	0.0236089875650976	0.0236089875650975	0.373402820253182	0.194749673523674	0.194749673523674
Solibacterales	0.0248567606728852	0.0248567606728852	0.529256743672291	0.194749673523674	0.194749673523674
Micromonosporales	0.0257725592208773	0.0257725592208773	0.435309988257637	0.194749673523674	0.194749673523674
Pseudonocardiales	0.0280601168254373	0.0280601168254373	0.493772464039411	0.194749673523674	0.194749673523674
Gaiellales	0.0293493509067251	0.0293493509067251	0.461507993447523	0.194749673523674	0.194749673523674
Acetobacterales	0.0305455549613751	0.0305455549613751	0.474745977990099	0.194749673523674	0.194749673523674
PLTA13	0.0318715171921514	0.0318715171921514	0.342163167147234	0.194749673523674	0.194749673523674
Gemmatimonadales	0.0327219315249418	0.0327219315249419	0.589168848844069	0.194749673523674	0.194749673523674
Oligoflexales	0.0333707110529258	0.0333707110529258	0.401496444903423	0.194749673523674	0.194749673523674
Rhizobiales	0.0338695084388998	0.0338695084388997	0.838833820930419	0.194749673523674	0.194749673523674
others	0.0366587010504048	0.0366587010504048	0.663914659853544	0.200750029561741	0.200750029561741
Myxococcales	0.0438449282050262	0.0438449282050262	0.601020516155196	0.223166033247248	0.223166033247248
Competibacterales	0.0459992550956071	0.0459992550956071	0.230906592630267	0.223166033247248	0.223166033247248
Xanthomonadales	0.0465737808515996	0.0465737808515995	0.787935368106801	0.223166033247248	0.223166033247248
Azospirillales	0.0507467365552798	0.0507467365552798	0.388080214342109	0.233434988154287	0.233434988154287
Fusobacteriales	0.0568876708015266	0.0568876708015265	-0.675211172534578	0.251618543929829	0.251618543929829
Microtrichales	0.0622508309395211	0.0622508309395211	0.465736179556316	0.263654453289837	0.263654453289837
Acidobacteriales	0.0641941277575255	0.0641941277575255	0.407618931355891	0.263654453289837	0.263654453289837
Propionibacteriales	0.0703035042159589	0.0703035042159589	0.44506423950492	0.278789758097768	0.278789758097768
Deinococcales	0.0766073395170892	0.0766073395170892	0.154817611709433	0.293661468148842	0.293661468148842
Longimicrobiales	0.0816755147780862	0.0816755147780862	0.296775684054225	0.296376049469078	0.296376049469078
Micrococcales	0.0832456068338667	0.0832456068338668	0.412304894127738	0.296376049469078	0.296376049469078
Reyranellales	0.085541440081636	0.085541440081636	0.321437611881935	0.296376049469078	0.296376049469078
OPB56	0.0876242233212925	0.0876242233212925	0.243694384770087	0.296376049469078	0.296376049469078
