bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Bacilli	3.04739966594525e-09	2.00361258093455e-09	2.36031495554342e-06	0.984159978586499	0.89809146246174	4.8758394655124e-08	3.20578012949527e-08	3.77650392886947e-05
Fusobacteriia	2.69264854979578e-06	5.13017514257456e-07	0.0702399033506734	1.07827335112781	0.418473115573755	2.15411883983663e-05	4.10414011405965e-06	0.154586210198731
Clostridia	1.02236090777641e-05	1.81349526379021e-05	9.98304879120738e-05	-0.160842338011638	-0.187455148400457	5.45259150814085e-05	7.25398105516085e-05	0.000798643903296591
Gammaproteobacteria	2.09435330914554e-05	8.58779464887968e-06	0.00218218851716048	1.03858209070573	0.843236056234029	8.37741323658214e-05	4.58015714606916e-05	0.0116383387581892
Alphaproteobacteria	0.0141851545519663	0.643608726773341	0.00992629243976535	-0.0487249544567374	0.385296288629288	0.0396851613946548	0.735552830598104	0.0317641358072491
Erysipelotrichia	0.0148819355229955	0.00537132259806801	0.086954743236786	-0.416858664870043	-0.31961564809988	0.0396851613946548	0.0171882323138176	0.154586210198731
Verrucomicrobiae	0.022856609400099	0.240370961807237	0.00654061139383507	0.332743840949676	1.08582059693136	0.0522436786287978	0.349630489901435	0.0261624455753403
Saccharimonadia	0.109320892388615	0.0745232550447097	0.613218929665256	0.184636111842114	-0.0654507063634668	0.206793975558034	0.198728680119226	0.65410019164294
Methanobacteria	0.119720901819019	0.189277104986315	0.289500047935981	-0.219371920824261	0.23710375687636	0.206793975558034	0.309984541808764	0.386000063914642
Deltaproteobacteria	0.129246234723771	0.121275550705955	0.0794766675511811	0.353506374984795	0.53611720768119	0.206793975558034	0.277201258756468	0.154586210198731
Coriobacteriia	0.159464530454296	0.180625395498549	0.0817951945455627	-0.171052019642457	-0.298749559459343	0.231948407933521	0.309984541808764	0.154586210198731
Oxyphotobacteria	0.311179581549206	0.796820769997926	0.183348886045817	-0.0214084074312622	0.148858422679146	0.414906108732275	0.796820769997926	0.293358217673307
Bacteroidia	0.405913793392319	0.193740338630477	0.474735451580277	0.291169326164366	0.209446991712107	0.499586207252086	0.309984541808764	0.584289786560341
others	0.466495926453482	0.399588673067494	0.260881187391165	-0.126129251034118	-0.224434153986861	0.533138201661122	0.532784897423325	0.37946354529624
Negativicutes	0.810856882040045	0.693611982330473	0.543103224165789	0.0906199863191103	0.183040936499408	0.840556244850291	0.739852781152505	0.620689399046616
Actinobacteria	0.840556244850291	0.566811790399166	0.93666055828998	-0.111426139939478	-0.0203260948946723	0.840556244850291	0.697614511260512	0.93666055828998
