bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Streptococcus	7.81835707286405e-10	5.73533360462058e-10	6.44309529220252e-07	1.05899604294895	0.988029083959163	1.17275356092961e-07	8.60300040693087e-08	9.66464293830377e-05
Rothia	2.66673954030239e-08	2.45343734628961e-08	5.56509971170405e-06	1.00982731905687	0.9800203530526	2.00005465522679e-06	1.84007800971721e-06	0.000417382478377804
Granulicatella	8.2989366256836e-07	1.55810877527491e-07	0.0660768443553244	1.03579988320541	0.378738814247838	3.24117287259229e-05	7.79054387637455e-06	0.490450046297375
Veillonella	8.64312766024611e-07	3.92237390408963e-07	0.000265156594887242	1.239872712524	1.04047036742324	3.24117287259229e-05	1.17671217122689e-05	0.00994337230827159
Fusobacterium	1.82829472794577e-06	3.40499226792785e-07	0.0352497751628478	1.14035737335408	0.502630414372371	5.4848841838373e-05	1.17671217122689e-05	0.377676162459083
Actinomyces	2.6359036153778e-06	8.29454348800585e-07	0.00113671434396799	0.776406477857095	0.602558845466191	6.5897590384445e-05	2.07363587200146e-05	0.0284178585991996
Solobacterium	7.25557507208485e-06	1.80636888702796e-06	0.294217729612324	0.830985304709554	0.200160624572292	0.000155476608687533	3.87079047220278e-05	0.788083204318724
Atopobium	1.20600912725255e-05	2.59707877876607e-06	0.220613486859963	0.804026628135267	0.223159947224094	0.000226126711359853	4.86952271018638e-05	0.747765235827962
Mogibacterium	1.95515533333301e-05	3.92218855228752e-06	0.115138684529625	0.927099420764709	0.351190658288597	0.000325859222222169	6.5369809204792e-05	0.539712583732616
Enterococcus	2.43692927994754e-05	0.00354769631011781	8.50320879236056e-06	0.460824872044578	1.02400941331276	0.000365539391992131	0.028008128764088	0.000425160439618028
Gemella	3.85665468901619e-05	7.75989642529972e-06	0.0993267259422795	0.869734297306805	0.358279716460225	0.000525907457593117	0.000116398446379496	0.518260953776454
Blautia	0.000564045301864491	0.000405615008412679	0.00432395027539516	-0.338995419945105	-0.342136043954995	0.00705056627330614	0.00553111375108198	0.0919528535357553
Oribacterium	0.001923295469063	0.000474886993160694	0.366759616538152	0.471924437725779	0.142357522759715	0.0221918707968808	0.00593608741450868	0.82598432386451
Peptostreptococcus	0.00225640255779491	0.000855162449555152	0.888772086821034	0.523169974613154	0.0261936080449719	0.0241757416906598	0.00956747513456607	0.966453624772947
Klebsiella	0.00357529561237202	0.136046103167715	0.000915747056287438	0.292456133268008	0.903876049673718	0.0317806815503604	0.318858054299332	0.0274724116886231
Ruminococcus_2	0.00358710424182529	0.000977817806517627	0.490418113104868	-1.18708585018175	-0.299542054491626	0.0317806815503604	0.00956747513456607	0.875746630544407
Anaerostipes	0.00365493176291287	0.000893287930503647	0.253052886642241	-0.800143215792692	-0.329287615233588	0.0317806815503604	0.00956747513456607	0.786921786442225
Parvimonas	0.00381368178604324	0.00102053068102038	0.446414296753265	0.461595711883189	0.130163230751043	0.0317806815503604	0.00956747513456607	0.870081871893596
Ruminococcaceae_UCG-013	0.00611121908258494	0.00158036809828021	0.350516112533782	-0.724339663291851	-0.263292664781539	0.0482464664414601	0.0139444243965901	0.82598432386451
Agathobacter	0.00696649591163068	0.0018620668506871	0.436121561885686	-0.934614596623747	-0.283428706778855	0.0522487193372301	0.0155172237557259	0.870081871893596
Subdoligranulum	0.0118786816122181	0.00390878454976852	0.673864418593393	-0.647736248560311	-0.118276378939319	0.0825229011292074	0.0293158841232639	0.922291630486456
Angelakisella	0.0121033588322838	0.00418932409298134	0.0831027698030758	-0.42445548666044	-0.323918047789524	0.0825229011292074	0.0299237435212953	0.490450046297375
Clostridium_sensu_stricto_1	0.013961857928834	0.035580368903454	0.00778007918500651	0.602172405110299	1.0366296611969	0.088882057044401	0.141364641620755	0.116701187775098
Holdemanella	0.0142211291271042	0.352659721147986	0.0198546492639194	-0.169714085330304	0.596888319515362	0.088882057044401	0.562468063371441	0.255863558864875
Corynebacterium	0.0171482959598372	0.00470491729069527	0.3631296932591	0.329799148590222	0.131376074284889	0.102889174555604	0.0320789815274678	0.82598432386451
Slackia	0.017834123589638	0.260932849985176	0.00490415218857362	0.206669776284978	0.738944413447529	0.102889174555604	0.495442120225018	0.0919528535357553
Eisenbergiella	0.0185555450869181	0.00631062050579287	0.730807989830132	0.525692009500158	0.0831411513747261	0.10308636159399	0.0394413781612054	0.938975235242601
GCA-900066575	0.0218948360889257	0.0186741083507216	0.507064475580424	-0.26979108605372	0.0963810339037455	0.113474847494597	0.103745046392898	0.892274481275373
Lachnoclostridium	0.0220775055398026	0.00617590119860562	0.312984612672076	0.454468785706942	0.210669820323545	0.113474847494597	0.0394413781612054	0.812453372926449
Ruminiclostridium_5	0.0226949694989194	0.0260531416410379	0.02046908470919	-0.380199160805667	-0.52547755060103	0.113474847494597	0.118423371095627	0.255863558864875
Akkermansia	0.0235582285063207	0.250930715029	0.00673210841208535	0.32590829689071	1.08380407219771	0.113991428256391	0.482559067363462	0.112201806868089
Christensenellaceae_R-7_group	0.0262271598408045	0.0491882808209358	0.24609673104829	-0.415935354093241	0.321519162215723	0.121694447815562	0.171587026119543	0.785415099090287
Faecalitalea	0.0267727785194236	0.408109314009313	0.0301119087546876	-0.146742439738644	0.535144920761534	0.121694447815562	0.618347445468656	0.347445101015626
Romboutsia	0.0306283795520708	0.0137299223995693	0.080816128095249	-0.636987660360433	-0.579495051558007	0.135125203906195	0.0792110907667459	0.490450046297375
Haemophilus	0.0328611245300927	0.00970062237086739	0.289380070246643	0.399903020710621	0.203650517789491	0.140833390843254	0.0582037342252044	0.788083204318724
Erysipelotrichaceae_UCG-003	0.0421172310487643	0.0283792664364286	0.0503786393787149	-0.625389587156342	-0.74234513199853	0.171226777171913	0.125202646043068	0.444517406282778
