bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Actinobacteria	0.00964358360190487	0.00212619905846382	0.020555912733971	0.370739125808826	-0.555516797625101	-0.415504278568902	-0.152974039120705	0.0639785150566222	0.0191357915261744	0.0925016073028697	0.476664590325634
Firmicutes	0.0142174477903605	0.00535631463289831	0.0117741954443791	0.0106740647819617	-0.154205002331325	-0.139096092610551	-0.135487462935865	0.0639785150566222	0.0241034158480424	0.0925016073028697	0.0480332915188277
Fusobacteria	0.0424269830238194	0.263988729120726	0.595663786535404	0.00658194122680193	0.23280166921553	0.11038824525196	0.550826363289155	0.104862757859468	0.475179712417307	0.765853439831234	0.0480332915188277
Cyanobacteria	0.0466056701597635	0.387839684287105	0.561246660002081	0.0746248078740284	-0.063788451249652	-0.042883059430428	0.127078702949629	0.104862757859468	0.581759526430658	0.765853439831234	0.223874423622085
others	0.217232769140638	0.048193149083378	0.121638713184314	0.214811458739871	-0.14084958030213	-0.110034027365314	-0.0847338534936594	0.391018984453149	0.144579447250134	0.364916139552941	0.322217188109807
Bacteroidetes	0.377637685383928	0.845301539928089	0.405168673433202	0.171346599770453	-0.0313668017934189	0.133989295348225	0.211959500016997	0.53555372509618	0.845301539928089	0.731645317098626	0.322189551166618
Proteobacteria	0.416541786185918	0.242205189649597	0.905079897858859	0.178994195092566	0.163033495214275	0.0165802360938414	0.180496707920007	0.53555372509618	0.475179712417307	0.98171600229391	0.322189551166618
Epsilonbacteraeota	0.729619185683606	0.785602830281628	0.406469620610348	0.98179371144411	-0.0229952468202997	0.0702565872458737	-0.00185807868659635	0.820821583894057	0.845301539928089	0.731645317098626	0.98179371144411
Verrucomicrobia	0.84964977945391	0.614585318784049	0.98171600229391	0.473120492056648	-0.119119827475213	0.00541886035128227	-0.163263945075824	0.84964977945391	0.79018112415092	0.98171600229391	0.532260553563729
