"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-1"	0.994724041320494	0.807846273253466	0.991837038822755	0.99853561133357	0.974189271863208	0.765733376404358	0.996179551439837	0.989760097718224	0.987082385274981	0.994192562787944
"SAMPLE-2"	0.114857221859943	0.0630758032994016	0.0562272834568009	0.445781820934992	0.0774041742442789	0.0465165057455091	0.0240733327689872	0.0359437273162416	0.017032409086327	0.024743828177377
"SAMPLE-3"	0.992828196519134	0.907388507784464	0.986015997661207	0.957473840251687	0.986699797908815	0.9815227529215	0.993287576634113	0.95034583978008	0.99687090314422	0.99704654408709
"SAMPLE-4"	0.994310191676973	0.959098914545759	0.996157859472445	0.936750533493041	0.989667926590864	0.986181399453587	0.987100221449709	0.995497158345158	0.797337323858803	0.786656014275759
"SAMPLE-5"	0.784045636380945	0.589841544800294	0.251818775891786	0.850687352147213	0.131261076438659	0.844305009732353	0.175648883694885	0.70455854535174	0.628061640164641	0.681643036788894
"SAMPLE-6"	0.984906013695402	0.724291612868914	0.963349964500327	0.919136453250963	0.974670984288777	0.973985970409222	0.95653515383672	0.816962264456627	0.983814282419545	0.981072414521871
"SAMPLE-7"	0.935769182601522	0.995419527115866	0.985400577552543	0.983248879861452	0.929926364321084	0.96822613255864	0.989952251369967	0.953032448928771	0.99713537145624	0.983850820627415
"SAMPLE-8"	0.0417186326650664	0.0456323949322731	0.136518965256522	0.193627122551371	0.0101546231270739	0.0176740797035705	0.107457145495172	0.0120407668174087	0.110356246976571	0.0105666762964723
"SAMPLE-9"	0.336223714224948	0.66176143953528	0.616705762891051	0.860732132069054	0.808769149807662	0.736944049436292	0.758373657623242	0.518904770210129	0.435152151275	0.804618092201955
"SAMPLE-10"	0.511687333760085	0.254699044965523	0.219993010035948	0.181437065270129	0.426460964860207	0.173307273559994	0.276242370884877	0.143882765576564	0.506739172987955	0.189059432856439
"SAMPLE-11"	0.991356098203357	0.991081625865744	0.941786617288731	0.971828773920882	0.958973888548801	0.981755691609079	0.979759460210609	0.863707793974378	0.988282685621026	0.991924641937463
"SAMPLE-12"	0.0293607432720702	0.0177346028031109	0.00743900436789285	0.0237490564263332	0.269351193066271	0.0966897488822578	0.0362509979258517	0.0569233668301223	0.0111918062016848	0.0850983273154347
"SAMPLE-13"	0.999790521454948	0.999732803494065	0.995700297149329	0.999818666535673	0.989993032814092	0.997097445112676	0.999776371570482	0.99972377096173	0.992200137272722	0.99955216463091
"SAMPLE-14"	0.0454913038663084	0.0266335337090011	0.0177309738882071	0.0109304421334431	0.0176338241577325	0.018830301161053	0.0229328209971072	0.0370897694134909	0.00696256563315408	0.016813657940438
"SAMPLE-15"	0.162259876808406	0.0853087815384332	0.126284704420664	0.038371217243497	0.0646975065108799	0.0523582005168983	0.0692562254606271	0.050918200719252	0.107438957586559	0.114441395837315
"SAMPLE-16"	0.965971082067987	0.989282430341333	0.993395207170046	0.989200855854277	0.995407557602157	0.992707051942372	0.995387799870908	0.992215422628507	0.965604463689812	0.983622397232262
"SAMPLE-17"	0.999905579200272	0.999699700552618	0.999795780759404	0.968646890128643	0.988472427719256	0.999271776752406	0.999423256792565	0.937609444302566	0.999816124883066	0.999458574621517
"SAMPLE-18"	0.048039130687837	0.14692165810392	0.244675523985765	0.129789946448296	0.184249275635368	0.0981243226589553	0.0306774296514137	0.0631780292092316	0.044329716750453	0.11822413160075
"SAMPLE-19"	0.985758104757636	0.991087325883292	0.960179362157059	0.963724560449021	0.949591877093554	0.983769549736119	0.973929526455864	0.983366071136183	0.995206346041646	0.959121199645763
"SAMPLE-20"	0.957208636788943	0.960119985212976	0.974544825987108	0.889520539251149	0.941475385889152	0.966601980574403	0.946788789979164	0.952051077215218	0.959342688450002	0.902542024190407
"SAMPLE-21"	0.754290857863233	0.723699120502165	0.144687914668558	0.188360337477969	0.458793996160446	0.254782888707899	0.636223037474092	0.143357400950396	0.269789415273409	0.211632882534979
"SAMPLE-22"	0.995259446561027	0.904136288954898	0.983657388796727	0.986149982838304	0.970306930598813	0.989643005864073	0.950177491568532	0.978461019224178	0.982639896337975	0.995458504227381
"SAMPLE-23"	0.118419443563037	0.0253174934398776	0.0171943593573454	0.0138870431669126	0.00540523042437309	0.0125439967281521	0.0967651101065853	0.045383728870802	0.0547997260655456	0.0488770396023121
"SAMPLE-24"	0.0210008920367434	0.0139337965664977	0.00901395817858063	0.00673317330591988	0.00793089167259174	0.0740686526578226	0.0100132693053765	0.0898233287454219	0.0222579778270155	0.0110705005022115
"SAMPLE-25"	0.126344765850454	0.287462543924341	0.168900058660634	0.0964509483666918	0.291836543880181	0.175102322363294	0.0453145391319475	0.423994886514085	0.0330689528373933	0.0543718003540463
"SAMPLE-26"	0.997290946348225	0.994739937917686	0.994306468250326	0.997512771409031	0.970901716117442	0.992197230858526	0.996613183679968	0.9931548211586	0.990547309510378	0.994112118438282
"SAMPLE-27"	0.869440249308647	0.930332916731545	0.939213537954691	0.937345695173128	0.653551469743909	0.840849638701822	0.995719297351445	0.918262209527908	0.933272248451323	0.639797896098613
"SAMPLE-28"	0.628379914535618	0.834590106986733	0.88738725220051	0.749594291968662	0.921283422280431	0.806957629972955	0.925616874281706	0.8569230967768	0.98416979541429	0.984047558573094
"SAMPLE-29"	0.999392776137643	0.930250427277394	0.871581298432203	0.987339421732837	0.910549601188027	0.919178203652145	0.996292506622562	0.8827569253658	0.983769965136883	0.980287578103734
"SAMPLE-30"	0.0504034563060483	0.3147072848602	0.0947167729966845	0.115248061402527	0.388119374578199	0.0224713712400387	0.276386761774804	0.0438831554148361	0.371653267274268	0.046661864888749
"SAMPLE-31"	0.000788800248980766	0.0971987165675636	0.0486415688329992	0.0104717251905242	0.0762130333590141	0.00399168565222363	0.00489580012076251	0.00678308491059499	0.0196704737513274	0.00970687155683446
"SAMPLE-32"	0.99919443721049	0.999366251427701	0.994461637217022	0.999043058011437	0.999690815321693	0.999012815878002	0.991605420434867	0.998801398907734	0.99978966831648	0.995105145743858
"SAMPLE-33"	0.0264448561732174	0.0335487045514023	0.0768098713418848	0.0196042670705754	0.0270063633187933	0.0378483076850549	0.0962001597867442	0.0637812970300413	0.0738943164726609	0.0323680678863967
"SAMPLE-34"	0.0390316255377246	0.0636066901609287	0.0485666350067655	0.0509668815573371	0.0899364198498866	0.0446587557681211	0.0187740724413104	0.0504135692074121	0.0208993220697257	0.0142586552370155
"SAMPLE-35"	0.677013807351035	0.960095355347841	0.221892972643074	0.798716421291956	0.297805285211715	0.882506367437777	0.651406373196997	0.723123393560401	0.882715680980925	0.729458092229052
"SAMPLE-36"	0.0610910160737988	0.0305615165260214	0.0238591981026958	0.0708619133382732	0.0686882733827388	0.142324144968843	0.0253341060575655	0.0413600353318553	0.0524732027243189	0.0198955298284844
"SAMPLE-37"	0.511175674051731	0.681814842926041	0.735651148473751	0.16950212309234	0.572002704465396	0.249303987380859	0.576783274735159	0.74806365592253	0.587748808837541	0.113367985537183
"SAMPLE-38"	0.0770458367738923	0.0344510574257101	0.0289236300671531	0.13288292634322	0.010215422695573	0.0339931239243448	0.0773177518150298	0.0182396243996876	0.151771600313879	0.286122189797197
"SAMPLE-39"	0.975443424784032	0.997770226394604	0.998765764368777	0.999207795314329	0.996077364032908	0.999426119584258	0.999635199114077	0.974132037144959	0.99315483553517	0.998960719566645
"SAMPLE-40"	0.0490385063292724	0.0257265938738798	0.0558140421915668	0.0287267366256044	0.0157255742942104	0.00564393369247916	0.0482390109996741	0.0435771766064571	0.0175602285633341	0.0553973926448778
"SAMPLE-41"	0.00112014898688954	0.00143600981155667	0.000875404045824578	0.000612366362074059	0.00144918385759177	0.00121357502590513	0.000546843961547687	0.00064035974071796	0.00055147795197592	0.00034984696412417
"SAMPLE-42"	0.207989904965413	0.204676718581734	0.348251865606549	0.110920493062272	0.0608059317917868	0.41980663186752	0.347584930628078	0.619237795312241	0.151720431489201	0.234178943593058
"SAMPLE-43"	0.0514579207431392	0.0476866773032916	0.135017353549055	0.0294655567850051	0.100881196492693	0.0672915800490955	0.0549924680350611	0.0212210436432141	0.0469832886608673	0.0839253426689378
"SAMPLE-44"	0.999682516541717	0.998934230021554	0.999621302853633	0.999967556265381	0.985865186165228	0.998375319383941	0.999655043326765	0.99728282783288	0.99965358628369	0.999545064757815
"SAMPLE-45"	0.557998288099543	0.625934677011415	0.369159229899146	0.910005786964184	0.655141571964818	0.988414432101431	0.708704932939105	0.34950127076065	0.826804510410477	0.344941298976784
"SAMPLE-46"	0.157805477403921	0.529935243993864	0.418370124556034	0.44321870578028	0.504022800060609	0.454860742547219	0.664258599147149	0.166602452279627	0.483951441922292	0.568875161428752
"SAMPLE-47"	0.0495213130378341	0.0273191655888782	0.0297256275357306	0.38336473644284	0.141841104505887	0.123042231784271	0.0802374915245006	0.0213401102235872	0.0974148161688453	0.027655089207816
"SAMPLE-48"	0.561667714890046	0.757068701409217	0.604876388069995	0.467705143579996	0.451180079835099	0.783524471848263	0.753240979424307	0.450341687207271	0.838430244584731	0.751746226549288
"SAMPLE-49"	0.0698241215724312	0.00401608148569679	0.089601702823439	0.0311960263225853	0.0778086266702335	0.00667588896218008	0.222102906384787	0.0451322887383685	0.0304866975917868	0.0958652566524502
"SAMPLE-50"	0.792612342479171	0.731715556269188	0.706312233613275	0.285138207644506	0.703185651834868	0.558758962091365	0.395555051330079	0.542795044227242	0.874669943260727	0.956769085890202
"SAMPLE-51"	0.983638555096043	0.98539099802861	0.968132439051014	0.973383588789827	0.883332963018112	0.998107751904074	0.953560808156964	0.993635637177701	0.980423960864376	0.965119661609691
"SAMPLE-52"	0.0258913590938694	0.0784980065370594	0.115442685662561	0.0563496468057647	0.0147372464712488	0.0156820190947063	0.0171368152344374	0.0268402740399491	0.0198332933226683	0.012136821102438
"SAMPLE-53"	0.0656155627712482	0.0462047000978596	0.0792856983396504	0.16567066523056	0.0156832943195301	0.629938564772903	0.0308293531119841	0.0207843051890796	0.0526435216623584	0.144337017830919
"SAMPLE-54"	0.0336200627418272	0.0477311613394326	0.0243817036234921	0.0229225054385253	0.0195076387384088	0.0103811943572747	0.0178394597288031	0.000514170075568181	0.00733230923777759	0.0429024204355607
"SAMPLE-55"	0.000391804192843532	6.13934382445279e-05	9.55491157335376e-05	0.0067377945171445	3.46844082697247e-05	7.98768391870947e-05	0.000172996260382347	0.00624541454575026	0.000402334032849824	0.00654650045294267
"SAMPLE-56"	0.998948376292974	0.998846285547974	0.997554043975966	0.999815553831264	0.996488817195893	0.997746543551329	0.998873298079291	0.998257320916132	0.999305802211723	0.999347914294743
"SAMPLE-57"	0.722268856423845	0.633454752397965	0.494481292348389	0.807376260836536	0.893509280320014	0.151837900179706	0.920517991313467	0.981968600039076	0.397499134535243	0.504806128291002
"SAMPLE-58"	0.942573492782278	0.901717009606661	0.981237557312438	0.959415587924935	0.974829091939598	0.979780459418176	0.966273707924521	0.981953654918187	0.953503880901288	0.95975055213896
