"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-1"	0.948445832074335	0.854322948712379	0.908265809032199	0.966476647646335	0.911743516593055	0.861582184559995	0.906830768335544	0.952163069797192	0.889639086264206	0.96424972343071
"SAMPLE-2"	0.0405929656106353	0.0582532734746471	0.100243035589428	0.0245931737831807	0.0272541843794363	0.0737221784024035	0.129956958125775	0.0929039452823547	0.0847485406250095	0.0596820048933422
"SAMPLE-3"	0.980023678533761	0.975566327151627	0.972231738938158	0.990129878381063	0.975920882117014	0.974568054706855	0.968047700446932	0.987997607683675	0.983366298940043	0.962285422312446
"SAMPLE-4"	0.904529854174415	0.743667938934399	0.900157838831817	0.87787970276241	0.908888254222575	0.906147207720307	0.866128587986961	0.855478919536163	0.950375942090643	0.865372038283829
"SAMPLE-5"	0.135720999203838	0.159561012497313	0.121353742473934	0.316618976096698	0.177265672519123	0.225111061099884	0.147193893055976	0.0671942379078675	0.19757939901301	0.154644765569026
"SAMPLE-6"	0.644932872901632	0.388434796926917	0.655085617718564	0.636319931587928	0.623029469964286	0.606402643057211	0.63641635252071	0.583160864334765	0.615270211786129	0.531666329078787
"SAMPLE-7"	0.973830717647313	0.97802982622942	0.968121258048794	0.978068943350963	0.970868583485533	0.986302106753255	0.951326037630826	0.970547228015522	0.98297353813979	0.965563212276907
"SAMPLE-8"	0.153964805626582	0.222487666742335	0.168718196208866	0.245445490924835	0.0851252920930402	0.0882746913625994	0.105306321306559	0.120694033549018	0.107264495188817	0.324763326942758
"SAMPLE-9"	0.75923792790183	0.679316808705506	0.672739430860416	0.778288970544498	0.55659525900547	0.78741156482519	0.404987755203231	0.581874658738767	0.555938694952658	0.701888717914383
"SAMPLE-10"	0.941416262557081	0.821031347110505	0.910393381021554	0.71854684046081	0.861249198693441	0.869100041563558	0.654615523284398	0.605582154798874	0.918093038997827	0.632348317138086
"SAMPLE-11"	0.907744634011557	0.965001737791619	0.919437112055665	0.957969593205559	0.936714207110445	0.941460733645344	0.951069950757276	0.934619257560065	0.925155357197648	0.926658905345005
"SAMPLE-12"	0.0696564087383107	0.0425970615201584	0.0173849751448704	0.0318798008372668	0.0414039884348673	0.0653504530707107	0.0637194238038469	0.0412748385110165	0.0924247813122636	0.103606138818053
"SAMPLE-13"	0.868884797840989	0.940656388131234	0.944375322795898	0.939570367342956	0.958653891186613	0.961009164870099	0.848536927801623	0.83279491848453	0.950524819035241	0.840127096701141
"SAMPLE-14"	0.0388813252301728	0.0323030041522083	0.0729021615769353	0.0733950149811271	0.0194505959950563	0.0581579347032234	0.0825410653287703	0.0417606446812889	0.118947419266882	0.0630824226592314
