"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR5865065"	0.930351769859317	0.921139910929197	0.933182589930808	0.879040683713837	0.939139233793165	0.951386408461435	0.916614744853501	0.942306470068023	0.919744538096213	0.909802070587683
"SRR5865066"	0.736789148048538	0.703893005727552	0.701216630259339	0.646967043687106	0.711736166873789	0.724515935973465	0.73371424893119	0.719376507426208	0.668435713914921	0.699701537797049
"SRR5865067"	0.118612102336676	0.0918695342367715	0.0816770837292307	0.0771194601404114	0.0778919156567889	0.0908550609064337	0.055886083805272	0.0855474593326511	0.0844397595241096	0.0965334826925048
"SRR5865068"	0.899770201860592	0.857812147713132	0.858902660105291	0.846361158317921	0.907089336417972	0.890506320786354	0.793189915648489	0.840015715286762	0.876124399976578	0.863137692487244
"SRR5865069"	0.37541777461106	0.268090980323552	0.342635938957561	0.352213906885225	0.328471620773173	0.377186070391976	0.280386663158596	0.435938834894013	0.356037815460866	0.438503667994788
"SRR5865070"	0.381045964876717	0.348104088720582	0.392807951953287	0.381489527409859	0.327623816246002	0.35306855475572	0.406646772164859	0.355439996038809	0.383154497236489	0.3991121265425
"SRR5865071"	0.926356232080216	0.776715521082191	0.706996271790177	0.888096315800004	0.956215564747185	0.817502544245113	0.959603676801181	0.856919170003654	0.854258875941239	0.918986814700456
"SRR5865072"	0.0924055523763367	0.117369566038017	0.0914930254289611	0.0915745919166872	0.0712542594409279	0.105050740863191	0.10447823907899	0.0844886709339786	0.138238172805869	0.0948889164477446
"SRR5865073"	0.858157905951485	0.811634765079221	0.625819566753888	0.744340610550612	0.804671269239918	0.913456262272083	0.820760235028845	0.815063584422773	0.703040239772128	0.545067768759558
"SRR5865074"	0.855294151309711	0.827697718626755	0.719993900199647	0.787725358213185	0.809832166049477	0.841131067751064	0.775751874558085	0.762783877180609	0.803383888578244	0.834614853810503
"SRR5865075"	0.351406414537819	0.701843521536151	0.562549137025326	0.665391707874355	0.754093366664385	0.618428889259769	0.582501705358674	0.654450234293843	0.574536416463563	0.612643817439833
"SRR5865077"	0.197111498881942	0.143875502388448	0.184657088726101	0.150390974260044	0.294835307538381	0.219919262879853	0.200733897969206	0.175662603975732	0.203282121144378	0.159518470202433
"SRR5865085"	0.677124993483857	0.711653440976074	0.567900561147388	0.750429582345174	0.726272162130561	0.602130581174807	0.685113533581492	0.698121866393104	0.692481811484095	0.69835352061266
"SRR5865086"	0.785482247093655	0.850791456014228	0.8243380889679	0.800028198926118	0.774491953218614	0.851345847969707	0.689737153886091	0.858710507713858	0.806022801798448	0.863857746771461
"SRR5865087"	0.360294704964542	0.472199078721403	0.429231329309328	0.444075455002295	0.444225589224223	0.465695482659735	0.521270294566811	0.306508879306484	0.444173327996199	0.444154165939852
"SRR5865096"	0.921664041742546	0.869150748789134	0.865681498521638	0.876159019410641	0.953332784150797	0.883872698058643	0.884466110859316	0.884171397646979	0.921432949200925	0.916595283238316
"SRR5865097"	0.873800962560022	0.895615581003374	0.917253035485765	0.936617964192865	0.949606176718752	0.906013786504719	0.885633852848307	0.890437491147348	0.950305872596244	0.871710472940693
