"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SRR11292125"	0.732669399839412	0.724615438374441	0.772694135079068	0.707274238466881	0.841659887979714	0.778442781844555	0.686526942199659	0.730395063340796	0.7130897568492	0.702400329999458
"SRR11292126"	0.408411108094952	0.419036998110102	0.48553925907195	0.488487657225447	0.459795084559946	0.387418909921468	0.473034093092061	0.366958841796519	0.475743203893387	0.373755524390976
"SRR11292127"	0.727778279588238	0.560136708124335	0.547089895915581	0.501989674424925	0.537900175370461	0.303430162261448	0.904057229244905	0.634626473797805	0.775267499828584	0.863921300842407
"SRR11292131"	0.891946965932856	0.900010958651034	0.912077955877832	0.915701980118041	0.874760210895006	0.851856281216541	0.85151720431067	0.935029877973491	0.873868681120462	0.840797952835107
"SRR11292132"	0.217965170801393	0.207293344957052	0.248116315352252	0.273759234154833	0.44826831248547	0.222745531432097	0.294475076408192	0.435579470248894	0.162011798309398	0.266047714251995
"SRR11292136"	0.494211371873993	0.403997795428272	0.455628335175631	0.509728436939794	0.568640949365111	0.479986495632435	0.651174964819703	0.374264427707046	0.439970325539888	0.482469337233585
"SRR11292137"	0.592488659153101	0.443517160099425	0.695506110404677	0.324411766737217	0.560705445625687	0.687310245894627	0.56417990957738	0.556929141229038	0.541350010816829	0.324232354775589
"SRR11292138"	0.589542525833974	0.530672758868855	0.530672758868855	0.541526980679183	0.349859615146084	0.564666002281578	0.546327613095735	0.341278762916897	0.550500514355894	0.627298752732028
"SRR11292140"	0.30283446420148	0.866962210912664	0.58257311858081	0.891268250936623	0.870045048156097	0.665156908443984	0.863629099021854	0.917412621551199	0.867229353653	0.905492316986662
"SRR11292141"	0.815644715168741	0.775033883544551	0.788326103524826	0.843346681746196	0.714317021440107	0.662586702789454	0.662586702789454	0.813584219682606	0.698625886887808	0.831953636023362
"SRR11292142"	0.446175657165387	0.458072725782239	0.550395950416269	0.549034888641616	0.573815681388506	0.477090595161343	0.320996792214047	0.509133183137906	0.388918536462101	0.532998196835462
"SRR11292143"	0.281736000211349	0.810861972574703	0.810861972574703	0.676821535209606	0.668960000149233	0.846034219096201	0.815624175927291	0.798637530680764	0.65327159284567	0.85723478121157
"SRR11292144"	0.243310807430593	0.273435662634552	0.300978890855251	0.235706669964821	0.209751954960156	0.384619541509678	0.224258356176055	0.208037260065074	0.145598459999271	0.586408082704634
"SRR11292145"	0.410260749174146	0.500269655589099	0.395242541004186	0.470054005278673	0.401803705337489	0.421300802669006	0.661081922171434	0.413018782795214	0.383539932935808	0.43334816390084
"SRR11292146"	0.750351644879624	0.811045180840336	0.778401244362916	0.857080060827686	0.781577533617036	0.815659404291416	0.828954664083651	0.845745232098018	0.83638390317962	0.714367352009864
"SRR11292147"	0.575326430605118	0.67815656056712	0.481848735125636	0.488810347440805	0.665418194133928	0.675878683473468	0.648574151421143	0.690924827429747	0.662601890667897	0.476671138324496
"SRR11292148"	0.779626059459108	0.650950206415784	0.779626059459108	0.747334258507371	0.728955012576157	0.712284887716662	0.881149900227748	0.775157479416123	0.771185821260561	0.825349317452669
"SRR11292129"	0.693147505965539	0.590041574680086	0.773712287865231	0.583526002975946	0.853147401575007	0.566486887626009	0.664581239974148	0.673022259350608	0.714148033429366	0.537257629038191
"SRR11292130"	0.152103188833466	0.411120494975346	0.665042495715477	0.315676602411377	0.14490939068391	0.683293071467102	0.727564502895634	0.580961107042849	0.438379476622444	0.172856006382983
"SRR11292133"	0.746097347259058	0.833142891050032	0.783584494120168	0.859776502974942	0.827801888209262	0.835520592826719	0.829081779347602	0.905659193517067	0.782255768714057	0.84132426560472
"SRR11292134"	0.528227043787904	0.530901943144245	0.528227043787904	0.377076021033633	0.613762457259248	0.591555078169795	0.591555078169795	0.558484862481393	0.588628578494243	0.533728006467918
"SRR11292135"	0.327283343889746	0.035373890697146	0.0281995897334727	0.0809447681332052	0.141343271909177	0.0400145680236069	0.113436264231048	0.15317422892994	0.069917016030842	0.114915516757829
