"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-1"	0.97270618046767	0.910336276716357	0.973134556048309	0.972636726237232	0.914276430581829	0.984104451901916	0.971509342300259	0.850218180813483	0.968121918589723	0.930219710653359
"SAMPLE-2"	0.164756695745631	0.236396635919033	0.316168825672519	0.0948581121780891	0.238377235468086	0.231418339899504	0.243616526204044	0.103744741355374	0.103584695268205	0.0811780363835121
"SAMPLE-3"	0.988747179892628	0.982341655307347	0.991775738104411	0.986110595903054	0.964113904086674	0.98344136121275	0.983955777833662	0.983343770427212	0.989641908491905	0.986685216279103
"SAMPLE-4"	0.947320252225601	0.97446418396509	0.969102763239172	0.97540535965742	0.972968595862859	0.910647641781437	0.942484748979681	0.967644196911424	0.953110510809474	0.93349243130967
"SAMPLE-5"	0.430246795790532	0.44726589133523	0.421267078068262	0.561153299979016	0.803318383995233	0.652445463312276	0.51060949000813	0.509343340914143	0.487402532359445	0.278367816500989
"SAMPLE-6"	0.772938443340067	0.90868222648839	0.857938617545106	0.837080829880359	0.851989385095245	0.894911833936899	0.730675972630583	0.62421426225477	0.903705516030467	0.621552072961228
"SAMPLE-7"	0.96312060857915	0.990835553454569	0.969627170800513	0.960344077189848	0.974004814862259	0.965444686394476	0.968639084299045	0.984576923918815	0.99312175586016	0.984342631307427
"SAMPLE-8"	0.224292509614625	0.269906544128096	0.0892193169620055	0.254945939496395	0.205391417707356	0.0912278143313565	0.231442367226314	0.179502803098097	0.315658123892589	0.136931390899309
"SAMPLE-9"	0.800431111818416	0.766718363136786	0.814939351601502	0.823162052076934	0.783297996027653	0.780268976706289	0.849796197359418	0.523860433230391	0.786189983328503	0.763342876361654
"SAMPLE-10"	0.976192258279978	0.919369903846538	0.960538088074647	0.930353751532933	0.921648753239118	0.97789304708982	0.963772911202063	0.954364385302275	0.974246565759499	0.967801472057194
