Actinomycetales	Aeromonadales	Anaeroplasmatales	Bacillales	Bacteroidales	Betaproteobacteriales	Bifidobacteriales	Campylobacterales	Cardiobacteriales	Chitinophagales	Chloroplast	Clostridiales	Coriobacteriales	Corynebacteriales	Deferribacterales	Desulfovibrionales	Diplorickettsiales	Elusimicrobiales	Enterobacteriales	Erysipelotrichales	Flavobacteriales	Fusobacteriales	Gastranaerophilales	Incertae_Sedis_or	Izimaplasmatales	Lactobacillales	Methanobacteriales	Methanomassiliicoccales	Micrococcales	Mollicutes_RF39	Mycoplasmatales	Oligosphaerales	Opitutales	Pasteurellales	Propionibacteriales	Pseudomonadales	Reyranellales	Rhizobiales	Rhodospirillales	Rickettsiales	Saccharimonadales	Selenomonadales	Sphingomonadales	Spirochaetales	Synergistales	Tritrichomonadea_or	Verrucomicrobiales	Victivallales	Xanthomonadales	others	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center.Name	Collection_Date	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host	Instrument	lat_lon	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	replicate	Sample.Name	SRA.Study	time	ID	prepost
SRR5865075	0.546906415704863	1.32599968246834	0	0.781460885340872	4.77411572409794	2.68459793572059	1.83428494401527	0.888059542864577	0	0	0.639878038765892	4.97231211308522	2.93643769568079	0	0	3.08681046802257	0	3.03172204485593	3.48579192119569	3.4747940555218	0	2.55540744707003	0	0	1.50672654668827	2.05892960030173	2.73648901322289	0	0.838022649850033	3.06910897819876	0	0	1.40463724231655	2.17322426412942	0.546906415704863	0.428453320028199	0	0	1.41878992633063	0	0	3.51308019816778	0	0	2.60529421662266	0	4.47527479552677	2.67156863949562	1.91240479097922	1.95897074560947	AMPLICON	487	137090913	PRJNA395660	SAMN07412091	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	85223711	AC CAMARGO CANCER CENTER	15-Sep-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033178	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P13.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 13	P13.1Y	SRP113514	1Y	P13	1
SRR5865077	1.41926584411252	4.43502254120743	0	1.40289357547186	4.29616571385137	2.73950099750678	3.32609149053033	1.28909719035873	0	0	0	5.06292959940337	3.44059986217606	0	0	3.64410583489007	0	0	3.30298667889679	3.18636991406618	1.51928384134532	1.36817229842216	0	0	1.4792028861529	2.48023137312751	3.41621724057429	0	0.688943260459651	3.49013416072091	0	0	0.834346163556718	1.21862846920235	0	1.4792028861529	0	0.468781793234321	0	0.592666746793405	1.68665498083063	4.23039429808059	0	0	1.96069348743253	0	1.26685430751742	1.74352852454629	2.31992775275611	1.80053950046921	AMPLICON	483	121578954	PRJNA395660	SAMN07412109	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	77642849	AC CAMARGO CANCER CENTER	20-Oct-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033176	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P21.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 21	P21.Pre	SRP113514	Pre	P21	0
SRR5865085	0	1.55677884122752	0.621737979143855	0.86751577325587	4.40816815057028	2.48910315773771	0	1.4483349656369	0.761786150286657	0	0	5.20081141884961	0.86751577325587	0	1.08453817414938	3.06761112324268	0	0	3.52551692481431	2.14970558234488	0	3.01746586297746	0	0	0	2.35328400736999	3.3781188069505	0	0	1.57555974486048	0	0	1.22858124185074	1.62747161524612	0	0.761786150286657	0	0	2.46843254829199	0	1.18566519504315	3.68438383641571	0	0	1.64348259534449	0	1.72883457179818	2.80487645619843	2.72799331338694	1.72883457179818	AMPLICON	471	74684777	PRJNA395660	SAMN07412087	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	53308946	AC CAMARGO CANCER CENTER	23-Apr-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033168	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P11.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 11	P11.Pre	SRP113514	Pre	P11	0
SRR5865086	0	0	0	2.29274493337666	4.61628917635582	2.37093536116929	0	1.2080767177552	0	0	0	5.03675469409845	1.29030874474803	0	1.16027340182102	3.09093146520806	0	0	4.43511613345496	2.71545574777434	0	2.19731692217157	0	0	0	3.46576633570648	3.34452921164482	0	0	0	0	0	0.973805910953697	1.32623854541861	0	1.41903106531261	0	0	0	0	2.03626150772205	4.08144139903478	0	0	0.888277804788155	0	3.2899993394573	2.14301753613424	2.55768596774108	1.82369955263943	AMPLICON	471	74661920	PRJNA395660	SAMN07412089	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	54126379	AC CAMARGO CANCER CENTER	11-Nov-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033167	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P12.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 12	P12.3M	SRP113514	3M	P12	1
SRR5865087	0.936671034233438	2.2436911309354	0	0.990764913706326	4.8520683877372	2.95673603066981	3.43317017700883	1.26902697469966	0.246575628773166	0.246575628773166	0	4.89678176073744	3.61973214773505	0.402884591654296	0	3.46661834181325	0.246575628773166	0	2.86044973874825	2.20405781833758	2.04256273886502	3.72364763438165	0	0	0	2.58982547631305	2.69135275342474	0	0.936671034233438	0	0	1.35760938284575	0	0.747091435946018	0	0.747091435946018	0	0	0	0.331724715176539	1.15762226770652	4.46445612003365	0	0	2.24463706608889	0	3.32035690708266	1.49402042414837	1.94324476445725	1.37193987851078	AMPLICON	492	313698565	PRJNA395660	SAMN07412088	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	197791282	AC CAMARGO CANCER CENTER	18-Aug-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033166	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P12.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 12	P12.1Y	SRP113514	1Y	P12	1
SRR5865096	1.04375743276025	1.38270371292911	0	2.13291507826355	5.00072027331519	3.01795776846674	2.29038888077228	1.82863661899876	0	0	0	4.79774330275018	0.478856660893384	0	0	3.01204887457314	0	0	4.05965749699807	2.15791842171456	0.701051661148153	3.20399600937464	2.71101634195405	0	0	2.86829304326575	2.77049370723008	0	0	0	0	0	0	3.33584501098636	0	2.24313486290604	0	0	2.81080745635678	0	1.47963533698708	4.10321206288929	0	0	0	0	3.50910474041001	2.12643266191792	1.82210516545848	1.62578806969134	AMPLICON	495	122685414	PRJNA395660	SAMN07412060	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	88450152	AC CAMARGO CANCER CENTER	23-Apr-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033157	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P04.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 4	P04.3M	SRP113514	3M	P04	1
SRR5865097	1.78421599405632	0	0	1.5527822696716	4.89546764851133	2.75183943849168	2.94008205665675	1.77558771603398	0	0	0	4.75683875451709	1.69959387515012	0	1.32933432722627	3.4399343881319	0	0	4.49943612661335	3.03317614818052	0	3.00942302902722	0	0	0	3.42690554703523	3.56924734069283	0	1.5527822696716	2.19808121746135	0	0	1.07084566128677	3.11739769141089	0	0.762491021566838	0	0	0	0	1.2776808469686	4.2066043100674	0	0	1.86928675758	0.762491021566838	2.00147682281972	1.56709993992376	3.18452376919773	1.92829983639629	AMPLICON	495	101897058	PRJNA395660	SAMN07412059	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	73540889	AC CAMARGO CANCER CENTER	04-Feb-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033156	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P04.2Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 4	P04.2Y	SRP113514	2Y	P04	1
SRR5865098	1.75055982553847	0	0	2.2123511619424	4.87811562513838	2.92207369394935	2.79753078483165	1.50336622516435	0	0	0	4.78804384848351	1.83990950893545	0	1.14182638733477	2.60593081148327	0	0	4.41306170307144	2.67724949848703	0	3.1634536440894	0	0	0	3.39051915123665	1.71972945290336	0	1.40548005869961	1.38294641641583	0	0	0	2.85264432950882	0	0.940377480391915	0	0	0	0	1.58319702337838	4.3669582769868	0	0	1.48547491825151	0	3.71372707466866	2.38295255005132	2.83829349413545	1.18036152650543	AMPLICON	496	95934110	PRJNA395660	SAMN07412063	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	69252489	AC CAMARGO CANCER CENTER	15-Apr-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033155	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P05.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 5	P05.1Y	SRP113514	1Y	P05	1
SRR5865110	0	4.33550303585691	0	1.67940240129296	5.10730089331247	3.77066400543517	2.17738960374999	0	0	0	0	4.33494251554759	2.90121429465608	0	0.604136787205887	2.40329388286904	0	0	3.01051192877152	3.07409410661271	0	1.16394460926432	0	0	0	2.17738960374999	0.798205362665093	0	0.399602239113483	0	0	0	0.678879435929476	1.00249096595913	0	1.74307940003892	0	0	0	0	0.798205362665093	4.27056595239047	0	0	0	0	1.41343697092239	0.891712537333797	1.81896605016421	1.24564727644355	AMPLICON	497	157852706	PRJNA395660	SAMN07412111	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	100318295	AC CAMARGO CANCER CENTER	09-Feb-2015	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033143	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P23.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 23	P23.Pre	SRP113514	Pre	P23	0
SRR5865111	0	1.65909064355344	0	2.11520535111134	4.87742660709534	3.13727208780416	2.17417302284761	0.638088803179484	0	0	0	4.91102309401556	2.62015499912116	0	0	2.66007779959718	0	0	4.37994084712785	2.47374652237383	1.7540922208625	3.63834520570252	0	0	0	2.59381855357218	1.91602791839384	0	0	1.59018654679398	0	0	0	1.12282618048757	0	0	0	0	0	0	0	4.02503092556576	0	0	0	0	2.14395408849025	2.15764493484092	1.83199650140321	1.73668210946985	AMPLICON	494	109572887	PRJNA395660	SAMN07412057	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	74420821	AC CAMARGO CANCER CENTER	20-Sep-2011	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033142	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P03.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 3	P03.Pre	SRP113514	Pre	P03	0
