bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Rothia mucilaginosa	1.00187569351817e-09	4.76764481082075e-10	2.56240059565284e-06	1.02983388872166	0.875731517717529	3.28615227473961e-07	1.56378749794921e-07	0.00084046739537413
Streptococcus parauberis	1.63070670522458e-07	5.56616104211921e-08	0.000232688312242318	0.637879732219282	0.486790877096801	2.67435899656832e-05	7.58134172622234e-06	0.0127202944025801
Actinomyces pacaensis	2.90259431601214e-07	6.93415401788629e-08	0.0011923412486689	0.914066304375268	0.61058746320935	3.17350311883994e-05	7.58134172622234e-06	0.0310772725760221
Klebsiella pneumoniae	5.95186142149373e-07	1.7224744783829e-07	0.000869791557067381	0.855480933360351	0.613285632880848	4.88052636562486e-05	1.15331663517592e-05	0.0310772725760221
Lancefieldella parvula	8.59494285188056e-07	1.75810462679256e-07	0.0062871806498826	0.784994002458324	0.44639558937306	5.32672159510028e-05	1.15331663517592e-05	0.0763776019689441
Streptococcus thermophilus	9.74400291786637e-07	9.57920020295285e-07	5.72420013139599e-05	0.618318592557422	0.616933413962852	5.32672159510028e-05	3.92747208321067e-05	0.00625845881032628
Clostridium perfringens	1.19470466319882e-06	2.36093966163811e-06	1.9070753781704e-05	1.22005619138743	1.41846879580905	5.59804470756018e-05	7.10776669140164e-05	0.00312760362019946
Streptococcus pyogenes	3.04459324840245e-06	7.93812207834889e-07	0.00353584061249415	0.704367378183167	0.459777611966504	0.0001248283231845	3.92747208321067e-05	0.0583737379566602
Salmonella enterica	3.85604380348514e-06	2.81710265207992e-06	0.000232264893873523	0.952745970011332	0.904931342687887	0.000126852509777109	7.10776669140164e-05	0.0127202944025801
Rothia dentocariosa	3.86745456637527e-06	2.77947116028635e-06	0.000230183025140669	0.578286761349294	0.55274998550986	0.000126852509777109	7.10776669140164e-05	0.0127202944025801
Fusobacterium nucleatum	4.43173757835869e-06	8.40907497700956e-07	0.0530526152886283	0.9995119836313	0.423670286429211	0.000132146356881968	3.92747208321067e-05	0.276983940901552
Schaalia odontolytica	5.46221073738362e-06	1.65521325294881e-06	0.00207527469043366	0.810565731298278	0.611547310305302	0.000149300426821819	6.0323327440801e-05	0.046498757380164
Streptococcus sanguinis	6.88335689391639e-06	2.81329177255492e-06	0.00123172116917161	0.553668726556592	0.443171207392603	0.000173672389323429	7.10776669140164e-05	0.0310772725760221
Pectobacterium parmentieri	1.34275515248916e-05	3.03692790277505e-06	0.0132808547759533	0.493437150476269	0.296703884878789	0.000297894601312561	7.11508822935869e-05	0.125342581304051
Streptococcus respiraculi	1.36232287185623e-05	1.4069835330249e-05	0.000284181915404378	0.566975839113758	0.58356964374235	0.000297894601312561	0.000274052477811047	0.0133159526075194
Veillonella parvula	2.18087252619181e-05	5.6115325411401e-06	0.00892966994276147	1.00937026883729	0.672936258071341	0.000428578391362729	0.000122705511566264	0.0923444014485902
