SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Geothermarchaeota	Candidatus Lokiarchaeota	Candidatus Omnitrophica	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR39238480	1.9417297462501208	3.4577241893294914	0.6629306723431303	0.8635134544882218	4.648832566015427	0.0	0.0	0.7405433849153374	0.0	0.2788582232545311	1.2357364502126793	0.2788582232545311	0.7405433849153374	2.221894511588331	0.4473000126444743	0.2788582232545311	2.6163806182723404	0.0	0.0	1.3712793068741398	1.4999009354903838	0.5683628884720962	0.8635134544882218	0.5683628884720962	1.2990628213654651	1.967766436829944	0.0	4.573797881639921	2.6604215583335735	1.6367036371460961	0.2788582232545311	0.2788582232545311	1.3712793068741398	1.5355085229064152	3.6109554536538777	2.3010325293977663	1.5990057851788042	2.9732098316554674	0.0	1.2990628213654651	1.0376270818423488	2.548978044289523
SRR39238482	0.32160008444728067	3.5055794883094737	0.0	0.0	4.602561090024914	0.0	0.0	0.0	0.0	0.32160008444728067	0.0	0.0	0.0	0.8119126545882159	0.0	0.0	1.8389403154159376	0.0	0.0	0.0	0.504337083623412	0.0	0.32160008444728067	0.0	0.32160008444728067	0.0	0.0	4.634159106336845	2.0772838094468886	0.0	0.0	0.0	0.0	0.0	3.6255477224790136	0.0	0.32160008444728067	1.1161788108482438	0.0	0.32160008444728067	0.9384724857831183	3.084714887199475
SRR39238483	0.34553513003835573	3.412397468412477	0.5355025634731222	0.0	4.485716113657966	0.0	0.0	0.0	0.0	0.34553513003835573	0.0	0.0	0.0	1.4034030903251917	0.0	0.0	2.462945689775999	0.0	0.0	0.0	0.34553513003835573	0.0	0.34553513003835573	0.0	0.0	1.2557915766034284	0.0	4.728104193463722	2.7446179462085833	0.5355025634731222	0.0	0.0	0.0	0.34553513003835573	3.639338126788777	1.3820286333820673	0.8499790677291478	1.119197581262716	0.0	0.0	1.1575793504655185	1.119197581262716
SRR39238484	0.0	3.0258887174183333	0.0	0.0	4.569705687690806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33021395674773724	0.0	0.0	1.6987760209244913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.369169825834106	4.219597922063188	0.0	0.0	0.0	0.0	0.0	4.128738315329924	0.0	2.0854178008035347	0.5156130891230415	0.0	0.0	0.0	2.268391978789031
SRR39238485	2.6181496504933666	4.206721316376092	0.42429154459206797	1.3528199182406722	4.416376609056782	0.0	0.0	0.42429154459206797	0.0	0.0	0.0	0.0	0.0	1.319660988385677	1.7455495302457575	0.7759135576983872	2.8651771944136364	0.0	0.0	0.0	2.593183705919105	0.6347569450409802	1.8486096859193055	0.0	1.0389509929839695	1.1001884305159304	0.42429154459206797	4.422320274359456	2.591344280749358	2.2260717541874553	1.319660988385677	1.4393676162765763	1.9483570874425928	2.3823346118788615	4.2812024600319685	2.9496243992870834	1.610162964001144	2.1308721055757975	1.573342111972971	0.42429154459206797	0.42429154459206797	2.6749259962172154
SRR39238486	2.1857309677030337	3.971783171004249	0.0	1.3606085482683978	4.254324789019982	0.6680875777070762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6278135666173792	1.3368971331670512	0.6680875777070762	2.6823795151900494	0.0	0.34614424828729096	0.0	2.4622290285839217	0.5362890213737472	1.4979427308090616	0.0	1.193881160159795	0.8509319861579983	0.34614424828729096	4.371330640122576	3.3181677648863483	1.8976915785348238	0.8509319861579983	0.5362890213737472	1.6750398304079006	1.9770733424365445	4.558324134089337	3.029880067040587	1.3368971331670512	1.998841484882567	1.226500223446234	1.2568395583024492	0.5362890213737472	2.5584736731964313
SRR39238487	1.5927588806067472	3.8036181724981586	0.0	0.0	3.508815896293531	0.0	0.0	0.0	0.0	0.3267721312990619	0.0	0.0	0.3267721312990619	0.6401227371299614	0.6401227371299614	0.0	1.8126557153546599	0.0	0.0	0.0	0.7394554774970132	0.0	0.6401227371299614	0.0	0.3267721312990619	0.8202443990628152	0.7394554774970132	4.743171214834197	4.1960129754735584	0.8883358955751695	0.6401227371299614	0.511115843467637	0.0	1.4460886175928933	4.042813008309393	0.8202443990628152	1.0452907551932915	1.0452907551932915	0.511115843467637	0.6401227371299614	0.9471843970148355	1.9127183224466842
SRR39238488	0.28997459392247166	3.5413250198102584	0.0	0.28997459392247166	4.705637910689221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9343895762750616	0.0	0.0	1.7261987234432674	0.0	0.0	0.0	0.0	0.0	0.28997459392247166	0.0	0.28997459392247166	0.0	0.0	4.488293542718279	1.155221451517566	0.0	0.28997459392247166	0.0	0.0	0.28997459392247166	3.8336675579768547	1.4968103696090713	0.28997459392247166	1.0210778315075792	0.0	0.0	0.6811437048232145	0.0
SRR39238489	0.0	1.8694988124253946	0.0	0.0	4.652120583818915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5850013208053466	0.0	0.0	0.0	0.0	0.0	0.4619914195198894	0.0	0.0	0.0	0.0	4.399414499444474	1.7903778061836646	0.0	0.0	0.0	0.0	0.0	4.339642925465423	0.0	0.0	0.2897323201417242	0.0	0.0	0.5850013208053466	0.0
SRR39238490	0.0	3.797978909818247	0.28382980057070734	0.0	4.7284461035508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5759973101604277	0.0	0.0	1.0471081447624229	0.0	0.28382980057070734	0.0	0.45403287573474715	0.0	0.0	0.0	0.0	0.0	0.0	4.455032541952616	3.293083042378381	0.0	0.0	0.0	0.0	0.0	3.22258898285654	0.5759973101604277	0.0	1.1136224188594535	0.0	0.0	0.9231769390953185	0.0
SRR39238491	0.0	1.6567059759567773	0.0	0.0	4.871056668715091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.243601276784363	1.7067934527124367	0.0	0.0	0.0	0.0	0.0	1.6567059759567773	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR39238493	0.48638116592224806	3.418474209670986	0.0	0.0	4.4787677160949855	0.3079933729558568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.604532629707957	0.0	0.0	2.117513490978143	0.0	0.0	0.0	1.5319185065623953	0.0	0.7100584388701217	0.0	0.3079933729558568	0.0	0.0	4.677319615416519	3.7251996008953134	0.48638116592224806	0.48638116592224806	0.7100584388701217	0.48638116592224806	0.3079933729558568	3.733808100042084	2.52964924520964	0.0	2.5452557820263615	0.0	0.0	0.3079933729558568	1.5319185065623953
SRR39238494	0.0	3.3716060114568958	0.0	0.462708393908683	4.508192611502319	0.0	0.0	0.0	0.0	0.462708393908683	0.0	0.0	0.0	1.280343801384666	0.0	0.0	1.7567210236947375	0.0	0.0	0.0	1.1557766035234165	0.0	0.934917072760645	0.0	0.0	0.0	0.0	4.526673319468838	4.0429191893543495	0.2902654397981964	0.2902654397981964	0.0	0.0	0.0	4.096298294194953	0.2902654397981964	0.8264778112572326	2.154437573854999	0.0	0.2902654397981964	0.0	0.2902654397981964
SRR39238509	1.6556137324527962	3.8622948052368016	0.0	0.31790795603364397	4.5519137129581395	0.0	0.6271371664160883	0.0	0.0	0.49948252156036044	0.0	0.0	0.0	1.5885401441564644	0.0	0.49948252156036044	2.0702582629981645	0.0	0.0	0.0	1.5885401441564644	0.0	1.0716080816440074	0.0	0.7256686091501319	0.0	0.0	4.521744635413683	1.310196241125366	1.332556881568538	0.0	0.0	0.8736423250069083	0.0	4.184645275226419	1.0299234157698336	2.0581293437001253	1.7045432159567446	0.0	0.0	0.7256686091501319	1.4297868793998958
SRR39238542	0.0	3.446753816381849	0.0	0.0	4.789273637373148	0.0	0.0	0.28772312566297065	0.0	0.4592865870157319	0.0	0.0	0.0	0.6774788006388525	0.0	0.0	1.1788254521851578	0.0	0.4592865870157319	0.0	0.28772312566297065	0.28772312566297065	0.8220302757490774	0.0	0.0	0.0	0.0	4.390089468559738	0.755741082019769	0.0	0.0	0.0	0.0	0.4592865870157319	3.146753130296367	0.28772312566297065	0.6774788006388525	0.8220302757490774	0.0	0.0	0.28772312566297065	3.209519052893586
SRR39238543	0.582537109034906	2.1887781585982578	0.0	0.2881127349723982	4.675130726128547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8227131280452412	0.0	0.0	1.690292481376002	0.2881127349723982	0.0	0.0	0.0	0.0	0.4598114285927767	0.0	0.2881127349723982	0.0	0.0	4.603200093480114	0.4598114285927767	0.0	0.0	0.0	0.0	0.2881127349723982	3.5216748458181555	0.2881127349723982	2.976394328238605	1.70666366172354	0.0	0.0	0.0	0.2881127349723982
SRR39238544	0.6615595616860036	3.1281109910322953	0.0	0.0	4.733298938916195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5670845224911453	0.0	0.0	1.2668949134884433	0.0	0.0	0.0	0.27802872730207007	0.0	0.6615595616860036	0.0	0.1608932217074403	0.0	0.0	4.508960397592308	0.0	0.6168859675199853	0.0	0.0	0.1608932217074403	0.0	3.6228281113689236	0.3701886039655846	0.5670845224911453	0.27802872730207007	0.0	0.0	0.44617398075546655	0.5108235217572847
SRR39238545	2.898715996621541	3.7405256883764015	0.4756559323574019	1.8954551653964375	4.204734057090611	0.0	1.3403230739978857	0.0	0.0	0.4756559323574019	0.0	0.0	0.0	2.3725578097523394	0.9522876455506635	0.0	2.6189817161349245	0.0	0.0	0.0	2.0733656522215203	0.6972110232808832	1.2766698185793959	0.0	1.2020579579610284	0.2999314676566989	0.0	4.266144191103042	2.616898790352336	3.1867300694777962	0.2999314676566989	0.0	1.3201244604237663	1.7302347573235008	4.667999657002995	1.836681210468978	1.7831661462362796	2.8876647215496254	0.0	0.2999314676566989	1.4450369475551048	2.8926726244530094
SRR39238546	0.9904934243764705	2.6769751208037484	0.0	0.0	4.6613633007137025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27377608950082094	0.0	0.0	2.080826083961559	0.0	0.0	0.0	0.44038892068574026	0.0	0.27377608950082094	0.0	0.654503109268635	0.0	0.0	4.478113403907484	4.1151631666718105	0.27377608950082094	0.0	0.0	0.27377608950082094	0.0	3.334096323648935	0.27377608950082094	2.2743614444208746	1.7005955273848063	0.0	0.0	0.7972736949833483	0.7972736949833483
SRR39238547	3.013109636847939	3.890891190976528	1.1181116600297318	1.305319280605203	4.345453264777095	0.958257146715098	0.7025848437897172	0.0	0.3032927938093271	0.7025848437897172	0.0	0.0	0.0	2.2113118514381194	1.045498134270207	0.4801357065146773	2.6973516782311653	0.3032927938093271	0.3032927938093271	0.0	3.664048791240844	0.7025848437897172	2.7320467153384382	0.0	0.8489699345995065	1.1803056573116586	0.0	4.424353838180826	3.5030986517175284	2.5819937876193793	1.50952349534992	0.8489699345995065	2.203142532745687	1.8965508960271378	4.375950994032336	1.2595368292508557	1.3845379651536567	2.076357818180589	0.0	0.9070421801134336	1.5725942100342867	2.8707950970801397
SRR39238548	3.4037846303235053	3.949512607990417	1.1926977279376518	0.8740221980363688	4.608905852251012	0.0	0.0	0.0	0.0	0.4183873719627706	0.0	0.0	0.0	1.6956180786384492	1.4302090934909066	0.6274722367879041	2.823091239635124	0.0	0.0	0.0	1.6181839511462235	0.6274722367879041	1.1450146561545695	0.0	0.4183873719627706	0.0	2.0063470767606186	4.367492141089432	2.2946488166041585	2.7762296846130297	0.0	0.0	2.212325958828211	1.736214289575794	4.155399303810767	1.5828805361040132	1.9139513633169762	2.212325958828211	0.0	0.0	1.6811965510317342	1.5640908745611974
SRR39238549	0.7128739236407341	3.7274255005011985	0.0	0.30977196833153525	4.211685926308734	0.0	0.0	0.0	0.0	0.7128739236407341	0.0	0.0	0.0	1.8299636300745878	0.0	0.0	1.966510723449361	0.0	0.0	0.0	0.6151078356405791	0.0	0.6151078356405791	0.0	0.0	0.6151078356405791	0.0	4.43999911050601	3.7405996807126813	0.9696641856480406	0.0	0.0	0.0	0.0	4.532416129423323	0.0	0.4887385467065424	0.7926249502943957	0.0	0.0	0.9182748630467371	3.4826884830187934
SRR39238550	1.0196391553885145	3.891917582708944	0.0	0.0	4.674293736737606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37140008951735437	0.0	0.0	1.1194599712379	0.0	0.0	0.0	1.809792114676755	0.0	0.5686236988506863	0.0	0.0	0.0	0.0	4.345536976584506	3.8493920040892817	0.8066678453067233	0.0	0.0	0.8898053024926005	0.5686236988506863	3.8800868320923567	0.0	1.2360730119014665	0.0	0.0	0.0	0.5686236988506863	0.5686236988506863
SRR39238551	1.8717528076314864	3.327074692324528	0.0	1.2018239830717006	4.581958341228504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8967542966428166	1.0076988247948202	0.0	2.8540969157568186	0.0	0.0	0.0	0.6475853706626419	0.6475853706626419	1.3579305591183775	0.0	0.0	0.747367233546174	0.8967542966428166	4.477217789155604	4.0738774070705075	1.4375793660961236	0.828452549802127	1.05408457741141	2.145600809133994	2.003546787323579	3.9236675627206723	1.766173537454003	1.9101704533834878	1.74875468689792	0.0	1.3579305591183775	0.828452549802127	1.7306078962079503
