SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Actinopolysporales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Brachyspirales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Caldisericales	Calditrichales	Campylobacterales	Candidatus Babeliales	Candidatus Brocadiales	Candidatus Nanopelagicales	Candidatus Nanosynbacterales	Cardiobacteriales	Catenulisporales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chroococcidiopsidales	Chrysiogenales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfurobacteriales	Desulfuromonadales	Dictyoglomales	Eggerthellales	Egibacterales	Egicoccales	Elusimicrobiales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Glycomycetales	Halanaerobiales	Halobacteriales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Isosphaerales	Jiangellales	Kineosporiales	Kiritimatiellales	Kordiimonadales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Methanobacteriales	Methanocellales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylacidiphilales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Nakamurellales	Natranaerobiales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrosopumilales	Nitrososphaerales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Parvularculales	Pasteurellales	Pelagibacterales	Petrotogales	Phycisphaerales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Solirubrobacterales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Sporichthyales	Streptomycetales	Streptosporangiales	Sulfolobales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermococcales	Thermodesulfobacteriales	Thermomicrobiales	Thermoproteales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Trueperales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SRR39238468	0.0	2.029927100903808	0.0	0.0	0.9335377063916105	0.0	0.0	0.7268899608819183	0.0	0.3186891548477779	1.5387368512002146	0.3186891548477779	0.0	0.0	2.991719694420708	0.0	4.266834363689669	0.0	0.0	0.3186891548477779	0.0	0.0	0.0	2.1897314573433424	0.0	0.0	0.0	2.68291344500955	0.0	0.0	0.0	0.0	0.0	0.0	0.3186891548477779	0.3186891548477779	0.0	0.0	0.0	0.0	0.3186891548477779	0.0	0.0	0.0	0.0	4.123186832653475	0.3186891548477779	1.311626521293817	0.7268899608819183	0.5005107590713508	0.0	0.0	0.0	0.0	0.0	1.7974819928665589	0.0	0.0	0.0	0.0	0.5005107590713508	0.0	0.0	0.0	0.0	0.0	3.8654043966547427	0.0	2.751402069632812	0.0	0.0	0.0	0.7268899608819183	1.6966619053500935	4.493098729493012	0.0	0.3186891548477779	0.0	0.0	0.0	0.3186891548477779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5005107590713508	0.0	3.5946453175312434	1.0312870480973095	0.0	0.0	0.0	0.0	0.0	0.5005107590713508	0.0	0.0	0.0	0.0	0.0	0.3186891548477779	1.4805959341233914	0.0	0.3186891548477779	0.0	0.0	0.0	0.3186891548477779	1.687100481241588	0.0	0.0	0.0	0.0	0.0	0.0	1.2631148668812457	0.0	0.0	0.0	0.0	0.0	3.670204798717944	0.0	0.0	0.0	0.0	0.3186891548477779	0.0	0.5005107590713508	2.4165071493200845	0.0	0.0	1.1110269467912306	0.8749452442317673	0.0	0.0	0.5005107590713508	0.0	0.0	0.0	1.0312870480973095	0.0	0.0	0.0	0.0	0.0	1.6248385750638463	0.0	3.8395798198305044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3186891548477779	1.687100481241588	0.0	0.0	0.0	0.3186891548477779	3.136348976372761	0.0	2.7604772997348612	0.0	1.1783723345124502	0.3186891548477779
SRR39238469	0.2777398713694556	2.7133632031573685	0.0	0.5666390457329655	0.2777398713694556	0.6610816969983112	0.0	1.0699211397587625	0.0	0.0	1.1018299575416806	0.6610816969983112	0.0	0.0	1.9348980631377646	0.0	4.583656186775288	0.0	0.0	2.4925750235149935	0.0	0.0	0.4457816812606404	3.7335761502930187	1.401062542923257	0.0	0.0	1.0699211397587625	0.0	0.0	0.5666390457329655	0.8043726184378872	0.0	0.0	0.2777398713694556	0.0	0.2777398713694556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.484842759483377	0.4457816812606404	2.828384809640776	0.9571345132018947	1.2335104447608702	0.0	2.251207114744172	0.0	0.0	0.0	1.2767237700025873	0.2777398713694556	0.0	0.4457816812606404	0.0	1.5765530083142876	0.0	0.0	0.0	0.0	0.0	2.791022109900193	0.0	3.048354793265903	0.0	0.0	0.0	0.4457816812606404	0.9571345132018947	1.7590701636097448	0.0	0.4457816812606404	0.0	0.0	0.0	0.6610816969983112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0795821893667843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.738610212950582	0.0	0.2777398713694556	0.0	0.0	0.0	0.0	0.4457816812606404	0.4457816812606404	0.738610212950582	0.0	0.2777398713694556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5661169009346776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2777398713694556	0.738610212950582	0.0	0.0	0.6610816969983112	0.0	0.2777398713694556	0.0	0.911932867771245	0.0	0.0	3.968552825647828	0.0	0.5666390457329655	0.0	0.0	0.0	0.0	0.0	1.8665306280825829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2101764961966424	0.0	0.0	0.5666390457329655	0.0	0.0	0.0	0.0	2.686192342995769	0.0	3.409999173050968	1.2556543642746207	0.6610816969983112	0.5666390457329655
SRR39238470	0.9185202516371761	2.0344580547639377	0.0	0.30991430301879	0.0	0.0	0.0	3.0718052012108927	0.30991430301879	0.4889270639479177	0.30991430301879	0.30991430301879	0.0	0.0	2.89895251005087	0.0	4.230495843885593	0.8602188195641772	0.0	4.060046318221116	0.0	0.0	0.0	3.6384508551106567	0.0	0.0	0.0	0.7130989469152724	0.0	0.0	0.0	0.0	0.0	0.0	0.6153192145312676	0.7130989469152724	1.192530974144065	0.30991430301879	0.0	0.0	0.9185202516371761	0.0	0.0	0.0	0.0	4.15664933408123	0.0	3.203121416416148	3.380253957686803	1.1624854345418592	0.792859039772345	0.30991430301879	0.0	0.0	1.057413173265858	1.741540990043013	0.0	0.0	0.0	0.0	2.210604584696079	0.0	0.0	0.0	0.0	0.4889270639479177	1.6506578697772014	0.0	3.267023761670589	0.9699133323319078	0.6153192145312676	0.30991430301879	2.3228565263314893	0.792859039772345	3.075241515172581	0.30991430301879	1.2206317116444978	0.0	0.0	0.0	0.30991430301879	0.0	0.0	0.30991430301879	0.0	0.0	0.0	0.0	0.0	0.4889270639479177	0.0	0.0	0.0	3.548936599755936	0.6153192145312676	0.4889270639479177	0.7130989469152724	0.0	0.7130989469152724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4889270639479177	1.2206317116444978	0.30991430301879	0.792859039772345	0.4889270639479177	0.0	0.0	0.0	0.0	0.7130989469152724	0.6153192145312676	0.0	0.0	0.792859039772345	0.0	0.7130989469152724	0.4889270639479177	0.0	0.0	0.4889270639479177	0.0	0.792859039772345	0.4889270639479177	0.6153192145312676	0.0	0.0	0.0	0.0	1.057413173265858	1.508395746799553	0.30991430301879	0.0	1.192530974144065	0.6153192145312676	0.8602188195641772	0.9185202516371761	0.30991430301879	1.2719042307291921	0.30991430301879	0.0	0.30991430301879	0.0	0.792859039772345	0.0	1.69847244936081	1.057413173265858	0.9185202516371761	0.30991430301879	0.30991430301879	1.0158631735989307	0.0	0.30991430301879	0.0	0.0	0.30991430301879	1.0158631735989307	0.8602188195641772	0.0	0.30991430301879	0.0	0.0	0.0	0.30991430301879	0.8602188195641772	4.458026647819904	0.0	3.024894508724757	2.320700789635997	0.4889270639479177	1.0953327860637112
SRR39238472	1.1305846086263966	2.3681689660163747	0.0	0.7134289252533341	0.0	0.7932023041266183	0.0	2.238001527653169	0.0	1.3974756308775675	1.2210162650330956	0.31012307426962377	0.0	0.0	2.235376739939121	0.0	4.587876171661886	0.31012307426962377	0.0	3.685822258460986	0.0	0.0	0.7932023041266183	3.1018459330019112	0.31012307426962377	0.0	0.0	3.763929661573901	0.0	0.0	0.31012307426962377	0.0	0.0	0.0	0.8605715520335397	0.0	0.9702786606721325	0.0	0.0	0.0	0.8605715520335397	0.0	0.0	0.0	0.0	4.1437072739763705	0.0	2.6442983507641302	3.315094422157923	0.7932023041266183	0.8605715520335397	0.0	0.0	0.0	0.48920353780635845	2.34013499388458	0.0	0.0	0.48920353780635845	0.0	1.7811235592455201	0.0	0.0	0.0	0.0	0.0	2.683542575831104	0.0	2.07092205018892	0.0	0.31012307426962377	0.0	1.3393785423651754	0.48920353780635845	3.0197158189816657	0.0	0.7134289252533341	0.0	0.0	0.0	0.48920353780635845	0.0	0.31012307426962377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7339691031190165	0.7932023041266183	0.0	0.7134289252533341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6510578889263718	0.31012307426962377	0.0	1.1628664624407994	0.0	0.0	0.0	0.31012307426962377	0.6156291964956281	0.48920353780635845	0.0	0.0	0.6156291964956281	0.0	1.5738121212364757	0.0	0.0	0.0	0.0	0.0	2.680719168114861	0.0	0.0	0.0	0.31012307426962377	0.0	0.0	1.4322943412678022	1.9622819330170516	0.31012307426962377	0.0	1.3789602282805649	1.1929138826195247	0.6156291964956281	1.2210162650330956	0.6156291964956281	0.0	0.0	0.0	4.232948353813657	0.0	0.48920353780635845	0.0	0.7932023041266183	1.8628457526557158	0.31012307426962377	0.0	0.0	0.48920353780635845	0.0	0.0	0.6156291964956281	0.0	0.0	0.9188800732544509	0.48920353780635845	0.0	0.48920353780635845	0.0	0.0	0.0	0.0	1.0162329028781791	3.102561433997492	0.0	3.054612357439966	1.318147179553064	1.5857245963382933	1.1628664624407994
SRR39238473	0.5873229262256812	2.6874211875721135	0.3861906344731882	1.142997514997895	0.0	1.142997514997895	0.0	1.5310348524092907	0.0	1.755093968507334	1.4042455110789946	0.9822545479774046	0.0	0.0	2.911973045055009	0.0	4.517143390837406	0.0	0.0	3.2992489157320115	0.0	0.0	0.9120284851005865	3.555949989048539	0.0	0.0	0.3861906344731882	2.935706930161624	0.5873229262256812	0.0	0.0	0.0	0.9120284851005865	0.0	1.095733216285198	0.3861906344731882	2.146212934599557	0.0	0.3861906344731882	0.0	0.9822545479774046	0.724260758628478	0.0	0.0	0.0	4.536081715514359	0.0	2.7134719538930243	3.296112517310293	1.3235780824623966	0.3861906344731882	0.0	0.3861906344731882	0.0	1.0426898019487638	2.5098557173527944	0.0	0.0	0.0	0.0	1.9672174465605183	0.0	0.0	0.0	0.0	0.0	3.364150756803549	0.3861906344731882	2.307691389884203	0.5873229262256812	0.0	0.3861906344731882	1.886284294966188	0.9120284851005865	2.8787137804887344	0.0	0.8282142556730555	0.3861906344731882	0.0	0.3861906344731882	0.3861906344731882	0.0	0.3861906344731882	0.0	0.3861906344731882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6021969650691257	0.9120284851005865	0.0	0.724260758628478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.724260758628478	1.8162229591251284	0.3861906344731882	1.2244292159799357	1.352164720688929	0.3861906344731882	0.0	0.3861906344731882	1.8256241067972707	0.0	1.142997514997895	0.0	0.0	0.5873229262256812	0.0	1.993270800185622	0.8282142556730555	0.0	0.0	0.0	0.0	3.0871236693959596	0.3861906344731882	0.0	0.0	0.3861906344731882	0.0	0.0	1.894297675028868	2.310745562057994	0.0	0.0	2.052290639540822	1.378985342524193	0.9822545479774046	2.255655921722362	0.8282142556730555	0.5873229262256812	0.9822545479774046	0.0	1.7967871975291125	0.3861906344731882	0.5873229262256812	0.0	1.142997514997895	1.8697998341099662	0.724260758628478	0.0	0.8282142556730555	0.3861906344731882	0.0	0.0	0.9120284851005865	0.3861906344731882	0.0	0.8282142556730555	0.724260758628478	0.0	0.0	0.0	0.0	0.0	0.0	1.5828024948471495	3.311876455929156	0.0	2.475846247515414	1.7658984880356976	2.3015178450200193	1.6966293176994716
SRR39238474	0.6345541228842402	1.5857085788922687	0.0	0.9924961105644861	0.0	0.9407710661362513	0.0	1.1185776318633929	0.5061226818264076	2.7862429832882323	1.0804777005255681	0.3229605996952173	0.0	0.0	2.8714062178871576	0.0	3.8616860361441585	0.0	0.5061226818264076	1.881064701898034	0.0	0.0	0.0	2.5817650729425816	0.3229605996952173	0.0	0.6345541228842402	2.7329196860573877	0.0	0.0	0.0	0.0	0.0	0.0	0.5061226818264076	0.0	0.9407710661362513	0.0	0.0	0.0	0.9407710661362513	0.3229605996952173	0.0	0.0	0.0	3.4765616264594077	0.0	2.385044154225708	3.0904344729246396	1.2161718750686146	0.0	0.0	0.0	0.0	0.814110221140179	1.6951124908724498	0.0	0.0	0.3229605996952173	0.0	1.6215163192913469	0.0	0.0	0.5061226818264076	0.0	0.0	2.6512324235286218	0.3229605996952173	2.260043622021909	0.3229605996952173	0.7335463547750954	0.0	1.5328515131578508	0.8820419087129485	4.087186074046723	0.0	1.2708511554405073	0.0	0.0	0.3229605996952173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3229605996952173	0.0	0.0	0.0	3.6673885905159684	0.7335463547750954	0.0	0.5061226818264076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7663128481458577	0.9924961105644861	0.3229605996952173	0.814110221140179	0.8820419087129485	0.0	0.0	1.295808676423119	0.0	0.6345541228842402	0.0	0.7335463547750954	1.1185776318633929	0.0	1.8483493640238968	0.3229605996952173	0.0	0.0	0.0	0.0	4.621559516570936	0.0	0.6345541228842402	0.0	0.0	0.0	0.0	1.3833725790690092	2.15976680995371	0.3229605996952173	0.3229605996952173	1.5857085788922687	1.609905380523772	0.0	1.341793765566099	0.3229605996952173	0.9407710661362513	0.3229605996952173	0.3229605996952173	1.4391131556869072	0.0	0.5061226818264076	0.3229605996952173	1.3630805703842317	1.3630805703842317	0.0	0.0	0.814110221140179	0.9924961105644861	0.0	0.0	0.814110221140179	0.0	0.3229605996952173	0.7335463547750954	0.5061226818264076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.205219038952448	0.0	2.153080396589844	2.0336167165481704	1.9114873019485064	1.3194095758682924
SRR39238475	0.0	2.692928339199348	0.0	0.8489732475492487	0.0	0.4801382883479096	0.0	1.2830347208010005	0.0	0.9070455614574472	0.6054526847164454	0.0	0.0	0.0	1.7033978357698294	0.0	4.629963838237963	0.30329473353996117	0.0	1.2347021966205243	0.0	0.0	0.4801382883479096	2.3204663602162174	0.0	0.0	0.0	2.234940210399952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.147500192828336	0.0	0.0	0.0	0.30329473353996117	0.0	0.0	0.0	0.0	4.4825498943014	0.0	2.1506136592208205	3.04353094078005	1.3660501141872654	0.0	0.0	0.0	0.0	1.0455016461148727	3.0096937984097427	0.0	0.0	0.4801382883479096	0.0	2.382896822841526	0.0	0.0	0.0	0.0	0.0	2.266944256909194	0.0	2.4845097878262776	0.0	0.0	0.0	1.810627471651268	0.30329473353996117	3.912787671315032	0.0	1.3053229489290958	0.4801382883479096	0.0	0.0	0.30329473353996117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30329473353996117	2.2298002560006416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6054526847164454	0.30329473353996117	0.0	0.7025879377076443	0.30329473353996117	0.0	0.0	0.30329473353996117	0.0	0.0	0.0	0.0	0.4801382883479096	0.0	0.0	0.0	0.0	0.30329473353996117	0.0	0.0	1.4814891454721297	0.0	0.0	0.0	0.0	0.0	0.0	0.4801382883479096	1.9439853177516033	0.7025879377076443	0.0	3.1459642553457625	0.7025879377076443	0.7819192788717737	1.6765199507262347	0.30329473353996117	0.7025879377076443	0.0	0.0	1.259540476332259	0.0	0.30329473353996117	0.0	0.7025879377076443	0.7025879377076443	0.0	0.0	0.6054526847164454	0.0	0.0	0.0	0.4801382883479096	0.0	0.0	0.30329473353996117	0.0	0.0	0.0	0.0	0.0	0.0	0.4801382883479096	0.4801382883479096	2.9813213234252793	0.0	3.3827319954409725	0.30329473353996117	0.7025879377076443	1.782594065695235
SRR39238476	0.96393046333128	1.4813925653454492	0.0	1.1778919720972574	1.1427167296879328	1.55817808173243	0.0	2.175587931391985	0.0	2.2387069913184874	2.500003644024903	0.96393046333128	0.6547136259912301	0.0	3.9483073986387534	0.3368318858337692	4.040469560357851	0.0	0.0	2.2559827799693157	0.0	0.0	1.1427167296879328	2.7889138083867087	0.3368318858337692	0.0	0.6547136259912301	3.021597271588846	0.0	0.0	0.0	0.3368318858337692	1.5137531833311688	0.0	1.6111202930630029	1.2955619262698732	1.4278255974664784	0.0	0.5242299795421375	0.3368318858337692	1.529071993998909	0.6547136259912301	0.0	0.0	0.0	4.123023457575408	0.0	2.5428783201304253	4.0340235844395735	1.6234055083203132	0.96393046333128	0.0	1.1427167296879328	0.0	1.1044394097548955	2.15826282216123	0.0	0.0	1.1044394097548955	0.0	1.960153111375303	0.0	0.0	0.0	0.0	0.3368318858337692	3.3914782498124287	0.8362798911161857	2.4378194243688203	0.3368318858337692	0.904778373942987	0.3368318858337692	2.7436023045174918	0.6547136259912301	2.7286526479591595	0.0	1.55817808173243	0.7549169182212697	0.0	0.3368318858337692	0.5242299795421375	0.0	0.3368318858337692	0.0	0.8362798911161857	0.0	0.0	0.5242299795421375	0.0	0.0	0.0	0.0	0.6547136259912301	4.231555326384778	1.2689967243474916	0.3368318858337692	1.344264232512967	0.3368318858337692	1.0624594867456982	0.0	0.96393046333128	0.0	0.0	0.0	0.0	0.0	0.3368318858337692	2.2019461728630176	0.6547136259912301	1.3205954138800313	1.497874215785912	0.5242299795421375	0.0	0.6547136259912301	1.7008605573372235	1.1778919720972574	1.497874215785912	0.0	0.0	1.4278255974664784	0.0	2.2445422786394023	0.6547136259912301	1.0624594867456982	0.5242299795421375	0.0	0.0	3.051080722052846	0.0	0.5242299795421375	0.0	0.5242299795421375	0.3368318858337692	0.0	2.3450005191018466	2.937434083057109	0.8362798911161857	0.0	2.076851132076749	1.9192361920995855	1.3880515481192162	1.6469800917698136	1.210430459634945	1.4642606715221742	0.5242299795421375	0.0	1.880808214362213	0.7549169182212697	1.0624594867456982	0.0	1.6234055083203132	1.9253228247079106	1.3667095083801264	0.0	1.0624594867456982	0.5242299795421375	0.0	0.0	1.6111202930630029	0.0	0.5242299795421375	1.3205954138800313	1.0624594867456982	0.0	0.5242299795421375	0.0	0.0	0.0	0.6547136259912301	2.333347373283384	4.167133662631583	0.0	3.4813117474915267	1.6353527412796673	2.932706078213646	1.90044709580049
SRR39238477	1.3446573142979965	1.2316289392947988	0.0	0.717894934857635	0.2658879954170817	0.6412914903121822	0.0	1.5085023418460548	0.0	0.5482197156126115	1.3609346365246053	0.8395897526743082	0.0	0.0	2.5364108309253277	0.5482197156126115	4.6516097339020055	0.0	0.0	1.9917666566741377	0.0	0.0	0.9345417198735837	2.610732658388647	0.782991024610094	0.0	0.0	3.553389779014721	0.0	0.0	0.2658879954170817	0.6412914903121822	0.0	0.0	1.7969307421110232	2.2170644297462623	1.3766238615095159	0.0	0.0	1.0124126803527143	0.0	0.5482197156126115	0.0	0.0	0.0	3.703407212863892	0.0	1.9842255901492492	1.209560953934476	2.203504624925338	0.0	1.7272276902356276	0.4296036098948165	0.0	0.4296036098948165	2.2594301760945634	0.2658879954170817	0.0	0.6412914903121822	0.0	1.2918098554466495	0.0	0.2658879954170817	0.0	0.0	0.4296036098948165	3.5571683331946478	0.2658879954170817	2.659161822760516	0.2658879954170817	0.0	0.0	1.551768595737531	1.7340473447886335	3.826341209850724	0.0	0.5482197156126115	0.0	0.0	0.0	1.2918098554466495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5482197156126115	0.0	2.504323283854416	1.1080084426369758	0.2658879954170817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0124126803527143	0.0	1.3446573142979965	0.0	0.8896555619498758	1.4342611033798298	0.2658879954170817	0.0	0.0	0.9345417198735837	1.3277460834078296	1.7728586373873199	0.0	0.0	0.6412914903121822	0.2658879954170817	0.4296036098948165	1.819738358027414	0.0	0.2658879954170817	0.0	0.0	1.635754920712152	0.2658879954170817	0.0	0.0	0.0	0.2658879954170817	0.0	1.186311306793265	2.247148667598101	0.2658879954170817	0.2658879954170817	1.952679440823487	1.2918098554466495	0.6412914903121822	1.3609346365246053	1.0124126803527143	0.5482197156126115	0.4296036098948165	0.0	1.186311306793265	0.0	0.0	0.0	1.900597530588386	1.8518499991599098	0.5482197156126115	0.0	2.4891318773019067	0.2658879954170817	0.0	0.0	0.8395897526743082	0.4296036098948165	0.0	0.0	0.2658879954170817	0.0	0.4296036098948165	0.782991024610094	0.0	0.0	0.0	0.4296036098948165	4.3228574834952935	0.0	3.3101094015425674	1.6441580509620177	0.8896555619498758	1.4851375436502028
SRR39238478	2.4220512921350617	2.403534246694569	0.0	0.0	0.6699659246663562	0.0	0.0	0.23939881411471098	0.0	0.0	0.7333883867236786	0.5956711773575865	0.0	0.0	2.472214410941171	0.23939881411471098	4.73734316258408	0.0	0.0	1.9915467551319213	0.0	0.0	0.0	3.1521600542322745	1.55100637263808	0.0	0.0	1.7076296816802652	0.0	0.0	0.0	0.3928364983812472	0.0	0.0	0.3928364983812472	0.0	0.0	0.0	0.0	0.23939881411471098	0.0	0.0	0.0	0.0	0.0	4.347295399812313	0.0	2.2650864004354294	0.9218928526866144	1.647269650875749	0.23939881411471098	1.55100637263808	0.23939881411471098	0.5059893448436239	0.7887181913302082	2.7615904601284798	0.23939881411471098	0.0	0.9218928526866144	0.0	1.3342750271586796	0.23939881411471098	0.0	0.0	0.0	0.3928364983812472	3.5634335612191532	0.0	3.025896395530507	0.0	0.0	0.23939881411471098	1.0236704791796787	0.0	1.9576954788462615	0.0	0.0	0.0	0.0	0.0	1.253195682835887	0.0	0.23939881411471098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.370802048392567	0.3928364983812472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3928364983812472	0.0	0.0	0.0	0.5059893448436239	0.0	0.3928364983812472	0.0	1.08030004129826	0.0	0.0	1.234991092264926	0.3928364983812472	0.0	0.0	0.0	0.3928364983812472	0.0	0.7333883867236786	0.0	0.0	0.6699659246663562	0.0	0.0	1.897363521247186	0.3928364983812472	0.23939881411471098	0.0	0.0	0.23939881411471098	0.0	0.5956711773575865	1.08030004129826	0.23939881411471098	0.0	1.08030004129826	0.7333883867236786	0.23939881411471098	0.5059893448436239	0.0	0.5956711773575865	0.0	0.0	0.8377888174850286	0.0	0.0	0.0	0.5956711773575865	0.3928364983812472	0.5059893448436239	0.0	3.461285463201779	0.5059893448436239	0.0	0.3928364983812472	1.513511464022509	0.23939881411471098	0.3928364983812472	0.0	1.196119171335413	0.0	0.3928364983812472	1.4271433917003604	0.0	0.0	0.0	0.0	3.2028533772970134	0.0	2.413508154304904	2.6302191170506064	0.7887181913302082	0.23939881411471098
SRR39238479	2.92402497755316	1.5484336389431268	0.7165511457875982	1.6048873264839487	0.973733891933924	0.23072827940212856	0.49182118752399673	1.792357831644528	0.49182118752399673	0.23072827940212856	1.4835294230086544	2.5389985008980993	0.38060694589768	1.0049324089171758	3.4798931928763777	0.8639081576963696	4.240007606150185	0.9401194899976145	0.23072827940212856	3.076333993784451	0.0	1.5397346439829642	0.973733891933924	2.7021584176884708	1.565325730091628	0.0	1.395102486829445	2.5032396684088427	0.23072827940212856	0.8201193861483896	0.38060694589768	0.8201193861483896	0.0	0.0	1.4189535573982446	1.251060062663347	0.7714152784012381	0.0	0.7714152784012381	0.38060694589768	2.398962726569745	0.49182118752399673	0.0	0.23072827940212856	0.7714152784012381	3.938090616533456	0.7165511457875982	2.2857816444836163	1.7175028467962954	1.933651044652031	1.395102486829445	1.999366491321712	1.0049324089171758	1.9774793190521711	2.578512679572627	2.5191900159941896	1.251060062663347	0.23072827940212856	1.7175028467962954	0.49182118752399673	1.9710177508037123	1.1341672114161176	1.0869824155702965	1.0340391396416229	0.23072827940212856	1.8728253068024308	2.904743336270173	0.0	2.7313784140211554	0.7165511457875982	0.0	0.23072827940212856	1.9441649277496655	1.0340391396416229	4.204613455355144	1.0340391396416229	1.5397346439829642	0.0	0.0	0.9036834081495327	1.6681165100514515	0.38060694589768	0.38060694589768	0.0	1.1559667796990434	0.0	0.0	0.0	0.0	0.5802833735871642	0.0	0.23072827940212856	0.0	4.330324074493992	1.2336346122912578	0.7165511457875982	0.0	0.49182118752399673	1.356674135389234	0.0	0.5802833735871642	0.23072827940212856	1.0869824155702965	1.2839440650427405	2.1232165433862544	0.38060694589768	0.8201193861483896	1.8561878345280662	0.973733891933924	1.2154806584462525	1.4304052191251038	1.3145124553604783	0.0	0.0	1.512540640693857	0.6537400392766616	1.251060062663347	0.49182118752399673	0.0	1.47341176334847	1.061317044046574	0.8639081576963696	0.8201193861483896	0.0	1.9043021860278024	0.8201193861483896	0.0	4.016519635806841	0.49182118752399673	0.38060694589768	0.0	0.38060694589768	0.49182118752399673	0.0	1.47341176334847	2.1729845411256123	0.8639081576963696	0.5802833735871642	1.9406885048262357	1.356674135389234	0.7714152784012381	1.5894923907732537	0.7714152784012381	2.266435371535451	0.23072827940212856	0.23072827940212856	1.5972580703051242	0.23072827940212856	0.38060694589768	0.7165511457875982	0.8201193861483896	0.49182118752399673	2.2444561801566407	0.0	2.2231304061977597	0.973733891933924	2.074757105121452	1.7290192458658047	0.6537400392766616	1.9264976660425477	0.7714152784012381	0.5802833735871642	1.8768869593112978	0.0	1.47341176334847	0.6537400392766616	0.6537400392766616	0.0	0.8639081576963696	1.1965346204652996	3.549877447100103	0.0	2.89670718096867	2.810236793546292	1.061317044046574	1.407191736515681
