bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Streptococcus	7.81835707286405e-10	5.73533360626804e-10	6.4430952935549e-07	1.05899604294956	0.988029083959659	1.15711684678388e-07	8.4882937372767e-08	9.53578103446124e-05
Klebsiella	9.50726630755128e-09	4.9643054348015e-09	9.62601221219328e-06	1.84498127643006	1.60342904585004	7.03537706758794e-07	3.67358602175311e-07	0.000356162451851151
Rothia	2.66673956250685e-08	2.45343735978412e-08	5.56509973725931e-06	1.00982731902642	0.980020352965307	1.31559151750338e-06	1.21036243082683e-06	0.000356162451851151
Granulicatella	8.29893661791203e-07	1.55810877387822e-07	0.066076844342547	1.0357998832102	0.378738814253768	2.55836578546109e-05	5.76500246334941e-06	0.503267140873481
Veillonella	8.64312765358477e-07	3.92237390100681e-07	0.000265156594807613	1.23987271252409	1.04047036741376	2.55836578546109e-05	9.6751889558168e-06	0.00784863520630535
Fusobacterium	1.82829472827883e-06	3.40499226862434e-07	0.0352497751645841	1.14035737335397	0.502630414371595	4.50979366308779e-05	9.6751889558168e-06	0.372640480311318
Actinomyces	2.63590363447364e-06	8.29454354675819e-07	0.00113671434959165	0.776406477827759	0.602558845370216	5.5730533986014e-05	1.75370349274316e-05	0.028038953956594
Solobacterium	7.25557504366314e-06	1.80636887978429e-06	0.294217729402751	0.830985304732974	0.200160624619408	0.000134228138307768	3.34178242760094e-05	0.777575427707271
Atopobium	1.20600912683066e-05	2.59707877779221e-06	0.220613486826697	0.804026628139012	0.223159947237902	0.000198321500856598	4.27075176792496e-05	0.737795032566893
Mogibacterium	1.95515533312207e-05	3.92218855184405e-06	0.115138684524785	0.92709942076595	0.351190658291761	0.000289362989302067	5.80483905672919e-05	0.532516415927132
Enterococcus	2.43692927991424e-05	0.00354769631007537	8.5032087922316e-06	0.460824872044523	1.02400941331258	0.000327877757661188	0.0262529526945578	0.000356162451851151
Gemella	3.85665479567532e-05	7.75989664642404e-06	0.099326726767203	0.869734297037336	0.358279715982261	0.000475654091466623	0.000104405882151887	0.511350807726102
Blautia	0.000564045301787997	0.000405615008332162	0.00432395027541197	-0.338995419943756	-0.342136043949401	0.00642143882035565	0.00500258510276333	0.0907268154891076
Oribacterium	0.00192329546901826	0.000474886993148857	0.36675961653577	0.471924437726059	0.142357522760266	0.0203319806724787	0.00540640576815622	0.827134948793277
Peptostreptococcus	0.00225640255876858	0.000855162449956521	0.888772086877386	0.523169974608365	0.02619360803242	0.0222631719131833	0.00881377424991957	0.956713281504766
Ruminococcus_2	0.00358710424236597	0.000977817806660673	0.490418113099166	-1.18708585018578	-0.299542054500254	0.0313569391291357	0.00888462004635323	0.874480490827428
Anaerostipes	0.00365493176382592	0.000893287930735092	0.253052886582443	-0.800143215799885	-0.32928761528455	0.0313569391291357	0.00881377424991957	0.776429496153635
Parvimonas	0.00381368178597596	0.00102053068100003	0.446414296749731	0.461595711883319	0.130163230751857	0.0313569391291357	0.00888462004635323	0.868950057948101
Ruminococcaceae_UCG-013	0.00611121909402002	0.00158036810134435	0.350516112545709	-0.724339663320266	-0.263292664835146	0.0476031803113138	0.0129941377221647	0.827134948793277
Agathobacter	0.00696649591563381	0.0018620668516742	0.436121561763816	-0.93461459663418	-0.283428706870594	0.0515520697756902	0.0145045207393569	0.868950057948101
Subdoligranulum	0.0118786867749388	0.0039087861643214	0.673864397770406	-0.647736261002259	-0.118276395215031	0.0837164591757588	0.0275476358247413	0.914788171468046
Clostridium_sensu_stricto_1	0.0139618579300369	0.0355803689039214	0.00778007918590706	0.60217240511823	1.03662966119393	0.0915098645214298	0.135903375084394	0.115145171951424
Holdemanella	0.0142211275945465	0.352659723571865	0.0198546471624658	-0.169714081289607	0.596888319696655	0.0915098645214298	0.560872409215508	0.252452044736553
Angelakisella	0.0165740127135595	0.00570894154847316	0.0999452754774584	-0.410337724226616	-0.308877242346112	0.10151731889537	0.0367357977901751	0.511350807726102
Corynebacterium	0.0171482959594287	0.00470491729057271	0.363129693255907	0.329799148590343	0.131376074285452	0.10151731889537	0.0316512617729437	0.827134948793277
Slackia	0.0178341235897272	0.260932849985405	0.00490415218860041	0.206669776285027	0.738944413447525	0.10151731889537	0.488836225289113	0.0907268154891076
Eisenbergiella	0.0185555449105066	0.00631062045867268	0.730807992186994	0.525692008956223	0.0831411504545314	0.10171187580574	0.0389154928284815	0.92645556571386
GCA-900066575	0.0218948360880243	0.0186741083498923	0.507064475584808	-0.269791086052636	0.0963810339017837	0.112351540018675	0.098706001278002	0.89073487040544
Ruminiclostridium_5	0.0226949694979742	0.0260531416402755	0.0204690847083691	-0.38019916080633	-0.52547755060312	0.112351540018675	0.113407793022376	0.252452044736553
Lachnoclostridium	0.0227739608145963	0.00686120374859555	0.557439380395193	0.460059274759623	0.124941616489878	0.112351540018675	0.0406183261916856	0.898304084587079
Akkermansia	0.023558228490864	0.250930714943606	0.00673210840731076	0.325908296879199	1.08380407208837	0.112471542472512	0.476124946303252	0.110705782697999
Christensenellaceae_R-7_group	0.0262271587557067	0.0491882801494961	0.246096725296519	-0.415935352821825	0.321519164338983	0.120071841207655	0.161774788047231	0.774942879657124
Faecalitalea	0.0267727754044095	0.408109304625165	0.0301119062160116	-0.146742440632607	0.535144922478639	0.120071841207655	0.616328337597188	0.342812470766901
Romboutsia	0.0306283795596478	0.0137299224034276	0.0808161281031445	-0.636987660352524	-0.579495051557603	0.133323534553761	0.0752603153965661	0.503267140873481
Haemophilus	0.0328611245268349	0.00970062236973753	0.289380070254562	0.399903020707999	0.203650517782491	0.138955612284902	0.055218927335429	0.777575427707271
Erysipelotrichaceae_UCG-003	0.0421172309812889	0.0283792663952894	0.0503786393094185	-0.625389586997757	-0.742345131860387	0.168943753427457	0.120003755042938	0.438590506929055
Scardovia	0.0431491588792808	0.0252108122891809	0.706926417285757	0.141170007750354	-0.0293201860714647	0.168943753427457	0.113407793022376	0.914788171468046
Porphyromonas	0.0433774502043471	0.0346041537336535	0.523016280682867	0.210799746710955	-0.0801927520747201	0.168943753427457	0.135903375084394	0.897909045951126
Turicibacter	0.0483861320767777	0.0250541268458051	0.0841536653288241	-0.463217837591559	-0.46024818722008	0.183619167881105	0.113407793022376	0.503267140873481
Escherichia/Shigella	0.0525495142373329	0.0253180502920244	0.100286870337522	0.766764788471305	0.718733127651021	0.194433202678132	0.113407793022376	0.511350807726102
Peptoniphilus	0.0616284021864887	0.0587808961113413	0.0475126731999337	-0.27090795374619	-0.374166165597647	0.216124851034794	0.181241096343302	0.438590506929055
Butyricimonas	0.062768075504663	0.0209968542687731	0.631290698718399	0.301460070590026	0.0802724184908377	0.216124851034794	0.107156359716497	0.914788171468046
Paeniclostridium	0.0642462218336713	0.0251447086984958	0.894760053900276	0.376416319948899	0.028066065154268	0.216124851034794	0.113407793022376	0.956713281504766
Catenibacterium	0.0657018318144316	0.231342416916416	0.137848319561339	-0.107120718923799	0.180552207883599	0.216124851034794	0.44664853648153	0.60004562632583
Finegoldia	0.0657136371389577	0.0459167329007644	0.0699143383959791	-0.195865920405507	-0.226816971850197	0.216124851034794	0.15444719248439	0.503267140873481
Ruminococcaceae_NK4A214_group	0.0674641084040672	0.642482373434795	0.0458948134705839	-0.126630086376325	0.752488476121708	0.217058435734825	0.774558870864819	0.438590506929055
Lactonifactor	0.0713705220128015	0.0850834802918104	0.347849247421618	0.218735951607091	-0.151608442461551	0.22414377310125	0.220918510231367	0.827134948793277
Family_XIII_UCG-001	0.0726952777625677	0.069028615317656	0.477806886996316	-0.222770985855467	0.114128474963753	0.22414377310125	0.197758065370015	0.868950057948101
DNF00809	0.090752803740035	0.0299601274240158	0.392955394829953	-0.377091307885996	-0.191756582415582	0.270384731533291	0.123169412743176	0.833457921557375
Faecalibacterium	0.0926181064816743	0.0358123758668335	0.836919633133178	-0.55559993089163	-0.0698754194244057	0.270384731533291	0.135903375084394	0.956713281504766
others	0.0931731169472827	0.039838500839188	0.167276230578338	-0.115982072960551	-0.102101389327381	0.270384731533291	0.141815291132063	0.681262638384074
Coprococcus_1	0.0967520320012053	0.053642987446279	0.107107263780467	-0.256395771399118	-0.285712281132724	0.275332620547334	0.172590481348898	0.511350807726102
Prevotella_7	0.0999791018715233	0.0412312405311448	0.917481140128143	0.337667535536385	0.0220069751186246	0.275332620547334	0.141912176711847	0.956713281504766
Tyzzerella	0.100459199388892	0.0655840438022153	0.668448380887518	0.432270797634334	-0.130354241713932	0.275332620547334	0.194128769654557	0.914788171468046
Coprococcus_3	0.10578314178388	0.0402448799158556	0.226032572814757	-0.33173994325066	-0.257741554762728	0.284652817891168	0.141815291132063	0.737795032566893
Caproiciproducens	0.111266183166538	0.0377301878025433	0.467417291574292	0.223630554558993	0.0994881167545422	0.294060626940137	0.13960169486941	0.868950057948101
Gordonibacter	0.124595337899666	0.323375542931622	0.163506284338175	-0.223640418764633	0.418461276115565	0.323510701914921	0.551329585160397	0.681262638384074
Ruminiclostridium_6	0.130860669276896	0.0914880088300661	0.635059689203223	-0.376043462068344	0.138380640946477	0.331043486416746	0.226148973395516	0.914788171468046
Methanobrevibacter	0.132636155184995	0.224149426291642	0.270763039867551	-0.202660887800547	0.246690581442167	0.331043486416746	0.44232153454884	0.777575427707271
Eubacterium	0.1342068188176	0.144722879136135	0.0726365879961914	0.285831821747844	0.475627320367969	0.331043486416746	0.324530092608302	0.503267140873481
CAG-56	0.139576101998261	0.205256929876011	0.283195462531975	-0.275860605344211	0.298744135957217	0.338643657307256	0.410513859752022	0.777575427707271
Harryflintia	0.149912921534534	0.440685623357118	0.0539449344397547	0.0808886019246844	0.26969529133799	0.357856651405018	0.635293670879715	0.443547238726872
Lachnospiraceae_UCG-010	0.158291991316894	0.0584797518769488	0.388839083154334	0.353099170681188	0.208621122470192	0.371860551030163	0.181241096343302	0.833457921557375
Adlercreutzia	0.161829015061967	0.397111166320348	0.181796907938062	-0.176522867791548	0.376554215403087	0.37330223751845	0.605901573354757	0.689895958329056
Lachnoclostridium_5	0.163950307018238	0.0609922910504482	0.374446226818578	0.161795611965875	0.100807062027821	0.37330223751845	0.184221613785027	0.827134948793277
Butyricicoccus	0.171305882534415	0.0694825635083837	0.831121702581244	-0.353133028038804	-0.0536831298763605	0.384140463865051	0.197758065370015	0.956713281504766
Fusicatenibacter	0.177017139285952	0.0713391181818017	0.314148637535597	-0.47167419495232	-0.34382205238583	0.391022934542102	0.199211122469937	0.815684181671374
Catabacter	0.180670481396553	0.0889189621394338	0.207449707435285	0.222563501099023	0.218190921764418	0.393223988921909	0.226148973395516	0.714012946521446
Lachnospiraceae_UCG-001	0.184863515665431	0.118703744999875	0.692140036917594	-0.265321279652703	0.0877689036630023	0.396518845195418	0.283357326773895	0.914788171468046
Collinsella	0.195010643374308	0.0737552576945508	0.608966877306595	-0.447365167643015	-0.167509681504623	0.407840188999221	0.202144039607287	0.914788171468046
Roseburia	0.196103891452261	0.078373255458458	0.353554534123406	0.472815542004081	0.325968429796934	0.407840188999221	0.210895305597305	0.827134948793277
