bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Streptococcus	0.000215279773312371	0.000215279773312333	0.790538701613353	0.0275558109839835	0.0275558109839786
Actinomyces	0.00123790102304699	0.00123790102304696	0.641735835951595	0.0685358349880876	0.0685358349880873
Rothia	0.0016063086325333	0.0016063086325333	0.55737308974372	0.0685358349880876	0.0685358349880873
Granulicatella	0.00277029723953315	0.00277029723953321	0.475571243689785	0.0886495116650607	0.0886495116650627
Enterococcus	0.00492334159053898	0.004923341590539	0.975333883580049	0.126037544717798	0.126037544717798
Anaerotruncus	0.0146203390867834	0.0146203390867834	0.280083308577011	0.224560997194321	0.224560997194321
Ruminococcaceae_UCG-002	0.0150250294058901	0.0150250294058901	0.482679655479235	0.224560997194321	0.224560997194321
Gemella	0.0158387758131688	0.0158387758131689	0.386158057321523	0.224560997194321	0.224560997194321
Tyzzerella_3	0.0173372655468194	0.0173372655468194	-0.280210868329339	0.224560997194321	0.224560997194321
Ruminococcaceae_UCG-004	0.0175438279058063	0.0175438279058063	0.362348197309407	0.224560997194321	0.224560997194321
Senegalimassilia	0.0214172471348011	0.0214172471348011	-0.28739449302004	0.2292249834223	0.229224983422299
Veillonella	0.0218236585997025	0.0218236585997024	0.465878143144905	0.2292249834223	0.229224983422299
Faecalibacterium	0.0239630008793354	0.0239630008793355	-0.357425619489876	0.2292249834223	0.229224983422299
Atopobium	0.026677423312472	0.026677423312472	0.20228045935043	0.2292249834223	0.229224983422299
Alloscardovia	0.0268623027448007	0.0268623027448007	0.223654518219566	0.2292249834223	0.229224983422299
Terrisporobacter	0.0312775514343445	0.0312775514343445	-0.309198474018236	0.247046479709353	0.247046479709354
Lachnospiraceae_FCS020_group	0.0337415207140292	0.0337415207140292	0.401888277072804	0.247046479709353	0.247046479709354
Ruminococcaceae_NK4A214_group	0.0347409112091278	0.0347409112091278	0.438565463797557	0.247046479709353	0.247046479709354
Akkermansia	0.0412653030743799	0.04126530307438	0.454842454098087	0.277997831237928	0.277997831237928
Ruminococcaceae_UCG-010	0.0443155358115286	0.0443155358115286	-0.324785863207312	0.283619429193783	0.283619429193783
Raoultella	0.0509489162658603	0.0509489162658604	0.68890574637619	0.310545775334767	0.310545775334768
Escherichia/Shigella	0.0596298384216287	0.0596298384216286	0.580294664280366	0.34693724172584	0.346937241725839
Ruminococcaceae_UCG-005	0.0672864015142098	0.0672864015142099	0.374902326469743	0.374463451905168	0.374463451905168
Ruminococcaceae_UCG-014	0.0787810844769973	0.0787810844769973	-0.490639868624205	0.38825090439679	0.38825090439679
Odoribacter	0.0792774682226478	0.0792774682226478	-0.31398500957246	0.38825090439679	0.38825090439679
Ruminococcus_2	0.0799619539246393	0.0799619539246393	-0.577060868885	0.38825090439679	0.38825090439679
Oxalobacter	0.082228923381193	0.0822289233811931	0.232507524543415	0.38825090439679	0.38825090439679
Anaerostipes	0.0855521771597666	0.0855521771597666	-0.412693728454103	0.38825090439679	0.38825090439679
Erysipelotrichaceae_UCG-003	0.0879630955273978	0.0879630955273979	-0.262508543053317	0.38825090439679	0.38825090439679
Agathobacter	0.100458738974053	0.100458738974053	-0.396183766786411	0.428623952955959	0.428623952955959
Catabacter	0.110299354612496	0.110299354612496	0.137255131281562	0.451485321821947	0.451485321821947
Family_XIII_AD3011_group	0.112871330455487	0.112871330455487	0.254668999924061	0.451485321821947	0.451485321821947
Barnesiella	0.1168760872311	0.1168760872311	-0.310327057780327	0.453337550472146	0.453337550472146
Ruminiclostridium	0.151830171032338	0.151830171032338	-0.113151142046025	0.528051409772568	0.528051409772568
Turicibacter	0.152271266942156	0.152271266942156	-0.410304295317768	0.528051409772568	0.528051409772568
Parasutterella	0.156763825099306	0.156763825099305	0.167553508449183	0.528051409772568	0.528051409772568
Enterorhabdus	0.158426393398871	0.158426393398871	-0.122522835668205	0.528051409772568	0.528051409772568
Ruminococcus_1	0.16368528354239	0.16368528354239	0.369609219175791	0.528051409772568	0.528051409772568
Succiniclasticum	0.167201827802111	0.167201827802111	0.164217513685419	0.528051409772568	0.528051409772568
Fusobacterium	0.168069600487591	0.168069600487591	0.314475649785437	0.528051409772568	0.528051409772568
Prevotella_7	0.173499309086494	0.173499309086494	0.338318886757573	0.528051409772568	0.528051409772568
Solobacterium	0.176197547439981	0.176197547439981	0.134052348056294	0.528051409772568	0.528051409772568
Eisenbergiella	0.177484308039835	0.177484308039835	0.228156985692656	0.528051409772568	0.528051409772568
Collinsella	0.18151767210932	0.18151767210932	0.246978487030701	0.528051409772568	0.528051409772568
Oscillospira	0.19269289779053	0.19269289779053	-0.154244550817679	0.540466759212807	0.540466759212807
CAG-352	0.195754004182635	0.195754004182635	-0.303204726898739	0.540466759212807	0.540466759212807
Flavonifractor	0.20132623512273	0.20132623512273	-0.232947352017191	0.540466759212807	0.540466759212807
Family_XIII_UCG-001	0.209401308339277	0.209401308339277	-0.174771715331256	0.540466759212807	0.540466759212807
Lachnospiraceae_UCG-001	0.210723439626322	0.210723439626322	0.219923350444612	0.540466759212807	0.540466759212807
Lactobacillus	0.216326009298108	0.216326009298108	-0.438481869053977	0.540466759212807	0.540466759212807
Romboutsia	0.217392746079852	0.217392746079852	-0.2807921219086	0.540466759212807	0.540466759212807
Allisonella	0.222109027899274	0.222109027899274	0.197886683153649	0.540466759212807	0.540466759212807
Ruminiclostridium_9	0.223787017486553	0.223787017486553	0.218040829737343	0.540466759212807	0.540466759212807
CAG-56	0.233000193807798	0.233000193807798	-0.305581151330123	0.541812545265591	0.541812545265591
Alistipes	0.237799226314031	0.237799226314031	0.22061899801381	0.541812545265591	0.541812545265591
Negativibacillus	0.242467207524222	0.242467207524222	0.250067010552819	0.541812545265591	0.541812545265591
