bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Veillonella	0.000430025051905369	0.000190541827780391	0.00037051085183996	0.00948753110252066	0.832707795798644	0.792605447724062	0.549182406342224	0.0430025051905369	0.0190541827780391	0.037051085183996	0.0744893859244156
Ruminococcaceae_UCG-005	0.000861752290079787	0.00817434277600365	0.00076741123807611	0.000309200419622664	-0.255712163118407	-0.328034717118571	-0.33890149255449	0.0430876145039893	0.204358569400091	0.0383705619038055	0.0175009377405546
Ruminococcaceae_UCG-002	0.00160663043528531	0.250609179920601	0.00184185337158138	0.000875046887027729	-0.140693421692705	-0.387684583861199	-0.398355520778955	0.0458719254550433	0.704340257576919	0.0467834203972168	0.0175009377405546
Megasphaera	0.00183487701820173	0.0980079935864101	0.676378902726988	0.00037765769718539	0.257478811699445	0.0646341459023897	0.54103308404128	0.0458719254550433	0.506491086160577	0.867152439393574	0.0175009377405546
Staphylococcus	0.00302137397678759	0.00484665209502537	0.00187133681588867	0.00190760066924122	-0.280619560319043	-0.310845024023767	-0.298010393080964	0.0555776981427106	0.204358569400091	0.0467834203972168	0.0317933444873537
Family_XIII_AD3011_group	0.00381876522987956	0.480456858681363	0.0264026332967327	0.000793891215988961	-0.0631902488338006	-0.200556486659993	-0.294911283372796	0.0555776981427106	0.796311726506961	0.173662617248549	0.0175009377405546
Phascolarctobacterium	0.00389043886998974	0.365967505004045	0.0281634105980293	0.000607796672439843	-0.14816016338521	-0.362524156389767	-0.55059942149984	0.0555776981427106	0.749895280066996	0.173662617248549	0.0175009377405546
Anaeroglobus	0.0105669517770883	0.0376859979349097	0.00434894283203182	0.00388416409775304	0.34137084447626	0.471898091269816	0.459934088379782	0.132086897213604	0.289892291806997	0.0621277547433117	0.0495691361507887
Blautia	0.0138715209391584	0.0159662840486656	0.276076240220313	0.462921015288892	-0.502475173571758	-0.225093969322287	0.145601135688146	0.154128010435094	0.23314867765482	0.57120690783869	0.805163568465548
Coprobacter	0.0190001630932994	0.0209833809889338	0.0203399522981719	0.00402929026621325	-0.224624745928912	-0.225790402290971	-0.269997350182079	0.181985559761023	0.23314867765482	0.169499602484766	0.0495691361507887
Scardovia	0.0200184115737125	0.0346278822340388	0.00289985642504311	0.036690224725281	-0.161717553270794	-0.22992902639852	-0.1539184435414	0.181985559761023	0.288565685283657	0.0579971285008621	0.174715355834671
Faecalibacterium	0.0236967415683242	0.0896389939620138	0.00548299484844558	0.0126221241296659	-0.320337818067092	-0.529091768678578	-0.454644130006573	0.197472846402702	0.506491086160577	0.0685374356055698	0.0894440288762624
Negativibacillus	0.0259682313556552	0.37796240899148	0.0480965320124418	0.00446122225357099	-0.0953452595087037	-0.215044986898704	-0.299277868587297	0.199755625812732	0.749895280066996	0.218620600056554	0.0495691361507887
Actinomyces	0.0296256213671254	0.0453451110362527	0.00422727441061311	0.0488916340044319	-0.236837779141305	-0.341276477859275	-0.223936303449908	0.211611581193753	0.323893650258948	0.0621277547433117	0.203715141685133
Ruminococcaceae_UCG-003	0.0376157424717835	0.664620831020493	0.183709954462439	0.0279215218794447	0.038331357272543	-0.117898798058933	-0.188165417584094	0.21239517926479	0.901612149523459	0.516548230377166	0.139607609397224
Fusobacterium	0.0413562497249712	0.253562492727691	0.571329401866787	0.00621257237973733	0.237496491001007	0.117531657973842	0.55367774265275	0.21239517926479	0.704340257576919	0.797313180288616	0.0601747861154652
Ruminiclostridium_9	0.0431909080793906	0.00705183870485366	0.0673881912561893	0.0407676927842735	-0.342677326835959	-0.230863596004533	-0.248248478466595	0.21239517926479	0.204358569400091	0.277020968597762	0.18530769447397
Dialister	0.0435448440517571	0.947301866597321	0.513100977251911	0.0134166043314394	-0.0129309449030157	0.128056817497811	0.470213772165347	0.21239517926479	0.969158794513307	0.743624604712914	0.0894440288762624
Atopobium	0.04413932757344	0.72038279740251	0.39038108452255	0.0452560567737723	0.026045704875105	-0.0625725928667009	0.141391442449553	0.21239517926479	0.930068237884578	0.673070835383707	0.196765464233793
Coprococcus_3	0.048026845918456	0.0209765121068691	0.0407873487618047	0.0159465542285107	-0.325029587892103	-0.287398862033371	-0.325855582820586	0.21239517926479	0.23314867765482	0.214670256641077	0.0996659639281921
Tyzzerella	0.0483019014159746	0.456921104859677	0.176528326490843	0.00661922647270117	0.0740832913031307	0.134921712965392	0.263168363350954	0.21239517926479	0.796311726506961	0.516548230377166	0.0601747861154652
Dorea	0.0485785934531173	0.0930846498284709	0.0295226449322533	0.00968362017017403	-0.358055626867846	-0.465768391023992	-0.53359672035411	0.21239517926479	0.506491086160577	0.173662617248549	0.0744893859244156
Coprococcus_1	0.0521203425633066	0.47033446937811	0.0272083609972451	0.0205289811028774	-0.0622176105831648	-0.191945686403695	-0.193503986702489	0.21239517926479	0.796311726506961	0.173662617248549	0.114049895015985
Lachnospiraceae_UCG-010	0.0524867207074617	0.0758743783371427	0.0173321815543684	0.0176865753684276	-0.219870689421865	-0.296176931493217	-0.283229874455876	0.21239517926479	0.474214864607142	0.157565286857894	0.104038678637809
GCA-900066575	0.0530987948161974	0.105491266702961	0.0115922265258429	0.0275240851630779	-0.0959322779378337	-0.150688026433202	-0.12590809201906	0.21239517926479	0.506491086160577	0.115922265258429	0.139607609397224
Pseudomonas	0.0570835080844814	0.758409978547927	0.279891384840958	0.0956571182147705	-0.0204606237023458	-0.0720320371363894	0.107624375747259	0.219551954171082	0.930068237884578	0.57120690783869	0.354285623017668
Klebsiella	0.0594662389864415	0.0112653857441368	0.745281663916909	0.42090389371011	0.399554542446653	0.0505939623823172	0.120659384857695	0.220245329579413	0.225307714882735	0.903267963352566	0.794158290019076
