bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Immundisolibacteraceae	0.0450496266592186	0.00595639178671985	0.0716920039969693	0.217457109511397	0.0968137491913044	0.0628809261347652	0.0412361997300403	0.280693827645901	0.0964935469448616	0.32680269356133	0.557713012632079
Acidaminococcaceae	0.0635992362593766	0.773157843042277	0.100082025445643	0.0189621656764767	-0.0449918915504019	-0.257963736577835	-0.353091993160852	0.381595417556259	0.940574450363074	0.395446051760831	0.13355960172127
Carnobacteriaceae	0.0690159992101066	0.0708706003185003	0.0103733778137385	0.161661485181698	-0.214071089781708	-0.30569097247869	-0.15852657812954	0.393509113849202	0.394232642104136	0.105030450364102	0.50363770383529
Micrococcaceae	0.0704429895162152	0.0126287749405081	0.0535857613465701	0.12488603957846	-0.210419447487372	-0.162069541810952	-0.123289377146775	0.393509113849202	0.141243307178194	0.279901718282944	0.430458264078948
Fusobacteriaceae	0.0734399793389108	0.430543005665161	0.659709495339533	0.0126046320077249	0.145589450751553	0.0812584900016632	0.446185467233233	0.396575888430118	0.837524639215672	0.914578618058731	0.120114728544202
Erwiniaceae	0.0885393331276427	0.0239152222905906	0.778224524119048	0.922875627749448	0.277571110034304	0.0342833980281575	0.0113176870861529	0.462689418279939	0.226046969896519	0.914578618058731	0.982231246275556
Pseudomonadaceae	0.0997237048374212	0.262157032303111	0.0726228207914066	0.602010258179582	-0.116109616459948	-0.186586892798267	0.0517443700552093	0.489849319428963	0.674118083065142	0.32680269356133	0.837650396135238
Desulfuromonadaceae	0.0997841206244183	0.0735015042534398	0.0278838908051771	0.05437776559245	-0.0523328156230446	-0.0644993205658431	-0.0542603174618314	0.489849319428963	0.394232642104136	0.173738088863027	0.266945394726573
Rhodobacteraceae	0.105388931404901	0.0606270903065591	0.0469665057091328	0.0394177721128933	-0.0820145953758097	-0.0869110914307783	-0.086725849760679	0.497838577390155	0.363762541839355	0.258328778971708	0.23650663267736
Moraxellaceae	0.108511292896644	0.6625439251228	0.0806450175320963	0.460142757526876	-0.0559134571793713	-0.225048319027855	0.0911385713943156	0.497838577390155	0.940574450363074	0.353094401086476	0.75296087595307
Erythrobacteraceae	0.115263435861411	0.229661389713499	0.708106519964949	0.0231437587367921	0.0405902379891436	0.01261987395603	0.0746051822854517	0.497838577390155	0.650451972355027	0.914578618058731	0.156220371473346
Staphylococcaceae	0.11620605690451	0.0466156785099797	0.128470845287224	0.0334098922205126	-0.236983173745671	-0.180483373572824	-0.244363965781024	0.497838577390155	0.290451535331412	0.461433783907066	0.208169328450886
Microbulbiferaceae	0.116776950252012	0.0355370541256505	0.111823941275324	0.0460471598495682	0.0615120865380931	0.0463588514777422	0.0560910850970842	0.497838577390155	0.261138706570802	0.431320916347678	0.241280963325241
Thermoanaerobacterales Family III. Incertae Sedis	0.121320215142982	0.0750833023210225	0.664732513117249	0.0432992401229289	-0.0401019871789977	-0.00970889591340088	-0.0437979650089932	0.503945509055465	0.394232642104136	0.914578618058731	0.241280963325241
Lactobacillaceae	0.138884888082988	0.242013434495307	0.0270164591185259	0.0886921721516916	-0.188255363810099	-0.358206460045698	-0.262770802076851	0.5624837967361	0.653436273137328	0.173738088863027	0.364300281003286
Christensenellaceae	0.145230822548161	0.18265851013771	0.405383009055142	0.498611471237326	0.0589322532559314	-0.036719818028871	-0.0285716393162801	0.573838859824441	0.601635097561721	0.831291740087759	0.785185174579377
Sporomusaceae	0.150601916587686	0.912346386193015	0.978671416477982	0.0565347290335115	0.00559421212178935	-0.00135861703925543	-0.0939281640621887	0.580893106838217	0.985334097088457	0.991696124942144	0.269371355983202
Hungateiclostridiaceae	0.154282537938767	0.0821718230666807	0.0832900736480003	0.0469070599479562	-0.158940127939647	-0.158356164023822	-0.174717362492897	0.581250491769308	0.403388949600069	0.355078735025685	0.241280963325241
Clostridiales Family XIII. Incertae Sedis	0.166704971779086	0.188358181971037	0.0295406557455448	0.140360252631274	-0.114508459927565	-0.190524382000067	-0.123009923622108	0.613777396095725	0.601635097561721	0.177243934473269	0.454767218525326
Enterococcaceae	0.180216949823919	0.123019221172055	0.0710803339050789	0.0587377355382967	-0.162250901269991	-0.190211367895115	-0.191258020369885	0.641153301225623	0.524450363944025	0.32680269356133	0.271871804491545
