bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Oligoflexia	0.388896280747137	0.0845696105864483	0.498380126117054	0.495154252501518	-0.0765942508159764	-0.0299226351843049	-0.0290939522801498	0.798260786796755	0.356484451612107	0.772858538349287	0.8876708654671
Acidobacteriia	0.444172485244412	0.499203880458096	0.286706150593284	0.635770388597394	-0.0204016492174938	-0.0322067351077206	0.0137778339309843	0.866136346226603	0.811206305744406	0.772858538349287	0.8876708654671
Sphingobacteriia	0.472789116811036	0.338561459659533	0.635425502602246	0.130677311184191	0.0664363277526478	0.0328693980802983	0.101150819860983	0.878036931220495	0.787399751186413	0.794820415855451	0.424701261348622
Betaproteobacteria	0.504067631461562	0.872930615375767	0.515150694794571	0.368975831771143	-0.0220401605932899	-0.0897567874731958	0.118752718307859	0.893574437590951	0.96632084687422	0.772858538349287	0.854083076291823
Chlorobia	0.56379092744886	0.16417517999678	0.425027391530597	0.372292622999	-0.0442028928549717	-0.0252844788931433	-0.0272577842291835	0.926950365856618	0.582075638170403	0.772858538349287	0.854083076291823
Tissierellia	0.570430994373303	0.730684839736532	0.363207045448234	0.191542489063882	-0.0276734068131832	-0.0732000530225685	-0.101329658407252	0.926950365856618	0.96632084687422	0.772858538349287	0.533582648106528
Gammaproteobacteria	0.62360166074482	0.444174218617977	0.540449064327279	0.934871121722212	0.115611959289867	-0.0924530137037748	0.01183168487265	0.972818590761919	0.787399751186413	0.772858538349287	0.94217390973519
Coprothermobacteria	0.686963325944911	0.236978238780819	0.749283431760223	0.571679005217354	0.0623068419142945	0.016796642131797	0.0285668466109295	0.973474333769193	0.710934716342458	0.811723717740242	0.8876708654671
Bacilli	0.766995149534089	0.311642837900117	0.516243041702601	0.757088009323906	-0.163972113456834	-0.105082279590207	-0.0479420433391822	0.973474333769193	0.787399751186413	0.772858538349287	0.8876708654671
Ktedonobacteria	0.819759877764054	0.418472068754029	0.496438070834067	0.430400909968689	0.078605141847531	0.0660510188199543	0.0734790394393693	0.973474333769193	0.787399751186413	0.772858538349287	0.879491648067828
Planctomycetia	0.829634507395474	0.875298398127192	0.427665150483923	0.94217390973519	-0.00521620803388757	-0.0263949812859633	0.00232112035449146	0.973474333769193	0.96632084687422	0.772858538349287	0.94217390973519
Verrucomicrobiae	0.839701805475398	0.939299413052935	0.71330037320361	0.56729229662335	-0.0158247336577513	0.0763733686416276	-0.114012311313283	0.973474333769193	0.96632084687422	0.794820415855451	0.8876708654671
Kiritimatiellae	0.842454102690865	0.699041067571348	0.670196996876144	0.696034657820495	0.0151303433740517	0.0166679039105326	-0.0147485177271665	0.973474333769193	0.96632084687422	0.794820415855451	0.8876708654671
Fibrobacteria	0.861093541071048	0.48075494495463	0.569003937071364	0.451021357983502	-0.027243542142221	-0.0219981083935774	-0.0279096009110508	0.973474333769193	0.811206305744406	0.772858538349287	0.879491648067828
Cytophagia	0.876540986781142	0.437129003202117	0.54982045298691	0.675371403446793	-0.0769358233216555	-0.0591832117195265	-0.0398341354120617	0.973474333769193	0.787399751186413	0.772858538349287	0.8876708654671
Candidatus Brocadiae	0.894977458686608	0.817237597003264	0.491598009057969	0.557870815907475	0.00843332970794475	0.0251182572133682	0.0206309906473604	0.973474333769193	0.96632084687422	0.772858538349287	0.8876708654671
Clostridia	0.915445586163947	0.93971934613433	0.700878094913897	0.723567324599644	0.00844186226591254	0.0428931526131072	-0.0379818759884694	0.973474333769193	0.96632084687422	0.794820415855451	0.8876708654671
Epsilonproteobacteria	0.922317990126913	0.94221042028903	0.59450656796099	0.932519592586314	0.00717900539896214	-0.0527441486047601	0.00806530740199249	0.973474333769193	0.96632084687422	0.772858538349287	0.94217390973519
Flavobacteriia	0.92355257306308	0.752251861490483	0.490930642291355	0.765089195935763	-0.036649047685809	-0.0800291834501589	-0.033298379313782	0.973474333769193	0.96632084687422	0.772858538349287	0.8876708654671
Synergistia	0.9770992482216	0.96632084687422	0.883286761927396	0.758024791950033	0.00446086617239844	-0.0155104049779537	0.0312157497305871	0.991146975342276	0.96632084687422	0.90653115039917	0.8876708654671
Chitinophagia	0.991146975342276	0.946516527558638	0.987796441407463	0.779861094326757	0.00794141953870844	-0.00181072637111311	0.0318420820302193	0.991146975342276	0.96632084687422	0.987796441407463	0.8876708654671
