bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Actinomyces sp. Chiba101	0.154074060653656	0.138688017346888	0.0370375978649982	0.0825280720873767	-0.0573599491227772	-0.0811163965796766	-0.0650268936006254	0.497085655539532	0.471009455340916	0.209486867268147	0.328625296059644
Streptococcus sobrinus	0.159725933108085	0.992713574869281	0.794042763112587	0.048732337235016	0.000797627415039232	-0.0228046593681936	-0.166189067776133	0.510867212259935	0.99799787467107	0.943857447179175	0.246229238044632
Anaerotignum propionicum	0.160657335982197	0.929614151019348	0.107132058638775	0.0841821638077322	-0.0103317627884614	-0.189390549963691	-0.194126412209859	0.510867212259935	0.990240574797048	0.397919074944022	0.329278906221395
[Clostridium] hylemonae	0.166586032408757	0.447239383949235	0.0914801243342412	0.0428575068567728	-0.120544185057013	-0.26882877870665	-0.309875493569448	0.525935902319076	0.757393899255026	0.374390879219765	0.23678772538367
Flavonifractor plautii	0.174228429499426	0.269009052664763	0.0381245658614944	0.0940989979417358	-0.14083535545661	-0.265746736822391	-0.204408701942928	0.546162878288982	0.632457453605454	0.209486867268147	0.361667452958672
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	0.180977377540542	0.0517688170582818	0.395702229728824	0.989329125380989	0.124258692548562	0.0539429153708522	0.000815864434853251	0.563323949809293	0.326883101996579	0.728751606417251	0.996243628954136
Leclercia adecarboxylata	0.188970071795148	0.0634320825846581	0.386784363040844	0.917776169836102	0.125081729495896	0.0580228183945093	-0.00664680707012005	0.584089312821368	0.340404920113256	0.721344677063515	0.961055414502067
Mycobacterium tuberculosis	0.193327516317053	0.605936109423568	0.328956365583873	0.131717546300581	0.026700211002292	-0.0505914963267559	-0.0751485342872651	0.593408070917622	0.855666966023058	0.691050329027686	0.418842845070912
Altererythrobacter sp. B11	0.196008314767921	0.511419314779285	0.39210089831154	0.238442394584174	-0.0142805606324755	-0.0186231415241503	0.0247515462984235	0.597487414671871	0.801586301888099	0.725140573446446	0.579380738230314
Flintibacter sp. KGMB00164	0.197905823681252	0.0582421905509249	0.169063349794804	0.0764424830813144	-0.210829176185208	-0.152597927942113	-0.188272476925768	0.599139548404886	0.330039079788574	0.489351576005787	0.318750731339066
Anaerocolumna sp. CBA3638	0.204902766578041	0.439615759352327	0.0505545769729647	0.114177881522938	-0.10207034761987	-0.259823348380141	-0.200521142881526	0.615857169599697	0.755229428146131	0.248279144689449	0.391214136690997
Anaerobutyricum hallii	0.206214617875012	0.0720650047880649	0.158077827986696	0.825210648436109	-0.28291762957269	-0.221499016510886	-0.0329971664500209	0.615857169599697	0.340615204116816	0.469353386029238	0.902921739684685
Phoenicibacter congonensis	0.207951746252602	0.0439239865629179	0.135450864822681	0.180794212565125	-0.290563678276895	-0.214552801010691	-0.183974616612908	0.616876992239263	0.307217135016983	0.446168083494393	0.511454631876384
Yersinia entomophaga	0.218915107664269	0.0577352357109071	0.922808762717722	0.667182807398249	0.111819938676734	0.00567058187390941	0.0241593973206201	0.645069850584046	0.330039079788574	0.959721113226431	0.848228345553402
Izhakiella sp. KSNA2	0.220701483534631	0.258663544370212	0.518659143307072	0.243818665685321	0.0744566297867591	-0.0424740936151628	0.0737076102862714	0.646026859088125	0.616955986169753	0.812933834545127	0.579380738230314
Clostridium intestinale	0.222538350807474	0.239181414811054	0.0383901272595474	0.314367402056693	0.0555278380185975	0.098227791812827	0.0455533400435019	0.647118099058575	0.600120554588543	0.209486867268147	0.64628089167004
Streptococcus agalactiae	0.224699458661289	0.405125617021571	0.0984849474277571	0.0635207470118249	-0.085386030545239	-0.170121740755396	-0.183734489528125	0.649131769465946	0.752989877182622	0.381845147044462	0.280139473139865
Buchnera aphidicola	0.228301811270042	0.573158568819646	0.163793628722954	0.367035213879311	0.0445283008134467	-0.110389177173034	-0.0684206827212141	0.649638536789553	0.847675377657819	0.479448899970502	0.693975755251615
Lactobacillus harbinensis	0.228782327170894	0.600306809398405	0.142843437239832	0.0634695979763821	-0.0259811796766339	-0.072917289933078	-0.0885475533790307	0.649638536789553	0.855666966023058	0.451126580787867	0.280139473139865
Candidatus Annandia adelgestsuga	0.229284189455136	0.0473959273975525	0.566117577971494	0.22508384112628	0.136449768076556	0.0392166246456148	0.0798476575328602	0.649638536789553	0.312671640443555	0.849079380165789	0.572493148735772
Bifidobacterium bifidum	0.235222281254741	0.0528819426855418	0.682091213346212	0.261140989428788	-0.214740243366635	-0.0451278664027139	-0.119080485261527	0.655527408705092	0.329208713619852	0.899760586575791	0.594970707873837
Caldilinea aerophila	0.236090048284682	0.485989273410676	0.59246282178212	0.045388877445166	0.030815734938732	0.0236665290413333	0.0855355550463738	0.655527408705092	0.781117304900068	0.850453157369126	0.23883195036623
