bugName	pval	pPost	sPost	Adjustedpval	AdjustedpPost
Synergistetes	0.000102698996162554	0.000102698996162471	0.987373811224654	0.00369716386185193	0.00369716386184894
Euryarchaeota	0.00297368949318932	0.00297368949318927	0.44508496623284	0.0535264108774078	0.0535264108774069
Firmicutes	0.0476429234860736	0.0476429234860736	-0.148596025413288	0.571715081832883	0.571715081832884
Elusimicrobia	0.0667112063926836	0.0667112063926835	0.240648505924886	0.600400857534152	0.600400857534152
Thermodesulfobacteria	0.0980086698721202	0.0980086698721202	0.191857276286741	0.705662423079266	0.705662423079265
Aquificae	0.120847999897509	0.120847999897509	0.107122348427044	0.725087999385056	0.725087999385057
Bacteroidetes	0.148804551150954	0.148804551150954	0.12700868767952	0.727587110295773	0.727587110295773
Caldiserica	0.173501048862496	0.173501048862496	0.0915719815575786	0.727587110295773	0.727587110295773
Chlamydiae	0.191131429218569	0.191131429218569	0.135906458228307	0.727587110295773	0.727587110295773
Thermotogae	0.211035360453536	0.211035360453535	0.160218701358968	0.727587110295773	0.727587110295773
Verrucomicrobia	0.222318283701486	0.222318283701486	-0.349254592135864	0.727587110295773	0.727587110295773
Armatimonadetes	0.270947625630195	0.270947625630195	0.153795300231798	0.729793257950063	0.729793257950063
Ignavibacteriae	0.306841555245419	0.306841555245419	0.103875002280754	0.729793257950063	0.729793257950063
Planctomycetes	0.390180930560431	0.390180930560431	0.132585456350659	0.729793257950063	0.729793257950063
Thaumarchaeota	0.392158596632089	0.392158596632089	-0.109520005031957	0.729793257950063	0.729793257950063
Chlorobi	0.40317480409118	0.40317480409118	0.0566712653373605	0.729793257950063	0.729793257950063
Candidatus Cloacimonetes	0.411696250425566	0.411696250425566	0.0627369601661193	0.729793257950063	0.729793257950063
Gemmatimonadetes	0.413705011471924	0.413705011471924	0.188348309803298	0.729793257950063	0.729793257950063
Chloroflexi	0.430018978772926	0.430018978772926	-0.159453232325695	0.729793257950063	0.729793257950063
Balneolaeota	0.460223801016236	0.460223801016236	-0.0458961045576542	0.729793257950063	0.729793257950063
Nitrospirae	0.479323125666363	0.479323125666363	0.132535887506813	0.729793257950063	0.729793257950063
Candidatus Saccharibacteria	0.529489791186502	0.529489791186502	0.136033695078727	0.729793257950063	0.729793257950063
Spirochaetes	0.53327138632044	0.53327138632044	0.109794640177195	0.729793257950063	0.729793257950063
Acidobacteria	0.542765399907215	0.542765399907215	0.161718078560595	0.729793257950063	0.729793257950063
Fibrobacteres	0.552144470724981	0.552144470724981	0.0422203335418907	0.729793257950063	0.729793257950063
Coprothermobacterota	0.584162572490853	0.584162572490853	0.0235136515452211	0.729793257950063	0.729793257950063
Fusobacteria	0.592656280895501	0.592656280895501	0.18330339016473	0.729793257950063	0.729793257950063
Kiritimatiellaeota	0.599754433105024	0.599754433105024	-0.042782736677268	0.729793257950063	0.729793257950063
Proteobacteria	0.604736415711585	0.604736415711585	-0.0631243718343276	0.729793257950063	0.729793257950063
Deinococcus-Thermus	0.608161048291719	0.608161048291719	0.0549755739879951	0.729793257950063	0.729793257950063
Candidatus Omnitrophica	0.748229067916267	0.748229067916267	-0.0231129352883	0.868911175644697	0.868911175644697
Calditrichaeota	0.811685635241149	0.811685635241149	0.0241472515335911	0.906928669274644	0.906928669274644
Actinobacteria	0.831941104803992	0.831941104803992	0.0228393212404902	0.906928669274644	0.906928669274644
Cyanobacteria	0.864494514811094	0.864494514811094	0.0368973085090538	0.906928669274644	0.906928669274644
Deferribacteres	0.881736206239238	0.881736206239238	0.0155111447873591	0.906928669274644	0.906928669274644
Tenericutes	0.970474625964537	0.970474625964537	-0.00986125346090405	0.970474625964537	0.970474625964537
