SAMPLE_ID	Abiotrophia defectiva	Acetilactobacillus jinshanensis	Acetoanaerobium sticklandii	Acetomicrobium mobile	Acholeplasma axanthum	Acidaminococcus fermentans	Acidaminococcus intestini	Acidibrevibacterium fodinaquatile	Acinetobacter haemolyticus	Acinetobacter nosocomialis	Actinobacillus pleuropneumoniae	Actinomadura amylolytica	Actinomarinicola tropica	Actinomyces naeslundii	Actinomyces pacaensis	Actinomyces qiguomingii	Actinomyces radicidentis	Actinomyces slackii	Actinomyces sp. Chiba101	Actinomyces sp. dk561	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 897	Actinomyces tangfeifanii	Actinoplanes derwentensis	Actinopolymorpha singaporensis	Acutalibacter muris	Aeromonas media	Aeromonas salmonicida	Aeromonas schubertii	Aeromonas simiae	Aeromonas sp. 2692-1	Aeromonas veronii	Agarivorans gilvus	Aggregatibacter segnis	Akkermansia glycaniphila	Akkermansia muciniphila	Alcanivorax sp. N3-2A	Alicyclobacillus acidocaldarius	Alienimonas californiensis	Alistipes communis	Alistipes dispar	Alistipes finegoldii	Alistipes indistinctus	Alistipes megaguti	Alistipes onderdonkii	Alistipes shahii	Alistipes sp. dk3624	Alkalilimnicola ehrlichii	Alkaliphilus oremlandii	Alloprevotella sp. E39	Allopseudarcicella aquatilis	Altererythrobacter sp. B11	Alteromonas sp. RKMC-009	Amedibacterium intestinale	Aminipila sp. JN-18	Aminomonas paucivorans	Anaerobutyricum hallii	Anaerococcus mediterraneensis	Anaerococcus prevotii	Anaerocolumna cellulosilytica	Anaerocolumna sp. CBA3638	Anaerocolumna sp. CTTW	Anaerolinea sp. rifampicinis	Anaerolinea thermophila	Anaeromyxobacter sp. Fw109-5	Anaerostipes caccae	Anaerostipes hadrus	Anaerostipes rhamnosivorans	Anaerotignum propionicum	Anoxybacillus flavithermus	Anoxybacter fermentans	Aquicella lusitana	Aquicella siphonis	Aquifex aeolicus	Arabia massiliensis	Arachidicoccus ginsenosidivorans	Arcanobacterium sp. JY-X040	Arcticibacterium luteifluviistationis	Arsenophonus endosymbiont of Aleurodicus dispersus	Arthrospira platensis	Atlantibacter hermannii	Bacillus altitudinis	Bacillus amyloliquefaciens	Bacillus anthracis	Bacillus cereus	Bacillus mobilis	Bacillus pseudomycoides	Bacillus sonorensis	Bacillus sp. 1NLA3E	Bacillus sp. ABP14	Bacillus sp. FJAT-45348	Bacillus sp. KH172YL63	Bacillus subtilis	Bacillus thuringiensis	Bacillus velezensis	Bacteriovorax stolpii	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides coprosuis	Bacteroides fragilis	Bacteroides helcogenes	Bacteroides heparinolyticus	Bacteroides intestinalis	Bacteroides sp. HF-162	Bacteroides uniformis	Bacteroides zoogleoformans	Barnesiella viscericola	Basilea psittacipulmonis	Beijerinckia indica	Bernardetia litoralis	Bifidobacterium adolescentis	Bifidobacterium angulatum	Bifidobacterium animalis	Bifidobacterium asteroides	Bifidobacterium bifidum	Bifidobacterium catenulatum	Bifidobacterium dentium	Bifidobacterium indicum	Bifidobacterium longum	Bifidobacterium pullorum	Bifidobacterium subtile	Blattabacterium cuenoti	Blautia argi	Blautia producta	Blautia sp. LZLJ-3	Blautia sp. SC05B48	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	Blochmannia endosymbiont of Colobopsis nipponica	Bordetella parapertussis	Brevefilum fermentans	Brevibacillus sp. SCSIO 07484	Brochothrix thermosphacta	Buchnera aphidicola	Burkholderia mallei	Burkholderia oklahomensis	Burkholderia pseudomallei	Burkholderia thailandensis	Butyricimonas faecalis	Butyrivibrio fibrisolvens	Butyrivibrio hungatei	Butyrivibrio proteoclasticus	Bythopirellula goksoyri	Caldilinea aerophila	Calditerrivibrio nitroreducens	Caloramator sp. E03	Caloranaerobacter azorensis	Campylobacter avium	Campylobacter gracilis	Campylobacter hominis	Campylobacter ureolyticus	Candidatus Annandia adelgestsuga	Candidatus Babela massiliensis	Candidatus Cloacimonas acidaminovorans	Candidatus Desulforudis audaxviator	Candidatus Desulfovibrio trichonymphae	Candidatus Endomicrobium trichonymphae	Candidatus Erwinia haradaeae	Candidatus Fukatsuia symbiotica	Candidatus Hamiltonella defensa	Candidatus Hepatoplasma crinochetorum	Candidatus Hoaglandella endobia	Candidatus Ishikawaella capsulata	Candidatus Izimaplasma sp. HR1	Candidatus Koribacter versatilis	Candidatus Kuenenia stuttgartiensis	Candidatus Mikella endobia	Candidatus Moranella endobia	Candidatus Nanosynbacter lyticus	Candidatus Phytoplasma ziziphi	Candidatus Portiera aleyrodidarum	Candidatus Promineofilum breve	Candidatus Purcelliella pentastirinorum	Candidatus Reidiella endopervernicosa	Candidatus Saccharimonas aalborgensis	Candidatus Sodalis pierantonius	Candidatus Solibacter usitatus	Candidatus Sulcia muelleri	Candidatus Symbiobacter mobilis	Candidatus Syntrophocurvum alkaliphilum	Cardiobacterium hominis	Caulobacter mirabilis	Cellulosilyticum lentocellum	Chania multitudinisentens	Chitinimonas arctica	Chitinophaga caeni	Chitinophaga sp. XS-30	Chlamydia abortus	Chlamydia suis	Chloracidobacterium thermophilum	Chlorobaculum parvum	Chloroflexus aggregans	Chloroherpeton thalassium	Christensenella minuta	Christensenella sp. Marseille-P3954	Chryseolinea soli	Chthonomonas calidirosea	Citrobacter freundii	Citrobacter freundii complex sp. CFNIH2	Citrobacter freundii complex sp. CFNIH9	Citrobacter rodentium	Citrobacter sp. CF971	Cloacibacillus porcorum	Clostridioides difficile	Clostridium acetobutylicum	Clostridium argentinense	Clostridium baratii	Clostridium beijerinckii	Clostridium bornimense	Clostridium botulinum	Clostridium butyricum	Clostridium cellulovorans	Clostridium drakei	Clostridium estertheticum	Clostridium intestinale	Clostridium isatidis	Clostridium kluyveri	Clostridium novyi	Clostridium perfringens	Clostridium septicum	Clostridium sp. JN-1	Clostridium sp. JN-9	Clostridium sp. SY8519	Clostridium sp. deep sea	Clostridium taeniosporum	Clostridium tetani	Clostridium thermarum	Cohnella abietis	Collimonas fungivorans	Collinsella aerofaciens	Comamonas thiooxydans	Commensalibacter sp. AMU001	Conexibacter woesei	Coprothermobacter proteolyticus	Coraliomargarita akajimensis	Coriobacterium glomerans	Corynebacterium glaucum	Corynebacterium matruchotii	Corynebacterium pseudotuberculosis	Corynebacterium riegelii	Corynebacterium segmentosum	Corynebacterium sp. 2039	Corynebacterium sp. Marseille-Q3630	Corynebacterium ulcerans	Croceibacter atlanticus	Croceicoccus naphthovorans	Cryptobacterium curtum	Cupriavidus malaysiensis	Cupriavidus oxalaticus	Defluviicoccus vanus	Dehalobacter restrictus	Dehalobacterium formicoaceticum	Deinococcus puniceus	Denitrobacterium detoxificans	Desulfallas gibsoniae	Desulfobacca acetoxidans	Desulfobacter hydrogenophilus	Desulfobacterium autotrophicum	Desulfobulbus oralis	Desulfococcus oleovorans	Desulfofarcimen acetoxidans	Desulfomicrobium orale	Desulfomonile tiedjei	Desulfosporosinus acidiphilus	Desulfotomaculum nigrificans	Desulfotomaculum reducens	Desulfovibrio desulfuricans	Desulfovibrio fairfieldensis	Desulfovibrio piger	Desulfovibrio salexigens	Devosia ginsengisoli	Devosia sp. I507	Devosia sp. MC521	Devosia sp. S02	Dialister pneumosintes	Dokdonia sp. 4H-3-7-5	Dolosigranulum pigrum	Duncaniella dubosii	Edwardsiella ictaluri	Eggerthella lenta	Eggerthella sp. HF-1101	Eggerthella sp. YY7918	Eikenella corrodens	Emcibacter sp. MEBiC09520	Ensifer adhaerens	Enterobacter cloacae complex sp.	Enterobacter cloacae complex sp. FDA-CDC-AR_0164	Enterobacter hormaechei	Enterobacter kobei	Enterobacter ludwigii	Enterobacter sp. JUb54	Enterocloster bolteae	Enterocloster clostridioformis	Enterococcus faecalis	Enterococcus faecium	Entomoplasma luminosum	Erwinia sp. Ejp617	Erysipelatoclostridium ramosum	Erysipelothrix larvae	Erysipelothrix rhusiopathiae	Erysipelothrix sp. HDW6C	Escherichia albertii	Escherichia coli	Ethanoligenens harbinense	Eubacterium sp. NSJ-61	Euzebya sp. DY32-46	Ezakiella massiliensis	Faecalibacterium prausnitzii	Faecalibaculum rodentium	Faecalitalea cylindroides	Fastidiosipila sanguinis	Fibrobacter succinogenes	Filifactor alocis	Fimbriimonas ginsengisoli	Finegoldia magna	Flavisolibacter ginsenosidimutans	Flavisolibacter sp. 17J28-1	Flavonifractor plautii	Flexistipes sinusarabici	Flintibacter sp. KGMB00164	Frankia casuarinae	Frateuria aurantia	Fuerstia marisgermanicae	Fusobacterium gonidiaformans	Fusobacterium hwasookii	Fusobacterium mortiferum	Fusobacterium necrophorum	Fusobacterium nucleatum	Fusobacterium pseudoperiodonticum	Fusobacterium sp. NSJ-57	Fusobacterium ulcerans	Fusobacterium varium	Gallaecimonas mangrovi	Gallibacterium anatis	Gardnerella vaginalis	Gemmata obscuriglobus	Gemmatimonas phototrophica	Gemmatirosa kalamazoonesis	Geobacillus sp. 44B	Geobacillus sp. GHH01	Geobacillus sp. JS12	Geobacillus subterraneus	Gordonibacter pamelaeae	Gordonibacter urolithinfaciens	Gottschalkia acidurici	Granulicella sp. 5B5	Guyparkeria halophila	Gynuella sunshinyii	Haematospirillum jordaniae	Haemophilus influenzae	Haemophilus parainfluenzae	Haemophilus sp. oral taxon 036	Haloactinobacterium sp. RN3S43	Halobacteriovorax marinus	Halobacteriovorax sp. BALOs_7	Halocella sp. SP3-1	Halomonas aestuarii	Halorhodospira halochloris	Halothermothrix orenii	Halothiobacillus neapolitanus	Hathewaya histolytica	Helicobacter apodemus	Helicobacter bilis	Helicobacter cetorum	Helicobacter cinaedi	Helicobacter hepaticus	Helicobacter pylori	Heliorestis convoluta	Herbinix luporum	Hungateiclostridium clariflavum	Hungateiclostridium saccincola	Hungateiclostridium thermocellum	Hungatella hathewayi	Hydrogenophaga sp. PBC	Hypericibacter adhaerens	Hyphobacterium sp. CCMP332	Hyphomicrobium sp. MC1	Ichthyobacterium seriolicida	Ignavibacterium album	Intestinibaculum porci	Intestinimonas butyriciproducens	Izhakiella sp. KSNA2	Jatrophihabitans sp. GAS493	Kineobactrum sp. M2	Kiritimatiella glycovorans	Klebsiella aerogenes	Klebsiella michiganensis	Klebsiella oxytoca	Klebsiella pneumoniae	Klebsiella quasipneumoniae	Klebsiella sp. LTGPAF-6F	Klebsiella variicola	Kosakonia cowanii	Ktedonosporobacter rubrisoli	Labilibaculum antarcticum	Labrys sp. KNU-23	Lachnoanaerobaculum umeaense	Lachnoclostridium phocaeense	Lachnoclostridium phytofermentans	Lachnospira eligens	Lacibacter sp. S13-6-6	Lacipirellula parvula	Lacrimispora sphenoides	Lacticaseibacillus paracasei	Lactiplantibacillus plantarum	Lactobacillus acetotolerans	Lactobacillus amylolyticus	Lactobacillus amylovorus	Lactobacillus bifermentans	Lactobacillus brevis	Lactobacillus delbrueckii	Lactobacillus dextrinicus	Lactobacillus gastricus	Lactobacillus harbinensis	Lactobacillus helveticus	Lactobacillus hilgardii	Lactobacillus iners	Lactobacillus kefiranofaciens	Lactobacillus malefermentans	Lactobacillus manihotivorans	Lactobacillus mucosae	Lactobacillus nenjiangensis	Lactobacillus paracollinoides	Lactobacillus paraplantarum	Lactobacillus rhamnosus	Lactobacillus rossiae	Lactobacillus sanfranciscensis	Lactobacillus sp. 3B(2020)	Lactobacillus sp. wkB8	Lactobacillus suantsaii	Lactobacillus vaginalis	Lactococcus lactis	Lancefieldella parvula	Lautropia mirabilis	Lawsonella clevelandensis	Lawsonia intracellularis	Leclercia adecarboxylata	Leclercia sp. 1106151	Legionella endosymbiont of Polyplax serrata	Legionella jordanis	Legionella longbeachae	Legionella pneumophila	Leptotrichia hofstadii	Leptotrichia hongkongensis	Leptotrichia sp. oral taxon 212	Leptotrichia sp. oral taxon 847	Leptotrichia wadei	Leucobacter denitrificans	Leuconostoc gelidum	Leuconostoc lactis	Ligilactobacillus agilis	Ligilactobacillus ruminis	Ligilactobacillus salivarius	Limnobacter sp. SAORIC-580	Limnochorda pilosa	Limosilactobacillus fermentum	Limosilactobacillus reuteri	Listeria sp. PSOL-1	Longibaculum sp. KGMB06250	Luteitalea pratensis	Luteolibacter sp. G-1-1-1	Lysinibacillus sphaericus	Lysinibacillus timonensis	Mageeibacillus indolicus	Magnetospirillum gryphiswaldense	Maricaulis maris	Marinilactibacillus sp. 15R	Marinithermus hydrothermalis	Marinomonas posidonica	Marinomonas sp. SM1966	Massilistercora timonensis	Megamonas funiformis	Megamonas hypermegale	Megasphaera elsdenii	Megasphaera stantonii	Melioribacter roseus	Melittangium boletus	Mesorhizobium oceanicum	Mesorhizobium sp. Pch-S	Methanobrevibacter smithii	Methanosphaera stadtmanae	Methylomicrobium album	Methylomusa anaerophila	Microbulbifer sp. YPW1	Microcoleus sp. PCC 7113	Microlunatus sp. Gsoil 973	Micromonospora sp. WMMC415	Microvirgula aerodenitrificans	Mobiluncus curtisii	Monoglobus pectinilyticus	Moorea producens	Moorella glycerini	Moorella thermoacetica	Morganella morganii	Mucilaginibacter rubeus	Murdochiella vaginalis	Muribaculum intestinale	Muribaculum sp. TLL-A4	Mycobacterium tuberculosis	Mycoplasma capricolum	Mycoplasma conjunctivae	Mycoplasma edwardii	Mycoplasma iowae	Mycoplasma neurolyticum	Mycoplasma orale	Mycoplasma ovis	Mycoplasma penetrans	Mycoplasma sp. (ex Biomphalaria glabrata)	Neisseria meningitidis	Neisseria sp. oral taxon 014	Neorickettsia helminthoeca	Niabella ginsenosidivorans	Niabella soli	Nitratiruptor sp. SB155-2	Nitrosomonas europaea	Nitrosomonas stercoris	Nitrospirillum amazonense	Niveispirillum cyanobacteriorum	Nocardioides anomalus	Nocardioides sp. SB3-45	Nordella sp. HKS 07	Nostoc sp. TCL240-02	Novibacillus thermophilus	Oceanicoccus sagamiensis	Oceanisphaera avium	Odoribacter splanchnicus	Olsenella sp. GAM18	Olsenella sp. LZLJ-2	Olsenella sp. oral taxon 807	Olsenella timonensis	Olsenella uli	Olsenella umbonata	Opitutus terrae	Ornithobacterium rhinotracheale	Oscillatoria acuminata	Oscillibacter sp. NSJ-62	Oscillibacter valericigenes	Oxalobacter formigenes	Paenalcaligenes hominis	Paenibacillus barcinonensis	Paenibacillus mucilaginosus	Paenibacillus naphthalenovorans	Paenibacillus polymyxa	Paenibacillus sp. DCT19	Paenibacillus sp. JNUCC-32	Paenibacillus yonginensis	Paeniclostridium sordellii	Pantoea sp. At-9b	Pantoea stewartii	Parabacteroides distasonis	Paraclostridium bifermentans	Paracoccus jeotgali	Paraflavitalea soli	Paraprevotella xylaniphila	Parascardovia denticolens	Parvimonas micra	Pasteurella multocida	Pauljensenia hongkongensis	Pectobacterium parmentieri	Pediococcus acidilactici	Pediococcus damnosus	Pelobacter carbinolicus	Pelodictyon phaeoclathratiforme	Pelolinea submarina	Peptacetobacter hiranonis	Peptoniphilus harei	Peptoniphilus ivorii	Peptoniphilus sp. ING2-D1G	Petrimonas mucosa	Petrocella atlantisensis	Petrotoga mobilis	Phascolarctobacterium faecium	Phocaeicola dorei	Phocaeicola salanitronis	Phocaeicola vulgatus	Phoenicibacter congonensis	Photobacterium gaetbulicola	Pirellula staleyi	Planococcus sp. MB-3u-03	Plautia stali symbiont	Plesiomonas shigelloides	Polynucleobacter necessarius	Pontibacter sp. SGAir0037	Porphyromonas asaccharolytica	Porphyromonas cangingivalis	Prevotella dentalis	Prevotella denticola	Prevotella enoeca	Prevotella intermedia	Prevotella melaninogenica	Prevotella oris	Prevotella ruminicola	Prevotella sp. oral taxon 299	Propionibacterium freudenreichii	Prosthecochloris sp. GSB1	Proteus mirabilis	Pseudanabaena sp. PCC 7367	Pseudescherichia vulneris	Pseudoarcobacter acticola	Pseudobacter ginsenosidimutans	Pseudobutyrivibrio xylanivorans	Pseudomonas aeruginosa	Pseudomonas azotoformans	Pseudomonas pohangensis	Pseudomonas sp. NP-1	Pseudomonas sp. NS1(2017)	Pseudomonas synxantha	Pseudonocardia dioxanivorans	Pseudorhodoplanes sinuspersici	Psychrobacter sp. P11G3	Ralstonia pickettii	Ralstonia solanacearum	Raoultella ornithinolytica	Reinekea forsetii	Renibacterium salmoninarum	Rhizobacter gummiphilus	Rhodococcus sp. SGAir0479	Rhodomicrobium vannielii	Rhodopirellula baltica	Rhodoplanes sp. Z2-YC6860	Romboutsia hominis	Romboutsia ilealis	Roseburia hominis	Roseburia intestinalis	Roseiflexus castenholzii	Roseimicrobium sp. ORNL1	Rothia aeria	Rothia dentocariosa	Rothia mucilaginosa	Rubrobacter sp. SCSIO 52909	Rubrobacter xylanophilus	Ruminiclostridium cellulolyticum	Ruminiclostridium sp. MA18	Ruminococcus albus	Ruminococcus bicirculans	Ruminococcus champanellensis	Ruminococcus sp. JE7A12	Ruthenibacterium lactatiformans	Salimicrobium jeotgali	Salinibacter ruber	Salinivirga cyanobacteriivorans	Salmonella bongori	Salmonella enterica	Salmonella sp. HNK130	Sandaracinus amylolyticus	Scardovia inopinata	Schaalia meyeri	Schaalia odontolytica	Schaalia sp. JY-X169	Schlegelella thermodepolymerans	Scytonema sp. HK-05	Sedimenticola thiotaurini	Selenomonas ruminantium	Selenomonas sp. oral taxon 920	Selenomonas sputigena	Serratia plymuthica	Serratia sp. ATCC 39006	Serratia symbiotica	Shewanella bicestrii	Shewanella sp. YLB-08	Shigella flexneri	Slackia heliotrinireducens	Sneathia amnii	Sodalis endosymbiont of Henestaris halophilus	Sorangium cellulosum	Sphaerobacter thermophilus	Sphingobacterium sp. ML3W	Sphingomonas daechungensis	Sphingomonas lutea	Sphingomonas sp. AE3	Sphingomonas sp. HDW15A	Sphingomonas sp. MM-1	Spiribacter salinus	Spiroplasma sp. TIUS-1	Spirosoma sp. I-24	Stackebrandtia nassauensis	Staphylococcus argenteus	Staphylococcus aureus	Staphylococcus cohnii	Staphylococcus epidermidis	Staphylococcus lugdunensis	Staphylococcus nepalensis	Staphylococcus simulans	Staphylospora marina	Stella humosa	Steroidobacter denitrificans	Streptobacillus moniliformis	Streptococcus acidominimus	Streptococcus agalactiae	Streptococcus dysgalactiae	Streptococcus equi	Streptococcus ferus	Streptococcus halotolerans	Streptococcus iniae	Streptococcus intermedius	Streptococcus marmotae	Streptococcus mutans	Streptococcus pantholopis	Streptococcus parauberis	Streptococcus periodonticum	Streptococcus pneumoniae	Streptococcus pseudoporcinus	Streptococcus pyogenes	Streptococcus ratti	Streptococcus respiraculi	Streptococcus salivarius	Streptococcus sanguinis	Streptococcus sobrinus	Streptococcus sp. I-P16	Streptococcus sp. Z15	Streptococcus suis	Streptococcus thermophilus	Streptococcus troglodytae	Streptococcus urinalis	Streptomyces albus	Streptomyces coeruleorubidus	Streptomyces globosus	Streptomyces lividans	Sulfurivermis fontis	Sutterella faecalis	Sutterella megalosphaeroides	Symbiobacterium thermophilum	Syntrophobacter fumaroxidans	Syntrophomonas wolfei	Tannerella forsythia	Tannerella sp. oral taxon HOT-286	Tenuifilum thalassicum	Tepidiforma bonchosmolovskayae	Tepiditoga spiralis	Terricaulis silvestris	Thalassolituus oleivorans	Thauera hydrothermalis	Thermaerobacter sp. FW80	Thermoanaerobacter wiegelii	Thermoanaerosceptrum fracticalcis	Thermobaculum terrenum	Thermobispora bispora	Thermoclostridium stercorarium	Thermodesulfovibrio yellowstonii	Thermomicrobium roseum	Thermomonas brevis	Thermovirga lienii	Thioalkalivibrio paradoxus	Thiomicrorhabdus aquaedulcis	Thiomicrorhabdus indica	Thiomonas intermedia	Thioploca ingrica	Thiosulfatimonas sediminis	Tolumonas auensis	Tumebacillus algifaecis	Tumebacillus avium	Turicibacter sanguinis	Turicibacter sp. H121	Turneriella parva	Vagococcus teuberi	Veillonella parvula	Verrucomicrobium sp. GAS474	Vibrio cholerae	Vibrio sp. THAF191c	Vibrio tapetis	Virgibacillus sp. 6R	Vulgatibacter incomptus	Weissella cibaria	Weissella hellenica	Weissella paramesenteroides	Xanthobacter autotrophicus	Yersinia enterocolitica	Yersinia entomophaga	Yersinia pestis	Zobellella denitrificans	Zymomonas mobilis	[Clostridium] hylemonae	[Clostridium] innocuum	[Clostridium] scindens	[Eubacterium] cellulosolvens	[Ruminococcus] gnavus	endosymbiont TC1 of Trimyema compressum	endosymbiont of Euscepes postfasciatus	endosymbiont of Sipalinus gigas	secondary endosymbiont of Ctenarytaina eucalypti	secondary endosymbiont of Heteropsylla cubana
SAMPLE-1	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1645845563833963	0.0	0.0	0.0	0.0	0.0	1.1568739395813252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8591587101355164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9225986204980523	0.0	0.0	0.0	0.0	0.0	2.0637695463570127	0.0	0.0	2.609447276705397	0.0	0.9095768012016687	0.4440599640302534	0.0	0.4440599640302534	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	2.108148599351685	0.4440599640302534	1.721174082857264	0.0	0.0	0.0	2.0254112657458334	1.7564311467593532	0.0	3.164290256306343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	2.345828452371158	1.331854630388973	0.0	0.4440599640302534	0.2764729596088677	0.0	0.4440599640302534	0.0	2.4533725289748793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9322434262698929	0.56468329882356	2.1776177415601867	2.461462103179013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.495011905179469	0.0	0.2764729596088677	0.6589833370461768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	1.1830071019188753	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.4440599640302534	0.0	0.0	0.0	0.6589833370461768	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	2.988480055594097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1776177415601867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6038168035709723	0.0	0.0	0.0	0.0	0.0	0.0	2.696921468585191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56468329882356	0.0	0.0	0.0	0.0	1.03304293854261	0.0	0.0	0.0	0.0	2.8280064515519654	0.2764729596088677	0.0	0.2764729596088677	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	1.495011905179469	0.0	1.713765709771378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0254112657458334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	3.1038752639403175	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.4440599640302534	2.528194440173052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.440948420553266	2.0769186847098915	0.0	0.4440599640302534	0.2764729596088677	0.0	0.8591587101355164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6589833370461768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	1.8794633426061047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	2.7570322833017165	0.0	0.0	0.4440599640302534	2.2215421073733923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4440599640302534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9547458511118214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	2.4520094945729842	0.0	0.0	0.4440599640302534	0.0	0.0	0.0	0.0	0.0	0.0	2.4223507481996114	0.0	0.0	0.0	0.0	0.9547458511118214	0.0	0.0	0.0	0.0	0.0	1.8895491804599356	0.0	0.0	1.884535539431882	0.0	0.0	0.0	0.2764729596088677	0.0	0.8021092107774259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4717436068133884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2800780989601717	0.0	3.3398406875324813	1.2942682023475693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.534888360345538	0.56468329882356	3.3442370882858907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2076565880697117	1.9912938367899369	0.0	0.0	0.0	0.0	0.56468329882356	0.0	0.0	0.0	0.0	0.0	0.7364158450056273	0.0	0.2764729596088677	1.253117952489046	0.0	0.0	0.0	0.2764729596088677	0.2764729596088677	0.0	0.0	0.0	0.0	1.4136577725749286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.2764729596088677	0.0	0.0	0.0	0.4440599640302534	0.0	0.0	0.0	0.4440599640302534	0.0	0.0	0.0	0.2764729596088677	0.6589833370461768	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.4440599640302534	0.8591587101355164	2.8869935353014116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2764729596088677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4695503649276835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84157707552597	0.2764729596088677	0.56468329882356	0.6589833370461768	1.2076565880697117	0.0	0.0	0.0	0.0	0.0
