SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidimicrobiales	Acidobacteriales	Actinomycetales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bifidobacteriales	Brachyspirales	Bryobacterales	Burkholderiales	Caldilineales	Campylobacterales	Candidatus Babeliales	Candidatus Brocadiales	Candidatus Nanosynbacterales	Cardiobacteriales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Deinococcales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Eggerthellales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Glycomycetales	Halanaerobiales	Ignavibacteriales	Jiangellales	Kiritimatiellales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Marinilabiliales	Methanobacteriales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Nakamurellales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrososphaerales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Oscillatoriales	Pasteurellales	Pelagibacterales	Petrotogales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Selenomonadales	Solirubrobacterales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Streptomycetales	Streptosporangiales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermomicrobiales	Thermotogales	Thiotrichales	Tissierellales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SAMPLE-23	0.0	0.0	0.0	0.32512096047099565	2.3254349940636736	0.0	0.0	0.0	0.0	0.0	1.9213834315181522	0.0	1.3457162805663812	0.0	2.5945642192848677	0.0	0.0	0.508954453089474	0.0	0.0	0.0	0.0	0.32512096047099565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.508954453089474	4.266444963100272	0.0	3.830883200659382	0.32512096047099565	0.32512096047099565	0.0	0.0	0.0	0.32512096047099565	0.0	3.022759635403162	0.0	0.0	2.4359000453814774	0.0	3.438890548816362	0.0	0.0	0.32512096047099565	0.0	0.0	0.0	0.0	0.0	0.32512096047099565	0.0	1.122374998216682	0.0	0.0	0.0	3.566861259768791	0.0	0.0	0.7368991241795873	0.0	0.0	0.0	1.9271435728063482	0.0	0.0	0.32512096047099565	0.0	0.0	0.0	0.0	0.32512096047099565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.508954453089474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4766290960284585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32512096047099565	0.0	0.0	0.0	1.4430730549987238	0.8175910743207159	0.7368991241795873	0.0	0.0
SAMPLE-24	0.0	3.1112589609774868	0.0	0.0	1.206106823409997	0.0	0.4430026661992802	0.0	0.0	0.0	1.5174607282361672	0.5634817612559293	3.782635010778502	0.2756956135099232	1.4546425310611686	0.0	0.0	2.1708100527266976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4430026661992802	0.0	0.0	0.0	0.5634817612559293	0.0	0.2756956135099232	4.339703798316087	0.0	3.2194003127414033	0.2756956135099232	0.0	0.0	0.0	0.0	1.741047406763824	0.0	2.305939556760715	0.7350671084735353	0.0	1.2926998855907181	0.0	2.838253766577955	0.0	0.0	0.0	0.4430026661992802	0.0	0.0	0.0	0.0	0.2756956135099232	0.2756956135099232	1.9121520930161393	0.0	0.0	0.0	2.0164213614379514	0.0	0.0	0.2756956135099232	0.0	0.0	0.0	0.0	0.2756956135099232	0.0	0.0	0.0	0.0	0.0	0.0	0.4430026661992802	0.0	0.0	0.2756956135099232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5422950867885468	0.0	0.0	0.2756956135099232	0.0	0.0	0.0	0.0	0.0	1.5174607282361672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2756956135099232	0.2756956135099232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4430026661992802	3.088309519661918	1.2926998855907181	0.4430026661992802	0.0
SAMPLE-25	0.0	0.0	0.0	0.0	2.0045366581118578	0.0	0.0	0.0	0.0	0.0	1.833843041768074	0.0	3.076713171298448	0.0	3.5141168014896746	0.0	0.0	2.136549063381021	0.0	0.24643482601235325	0.24643482601235325	0.0	0.0	0.0	0.0	0.24643482601235325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.290817976401607	0.0	3.6240432994007605	0.8961771845589382	0.0	0.0	0.0	0.0	0.0	0.0	2.479883221261069	0.6079870296148162	0.0	0.24643482601235325	0.0	1.9095175804378537	0.0	0.0	0.0	0.0	0.24643482601235325	0.24643482601235325	0.0	0.0	0.0	0.0	3.0127356853328955	0.0	0.0	0.0	3.457823093557413	0.0	0.0	0.0	0.0	0.24643482601235325	0.0	0.6829303678141594	0.0	0.0	0.0	0.0	0.0	0.0	0.24643482601235325	0.40268809278783113	0.24643482601235325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6584177558616715	0.0	0.0	0.5173573340247555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24643482601235325	0.0	0.24643482601235325	0.0	0.8961771845589382	2.7915969880927474	0.7468245598688198	0.0	0.0
SAMPLE-26	0.0	0.7151939824732395	0.0	0.0	2.606723210907562	1.059782799056565	1.0977213856064665	0.31124078263686733	0.0	0.0	1.9337602469837523	0.0	3.558629352895357	0.0	2.59067692272726	0.0	0.0	2.725156062560305	0.31124078263686733	0.7950382503414373	0.0	0.0	0.7151939824732395	0.0	0.0	0.0	0.0	0.0	0.31124078263686733	0.0	0.9208043433331574	0.0	0.0	3.9520492162730494	0.0	3.4029161049356946	1.1326103961884844	0.31124078263686733	0.0	0.0	0.0	2.199033308676003	0.0	2.633980836806264	0.0	0.0	3.0872409637276266	0.0	1.6918649839558446	0.0	0.0	0.0	0.31124078263686733	0.0	0.31124078263686733	0.0	0.0	0.0	0.0	2.2848976188927277	0.0	0.0	0.0	3.5940971893271296	0.6172875349655266	0.0	0.31124078263686733	0.31124078263686733	0.31124078263686733	0.0	0.9722323013537054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7151939824732395	0.0	0.0	0.0	0.31124078263686733	0.0	0.31124078263686733	0.7151939824732395	0.0	0.0	0.0	0.0	0.0	0.31124078263686733	1.1949612727538437	0.0	0.0	0.31124078263686733	0.0	0.31124078263686733	0.8624580080302189	0.0	0.31124078263686733	0.6172875349655266	0.0	0.0	0.0	0.31124078263686733	0.0	0.0	0.0	0.0	0.6172875349655266	0.0	0.0	0.0	0.0	0.0	0.0	0.7950382503414373	1.1949612727538437	3.2318292946220555	3.9796555469735986	1.3810563886277374	0.31124078263686733
SAMPLE-27	0.0	1.0283530281838351	0.0	0.0	2.6940840643657866	0.0	0.0	0.0	0.0	0.0	2.309986253545434	0.0	3.273667642822811	0.0	3.113074252017551	0.0	0.0	2.630106290277665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.191948542884992	0.0	3.8952458916849464	1.0283530281838351	0.0	0.0	0.0	0.0	1.3085488280342636	0.0	2.805858137905331	0.0	0.0	2.609951369889768	0.0	2.134957269136957	0.0	0.0	0.0	1.0283530281838351	0.0	0.0	0.0	0.0	0.0	0.0	2.818803141428542	0.0	0.0	0.0	3.457077922729704	0.0	0.0	0.0	0.0	0.0	0.0	1.5987745286463746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0283530281838351	0.0	0.0	0.0	0.0	0.0	0.0	2.8727079041014023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0283530281838351	2.7992380063911666	0.0	0.0	0.0
SAMPLE-28	0.350704680713815	2.1617074174496773	0.350704680713815	0.0	1.9190547345988502	0.0	0.0	0.0	0.0	0.0	2.5811085966356715	0.0	3.1116156115013593	0.350704680713815	3.31898773827797	0.0	0.0	0.5421670423800512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6745920172748217	0.350704680713815	0.0	0.0	0.0	0.0	0.350704680713815	4.263061993746363	0.0	3.6838390182118297	0.350704680713815	0.5421670423800512	0.0	0.0	0.0	0.350704680713815	0.0	3.1865474790591013	0.0	0.0	1.5685342618768934	0.0	2.9447729987906275	0.0	0.0	0.0	0.0	0.0	0.350704680713815	0.0	0.0	0.0	0.0	2.5725312122496584	0.0	0.0	0.0	3.4649082829329583	0.0	0.0	1.085690411432552	0.0	0.0	0.0	0.8580426528001754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.350704680713815	0.0	0.0	0.0	1.6601521743113248	0.0	0.350704680713815	0.0	0.0	0.0	0.0	0.0	0.0	0.350704680713815	0.0	0.350704680713815	0.0	1.48878413759432	0.0	0.0	0.0	0.0	0.0	2.490105241536936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.350704680713815	0.350704680713815	0.0	0.0	0.350704680713815	0.0	0.0	0.0	0.9866148340124509	1.8709832015331975	2.705762390116237	0.0	0.0
SAMPLE-29	0.3745901586481385	0.3745901586481385	0.0	0.0	2.4803090031912616	0.0	0.0	0.3745901586481385	0.0	0.0	2.297006602003199	0.0	3.092004939833493	0.0	1.3046610393724305	0.0	0.0	0.3745901586481385	0.0	0.3745901586481385	0.0	0.0	0.7082007842188212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.145843818975959	0.0	2.3934780570841347	0.0	0.3745901586481385	0.0	0.0	2.381293743993203	0.0	0.0	3.6518875868196425	0.0	0.0	1.8585078381117113	0.0	3.247282412773753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3745901586481385	0.0	0.0	0.0	3.767761799608584	0.0	0.0	0.0	0.0	0.3745901586481385	0.0	1.2412884894557532	0.0	0.3745901586481385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.572671108988033	0.0	0.3745901586481385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3599528689710136	0.0	0.0	0.3745901586481385	0.0	0.0	0.3745901586481385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7082007842188212	1.7568992920014546	3.7292596595202148	0.0	0.0
SAMPLE-3	0.0	3.441872775261665	0.0	0.0	1.872108813382616	0.5592731767065054	0.0	0.3640544391663409	0.0	0.0	1.683450209623829	0.0	3.862012433732283	0.0	2.1585031758993267	0.0	0.0	1.683450209623829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.197404760966676	0.0	2.904633696273717	0.0	0.3640544391663409	0.0	0.0	0.0	2.2696110054406797	0.0	2.5103294694248435	0.0	0.0	1.4939340003913832	0.3640544391663409	2.886513179161851	0.0	0.0	0.0	0.0	0.0	1.1499437572309488	0.0	0.0	0.0	0.0	2.1853526920001864	0.0	0.0	0.0	3.4879647136160807	0.0	0.0	0.5592731767065054	0.0	0.0	0.0	1.2239695783620275	0.0	0.3640544391663409	0.0	0.0	0.0	0.0	0.0	0.3640544391663409	0.0	0.0	0.0	0.0	0.0	0.0	0.795839609412194	0.0	0.0	0.3640544391663409	0.0	0.0	0.0	2.749253397604787	0.0	0.0	0.3640544391663409	0.0	0.0	1.0606539185108392	0.0	0.0	2.670429783679669	0.0	0.0	0.0	0.0	0.0	0.3640544391663409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5592731767065054	2.041098189286229	3.0965795632144872	0.0	0.0
SAMPLE-30	0.49207768499622706	1.1345178350991985	0.0	0.0	1.792730126073813	0.8642348074191988	0.8642348074191988	0.0	0.0	0.0	1.711999113430487	0.0	2.1048519367910896	0.0	3.4498860943387717	0.0	0.0	0.8642348074191988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49207768499622706	0.0	0.0	0.0	0.0	0.7168568901802331	0.0	0.0	4.359963589576433	0.0	2.980785849899429	0.0	0.0	0.0	0.0	0.0	0.49207768499622706	0.0	2.7272110086481787	0.0	0.0	2.4486758579577734	0.0	3.6560121303551107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.732320914739342	0.0	0.0	0.0	2.8502286645874775	0.49207768499622706	0.0	0.0	0.0	0.0	0.0	0.7168568901802331	0.0	0.0	0.0	0.0	0.0	0.0	0.49207768499622706	0.7168568901802331	0.0	0.0	0.0	0.49207768499622706	0.0	0.49207768499622706	0.0	0.0	0.0	0.0	0.0	0.0	1.3830297793389497	0.8642348074191988	0.0	0.0	0.49207768499622706	0.49207768499622706	0.7168568901802331	0.49207768499622706	0.0	0.0	0.0	0.0	0.0	0.49207768499622706	0.7168568901802331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49207768499622706	0.9740721043246336	2.0976105145039	2.132667395669852	1.1345178350991985	0.0
SAMPLE-31	0.0	0.5688576048827297	0.0	0.0	2.0436627516138746	0.9909234767561389	0.9909234767561389	0.0	0.0	0.0	1.478351667794707	0.0	2.2623349413312193	0.0	3.821848237409034	0.0	0.0	1.8812715264670385	0.0	0.7585172217438889	0.0	0.0	0.9263619025768677	0.0	0.0	0.2243771366690879	0.2243771366690879	0.0	0.0	0.0	1.0968671433487949	0.0	0.0	4.300487510694238	0.2243771366690879	0.9909234767561389	0.37158427690855744	0.37158427690855744	0.2243771366690879	0.0	0.0	0.8504981021229583	0.0	2.8609956394059033	0.37158427690855744	0.0	2.4600993813616765	0.0	3.0691207607037096	0.0	0.2243771366690879	0.2243771366690879	0.0	0.2243771366690879	0.0	0.0	0.0	0.0	0.0	2.9780265029107853	0.0	0.0	0.0	3.0409162676196133	0.37158427690855744	0.4813270923104394	0.0	0.0	0.0	0.0	0.37158427690855744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2243771366690879	0.0	0.0	0.2243771366690879	0.7040121437705649	0.0	0.0	0.4813270923104394	0.0	0.0	0.2243771366690879	0.0	0.0	0.0	1.019928933828766	0.0	0.0	0.37158427690855744	0.0	0.4813270923104394	0.2243771366690879	0.4813270923104394	0.0	0.2243771366690879	0.2243771366690879	0.0	0.0	0.2243771366690879	0.0	0.2243771366690879	0.0	0.0	0.4813270923104394	0.0	0.0	0.0	0.0	0.0	0.0	0.7585172217438889	2.2392531500598896	3.318961451903268	2.4403069342842536	1.2997065160437697	0.0
SAMPLE-32	0.0	0.0	0.0	0.0	2.4737896774718693	0.0	0.0	0.0	0.0	0.0	2.3656917009328278	0.0	3.2344276855261733	0.0	1.9724214298672254	0.0	0.0	2.5768421013455205	0.0	0.30302510502837704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30302510502837704	0.47977936897920714	0.30302510502837704	0.0	0.0	4.3223781841138	0.0	1.3840271845907997	0.30302510502837704	0.0	0.0	0.0	0.0	1.7747659338584403	0.0	2.994315897993805	0.906575436550607	0.0	3.2799809862353664	0.0	2.696819976132269	0.0	0.0	0.0	0.0	0.0	1.736301461786111	0.0	0.30302510502837704	0.0	0.0	1.9907119729389313	0.0	0.0	0.0	3.527205949317348	0.0	0.47977936897920714	0.0	0.0	0.0	0.0	1.207853325780287	0.0	0.30302510502837704	0.0	0.0	0.0	0.0	0.0	0.47977936897920714	0.0	0.0	0.0	0.0	0.0	0.0	0.7814713589210022	0.0	0.0	0.0	0.0	0.0	0.30302510502837704	0.0	0.30302510502837704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30302510502837704	0.0	0.47977936897920714	0.0	0.0	0.0	0.0	0.0	0.0	0.30302510502837704	0.0	0.0	0.0	1.1176195017813186	2.224065309742771	3.4718836924914718	0.0	0.0
SAMPLE-33	0.28165722245022595	1.799800134765932	0.0	0.0	1.8060405002837094	0.0	0.0	0.0	0.0	0.0	1.9245886310881508	0.0	2.2786126588701836	0.0	0.8113386187734599	0.0	0.0	0.7453659086575706	0.0	0.0	0.0	0.0	0.28165722245022595	0.0	0.0	0.28165722245022595	0.28165722245022595	0.28165722245022595	0.0	0.0	0.28165722245022595	0.0	0.0	4.406639829120414	0.0	3.309257085751536	0.5726668251082665	0.45109397370923465	0.28165722245022595	0.0	0.0	0.28165722245022595	0.0	2.7275765995950487	0.45109397370923465	0.0	0.45109397370923465	0.0	3.4691616013817095	0.0	0.45109397370923465	0.0	0.28165722245022595	0.0	0.0	0.0	0.28165722245022595	0.0	0.0	3.2275439400080836	0.0	0.0	0.0	2.6136545338452004	0.0	0.28165722245022595	0.0	0.0	0.7453659086575706	0.0	0.5726668251082665	0.0	0.8113386187734599	0.0	0.0	0.0	0.0	0.28165722245022595	0.28165722245022595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8685985696786545	0.0	0.0	1.6333300632431675	0.0	0.0	0.28165722245022595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28165722245022595	0.0	1.863958405295167	0.0	0.0	0.0	0.0	0.45109397370923465	0.0	0.0	0.0	0.0	2.2438671778995496	1.5178039816029207	0.0	0.28165722245022595
SAMPLE-34	0.0	1.3712111270828122	0.0	0.0	1.4762306195545807	0.0	0.0	0.0	0.0	0.0	2.5213806910225167	0.0	2.7460602471455116	0.0	2.612100052018961	0.0	0.0	1.4762306195545807	0.0	0.6248381059976884	0.0	0.0	0.0	0.0	0.0	0.6248381059976884	0.6248381059976884	0.0	0.0	0.0	0.0	0.0	0.6248381059976884	4.29393663519827	0.0	3.6056393414434345	0.0	0.0	0.6248381059976884	0.0	0.6248381059976884	1.027193806675209	0.0	3.6512821761845053	0.0	0.0	0.0	0.0	3.0896509074996263	0.6248381059976884	0.0	0.0	0.0	0.0	0.6248381059976884	0.0	0.0	0.0	0.0	1.5607352627986708	0.0	0.0	0.0	2.0551441744583188	0.0	0.6248381059976884	0.0	0.0	2.2803693844068085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8710347950224802	0.0	0.0	0.0	0.0	0.0	0.6248381059976884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2258271641165677	0.0	0.0	1.5205350619404536	0.0	0.0	0.6248381059976884	0.0	0.0	1.7699462652136484	0.0	0.0	0.0	0.6248381059976884	0.0	0.6248381059976884	0.0	0.0	0.0	0.0	0.6248381059976884	0.0	0.0	0.0	0.0	0.0	1.8747950869115404	3.356230081511197	1.974264802978981	0.6248381059976884	0.6248381059976884
SAMPLE-35	0.0	0.2923967745793256	0.0	0.0	2.815093536923932	0.0	0.0	0.0	0.0	0.0	1.8578569391092563	0.0	3.446606772597371	0.0	3.6963883176333514	0.0	0.0	2.1813281621781346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46557173022953413	0.0	0.0	0.0	0.46557173022953413	0.0	0.2923967745793256	4.261038613957751	0.0	2.228172226264193	1.1598345293517673	0.2923967745793256	0.0	0.0	0.0	1.6731175760748493	0.0	2.6935561948454785	0.0	0.0	3.067863654911282	0.0	2.7742778521571485	0.0	0.2923967745793256	0.0	0.2923967745793256	0.2923967745793256	1.2844773646962286	0.0	0.0	0.0	0.0	1.4744938495021755	0.0	0.0	0.0	3.4242600256071998	0.0	0.0	0.6850732547297868	0.0	2.731553036601149	0.0	1.5628101272647876	0.0	0.6850732547297868	0.0	0.0	0.0	0.0	0.0	0.2923967745793256	0.0	0.0	0.0	0.0	0.0	0.0	1.8401380535897132	0.0	0.0	0.0	0.0	0.0	0.0	2.7133738070911693	0.0	0.2923967745793256	0.0	0.0	0.0	0.2923967745793256	0.0	0.0	1.6062312640142562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46557173022953413	2.783303690072799	0.46557173022953413	0.0	0.0
SAMPLE-36	0.0	0.3154900436249298	0.0	0.0	1.1402736662745991	0.0	0.0	0.3154900436249298	0.0	0.0	1.7603375377261388	0.0	3.5684000124694517	0.49629627228638196	3.358855017992036	0.0	0.0	2.1388302687488574	0.0	0.0	0.0	0.0	0.3154900436249298	0.0	0.0	0.0	0.0	0.3154900436249298	0.0	0.3154900436249298	0.3154900436249298	0.0	0.9280876318576606	4.36004207235562	0.0	2.352606019738154	0.49629627228638196	0.0	0.0	0.0	0.0	1.8204013510483341	0.0	2.6873585542436835	0.3154900436249298	0.0	0.8019905982088514	0.49629627228638196	2.812312392478211	0.0	0.3154900436249298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49629627228638196	2.2587409942369865	0.0	0.0	0.0	2.0367841829717817	1.1402736662745991	0.6235734358673022	0.3154900436249298	0.3154900436249298	2.444989084490841	0.0	0.6235734358673022	0.0	0.49629627228638196	0.0	0.0	0.0	0.3154900436249298	0.0	0.49629627228638196	0.0	0.0	0.0	0.0	0.0	0.0	0.49629627228638196	0.0	0.0	0.0	0.0	0.0	0.3154900436249298	1.5461326453368618	0.0	0.0	1.1402736662745991	0.0	0.0	0.0	0.0	0.0	1.4075162538488022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9796255678302607	0.0	0.0	0.0	2.940642459001888	3.085334805936496	2.7591851942475305	0.0	0.0
SAMPLE-37	0.0	0.47487958799037744	0.0	0.0	1.9651524363869466	0.0	0.0	0.0	0.0	0.0	1.5282114615527147	0.0	1.5282114615527147	0.0	0.7753473543804146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29934983129839055	0.0	0.0	0.29934983129839055	0.0	0.0	0.0	0.0	4.438705204665144	0.0	1.2272808417266288	0.29934983129839055	0.47487958799037744	0.0	0.0	0.29934983129839055	0.29934983129839055	0.0	2.0458813455727882	0.0	0.0	0.7753473543804146	0.0	2.8014591223262677	0.0	0.29934983129839055	0.0	0.0	0.0	0.0	0.29934983129839055	0.0	0.0	0.0	2.77623525166549	0.0	0.0	0.0	3.6862090524576354	0.0	0.599537300943098	0.0	0.0	0.0	0.0	0.47487958799037744	0.0	0.0	0.29934983129839055	0.0	0.0	0.0	0.0	0.599537300943098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29934983129839055	0.0	0.0	0.0	0.0	0.0	0.29934983129839055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29934983129839055	0.0	0.29934983129839055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2978321056485222	0.9512510418169936	0.6962786124307505	0.29934983129839055	0.0
SAMPLE-38	0.0	0.31705243433110686	0.0	0.0	3.1834357317323305	0.0	0.0	0.0	0.0	0.0	1.7633058831218482	0.0	1.26013401588968	0.0	0.9823305992970738	0.0	0.0	0.31705243433110686	0.0	0.0	0.0	0.0	0.6258772980638841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39091044430169	0.0	1.8091196674651835	1.3522458418308454	0.0	0.0	0.0	1.643517439273812	0.31705243433110686	0.0	3.3918655467196013	0.0	0.0	3.15432277567746	0.0	2.7268951930026	0.0	0.0	0.0	0.0	0.0	0.9823305992970738	0.0	0.0	0.0	0.31705243433110686	2.741532910380191	0.0	0.0	0.0	3.3754600513064568	0.0	0.0	0.0	0.0	0.0	0.0	1.3309840065454914	0.0	0.31705243433110686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31705243433110686	0.0	0.0	0.31705243433110686	0.0	0.0	0.31705243433110686	0.0	0.0	0.0	0.0	0.0	0.31705243433110686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31705243433110686	2.213118529928727	0.6258772980638841	0.6258772980638841	0.0	0.0
SAMPLE-39	0.38834954506982006	2.6578729334845916	0.0	0.0	2.904039222253955	1.8474437208211987	1.7125565076942268	0.38834954506982006	0.0	0.0	2.692349182371303	0.0	3.3327922476497607	0.0	3.2630011351699837	0.0	0.0	1.9708370140739624	0.0	1.3270639513479239	0.0	0.0	1.5345864289616453	1.0990997086369367	0.38834954506982006	0.5900384511570841	0.38834954506982006	0.0	0.0	0.0	1.382491935502821	0.0	0.0	4.1630036172142555	0.38834954506982006	3.459209583030265	1.9285652427990514	0.38834954506982006	0.0	0.0	0.38834954506982006	0.0	0.0	3.5267263053484417	0.0	0.0	3.222077261612404	0.0	2.780843438998927	0.0	0.38834954506982006	0.8313316468552464	0.7272315997297982	0.0	2.757344542924563	0.0	0.0	0.0	0.0	1.6744269472375586	0.0	0.0	0.0	3.327804321696936	1.1890403338228768	0.0	0.0	0.0	0.0	0.0	1.6470105175222483	0.0	0.0	0.0	0.0	0.38834954506982006	0.38834954506982006	0.0	0.0	0.0	0.0	0.38834954506982006	2.0031694359200976	0.0	0.8313316468552464	1.7476069430688468	0.0	0.0	0.0	0.0	0.0	0.0	2.7428366510623214	0.0	0.0	0.5900384511570841	0.0	0.7272315997297982	1.0990997086369367	0.8313316468552464	0.0	0.5900384511570841	0.0	0.0	0.0	0.5900384511570841	0.0	0.38834954506982006	0.0	0.0	1.2964496004251276	0.0	0.0	0.0	0.0	0.38834954506982006	0.0	1.3556616118436065	2.08267060968856	2.950055646240004	1.146394164679926	1.8817308915243007	0.0
SAMPLE-4	0.0	2.344021979438425	0.32664057976393296	0.0	1.4094721552220597	0.0	0.0	0.32664057976393296	0.0	0.0	2.297502019502919	0.0	3.0799455282509762	0.32664057976393296	1.9064732185200566	0.0	0.0	1.2509642375237857	0.0	0.32664057976393296	0.0	0.0	0.0	0.0	0.0	3.838873900330375	0.0	0.0	0.32664057976393296	0.0	1.222738107672827	0.0	0.0	4.12755818842015	0.0	2.8757992103971075	0.32664057976393296	0.0	0.0	0.0	0.0	1.7115285168989653	0.0	2.4728629367598334	0.0	0.0	2.173292398558142	0.0	2.8783847210226403	0.0	0.0	0.0	0.32664057976393296	0.0	0.32664057976393296	0.0	0.0	0.0	0.0	2.457850784170354	0.0	0.0	0.0	2.907061781136542	0.0	0.0	1.277467283747028	0.0	2.479371983781347	0.0	1.4280411841226557	0.32664057976393296	0.32664057976393296	0.32664057976393296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32664057976393296	2.4475464150748123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9469636848492423	0.0	0.5109437349035618	0.0	0.0	0.6399309158863445	0.0	0.0	0.739252003683666	0.0	0.0	2.5014147946203797	0.0	0.32664057976393296	0.0	0.0	0.0	0.0	0.0	0.0	0.8881192619113726	0.0	0.0	0.0	0.5109437349035618	0.0	0.0	0.0	1.0868892051339223	1.5925164186870588	3.8865548276501625	0.0	0.0
