bugName	pval	p6M	p1Y	s6M	s1Y	Adjustedpval	Adjustedp6M	Adjustedp1Y
Clostridia	0.0110704335419127	0.0808943762771252	0.00359416492687939	-0.122263224086115	-0.242650562241992	0.166056503128691	0.242683128831376	0.0539124739031909
Erysipelotrichia	0.0248054314670574	0.027451692310597	0.0149495210455	-0.607382661141188	-0.718079846184098	0.18604073600293	0.195997451122986	0.11212140784125
Gammaproteobacteria	0.0579486906869382	0.0715174253043019	0.0290521188674926	0.424366143367987	0.556205310380363	0.228829830765958	0.242683128831376	0.145260594337463
Fusobacteriia	0.0638101425282797	0.0345645216361478	0.066401505644865	1.25412200321917	1.10067360759642	0.228829830765958	0.195997451122986	0.164881061277005
Verrucomicrobiae	0.0762766102553193	0.0391994902245972	0.0875165752054871	1.31315321994288	1.08240864758386	0.228829830765958	0.195997451122986	0.164881061277005
others	0.151701148870432	0.564988059511727	0.0598151947255107	0.154223748357315	0.57150100649469	0.361650667923886	0.564988059511727	0.164881061277005
Bacteroidia	0.184516876742943	0.388669903004532	0.0729359032446233	0.176923585352264	0.410724171446339	0.361650667923886	0.564988059511727	0.164881061277005
Actinobacteria	0.214526659387478	0.540166813192883	0.0879365660144028	-0.180215118469717	-0.561905907185768	0.361650667923886	0.564988059511727	0.164881061277005
Negativicutes	0.216990400754331	0.121028096528421	0.901478713874996	0.262730119009045	-0.0201924452051723	0.361650667923886	0.302570241321053	0.901478713874996
Deltaproteobacteria	0.308489568117616	0.455564795981649	0.136781257752987	0.276682457493694	0.585558093345204	0.438306533354581	0.564988059511727	0.212247901453778
Coriobacteriia	0.321424791126693	0.535805902009182	0.141498600969185	-0.177282208386733	-0.458828022339131	0.438306533354581	0.564988059511727	0.212247901453778
Alphaproteobacteria	0.430572218431023	0.235703522638218	0.358240139157443	0.531049727347455	0.422084675387228	0.538215273038779	0.505078977081896	0.48850928066924
Oxyphotobacteria	0.570520273073179	0.339521552670263	0.453910131635171	0.227851335768775	0.181912602982491	0.657686717950105	0.564988059511727	0.567387664543964
Bacilli	0.613840936753431	0.339893337436464	0.603726784731525	0.379128820042565	0.210841260464052	0.657686717950105	0.564988059511727	0.696607828536375
Synergistia	0.731983877408908	0.444944754761516	0.684281952947204	0.294397337186674	0.161236895057467	0.731983877408908	0.564988059511727	0.733159235300575
