SAMPLE_ID	Acholeplasmatales	Acidaminococcales	Acidiferrobacterales	Acidimicrobiales	Acidithiobacillales	Acidobacteriales	Acidothermales	Actinomycetales	Actinopolysporales	Aeromonadales	Alteromonadales	Anaerolineales	Aquificales	Ardenticatenales	Bacillales	Bacteriovoracales	Bacteroidales	Bacteroidetes Order II. Incertae sedis	Bdellovibrionales	Bifidobacteriales	Brachyspirales	Bradymonadales	Bryobacterales	Burkholderiales	Caldilineales	Caldisericales	Calditrichales	Campylobacterales	Candidatus Babeliales	Candidatus Brocadiales	Candidatus Nanopelagicales	Candidatus Nanosynbacterales	Cardiobacteriales	Catenulisporales	Caulobacterales	Cellvibrionales	Chitinophagales	Chlamydiales	Chlorobiales	Chloroflexales	Chromatiales	Chroococcales	Chroococcidiopsidales	Chrysiogenales	Chthonomonadales	Clostridiales	Coprothermobacterales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Dehalococcoidales	Deinococcales	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfurellales	Desulfurobacteriales	Desulfuromonadales	Dictyoglomales	Eggerthellales	Egibacterales	Egicoccales	Elusimicrobiales	Emcibacterales	Endomicrobiales	Enterobacterales	Entomoplasmatales	Erysipelotrichales	Euzebyales	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	Fusobacteriales	Gemmatales	Gemmatimonadales	Geodermatophilales	Gloeobacterales	Gloeoemargaritales	Glycomycetales	Halanaerobiales	Halobacteriales	Holosporales	Hydrogenophilales	Ignavibacteriales	Immundisolibacterales	Isosphaerales	Jiangellales	Kineosporiales	Kiritimatiellales	Kordiimonadales	Kosmotogales	Ktedonobacterales	Lactobacillales	Legionellales	Leptospirales	Limnochordales	Magnetococcales	Marinilabiliales	Mariprofundales	Mesoaciditogales	Methanobacteriales	Methanocellales	Methanococcales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylacidiphilales	Methylococcales	Micrococcales	Micromonosporales	Mycoplasmatales	Myxococcales	Nakamurellales	Natranaerobiales	Nautiliales	Neisseriales	Nevskiales	Nitrosomonadales	Nitrosopumilales	Nitrososphaerales	Nitrospirales	Nostocales	Oceanospirillales	Opitutales	Orbales	Oscillatoriales	Parachlamydiales	Parvularculales	Pasteurellales	Pelagibacterales	Petrotogales	Phycisphaerales	Pirellulales	Planctomycetales	Pleurocapsales	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceicoccales	Rhizobiales	Rhodobacterales	Rhodocyclales	Rhodospirillales	Rickettsiales	Rubrobacterales	Salinisphaerales	Saprospirales	Sedimentisphaerales	Selenomonadales	Silvanigrellales	Solirubrobacterales	Sphaerobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Sporichthyales	Streptomycetales	Streptosporangiales	Sulfolobales	Synechococcales	Synergistales	Syntrophobacterales	Tepidiformales	Thermales	Thermoanaerobacterales	Thermococcales	Thermodesulfobacteriales	Thermomicrobiales	Thermoproteales	Thermosediminibacterales	Thermotogales	Thiotrichales	Tissierellales	Trueperales	Veillonellales	Verrucomicrobiales	Vibrionales	Xanthomonadales
SRR39238455	0.0	3.2560285285573634	0.0	0.0	0.0	0.0	0.0	2.796311317470434	0.0	0.0	0.0	0.0	0.0	0.0	3.4509026865066206	0.0	4.678711786985518	0.0	0.0	3.097339996180053	0.0	0.0	0.0	1.9328667243847373	0.476021312237165	0.0	0.0	2.4048957068813377	0.0	0.0	0.30020530008451785	0.0	0.0	0.0	0.30020530008451785	0.0	0.30020530008451785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7442072046469375	0.0	2.0739099010091238	2.1567230185847146	0.8436833158870638	0.0	0.0	0.30020530008451785	0.0	0.0	2.0026867905439087	0.0	0.0	0.6976497386610725	0.0	1.4897640885127967	0.0	0.0	0.0	0.0	0.0	1.0398920718792202	0.0	2.61952927875983	0.0	0.0	0.0	2.9630817549075403	0.0	3.740209733596172	0.0	0.0	0.0	0.0	0.0	0.0	0.7767758864416545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475525427780569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6008223599491127	0.0	4.232562611119461	0.0	0.0	0.0	0.0	3.062059027622544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.476021312237165	0.0	0.0	0.0	0.0	0.0	0.0	0.30020530008451785	0.9016457403846825	0.0	0.0	0.30020530008451785	0.0	0.0	0.6976497386610725	0.0	0.0	0.0	0.0	0.0	1.4897640885127967	0.0	0.0	0.0	0.30020530008451785	0.30020530008451785	0.6008223599491127	0.0	1.4897640885127967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.542464341662488	0.0	3.7240160112314844	0.0	3.9911235722611207	0.0	0.0	0.476021312237165
SRR39238456	0.32543948997435884	1.6696959992382623	0.0	0.9449464417678178	0.0	0.5093716075080765	0.0	2.951096071488918	0.0	0.32543948997435884	0.0	0.0	0.0	0.0	1.3462932843831839	0.0	4.661085657024169	0.8181034076833051	0.0	1.1229336847628362	0.0	0.0	0.0	1.745588578688038	0.0	0.0	0.0	1.4436555293634776	0.0	0.0	0.0	0.0	0.0	0.0	0.5093716075080765	0.0	0.8181034076833051	0.0	0.0	0.32543948997435884	0.0	0.0	0.0	0.0	0.0	3.232465543270188	0.0	2.465649208901301	3.7106452922093776	3.023822199100568	0.0	0.0	0.0	0.0	0.32543948997435884	2.1475329119919344	0.0	0.0	0.0	0.0	1.6261171989385912	0.0	0.0	0.0	0.0	0.0	1.602570110680521	0.0	1.8663811494976097	0.6381783191814402	0.0	0.0	2.059919746472261	0.0	4.44625633319446	0.0	0.6381783191814402	0.0	0.0	0.0	0.32543948997435884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7092979541285824	0.32543948997435884	0.0	0.0	0.0	0.32543948997435884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1229336847628362	0.0	0.0	0.32543948997435884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32543948997435884	0.0	0.32543948997435884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32543948997435884	0.8181034076833051	0.0	0.0	2.9196156035248815	0.6381783191814402	0.32543948997435884	1.8249201512865225	0.32543948997435884	0.7373926887315696	0.0	0.0	0.0	0.32543948997435884	0.0	0.6381783191814402	0.0	0.0	0.8181034076833051	0.0	0.0	0.8181034076833051	0.886139389532217	0.0	0.0	0.5093716075080765	0.0	0.0	0.5093716075080765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.886139389532217	4.0360294980880225	0.0	2.6948013334260503	0.0	0.32543948997435884	1.2488173183866145
SRR39238457	0.652063491400032	3.1925283588974396	0.0	2.4154455408010165	0.3349969487901994	0.7521109599673423	0.0	1.292328150896312	0.0	1.6320250082898409	0.7521109599673423	2.8065102047304884	0.0	2.1921199463354615	2.529153012281069	0.3349969487901994	4.6747736285299215	0.8333713212852286	0.0	1.8498013251728718	0.0	0.3349969487901994	0.652063491400032	3.4600711841582594	1.2657738685448574	0.0	0.3349969487901994	0.901797122834308	0.0	0.3349969487901994	0.0	0.5218447620388187	0.3349969487901994	0.0	1.8906357080243732	0.901797122834308	3.248414003776676	0.0	0.5218447620388187	1.7967357861594455	2.4700633022758973	0.0	0.0	0.0	0.0	4.229787861724909	0.0	2.2878213234510265	3.281861823586994	1.6077971038640093	0.0	0.0	0.5218447620388187	0.5218447620388187	1.8047252308541668	2.443612461471296	0.0	0.0	1.3847845655038609	0.0	1.6660069144657514	0.0	0.0	0.0	0.7521109599673423	0.0	2.106308766155804	0.0	2.5201004844822807	0.5218447620388187	0.8333713212852286	1.7362717991839034	3.1126892748924306	0.652063491400032	4.02373935137087	1.6200799838654945	1.7173288108714455	0.0	0.0	0.0	1.4780985218253542	0.5218447620388187	0.0	0.5218447620388187	0.0	0.7521109599673423	0.3349969487901994	1.0129058055144746	0.0	0.0	1.2374896140694154	0.0	0.3349969487901994	0.652063491400032	3.171612220089343	1.101301325526486	0.0	0.652063491400032	0.3349969487901994	2.226417590611997	0.3349969487901994	0.0	0.901797122834308	0.0	0.0	0.0	0.0	0.3349969487901994	0.652063491400032	1.1395559714048051	1.6872688104635447	0.3349969487901994	0.8333713212852286	1.7173288108714455	0.0	1.6872688104635447	0.0	2.3484535024206576	1.3847845655038609	2.178944530662776	0.0	0.0	2.1141439818951384	0.0	2.0238419573697524	0.3349969487901994	0.0	0.5218447620388187	1.174712066955156	0.0	0.3349969487901994	0.0	0.7521109599673423	0.0	1.9279584681065571	1.939719113688028	0.0	1.4609711692419756	2.1548796554230503	0.5218447620388187	0.0	3.111909473888016	2.5771652423718736	0.8333713212852286	2.0238419573697524	1.4780985218253542	2.106308766155804	0.0	2.1218403419713447	0.0	0.652063491400032	0.0	2.004289064141808	1.2374896140694154	1.8568792853632534	2.18886337535157	1.7967357861594455	0.0	0.9608950326703117	1.6200799838654945	0.0	0.0	2.926321819048787	2.14050487804914	1.835289650583477	1.101301325526486	1.939719113688028	0.0	1.7173288108714455	0.0	0.0	0.0	0.652063491400032	1.101301325526486	2.97708459145966	0.652063491400032	2.598045038004443	1.4609711692419756	1.4780985218253542	2.425038932241306
SRR39238471	0.8374132919320622	1.6144863799996492	0.0	2.0204896930637504	0.0	1.033237795368284	0.0	1.8603754369846006	0.8374132919320622	2.0403201535889126	1.4063432790046793	1.1056617988971724	0.4711560182844158	0.6918018249755518	2.276625448900927	0.5953433061238969	4.169509468114004	0.4711560182844158	0.6918018249755518	1.5594679884110998	0.0	0.4711560182844158	1.033237795368284	2.9280477311483613	0.0	0.0	0.0	4.213998128394562	0.0	0.0	1.07095775138271	0.0	0.0	0.0	1.2467973664693552	1.7154681473851088	1.8424072447185258	0.0	0.0	0.9919274217572025	1.6633119788082726	0.6918018249755518	0.0	0.0	0.0	3.9794472373160974	0.0	1.5710434119760737	3.1559747135715455	1.6247005242140515	1.07095775138271	0.0	0.2965637673406609	0.0	1.3338559991270007	1.9356068900871004	0.0	0.0	0.6918018249755518	0.0	1.7154681473851088	0.0	1.2702519649959985	0.2965637673406609	0.2965637673406609	0.0	2.7633581668988434	1.2467973664693552	2.2985618624417743	1.2467973664693552	0.8374132919320622	0.0	2.1671728725822605	1.1377967114518737	4.435487849619684	0.9919274217572025	1.999710242587754	0.9462705130173997	0.0	0.0	1.2220033954862866	1.653976146934468	0.0	0.0	0.0	0.5953433061238969	0.0	0.0	0.5953433061238969	0.0	0.7706818139439902	0.0	0.0	0.7706818139439902	2.9519772571509533	0.5953433061238969	0.0	0.8374132919320622	0.0	0.0	0.4711560182844158	0.0	0.0	0.0	0.0	0.2965637673406609	0.4711560182844158	0.0	0.2965637673406609	0.2965637673406609	2.27436961339755	1.4385030577024818	0.9919274217572025	1.754605520364495	0.5953433061238969	0.0	0.0	1.3338559991270007	0.9462705130173997	1.6987691639674438	0.7706818139439902	0.7706818139439902	1.3338559991270007	0.2965637673406609	1.9049456119720436	0.8374132919320622	0.5953433061238969	0.6918018249755518	0.0	0.0	3.3268842334559383	1.1957077686852855	0.0	0.5953433061238969	0.8374132919320622	0.6918018249755518	0.0	1.522766803754368	1.7470551256771878	1.6444352097822312	0.0	2.1433733648676627	2.374873988880795	1.1056617988971724	1.9049456119720436	1.2467973664693552	2.1524517010580024	0.8952436850969702	1.4684446958741884	0.6918018249755518	3.0498345456048828	0.2965637673406609	1.6724513385956383	0.0	1.5475755722692792	2.0403201535889126	0.6918018249755518	0.0	1.3716102263930765	1.07095775138271	0.0	2.124626747090346	0.2965637673406609	0.8952436850969702	0.9462705130173997	1.4684446958741884	0.6918018249755518	0.0	0.4711560182844158	0.0	0.0	0.0	1.033237795368284	0.8952436850969702	4.158988565211501	0.2965637673406609	3.4455643060340186	2.2855334117029176	1.5710434119760737	1.5710434119760737
SRR39238481	1.6406017785175235	1.958660541287458	0.0	0.7400476456874606	0.0	0.0	0.0	1.7124824425855518	0.0	0.0	0.0	1.1259375092890558	0.0	0.6406810222126342	2.612929015368728	0.0	4.610588986411948	0.9478266840245357	0.0	2.634973872181867	0.0	0.0	0.7400476456874606	2.682099247364369	0.6406810222126342	0.0	0.0	1.0459495633796239	0.0	0.0	0.0	0.0	0.0	0.0	0.6406810222126342	0.7400476456874606	1.4803530299278416	0.0	0.0	0.32715510860919256	1.4638940768961957	0.0	0.0	0.0	0.0	4.202960645347812	0.0	2.4930742031798405	3.4718593979536756	2.0631392434288847	0.9478266840245357	0.0	0.5116168003277738	0.5116168003277738	0.6406810222126342	2.0837473324075995	0.0	0.0	0.32715510860919256	0.0	1.8133685673082534	0.0	0.0	0.0	0.0	0.0	1.6057369925744314	0.0	2.3969045366240462	0.8208589458806119	0.5116168003277738	0.5116168003277738	1.901350437902186	0.0	4.396805134646373	0.0	1.326991979083696	0.6406810222126342	0.0	0.0	0.7400476456874606	1.7980990407542243	0.0	0.0	0.0	0.7400476456874606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5842712737439126	0.32715510860919256	0.0	0.5116168003277738	0.0	0.6406810222126342	0.32715510860919256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4467867056559878	0.8889663254426912	1.0877824523909587	1.6516279619908447	0.9996534392393246	0.0	0.0	0.0	0.9996534392393246	0.0	1.0459495633796239	0.0	0.0	0.9478266840245357	0.0	1.3706991712191794	0.0	0.0	0.0	0.0	0.0	1.6176722952862337	0.0	0.0	0.0	0.0	0.0	0.0	2.12591158650922	1.4104071099044435	1.0459495633796239	0.32715510860919256	1.4467867056559878	0.7400476456874606	1.7822730217030538	1.3493951771750476	0.32715510860919256	1.251882518097554	0.0	1.1259375092890558	0.0	0.5116168003277738	0.0	0.5116168003277738	0.0	1.979622321064162	0.7400476456874606	0.0	0.0	0.5116168003277738	0.0	0.0	0.0	0.0	0.0	0.6406810222126342	1.0459495633796239	0.8208589458806119	0.0	0.0	0.32715510860919256	0.0	0.0	0.32715510860919256	0.6406810222126342	3.5135979689012147	0.0	2.774132528627642	1.9251893976948378	0.32715510860919256	1.8133685673082534
SRR39238492	0.6790944076281157	2.7819082090977725	0.0	1.417895639979753	0.0	0.0	0.0	0.932101299988932	0.0	2.2263867960922945	1.805764810644862	0.6790944076281157	0.0	0.0	2.132545076453917	0.3538733511262859	4.569694162175772	0.3538733511262859	0.0	1.4382941425928033	0.0	0.0	0.0	3.5697405387148704	0.0	0.0	0.6790944076281157	2.1598695740082143	0.0	0.0	0.3538733511262859	0.0	0.0	0.0	1.396491611436187	1.699770988768474	1.2700467884021507	0.0	0.0	0.6790944076281157	1.574083752017143	0.6790944076281157	0.0	0.0	0.0	4.1432636816839725	0.0	1.511474587774987	4.191221517141487	0.5462407658694934	0.3538733511262859	0.3538733511262859	0.0	0.0	0.8629589027565043	2.248534237641805	0.0	0.0	0.6790944076281157	0.0	1.4943027756446452	0.0	0.7806850377094479	0.0	0.0	0.0	4.313567322762773	0.7806850377094479	2.7362304433905713	0.6790944076281157	0.8629589027565043	0.0	1.94376950310926	0.5462407658694934	2.529369040563326	0.0	1.3739777605624388	0.0	0.0	0.0	0.8629589027565043	1.6022997216280963	0.0	0.5462407658694934	0.0	0.3538733511262859	0.0	0.0	0.0	0.0	0.5462407658694934	0.0	0.0	0.7806850377094479	2.6817783676570803	1.4382941425928033	0.0	0.6790944076281157	0.0	0.5462407658694934	0.0	0.0	0.3538733511262859	0.0	0.3538733511262859	0.0	0.6790944076281157	0.0	0.0	0.0	1.6287938104022233	0.5462407658694934	1.0441560854375873	0.7806850377094479	0.0	0.0	0.0	1.0909275965110303	0.5462407658694934	1.5592571524842465	0.5462407658694934	0.0	0.8629589027565043	0.0	1.8618347127047796	0.5462407658694934	0.8629589027565043	0.0	0.0	0.0	2.1598695740082143	1.298452523542898	0.0	0.0	0.5462407658694934	0.3538733511262859	0.0	0.3538733511262859	2.2980404353503103	0.5462407658694934	0.0	1.417895639979753	2.0334078409363188	1.417895639979753	1.3502326721703823	0.8629589027565043	0.932101299988932	0.0	1.0441560854375873	0.0	1.788318965730524	0.5462407658694934	0.3538733511262859	0.0	1.2396522935551724	1.1331481773933232	0.0	0.0	0.0	0.0	0.0	1.77014287509619	1.5439064342977835	0.5462407658694934	0.3538733511262859	0.9917326988087459	0.932101299988932	0.0	0.0	0.0	0.0	0.0	0.0	1.7793260016819283	2.507839858295237	0.0	2.3850432530509873	1.4943027756446452	2.2391804258166954	1.2069694565048206
SRR39238495	0.6586145285042697	3.136779035926698	0.0	0.0	0.0	0.0	0.0	1.5186048601475737	0.0	0.759045364088742	0.6586145285042697	0.9091625533938398	0.0	0.0	3.4814142443936227	0.0	4.240394262787846	0.0	0.0	3.2782288707403984	0.0	0.0	0.5277435722319705	2.3723915224861765	1.1473625281408337	0.0	0.0	0.33953910353909766	0.0	0.0	0.0	1.0670325149690465	0.0	0.0	0.0	0.33953910353909766	0.33953910353909766	0.0	0.0	0.0	0.0	0.33953910353909766	0.0	0.0	0.0	4.473879616671314	0.0	3.3887671305570004	1.1825656600633934	0.9091625533938398	0.0	1.451251217468971	0.33953910353909766	0.0	0.0	2.0644122562213325	0.0	0.0	0.0	0.0	3.12958068431876	0.0	0.0	0.33953910353909766	0.0	0.0	3.0962438236218297	0.0	2.8640550158676437	0.33953910353909766	0.0	0.0	1.9421926474790503	2.2195224710649057	4.164626152365255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.020507488043298	0.0	2.8281086861421154	0.6586145285042697	0.0	0.0	0.0	0.0	0.0	0.0	0.6586145285042697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2454182776446665	0.0	3.48547334813822	1.3253616722213484	0.0	0.0	0.0	0.9683936336466068	0.0	0.0	0.0	0.0	0.0	0.0	0.5277435722319705	0.33953910353909766	0.0	0.0	0.0	0.0	1.2737329637049009	0.0	0.0	0.0	0.0	0.0	0.0	0.840558067132769	1.432643911243537	0.0	0.0	0.5277435722319705	0.759045364088742	0.0	0.5277435722319705	0.33953910353909766	0.6586145285042697	0.0	0.5277435722319705	0.0	2.7393142080962143	0.0	0.33953910353909766	0.0	0.33953910353909766	0.0	0.0	0.0	2.4592065802883885	0.0	0.0	0.33953910353909766	1.432643911243537	0.0	0.5277435722319705	0.0	0.759045364088742	0.0	0.0	1.3928520359403342	0.0	0.0	0.0	0.0	4.0830266551667265	0.0	3.6032902531578426	2.585554247220511	0.5277435722319705	0.33953910353909766
SRR39238496	0.0	2.9279292779941675	0.0	0.7551179611639933	0.0	0.2873571167109142	0.0	1.3159349578082618	0.0	0.5813857862334448	1.3536151236467946	0.0	0.0	0.2873571167109142	2.0216839325746223	0.0	4.6161563116244215	0.0	0.0	2.9709336897538434	0.0	0.0	0.9296293480759512	3.315237271414251	1.2957934996044258	0.0	0.0	3.0363179442082036	0.0	0.0	0.0	0.6768818870647378	0.0	0.0	0.0	0.0	0.45879338842565565	0.0	0.0	0.2873571167109142	0.0	0.0	0.0	0.0	0.0	4.495788004082246	0.2873571167109142	3.055377588191868	1.3536151236467946	1.1781197028535115	0.0	1.8646721259170367	0.0	0.0	0.0	1.8299406535917966	0.0	0.0	0.2873571167109142	0.0	2.244204795605086	0.0	0.0	0.0	0.0	0.0	2.587176614779231	0.0	3.229424046380156	0.0	0.0	0.0	0.2873571167109142	1.0883550975648146	1.750839045661273	0.0	0.5813857862334448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45879338842565565	0.0	2.0216839325746223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5813857862334448	0.2873571167109142	0.2873571167109142	0.0	0.0	0.0	0.0	0.5813857862334448	0.2873571167109142	0.45879338842565565	0.0	0.0	0.2873571167109142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4915924742407176	0.2873571167109142	0.0	0.0	0.0	0.0	0.0	0.45879338842565565	0.0	0.2873571167109142	0.0	0.0	0.45879338842565565	0.2873571167109142	0.45879338842565565	0.2873571167109142	0.6768818870647378	0.0	0.0	0.0	3.247075308051388	0.0	0.0	0.0	0.0	0.2873571167109142	0.0	0.0	1.817717574942789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0883550975648146	0.0	0.0	1.3159349578082618	0.0	0.0	0.0	0.0	4.018356168699574	0.0	3.295887903398734	1.1781197028535115	0.45879338842565565	0.2873571167109142
SRR39238497	2.9065606672574056	2.569720532952423	0.7716676091474178	1.8953961893735047	0.0	1.3904623240399934	0.2971514378067747	1.8556384843634732	0.5962290873755557	1.4548769637982937	1.9835142303809177	1.548728779195592	0.5962290873755557	0.8384277220758223	2.8620367520041845	0.8384277220758223	4.499942645957665	0.6927475757514827	1.6358392640269084	2.5810599226530564	0.0	0.5962290873755557	2.185382929000282	3.3282708380578256	1.1067556643358516	0.5962290873755557	0.0	3.1919680744978733	0.0	0.0	1.2231191023772356	1.2713751474978994	0.0	0.0	2.8366963572959167	2.5545223383563975	2.8385562456126836	0.0	0.0	0.9473231643464486	1.6736129398982214	0.0	0.0	0.0	0.0	4.488459582468788	0.0	2.0678209605026976	2.3849367172692943	2.939160088305431	0.0	3.047593186080154	0.47194210847005236	0.6927475757514827	1.4548769637982937	2.2911005177463424	0.2971514378067747	0.0	1.7916732649870544	0.0	2.4891626204489428	0.2971514378067747	0.2971514378067747	0.5962290873755557	0.2971514378067747	0.47194210847005236	2.5054496507981376	1.4548769637982937	2.9865330521860436	1.4074835759412285	0.2971514378067747	1.4396466738373628	2.8985527301636527	1.2479170185969606	2.6317124555390476	0.2971514378067747	2.614440720854975	0.2971514378067747	0.2971514378067747	0.0	0.47194210847005236	2.0491817478247727	0.0	1.2936308709168176	0.8962796088498759	0.47194210847005236	0.2971514378067747	0.5962290873755557	1.5606221027280205	0.0	0.0	0.7716676091474178	1.3148014665411776	0.2971514378067747	3.501009335479677	1.6258591969877927	0.2971514378067747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1067556643358516	0.6927475757514827	2.264091583003449	1.1968190377851946	1.9267977983881637	2.704030429190332	1.6825644409463552	0.0	0.2971514378067747	2.342491050508234	0.8962796088498759	2.760859428872998	0.0	0.0	1.0343147938603416	0.47194210847005236	1.6644730442317175	2.3144646667091657	0.0	0.47194210847005236	0.5962290873755557	0.2971514378067747	2.1825903539390756	0.5962290873755557	0.0	0.0	1.0720438849975367	1.1388972057042133	0.0	2.4807841766293457	2.8958502653329665	1.8953961893735047	0.0	3.1731986972527944	1.8248324543218368	1.8311709570947543	2.533809770073033	1.6358392640269084	1.6156443834341925	0.0	2.1654469665586698	0.2971514378067747	2.9396505294677118	0.5962290873755557	0.7716676091474178	1.3542774781747347	2.532560066023647	2.2227031019037105	1.4238627997946631	0.0	2.1352792941607066	2.1506250222272802	0.0	1.3542774781747347	1.4074835759412285	0.8962796088498759	0.8384277220758223	0.5962290873755557	1.52391803586348	0.0	0.0	1.1388972057042133	0.0	0.2971514378067747	0.5962290873755557	1.6358392640269084	3.6492655183009375	0.0	3.359567229072231	3.0075752781646607	2.179779705950338	2.6734655506864287
SRR39238498	1.1895372777690325	2.4062179681500053	0.32494175601500447	2.5249951319918362	0.32494175601500447	1.4598467570520302	0.0	1.9324921647394386	1.2479262576358305	1.3453915076071852	1.809241250379814	1.6365060839482488	0.32494175601500447	1.157108085932879	2.7557590812200248	1.1895372777690325	4.303747350184359	1.299387332695648	0.8173027354075182	2.156822600310383	0.0	1.0839344117199097	1.6365060839482488	3.407528036042913	0.0	0.0	0.99588275616546	2.380824624354289	0.0	0.5087197206732622	1.0839344117199097	0.5087197206732622	0.0	0.32494175601500447	1.4063787552595979	2.216538589897354	2.382831549738742	0.7366213576526079	0.0	1.753278722170136	2.075546213995734	1.5893797426881033	0.0	0.0	0.0	4.388225489190706	0.0	2.3644263402767995	2.8580822331792644	1.6790155376101816	1.4921532318143873	0.5087197206732622	0.99588275616546	0.5087197206732622	1.970328583672361	2.5502276014476077	0.0	0.0	1.299387332695648	0.0	2.274200683713851	0.0	1.7446611959032106	0.8173027354075182	0.7366213576526079	0.0	3.119889787690646	1.5767533923063985	3.1681018488542514	2.0003268995968835	1.157108085932879	0.8853178840454918	2.413741719189995	1.753278722170136	3.214158036299852	1.770017158133537	2.5405884052055048	1.6582807151325492	0.0	0.0	1.8847839364258718	2.032891575870349	0.0	0.7366213576526079	1.0839344117199097	1.1220605457039807	0.32494175601500447	0.8853178840454918	0.6374513863720104	0.0	1.4063787552595979	0.0	0.0	0.0	3.370012783683516	1.1220605457039807	0.0	1.0839344117199097	1.1220605457039807	0.8853178840454918	0.0	0.0	0.7366213576526079	0.0	0.0	0.0	0.6374513863720104	0.0	0.9441093790833369	0.99588275616546	2.6987233554484704	2.153440182827413	1.4598467570520302	2.400488363728531	0.7366213576526079	0.5087197206732622	0.6374513863720104	1.5365100672367116	1.6687718592454128	2.1465952771142773	1.0421362921846309	1.6687718592454128	1.7268955483168735	0.8173027354075182	2.3319038035207176	1.6687718592454128	1.3453915076071852	1.0421362921846309	0.5087197206732622	0.0	4.255631693340906	1.7617285760770764	0.0	0.32494175601500447	1.3869859212469209	1.4598467570520302	0.0	2.0992628163226583	2.3016024637255903	1.9805599907622933	0.32494175601500447	2.7402129254734	2.8909893765364703	1.4063787552595979	2.415602465964539	1.5893797426881033	2.7707679199849724	1.0421362921846309	1.8311806049914057	0.7366213576526079	2.6474375810085324	1.299387332695648	2.263791584167223	0.8853178840454918	1.8588087534491737	2.3727028744306318	1.3453915076071852	0.0	1.9491129633311233	1.3666864856631005	0.0	2.477775548089249	0.99588275616546	1.5222219801104606	1.5893797426881033	2.2818469868192364	1.4598467570520302	0.0	0.8853178840454918	0.32494175601500447	0.0	0.0	1.6365060839482488	1.4763003285952567	4.052865893336737	0.7366213576526079	2.692879408137849	2.4495213097162822	1.7446611959032106	1.809241250379814
