SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Caldisericia	Calditrichae	Candidatus Babeliae	Candidatus Brocadiae	Candidatus Saccharimonia	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Limnochordia	Methanobacteria	Methanococci	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermoprotei	Thermotogae	Tissierellia	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR39238455	0.0	0.0	0.0	3.3191075466143785	0.9581557936224201	0.0	0.0	0.0	3.4615230729590283	4.684762595919328	3.099216835912684	0.0	0.4800595186376848	0.0	0.0	0.0	0.0	0.0	0.30323555516823186	0.0	0.0	0.0	0.0	0.0	2.800967314598325	0.0	2.1775568611447813	0.8488721695359799	0.0	0.0	0.30323555516823186	2.0255475787793498	0.0	0.0	0.0	2.410922987077096	2.6255657832089576	0.0	0.0	2.969126147586419	3.7462595755208117	1.3659374315343924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.238613194218331	4.0716192886456515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30323555516823186	0.6053641444151263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5483429221224358	3.73185907557077	0.0	0.0	0.0
SRR39238456	0.9505930767358616	0.0	0.5137763310598168	3.7901916792135486	2.965512223404557	0.0	0.0	0.0	1.8660172050231252	4.667460509739435	1.777202846249287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8235063065471997	0.0	0.0	0.3288072414699751	0.0	0.0	3.2393932685646014	0.0	2.529385843484061	3.0301806355026786	0.0	0.0	0.5137763310598168	2.160698058462149	0.0	0.0	0.0	1.4497924166515899	1.872659617464408	0.0	0.0	2.0662291224742155	4.452620524309541	1.9340304689612184	0.6430868424477256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3288072414699751	2.7404161576245225	0.6430868424477256	0.0	0.3288072414699751	0.0	0.0	0.0	0.0	0.7425989512424924	0.0	0.0	0.0	0.0	0.5137763310598168	0.0	0.0	0.0	0.6430868424477256	0.0	0.0	0.0	0.0	4.042437925392674	0.0	0.0	0.0
SRR39238457	2.418102643930148	0.33643297761192925	0.9632712855527877	3.3708685384804973	3.323132344637732	2.8091733725717205	0.0	2.1947701803356106	3.2683996562569733	4.679167251278055	3.5309615484882837	2.0675051753681335	1.2682969632367866	0.0	0.33643297761192925	0.0	0.33643297761192925	0.5237116994050213	3.2510798225735207	1.177201509919251	0.5237116994050213	1.7993606411291059	0.0	0.0	4.239214560182891	0.0	2.3921197245394716	1.610398812311478	0.0	0.33643297761192925	1.2682969632367866	2.803619200366117	0.0	0.0	0.0	0.9041309302678177	2.5227597753928346	0.8356481904136924	1.7388903103885256	3.11535454309359	4.026406419219126	3.077950222538354	1.71994514591879	0.0	0.0	0.0	0.7543074469940422	1.2400030015028674	0.6541379198203608	0.6541379198203608	0.9041309302678177	0.0	0.33643297761192925	0.6541379198203608	1.0153149197011486	3.2941828810600478	0.5237116994050213	0.0	2.11679085551432	0.33643297761192925	0.33643297761192925	0.0	2.3688508157822015	2.1089552675471235	2.1244875747414076	0.33643297761192925	1.8595096322709939	1.7993606411291059	2.9289859878591264	1.8379181129691313	0.0	1.71994514591879	2.0069300528303438	1.2400030015028674	0.0	0.0	1.0153149197011486	2.9802811002311542	1.463546482697524	1.3435581317029015	0.33643297761192925
SRR39238471	2.0251831682952766	0.0	1.3181817298100527	3.322097439051074	2.836498951614077	1.110030581498049	0.4742989054922735	0.6955809775773308	3.042258561016708	4.174420309069002	3.003084711000575	1.0752957691720728	0.0	0.0	0.0	0.0	0.0	0.0	1.84707792961594	0.0	0.0	0.9961854793241542	0.0	0.0	3.98658705390984	0.0	2.0001231299699054	1.6293271101018565	1.0752957691720728	0.8414659249222283	1.5010426885701533	2.3179991538201996	0.0	0.29891495513001437	0.0	4.218762262330569	2.3032765966708544	0.8414659249222283	0.0	2.171879234260453	4.440226109278507	3.52106484932421	2.004401514360633	0.0	0.0	0.0	0.5988835553030079	0.7746204386332693	0.7746204386332693	0.8414659249222283	0.0	0.0	0.4742989054922735	0.29891495513001437	1.5144026161179718	3.601388846716248	1.5521804194637439	0.7746204386332693	1.3383758967288697	0.9504752864568715	0.8414659249222283	0.8993818788834893	1.3576726342507761	2.1571569569610314	1.4730228396603746	0.29891495513001437	1.5521804194637439	0.6955809775773308	0.29891495513001437	0.9504752864568715	0.0	0.4742989054922735	1.6770895714530283	0.0	0.29891495513001437	0.0	1.0375394625378789	4.163726670966419	2.290247424211879	1.6393090792959575	0.4742989054922735
SRR39238481	0.7446844754776287	0.0	0.7446844754776287	3.5662868198227327	1.833697301779833	1.1311778755765285	0.0	0.6450540393093358	3.634710224328278	4.616346023860614	2.758754423027951	0.3301602902026347	0.6450540393093358	0.0	0.0	0.0	0.0	0.0	1.485828344435886	0.0	0.0	0.3301602902026347	0.0	0.0	4.210544707329188	0.0	2.5864724664374497	2.0687520591526476	0.9528534059012399	0.0	1.1311778755765285	2.142354763383756	0.0	0.0	0.0	1.051104722829809	2.4025434382948703	0.5155430496794811	0.5155430496794811	1.9069412958804999	4.402466363886005	2.5774075595537793	1.332388436931963	0.0	0.0	0.0	0.7446844754776287	0.0	0.0	0.5155430496794811	0.0	0.0	0.0	0.0	1.947844546036686	2.842383487614661	0.8256699157716513	0.0	0.9528534059012399	0.0	0.3301602902026347	0.0	0.0	1.2572289258848943	1.1311778755765285	0.0	1.9852248226587095	0.0	0.0	0.6450540393093358	0.0	0.0	0.5155430496794811	0.3301602902026347	0.0	0.0	0.3301602902026347	3.5198557208747077	1.930784026674592	1.0929841296073564	0.3301602902026347
SRR39238492	1.4210256735647624	0.0	0.0	4.197316885917212	2.4145082340999653	0.6816690652272905	0.0	0.0	2.7923236584066684	4.573036309894466	3.594394620472299	0.0	0.0	0.0	0.6816690652272905	0.0	0.0	0.0	1.273126577952242	0.0	0.0	0.6816690652272905	0.0	0.0	4.148399994349411	0.0	1.8257419421109042	0.5485720952785227	0.3556896978611861	0.5485720952785227	0.9946560664539293	2.410245991777898	0.0	0.0	0.0	2.163101036673873	2.7394783902608326	0.865768126504699	0.0	1.9469865003963065	2.532613356830011	4.347845610576364	1.377094611162641	0.0	0.0	0.0	0.3556896978611861	0.5485720952785227	0.7834014559317004	0.6816690652272905	0.3556896978611861	0.3556896978611861	0.6816690652272905	0.0	1.3015433385343642	2.9622139152874802	0.9946560664539293	0.0	0.865768126504699	0.6816690652272905	0.5485720952785227	0.0	0.865768126504699	0.9349759991783847	1.04711704977595	0.0	1.2427194587839627	0.0	1.5470676661829068	0.3556896978611861	0.0	0.0	0.3556896978611861	0.0	0.0	0.0	0.0	2.5127782429674324	1.497452794137418	0.9946560664539293	0.0
SRR39238495	0.0	0.0	0.5315846845272585	3.3940056377694883	1.1524276243588745	0.913945412909312	0.0	0.0	3.575268326908114	4.2458450516873825	2.397045678154451	0.7635519942180888	1.1524276243588745	0.0	0.0	0.0	0.0	1.072019141550227	0.34250441250418495	0.0	0.0	0.0	0.0	0.0	4.47948611358155	0.0	3.5848653764974596	0.913945412909312	0.0	1.4565106248706372	0.5315846845272585	2.143163552196611	0.0	0.34250441250418495	0.0	0.34250441250418495	2.869498708045367	0.0	0.0	1.947581860764872	4.170076881903356	3.1695302235567726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6628750940804103	0.0	0.0	0.0	3.4914274100382316	3.778460267217642	0.34250441250418495	0.0	0.0	0.0	0.34250441250418495	0.0	0.0	0.6628750940804103	0.5315846845272585	0.0	0.34250441250418495	0.0	1.4378949251622477	0.5315846845272585	0.0	0.0	0.34250441250418495	1.3980838461468492	0.0	0.0	1.025441562267548	4.089114705919609	2.5909912801412007	0.0	0.0
SRR39238496	0.7600791777542775	0.0	0.9804491441903326	3.040070162213256	0.8840942651154173	0.0	0.0	0.2902772395273307	2.341930137505516	4.622167904926381	3.33118530529228	0.585829344801335	1.3015029951003503	0.0	0.0	0.0	0.0	0.6816354393384754	0.46272425952862695	0.0	0.0	0.2902772395273307	0.0	0.0	4.50198162327037	0.2902772395273307	3.1234338779746387	1.1837350931819448	0.0	1.8706023245429415	0.0	1.847754908463595	0.0	0.0	0.0	3.042324190609569	3.2354322639084363	0.0	0.0	0.2902772395273307	1.7567448064668394	2.667576014324757	0.585829344801335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2902772395273307	3.6676237142748604	0.0	0.0	0.2902772395273307	0.0	0.0	0.0	0.0	0.6816354393384754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3216581549996351	0.0	0.0	0.46272425952862695	4.024757674366561	1.1837350931819448	0.0	0.0
SRR39238497	1.8962786290123863	0.0	2.24841286699947	3.2714016055181894	3.493751992859652	1.5495973401721757	0.5968965912233467	0.8391919743627413	3.5935318045395617	4.500836418006848	3.480242374335727	1.2487603641565377	1.1075796296591849	0.5968965912233467	0.0	0.0	0.0	1.2722211461876731	2.839448750995499	0.5968965912233467	0.0	0.948116150620353	0.0	0.0	4.4915917040404505	0.0	2.6306074846760907	2.940052861443202	0.0	3.048486186164149	1.0728620390008519	2.9326289788250492	0.0	0.5968965912233467	0.4725346066290811	3.193135387430613	2.9874259314712748	0.29759455885926706	1.4405080279723386	2.8994454026275105	2.6326041709416272	3.445657249832174	2.6153323516713627	0.29759455885926706	0.0	0.8970600201835695	0.4725346066290811	0.0	0.29759455885926706	0.0	0.0	0.0	0.0	1.1075796296591849	2.970832658467309	3.548439997708749	1.4405080279723386	0.0	1.035126081575885	1.7175087788673669	2.315354138559827	0.29759455885926706	1.4557394361084546	1.616516548563001	2.1663346665672303	0.29759455885926706	2.5334512467123713	1.4405080279723386	1.4083424358545826	0.8391919743627413	0.0	0.0	0.7724103313077959	1.5495973401721757	0.0	0.0	1.3736026016639729	3.6689731558889602	3.0084682010101305	2.300632023414581	0.0
SRR39238498	2.5235075644278178	0.32415641575683213	1.850593719021594	3.445776975244558	3.340408813432142	1.6350485688161898	0.32415641575683213	1.1557201355007825	3.4640308697191244	4.309024661006995	3.463699713921	1.5879261833777383	0.0	0.0	0.9945415836328558	0.0	0.5076906819953584	0.5076906819953584	2.3813457101849713	0.8840204391157351	0.0	1.751813070024709	0.0	0.0	4.389886178711746	0.0	2.692369871656114	1.6775548043413353	1.4907093245816183	1.1206813415231862	2.309668389744538	2.9071559123259894	0.0	0.8160382717451624	0.0	2.387311349340825	3.166610834219366	1.1557201355007825	0.8840204391157351	2.4122554543906802	3.21266691954753	4.313752611784635	2.539100680278061	0.0	0.8840204391157351	1.082565558628935	1.1206813415231862	1.4049453551464555	0.0	1.082565558628935	0.7354033374061659	0.0	0.6363036275824872	0.942787302730531	1.9018206940009659	3.0740210039017057	2.190905413420172	1.6673118729066798	1.7254315482048193	1.600194720392437	1.6775548043413353	0.8160382717451624	2.086086576098066	2.769278424150406	1.8297106215735932	0.942787302730531	1.8573374112540026	1.3439669461652461	0.9945415836328558	1.5879261833777383	0.0	0.8840204391157351	2.2623076965786906	0.942787302730531	0.0	0.0	1.6350485688161898	4.05141679894536	2.4480345890265482	2.3480663178662176	0.0
