SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Geothermarchaeota	Candidatus Lokiarchaeota	Candidatus Omnitrophica	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR39238481	1.2576000039704545	3.6141938090646923	0.0	0.5158160347980658	4.625186266879422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6453579204811175	0.0	0.0	1.4526259931689225	0.0	0.0	0.0	0.6453579204811175	0.9532024325887284	1.1315416410203911	0.0	0.0	0.0	0.5158160347980658	4.395395250437767	4.402859140876736	1.3327629658161364	0.7450065845653239	0.0	0.9532024325887284	0.0	3.068340264510922	0.0	0.0	1.9592453932418756	0.0	0.0	0.3303694718800195	1.936933902885841
SRR39238492	0.9943300686086427	4.201441774064657	0.0	0.0	4.575125135687648	1.0935849744423616	0.0	0.6813818512600636	0.0	0.0	0.0	0.0	0.0	0.5483119609135336	0.0	0.0	1.3278686840352865	0.0	0.0	0.0	1.8086109040396767	0.35548691957201384	0.9943300686086427	0.0	0.0	0.865454820810162	0.865454820810162	4.217744007680315	2.5322516872126064	1.3767471058869454	0.35548691957201384	0.5483119609135336	0.865454820810162	0.865454820810162	4.435920070224343	0.0	1.5467152287152532	1.3767471058869454	0.5483119609135336	0.0	0.0	1.530798900206701
SRR39238495	0.9157409041328093	3.804241833121564	0.0	0.0	4.250456598817692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2221702540999966	0.0	0.0	1.879536342661209	0.0	0.0	0.0	0.5330287888331848	0.0	0.5330287888331848	0.0	0.34362079438977766	0.6644758350053864	0.0	4.726569809316488	4.172120937208293	0.0	0.0	0.0	0.0	0.0	3.2772276536469986	0.0	1.439864706401625	3.498486278841013	0.0	0.0	1.0272933776701596	2.594365183027786
SRR39238496	1.0960912056335268	3.3885347985064955	0.0	0.0	4.624760158596538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6835409709118554	0.0	0.0	2.063575589113566	0.0	0.29145127257780307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.692678612150483	1.7591078398879525	0.5876114988414737	0.0	0.0	0.29145127257780307	0.0	3.581168778037766	0.0	0.0	0.4643020934610015	0.0	0.0	0.4643020934610015	1.1859829903686385
SRR39238497	2.5788314125137	3.376791593692154	0.5855183477670611	1.4257721264172252	4.5375531310425	0.0	0.5855183477670611	0.0	0.0	0.2900725319311045	0.0	0.0	0.0	2.1847687555278466	0.5855183477670611	0.0	3.070891126965502	0.0	0.0	0.0	1.5225197297505946	0.0	1.0588765229365795	0.0	0.7597321428314968	0.0	0.2900725319311045	4.65450467071674	2.6173401625981603	2.600069815469304	0.46244899375799164	0.0	1.0212597203479121	1.4556812199844993	4.0446136671051915	1.4257721264172252	1.3936498921368268	2.9596437945975156	0.0	0.0	1.3589606318027618	3.078878840493281
SRR39238498	2.514839970691145	3.695403403579755	0.32188500114590884	0.8802592282857389	4.3236914028456255	1.6733171139188256	0.0	0.9906528433297398	0.0	0.5047111651931419	0.0	0.0	0.32188500114590884	0.8802592282857389	0.8802592282857389	0.0	2.3123877974479465	0.0	0.0	0.0	2.575934957526551	1.4865207654158494	2.3053606205849837	0.0	0.812373215952333	1.1840947660074006	1.1516949139858865	4.615282202130377	3.2083404918352327	2.5347841598569754	1.116681642824994	1.4007874725058433	1.7211843178843231	2.1086075162937714	4.425553939998649	1.3398348666048763	0.9906528433297398	1.9487587648176954	1.7560088767598394	0.8802592282857389	1.6308202757831947	2.5389413074066907
SRR39238499	0.0	2.7364367308927573	0.0	0.0	4.757878320284087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.542736287261733	1.8550170722855388	0.0	0.0	0.0	0.0	0.0	3.709543882899919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR39238500	0.0	1.7345717315530995	0.0	0.0	4.573724790766593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0737769658749292	0.0	0.2980905463298531	0.0	0.0	0.0	0.2980905463298531	0.0	0.2980905463298531	0.0	0.0	4.5681324966155135	4.330541064033799	0.0	0.0	0.0	0.0	0.2980905463298531	3.28923116597638	0.0	0.0	0.0	0.0	0.0	0.0	0.8979328203663413
SRR39238501	2.226312788103227	3.3926180027490362	0.43547105580097856	1.1950156877385012	4.561289790156939	0.0	0.5549110282476686	0.0	0.0	0.0	0.0	0.0	0.0	1.7565130471870782	0.2701727661837516	0.43547105580097856	1.876236386256434	0.0	0.0	0.0	0.7907753678100324	0.9835487289800261	0.5549110282476686	0.2701727661837516	0.6484880509058667	0.0	0.0	4.597993830745783	2.8628626596759266	1.3366172707100428	0.0	0.0	0.43547105580097856	0.84756009102143	4.251141984054557	0.84756009102143	2.535980764245546	1.3366172707100428	0.0	0.2701727661837516	0.7907753678100324	1.9143740255364285
SRR39238502	2.6395546232003713	3.341129031275164	0.4473945789616434	1.2125329496877861	4.375656479188664	0.0	0.0	0.0	0.0	0.4473945789616434	0.0	0.0	0.0	1.2358749727917329	0.27892791168912034	0.0	2.382923705176331	0.0	0.0	0.0	2.2872713607382305	0.5684702277013544	0.5684702277013544	0.0	0.6630457856521101	0.806490416319779	0.0	4.790548878523137	2.5276099314766	1.889664864612446	0.0	0.0	1.68788931709601	1.0377606652712177	3.9312405179853545	1.0722187481175478	1.1338797742882138	1.8946792792639064	0.0	1.2358749727917329	0.9593688854984812	2.2196881963451154
