0319-6G20	67-14	A0839	A4b	AB1	Acanthopleuribacteraceae	Acetobacteraceae	Acidaminococcaceae	Acidithiobacillaceae	Acidobacteriaceae_(Subgroup_1)	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	AKYH767	Alcanivoracaceae	Algiphilaceae	Alicyclobacillaceae	Alteromonadaceae	Amb-16S-1323	Anaerolineaceae	Anaeroplasmataceae	Aphagea_fa	Arcobacteraceae	Atopobiaceae	Azospirillaceae	Babeliaceae	Bacillaceae	bacteriap25	Bacteriovoracaceae	Bacteroidaceae	Bacteroidales_BS11_gut_group	Bacteroidales_RF16_group	Bacteroidetes_vadinHA17	Balneolaceae	Barnesiellaceae	Bdellovibrionaceae	Beijerinckiaceae	Bifidobacteriaceae	BIrii41	Blastocatellaceae	Blfdi19	Brachyspirales_Incertae_Sedis	Bradymonadaceae	Brevibacteriaceae	Burkholderiaceae	Caedibacteraceae	Caldatribacteriaceae	Caldilineaceae	Caldisericaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Cellulomonadaceae	Cellvibrionaceae	Chitinophagaceae	Chloroflexaceae	Christensenellaceae	Chromobacteriaceae	Chroococcidiopsaceae	Chthoniobacteraceae	Cloacimonadaceae	Clostridiaceae_1	Clostridiaceae_2	Clostridiales_Incertae_Sedis	Clostridiales_vadinBB60_group	Coleofasciculaceae	Coriobacteriaceae	Coriobacteriales_Incertae_Sedis	Corynebacteriaceae	Coxiellaceae	Crocinitomicaceae	Cryomorphaceae	cvE6	Cyanobacteriaceae	Cyclobacteriaceae	Cytophagaceae	Deferribacteraceae	Defluviitaleaceae	Dehalococcoidaceae	Dermabacteraceae	Dermacoccaceae	Desulfarculaceae	Desulfobacteraceae	Desulfobulbaceae	Desulfomicrobiaceae	Desulfonatronaceae	Desulfovibrionaceae	Desulfuromonadaceae	Devosiaceae	Dietziaceae	Diplorickettsiaceae	Dongiaceae	Dysgonomonadaceae	Eggerthellaceae	Elusimicrobiaceae	Enterobacteriaceae	Enterococcaceae	env.OPS_17	Erysipelotrichaceae	Eubacteriaceae	Eurycoccales_Incertae_Sedis	Euzebyaceae	Family_XI	Family_XII	Family_XIII	Family_XIV	Family_XVII	Fervidobacteriaceae	Fibrobacteraceae	Fimbriimonadaceae	Flavobacteriaceae	Fusobacteriaceae	Gaiellaceae	Geminicoccaceae	Gemmataceae	Gemmatimonadaceae	Geobacteraceae	Geodermatophilaceae	Haliangiaceae	Haloferacaceae	Halomonadaceae	Halothiobacillaceae	Helicobacteraceae	Heliobacteriaceae	Holophagaceae	Holosporaceae	Hydrogenophilaceae	Hymenobacteraceae	Hyphomicrobiaceae	Hyphomonadaceae	Iamiaceae	Ignavibacteriaceae	Immundisolibacteraceae	Incertae_Sedis_fa	Intrasporangiaceae	JG30-KF-CM45	KD3-93	Kineosporiaceae	Koribacteraceae	Lachnospiraceae	Lactobacillaceae	Legionellaceae	Lentimicrobiaceae	Leptospiraceae	Leptotrichiaceae	Leuconostocaceae	Longimicrobiaceae	M2PB4-65_termite_group	Magnetospirillaceae	Malasseziaceae	Marinifilaceae	Marinilabiliaceae	Marinobacteraceae	Marinomonadaceae	Methanobacteriaceae	Methanocorpusculaceae	Methanomethylophilaceae	Methanoregulaceae	Methylacidiphilaceae	Methylococcaceae	Methyloligellaceae	Methylomonaceae	Methylophilaceae	Micavibrionaceae	Microbacteriaceae	Micrococcaceae	Microcystaceae	Micromonosporaceae	Micropepsaceae	Microscillaceae	Microtrichaceae	Midichloriaceae	Mitochondria	ML635J-40_aquatic_group	Moraxellaceae	Muribaculaceae	MWH-CFBk5	Mycobacteriaceae	Mycoplasmataceae	Myxococcaceae	Nannocystaceae	Neisseriaceae	Nitriliruptoraceae	Nitrincolaceae	Nitrosococcaceae	Nitrosomonadaceae	Nitrosopumilaceae	Nitrososphaeraceae	Nitrospiraceae	Nocardiaceae	Nocardioidaceae	Nodosilineaceae	Nostocaceae	Nostocales_Incertae_Sedis	NS11-12_marine_group	Oligoflexaceae	Opitutaceae	P3OB-42	Paenibacillaceae	Paludibacteraceae	Paracaedibacteraceae	Parachlamydiaceae	Parvibaculaceae	Pasteurellaceae	Pedosphaeraceae	PeH15	Peptococcaceae	Peptostreptococcaceae	Petrotogaceae	Phormidiaceae	PHOS-HE36	Phycisphaeraceae	Pirellulaceae	Planococcaceae	Pleomorphomonadaceae	Polyangiaceae	Porphyromonadaceae	Porticoccaceae	Prevotellaceae	Prolixibacteraceae	Promicromonosporaceae	Pseudanabaenaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Pseudonocardiaceae	Puniceicoccaceae	Puniceispirillales_Incertae_Sedis	Pyrinomonadaceae	Reyranellaceae	Rhizobiaceae	Rhizobiales_Incertae_Sedis	Rhodanobacteraceae	Rhodobacteraceae	Rhodocyclaceae	Rhodospirillaceae	Rickettsiaceae	Rikenellaceae	Rubinisphaeraceae	Rubritaleaceae	Rubrobacteriaceae	Ruminococcaceae	Saprospiraceae	SC-I-84	SG8-4	Shewanellaceae	Simkaniaceae	SM2D12	Sneathiellaceae	Solanales_fa	Solibacteraceae_(Subgroup_3)	Solimonadaceae	Solirubrobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Spirosomaceae	Sporolactobacillaceae	SRB2	Staphylococcaceae	Stappiaceae	Steroidobacteraceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sulfurospirillaceae	Sulfurovaceae	Synergistaceae	Syntrophaceae	Syntrophobacteraceae	Syntrophomonadaceae	Syntrophorhabdaceae	Tannerellaceae	Terrimicrobiaceae	Thalassobaculaceae	Thermaceae	Thermoanaerobaculaceae	Thiotrichaceae	Thiovulaceae	TRA3-20	Trueperaceae	TTA-B1	UBA12409	Unknown_Family	vadinBE97	Veillonellaceae	Vermiphilaceae	Verrucomicrobiaceae	Vibrionaceae	Victivallaceae	WD2101_soil_group	Weeksellaceae	Xanthobacteraceae	Xanthomonadaceae	Xiphinematobacteraceae	others	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center.Name	Collection_Date	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_Age	Host	Instrument	lat_lon	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	env_material.1	Group	ID	prepost
SRR11292142	0	0	0	0	0	0	0	0	0	0	1.52045467511245	0	0	2.13445968069686	0	0	0	0	0	0	0	0	0	0	1.26513375717591	0	0	0	0	0	2.40281900685655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44388590764155	0	0	0	0	0	2.31374536492771	0	0	0	0	0	0	0	0	0	2.69951717497495	2.15934336118126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886347315582293	0	0	0	0	0	0	2.34111214394826	0	2.3718267933929	0	0	2.48629453662506	1.26513375717591	0	0	0.886347315582293	0	2.58745678708779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27352522851475	4.21492524697191	0	0	0	0	1.46433038647832	0	0	0	0	0.956021847571134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37605396442727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29563046468111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38160054836768	0	0	0	3.93486357215104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43821618361954	0	0	0	0	0	0	0	0	0	1.0687768590296	0	0	0	0	0	0	0	0	0	0	0	0	2.12583787206564	0	0	0	0	0	0	0	0	0	1.74756059085256	AMPLICON	302	12592192	PRJNA612042	SAMN08684096	Metagenome or environmental	7076754	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	12/27/13	public	fastq,sra	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	gut	intestine	fecal	SRX7897753	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P18	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P18	SRP252447	fecal	Baseline	P18	0
SRR11292143	0	0	0	0	0	0	0	3.14628834875458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.437175344937275	0	0	0	0	0	4.53596984583191	0	0	0	0	0	0	0	1.3155273795823	0	0	0	0	0	0	2.82500144425062	0	0	0	0	0	0	1.09953638278423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7930300472996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520505070912639	0	3.10132239901668	0	0	2.21389026582679	0.333967351189095	0	0	0	0	1.27743784960602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76172756551824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959188141045915	0	0	1.43209661373614	0.520505070912639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00239101330351	0	0	0	3.61675060278995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48984162029685	0	0	0	0	0	0	0	0	0	3.02371991975389	0	0	0	0	0	0	0	0	0	0	0	0	2.08624355318352	0	0	0	0	0	0	0	0	0	1.94643976827069	AMPLICON	302	33475492	PRJNA612042	SAMN08684095	Metagenome or environmental	18151396	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	10/16/14	public	sra,fastq	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	gut	intestine	fecal	SRX7897752	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P16-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P16-12M	SRP252447	fecal	12M	P16	1
SRR11292144	0	0	0	0	0	0	0	2.88176792159486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.751143801992752	0	0	0	0	0	4.31164956316192	0	0	0	0	0	0	0	1.95562128277488	0	0	0	0	0	0	2.69661148889529	0	0	0	0	0	0	1.29121279289309	0	0	0	0	0	0	0	0	0	0	0.832368635574316	0	0	0	0	1.01184464874649	1.50931197433179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42341525507587	0	0	0	0	3.7713407306505	1.0582759360402	0	0	0.900769265471112	0	1.70638586827328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1599461674256	0.52102316121556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832368635574316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52462589520743	0	0	0	1.79557918625647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11297763715482	0	0	0	3.74804840507335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832368635574316	0	0	2.58262633034354	0	0	0	0	0	0	0	0	0	2.97270475555179	0	0	0	0	0	0	0	0	0	0	0	0	0.832368635574316	0	0	0	0	0	0	0	0	0	0.751143801992752	AMPLICON	302	14673274	PRJNA612042	SAMN08684094	Metagenome or environmental	8122330	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	10/18/13	public	sra,fastq	gs,ncbi	gs.US,ncbi.public	gut	intestine	fecal	SRX7897751	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P16	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P16	SRP252447	fecal	Baseline	P16	0
SRR11292145	0	0	0	0	0	0	0	0	0	0	1.33846371261228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841544705564984	0	0	0	0	0	4.38921635998277	0	0	0	0	0	0	0	1.93541876742346	0	0	0	0	0	0	3.13257521597956	0	0	0	0	0	0	1.94528844491221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49417539249148	0	0	0	0	0	0	1.37623649119956	0	0.598952416862436	0	0	3.41729257600668	0	0	0	0.950557010044435	0	1.31826934472484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94733530314621	0	0	0	0	0	1.07538006932268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996268233370395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07538006932268	0	0	0	0.774697013255524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83154826281625	0	0	0	3.59867198897962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598952416862436	0	0	3.23789823298931	0	0	0	0	0	0	0	0	0	3.57368904943489	0	0	0	0	0	0	0	0	0	0	0	0	3.16874910341956	0	0	0	0	0	0	0	0	0	0	AMPLICON	302	17426910	PRJNA612042	SAMN08684093	Metagenome or environmental	9848854	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	9/19/13	public	fastq,sra	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	gut	intestine	fecal	SRX7897750	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P15-BASE	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P15-BASE	SRP252447	fecal	Baseline	P15	0
SRR11292146	0	0	0	0	0	0	0	2.71490264491051	0	0	1.29804420353767	0	0	3.02118547869636	0	0	0	0	0	0	0	0	0	0	0.972366828363795	0	0	0	0	0	4.43782512763363	0	0	0	0	3.37616332588936	0	0	1.16504410282858	0	0	0	0	0	0	2.9994096382122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69201249962626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54141582067945	0	0	0	0	0	0	1.34160971890767	0	3.50477328208678	1.41748211773264	0	2.26819858578791	0	0	0	1.32037300744379	0	1.45096484748218	0	0	0	0	0	0	1.0183461539624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4996183131617	0	0	0	0	0	0	0	0	0	0	2.43523450971834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862587919457611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715315551878565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61406152198796	0	0	0	3.44895085388857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31027029513738	0	0	0	0	0	0	0	0	0	3.35518408623772	0	0	0	0	0	0	0	0	0	0	0	0	1.72751800483582	0	0	0	0	0	0	0	0	0	2.57778974705827	AMPLICON	302	16062172	PRJNA612042	SAMN08684092	Metagenome or environmental	8919825	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	11/24/14	public	fastq,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	gut	intestine	fecal	SRX7897749	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P15-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P15-12M	SRP252447	fecal	12M	P15	1
SRR11292147	0	0	0	0	0	0	0	0	0	0	1.10548943025006	0.837253457435465	0	2.73748489918443	0	0	0	0	0	0	0	0	0	0	0.595203765596104	0	0	0	0	0	3.93610673189704	0	0	0	0	0	0	0	3.1077808227755	0	0	0	0	0	0	2.21619851662105	0	0	0	0	0	0	1.53516672935516	0	0	0	0	0	0	0	0	0	0	0.595203765596104	0	0	0	0	2.31102470555353	0	0.471032198931542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27007496971843	0	3.44185583084274	0	0	2.91512441332275	0.895080459370749	0	0	1.13762329671964	0	0.471032198931542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41329296387724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19553265354785	0	0	0	0	0	0	0.99175944402329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471032198931542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5360201077311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39618410248234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49625832020184	0	0	0	0	0	0	0	0	0	1.53516672935516	AMPLICON	302	18052956	PRJNA612042	SAMN08684091	Metagenome or environmental	9708278	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	5/28/13	public	fastq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	gut	intestine	fecal	SRX7897748	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P13-BASE	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P13-BASE	SRP252447	fecal	Baseline	P13	0
SRR11292148	0	0	0	0	0	0	0	2.44985015962412	0	0	0	0	0	3.04203678082728	0	0	0	0	0	0	0	0	0	0	0.762330324560976	0	0	0	0	0	4.3065158452704	0	0	0	0	0	0	0	1.2682576756796	0	0	0	0	0	0	2.72213148414026	0	0	0	0	1.11271885047816	0	1.61148956385324	0	0	0	0	0	1.05569469113889	0	0	0	0	3.03761243415745	0	0	0	0	0.697908969033533	0.414157397150343	0.414157397150343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99955428242768	0	0	0	0	0	0	0.414157397150343	0	3.01378274428219	0	0	2.21616529737604	0	0	0	1.08514202950315	0	1.49564526253389	0	0	0	0	0	0	3.04423216587948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09570153165286	0	0	0	0	1.33719074049955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622238839410314	0	0	0	0	0	0	1.22920037516429	0	0	0	0	0	0	0	0	0.990034939376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8864048183282	0	0	0	2.01320668927569	0	0	0	0	0	0	0	0	0	0	0.622238839410314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6509226006376	0	0	0	3.71742428899176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96104408500121	0	0	0	0	0	0	0	0	0	3.41700824975302	0	0	0	0	0	0	0	0	0	0	0	0	3.05044422665093	0	0	0	0	0	0	0	0	0	1.63619364462837	AMPLICON	302	21168086	PRJNA612042	SAMN08684090	Metagenome or environmental	11716504	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	8/27/14	public	sra,fastq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	gut	intestine	fecal	SRX7897747	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P13-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P13-12M	SRP252447	fecal	12M	P13	1
SRR11292129	0	0	0	0	0	0	0	1.93973072574121	0	1.48259238276271	0	0	1.09837613307412	2.53538388198665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45420347675404	0	0	0	0	0	0	1.56438322098233	1.8058937500391	0	1.16556670987182	0	0	0	0	2.71105296824719	0	0	0	0	0.715768507110971	0	1.19562740981165	0	0	0	0	0	0	0	0	0	0	0.795635784717525	0	0	0	0	1.01885335492491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05413332183961	0	0	0	0	0	0	0.715768507110971	0	2.85081504230927	0	0	1.53879373654178	0	0	0	0.92143053964243	0	0	0	0	0	0	0	0	3.77171175147592	1.41802162423273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84703510342187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49733912950303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715768507110971	0	0	0	0	0	1.467327247025	0.92143053964243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16556670987182	0	0	0	1.97971564858776	0	1.51160154190843	0	0	0	0	0	0	0	0	0.972868026992325	0	0	0	0	2.23028757803589	0	0	0	0	0	0	0	0	0	0	0	0	2.38064490455116	0	0	0.972868026992325	3.03665761063566	0	0	0	0	0	0	0	0	0	0	0	0	2.02501784057232	0	0	0	0	0	0	0	2.88656679147169	0	0	0	0	0	0	0	0	0	3.1022289193717	0	0	0	0	0	0	0	0	0	0	0	0	3.34248723078775	0	0	0	0	0	0	0	0	0	1.68321257724691	AMPLICON	302	16868210	PRJNA612042	SAMN08684108	Metagenome or environmental	9250630	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	6/24/13	public	sra,fastq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	gut	intestine	fecal	SRX7897766	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P13-6M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P7-6M	SRP252447	fecal	6M	P7	1
SRR11292130	0	0	0	0	0	0	0	2.61873542291357	0	0	1.19007139244593	0	0	3.43717968385304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82709602217039	0	0	0	0	2.08015626450796	0	0	1.19007139244593	0	0	0	0	0	0	2.49877492228056	0	0	0	0	0	0.637890872962752	0	0	0	0	0	0	0.996396144544215	0	0	0	0	1.29992969051237	0	0	0	0	0	1.62575266604071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60220607002267	0	0	0	0	0	0	1.8660128625844	0	2.95342599351081	1.22024888763773	0	2.6347418903774	0	0	0	1.50800104322108	0	1.94967754572187	0	0	0	0	0	0	1.24846501239358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87579965411428	0	0	0	0	0	0	0	0	0	0	2.12231774452885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817786819405478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52277583320178	0	0	0	2.05530832277139	0	0	0	0	0	0	0	0	0	0	4.29435582848849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3609919180738	0	0	0	3.67634155071579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93357908495627	0	0	0	0	0	0	0	0	0	3.28766995715617	0	0	0	0	0	0	0	0	0	0	0	0	2.25369467393258	0	0	0	1.19007139244593	0	0	0	0	0	1.24846501239358	AMPLICON	302	14839676	PRJNA612042	SAMN08684107	Metagenome or environmental	8368802	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	6/25/13	public	fastq,sra	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	gut	intestine	fecal	SRX7897765	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P9-6M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P6-6M	SRP252447	fecal	6M	P6	1
SRR11292133	0	0	0	0	0	0	0	1.0943702672826	0	0	0.826952666606207	0	0	3.22106066543547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10025112981761	0	0	0	0	0	0	0	1.29156995481839	0	0	0	0	0	0	2.48667878174667	0	0	0	0	0	0	0	0	0	0	0	0	2.02231457077507	0	0	0	0	2.29692329736802	0	0	0.910728216633881	0	1.64198619548783	2.33006861609044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77571112478233	0	0	0	0	0	0	0.910728216633881	0	2.96889433717284	2.68079801344608	0	3.03089115850618	0	0	0	0	0	2.191076457556	0	0	0	0	0	0	1.9234853186402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0047387125468	0	0	0	0	0	0	0	0	0	0	1.95211471607159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29156995481839	0	0	1.14162228934471	2.9356677967626	0	0	0	0	0	0	0	0	0	0	1.99807989121499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6513611989983	0	0	0	4.14276742979578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8647099497525	0	0	0	0	2.34152067650457	0	0	0	0	3.36961097698561	0	0	0	0	0	0	0	0	0	0	0	0	3.33860028766127	0	0	0	0	0	0	0	0	0	1.62760431186472	AMPLICON	302	12307708	PRJNA612042	SAMN08684104	Metagenome or environmental	6821779	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	1/7/13	public	fastq,sra	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	gut	intestine	fecal	SRX7897762	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P10-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P8-BASE	SRP252447	fecal	Baseline	P8	0
