bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Bifidobacteriales	0.640505525908549	0.640505525908549	-0.0981429244503126	0.942993193324884	0.942993193324884
Cellvibrionales	0.666638665631492	0.666638665631492	-0.0584598545413613	0.942993193324884	0.942993193324884
Rhodospirillales	0.67994455732329	0.67994455732329	-0.0450691906264258	0.942993193324884	0.942993193324884
Entomoplasmatales	0.698722411437296	0.698722411437296	0.0427686014260905	0.942993193324884	0.942993193324884
Desulfovibrionales	0.699821996024577	0.699821996024577	0.0712029985471922	0.942993193324884	0.942993193324884
Chroococcales	0.708253599977612	0.708253599977612	-0.0472256691534725	0.942993193324884	0.942993193324884
Thermoanaerobacterales	0.717301324592412	0.717301324592412	-0.0457324266672433	0.942993193324884	0.942993193324884
Eggerthellales	0.724594699418462	0.724594699418462	-0.0352418169038344	0.942993193324884	0.942993193324884
Rhizobiales	0.732219420380404	0.732219420380404	0.0187838968247447	0.942993193324884	0.942993193324884
Bacteroidales	0.772980013048785	0.772980013048785	0.0383597332372103	0.942993193324884	0.942993193324884
Rhodocyclales	0.774073192352549	0.774073192352549	-0.0190777265106745	0.942993193324884	0.942993193324884
Xanthomonadales	0.798169168810871	0.798169168810871	0.0100992803321199	0.942993193324884	0.942993193324884
Acholeplasmatales	0.802136607217391	0.802136607217391	-0.0308211989537562	0.942993193324884	0.942993193324884
Nostocales	0.809550659743822	0.809550659743822	0.0249435249876428	0.942993193324884	0.942993193324884
Oscillatoriales	0.819420991805415	0.819420991805415	-0.00628365834708935	0.942993193324884	0.942993193324884
Nitrosomonadales	0.833158933265197	0.833158933265197	-0.0373856771881169	0.942993193324884	0.942993193324884
Bacteriovoracales	0.86397008592218	0.86397008592218	0.0172729751087647	0.942993193324884	0.942993193324884
Aeromonadales	0.871249027545048	0.871249027545048	-0.0201400706432045	0.942993193324884	0.942993193324884
Limnochordales	0.889635276331124	0.889635276331124	0.0108551574039696	0.942993193324884	0.942993193324884
Rhodobacterales	0.890503900069832	0.890503900069832	-0.00603777023382986	0.942993193324884	0.942993193324884
Pasteurellales	0.899885963530603	0.899885963530603	0.0157774258626373	0.942993193324884	0.942993193324884
Thermales	0.913512078400003	0.913512078400003	-0.00911145794601371	0.942993193324884	0.942993193324884
Desulfobacterales	0.915660057286481	0.915660057286481	0.00428752008526112	0.942993193324884	0.942993193324884
Selenomonadales	0.945745791306037	0.945745791306037	-0.0125448151701442	0.954031933940114	0.954031933940114
Oceanospirillales	0.954031933940114	0.954031933940114	-0.00932283634583584	0.954031933940114	0.954031933940114
