bugName	pval	p6M	p12M	s6M	s12M	Adjustedpval	Adjustedp6M	Adjustedp12M
Morganellaceae	6.84519108062887e-12	0.0467008525851164	5.84681091870084e-11	0.262079136142156	-1.6806754354201	1.26636034991634e-09	0.345586309129861	1.08166001995965e-08
Rhodothermaceae	1.63925539808929e-10	0.455504675559717	5.68734230562594e-10	0.060296930991568	-0.941625585544587	1.51631124323259e-08	0.820477359396333	5.260791632704e-08
Orbaceae	6.65570487612399e-10	1	1.31505995596207e-09	0	0.782814731080113	4.10435134027646e-08	1	8.10953639509941e-08
Muribaculaceae	1.06701298907552e-07	0.712530259045879	2.52813955609437e-07	0.0656714095310878	-1.40042499764865	4.91022628412718e-06	0.917342778994792	8.29230882424218e-06
Moraxellaceae	1.32708818489924e-07	0.226487162732379	8.46758965858808e-08	-0.342436600221048	-2.35448992688466	4.91022628412718e-06	0.646073300664805	3.91626021709699e-06
Rhodospirillaceae	7.68335993495128e-07	0.0537020786374854	2.68939745651098e-07	-0.318906447278766	-1.22781454422269	2.36903597994331e-05	0.351187331662721	8.29230882424218e-06
Moritellaceae	5.031332168004e-06	0.522925175803276	1.43410519513514e-05	0.169271308685258	-1.52833393482731	0.000132970921582963	0.902034824540612	0.000379013515857145
Fibrobacteraceae	1.43277021659172e-05	0.633301736983354	3.21048288252797e-05	0.065627696049876	-0.743281208425576	0.000331328112586834	0.908223421255197	0.000742424166584594
Elusimicrobiaceae	0.000122718559581569	0.000163270410741409	0.880464129787927	0.775716481874966	-0.0249591647305954	0.0025225481691767	0.0302050259871607	0.935851332113009
Clostridiaceae	0.000185971053936917	0.372950250999181	8.65490737830629e-05	-0.143585443134697	-0.790833461761937	0.00344046449783297	0.775233667807287	0.00177906429442963
Sphingobacteriaceae	0.000372404968256079	0.6787388683261	0.000631103102891752	0.0784360048482256	-0.769151931614391	0.00615360800302001	0.917342778994792	0.00778360493566494
Corynebacteriaceae	0.00040235486104212	0.0136727717694284	9.6316820558436e-05	-0.309661577995235	-0.564701257884643	0.00615360800302001	0.247312833165212	0.00178186118033107
Chitinophagaceae	0.000432415697509514	0.12989884276333	0.00422757695733636	-0.162019757752647	0.334103064193517	0.00615360800302001	0.546165588891272	0.0313788765746177
Peptococcaceae	0.000615050448407151	0.023013633819576	0.0334553076604213	-0.31128561267346	0.28842970402558	0.00812745235395163	0.247312833165212	0.119023690714961
Acetobacteraceae	0.000699121795960433	0.798336148206278	0.000517139657196038	0.0186011025832755	0.302565573793877	0.00862250215017868	0.917342778994792	0.00683363118437621
Microbulbiferaceae	0.000814549669624798	0.741293582623435	0.00116351373642411	-0.0247663926413491	0.284667666881581	0.00941823055503672	0.917342778994792	0.0134531275774038
Thermodesulfobiaceae	0.000962376310865931	0.329395484763634	0.000370436902407243	0.145832029631287	0.635480314971284	0.0104729186770704	0.724415683235295	0.005710902245445
Hyphomicrobiaceae	0.00118022420037511	0.0563918239721054	0.025510876186305	0.515862076100969	-0.616045888611947	0.0116055008728346	0.351187331662721	0.100415150946094
Streptosporangiaceae	0.00119191630585869	0.0969971787878176	0.000314499462121088	-0.400648762870594	-1.01658338461856	0.0116055008728346	0.460114822455032	0.00528930913567283
Rickettsiaceae	0.00126474676722244	0.439882618953961	0.00322317538079772	0.178244269788663	-0.766241974380235	0.0116989075968075	0.820477359396333	0.0259255411064165
Sutterellaceae	0.00136374654847482	0.676773249816591	0.00208684053434809	0.113315300851346	-0.960387294081525	0.0120139576889448	0.917342778994792	0.0193032749427198
