bugName	pval	p6M	p12M	s6M	s12M	Adjustedpval	Adjustedp6M	Adjustedp12M
Fibrobacteres	1.97870616552853e-05	0.538254359276516	5.19436570312439e-05	0.0862057842236773	-0.724075209968407	0.000534250664692704	0.656894992417553	0.00140247873984358
Elusimicrobia	0.000111201016421592	0.000150466818827214	0.873899101510834	0.77378210347209	-0.0260710425220519	0.00150121372169149	0.00406260410833478	0.9438110296317
Aquificae	0.000332293068029843	0.164537886522002	0.00258964812768141	0.175368476639661	-0.422900127953774	0.00299063761226859	0.444252293609405	0.0233068331491327
Spirochaetes	0.000963314610115673	0.838656370294303	0.000731022932328853	-0.0159431453188186	-0.313515368534843	0.00650237361828079	0.870912384536392	0.00986880958643951
Proteobacteria	0.00481476290308347	0.273792209465171	0.0183703633286445	0.102232259612144	-0.234829027988337	0.0206840116795955	0.506856318876719	0.0991999619746803
Firmicutes	0.00523401912960586	0.00745309848330025	0.64816436764083	-0.11092394981836	0.0170783221498008	0.0206840116795955	0.100616829524553	0.833354186966781
Candidatus Cloacimonetes	0.0053625215465618	0.901108450620161	0.00379133948021603	0.0131052257107824	0.345463954487978	0.0206840116795955	0.901108450620161	0.0255915414914582
Deferribacteres	0.0193100736096048	0.137464144235098	0.128520845398913	0.0939349061720061	-0.0962722965878833	0.0573985139172816	0.412392432705294	0.216878926610665
Fusobacteria	0.0201534319303627	0.257171695155312	0.0700572798887077	0.342982228765073	-0.564472461759507	0.0573985139172816	0.506856318876719	0.171958777908646
Verrucomicrobia	0.0232298676303352	0.300359300075093	0.0672576134917077	-0.372442233797518	0.68016815693103	0.0573985139172816	0.506856318876719	0.171958777908646
Chlorobi	0.0233845797440777	0.352884746907446	0.0568585358915452	0.0791558747344584	-0.168901852647556	0.0573985139172816	0.560464009794179	0.170575607674636
Planctomycetes	0.0385379631747067	0.0118395120567972	0.158499989970013	-0.584922728804522	-0.307350185644246	0.0816173142167154	0.103899625402374	0.251735278187668
Bacteroidetes	0.0392972253636037	0.01924067137081	0.734565794651922	0.0621472382541069	0.00832444285586686	0.0816173142167154	0.103899625402374	0.862316367634865
Euryarchaeota	0.0527829048514945	0.0182532434889357	0.10565520968752	-0.518016000455004	-0.339950055827482	0.101795602213597	0.103899625402374	0.213895342614293
Chloroflexi	0.0875158657003956	0.0875691921375275	0.0390649200077427	0.282353736066674	0.347825787234156	0.135670907884478	0.295546023464155	0.153161924778565
Acidobacteria	0.0880687874501302	0.520808914505063	0.11883074589683	-0.0976962587078977	0.244316055663687	0.135670907884478	0.656894992417553	0.213895342614293
Cyanobacteria	0.0898944892485507	0.258262483648503	0.25219682465821	0.161062232082927	-0.163208775224758	0.135670907884478	0.506856318876719	0.358384961356403
Nitrospirae	0.0904472719229854	0.663506836720125	0.0397086471648131	0.0252623511440478	0.126632919224775	0.135670907884478	0.716587383657735	0.153161924778565
Actinobacteria	0.131922820264823	0.0492131678691062	0.44137353843571	-0.408415462585574	-0.152454798549137	0.186724287723571	0.221459255410978	0.595854276888209
Armatimonadetes	0.138314287202645	0.559577215763101	0.0557895125495677	-0.0469256834561169	-0.161395979150294	0.186724287723571	0.656894992417553	0.170575607674636
Candidatus Saccharibacteria	0.151868478663973	0.0755101162253756	0.803351316321825	-0.293346357423573	-0.0393030754573481	0.195259472567965	0.291253305440735	0.903770230862053
Gemmatimonadetes	0.221863354755507	0.248067238294858	0.0926882527712045	0.0880300881519077	0.130944545385827	0.272286844472667	0.506856318876719	0.20854856873521
Tenericutes	0.28068750106176	0.401294030728055	0.115965196339828	-0.129399313022255	-0.248603752337378	0.329502718637719	0.567300668342066	0.213895342614293
Synergistetes	0.452320387451275	0.42022271729042	0.220595695752164	0.243580522234006	0.374722086233178	0.508860435882685	0.567300668342066	0.330893543628246
Coprothermobacterota	0.566537587613285	0.300177246897522	0.714827338387175	0.085600533751937	0.0297855753075163	0.611860594622347	0.506856318876719	0.862316367634865
Deinococcus-Thermus	0.654500291547903	0.418464648030363	0.9651804056184	0.103664365848614	0.00554133509340666	0.679673379684361	0.567300668342066	0.9651804056184
Thermotogae	0.883909806860295	0.645197923640547	0.932300711822636	0.0774924059748974	0.0142555391702757	0.883909806860295	0.716587383657735	0.9651804056184
