bugName	pval	p6M	p12M	s6M	s12M	Adjustedpval	Adjustedp6M	Adjustedp12M
Proteus mirabilis	8.1379347705024e-13	0.0200148709768097	7.99785478031753e-12	0.329977149474389	-1.99551077547236	4.19103640680873e-10	0.368130662609179	4.11889521186353e-09
Salinibacter ruber	2.05926387053523e-11	0.100509339817286	1.38788346502885e-10	0.12646845492562	-0.949179571740793	5.30260446662822e-09	0.541652121443642	1.78689996122464e-08
Alloprevotella sp. E39	8.58391135949432e-11	0.246746107990878	8.83394509545081e-11	-0.131936163748251	-1.47191750871563	1.47357145004653e-08	0.67388215231065	1.78689996122464e-08
Bacteroides helcogenes	1.70659708587095e-10	0.051265607216862	1.08491607739169e-10	-0.403283817982591	-2.5474758072349	2.19724374805885e-08	0.455203236494551	1.78689996122464e-08
Desulfovibrio alaskensis	6.18568529731078e-10	0.60550527635497	8.60729360540516e-10	-0.0958961950010328	-2.11729026857996	6.37125585623011e-08	0.888419422572106	8.86551241356731e-08
[Clostridium] hylemonae	1.45508227689106e-09	0.784989043978471	2.31484634421734e-09	-0.0529480869547085	-2.08512361045245	1.24528368489989e-07	0.947862033918211	1.70306552467419e-07
Lachnoclostridium phocaeense	1.69261860083481e-09	0.623190006507568	4.79191974429733e-09	0.0810999105097681	-1.68885836960054	1.24528368489989e-07	0.898999589219601	3.0847983353914e-07
Acinetobacter haemolyticus	2.26631446942349e-09	0.262760063956629	2.00017077088247e-09	-0.285386712031478	-2.71718069514731	1.45893993969137e-07	0.688268409222248	1.70306552467419e-07
Niveispirillum cyanobacteriorum	2.19336959705885e-08	0.0308623960599822	8.75638149325711e-09	-0.310150118143761	-1.32583936774045	1.17760273843359e-06	0.455203236494551	5.01059607669712e-07
Blautia sp. LZLJ-3	2.28660725909435e-08	0.0487099133496912	1.01531693194056e-08	-0.293140571346182	-1.37497920132198	1.17760273843359e-06	0.455203236494551	5.22888219949388e-07
Blautia argi	2.74142433198676e-08	0.083245407851106	1.38878947865898e-08	-0.267410733687552	-1.41668707223634	1.28348502815744e-06	0.50827951343566	6.50205983190342e-07
