bugName	pval	pPost	sPost	Adjustedpval	AdjustedpPost
Synergistetes	0.00210285881286487	0.00210285881286488	0.915724942912946	0.0714971996374056	0.0714971996374059
Nitrospirae	0.0124777074679332	0.0124777074679332	0.474330813617842	0.142012008934555	0.142012008934555
Gemmatimonadetes	0.0149591162597655	0.0149591162597655	0.669388367455956	0.142012008934555	0.142012008934555
Deinococcus-Thermus	0.0167072951687712	0.0167072951687712	0.374574464020869	0.142012008934555	0.142012008934555
Fusobacteria	0.0554412511363261	0.0554412511363261	-0.622815795915592	0.336097167014701	0.336097167014701
Thermotogae	0.0593112647673002	0.0593112647673002	0.327295224602174	0.336097167014701	0.336097167014701
Firmicutes	0.0901625156006505	0.0901625156006504	-0.0892259538503116	0.391593674917369	0.391593674917369
Acidobacteria	0.0921396882158516	0.0921396882158516	0.523177463775204	0.391593674917369	0.391593674917369
Aquificae	0.116889852146648	0.116889852146648	0.160014840447767	0.411320392574637	0.411320392574637
Planctomycetes	0.120976586051364	0.120976586051364	0.311085424889447	0.411320392574637	0.411320392574637
Candidatus Omnitrophica	0.161734895292317	0.161734895292317	-0.0957867872668544	0.441019700689757	0.441019700689757
Thaumarchaeota	0.165990958614308	0.165990958614308	-0.169550374256585	0.441019700689757	0.441019700689757
Armatimonadetes	0.168625179675495	0.168625179675495	0.255433871406161	0.441019700689757	0.441019700689757
Chloroflexi	0.192972590714121	0.192972590714121	0.343788654129861	0.453561347290989	0.453561347290989
Chlamydiae	0.200100594393083	0.200100594393083	0.160466603319867	0.453561347290989	0.453561347290989
Deferribacteres	0.215887324571747	0.215887324571747	0.114093858986449	0.458760564714962	0.458760564714962
Fibrobacteres	0.250618404191019	0.250618404191019	0.152568319287211	0.501236808382038	0.501236808382038
Candidatus Saccharibacteria	0.288075084318612	0.288075084318611	0.275793564474078	0.544141825935155	0.544141825935155
Cyanobacteria	0.348582231075675	0.348582231075675	0.212546498025424	0.623778729293313	0.623778729293313
Bacteroidetes	0.41610517408807	0.41610517408807	0.0760666128885652	0.676792511512527	0.676792511512527
Candidatus Cloacimonetes	0.418018904169502	0.418018904169502	0.0894119818959283	0.676792511512527	0.676792511512527
Kiritimatiellaeota	0.572756714247722	0.572756714247722	-0.0402488176311029	0.809260766639186	0.809260766639186
Verrucomicrobia	0.583174909160114	0.583174909160114	0.207698058804438	0.809260766639186	0.809260766639186
Proteobacteria	0.583920728580514	0.583920728580514	0.101054571080427	0.809260766639186	0.809260766639186
Calditrichaeota	0.60902394662999	0.60902394662999	-0.0260977782563823	0.809260766639186	0.809260766639186
Chlorobi	0.646064637064604	0.646064637064604	0.0239301127113257	0.809260766639186	0.809260766639186
Elusimicrobia	0.663010836278042	0.663010836278042	0.0633980361009549	0.809260766639186	0.809260766639186
Euryarchaeota	0.666975361835438	0.666975361835438	-0.0660278822375679	0.809260766639186	0.809260766639186
Spirochaetes	0.690251830368717	0.690251830368717	-0.101429597557086	0.809260766639186	0.809260766639186
Actinobacteria	0.72983744876032	0.72983744876032	0.0561924626315739	0.810448408776617	0.810448408776617
Tenericutes	0.738938255061033	0.738938255061033	0.0990133525559339	0.810448408776617	0.810448408776617
Ignavibacteriae	0.767955912059632	0.767955912059632	-0.027013753010451	0.815953156563359	0.815953156563359
Coprothermobacterota	0.902300884238909	0.902300884238909	-0.00764729512769382	0.905372065333289	0.905372065333289
Thermodesulfobacteria	0.905372065333289	0.905372065333289	-0.0175539281693511	0.905372065333289	0.905372065333289
