bugName	pval	pPost	sPost	Adjustedpval	AdjustedpPost
Baekduia	0.000202854254121587	0.000202854254121609	0.925919564127518	0.151707088509996	0.151707088509973
Cloacibacillus	0.000380218266942345	0.000380218266942288	1.00938776098993	0.151707088509996	0.151707088509973
Alkalihalobacillus	0.00301616286485595	0.0030161628648559	0.352160171930361	0.252001375921955	0.252001375921954
Flagellimonas	0.00320282253016213	0.00320282253016217	0.284704287506367	0.252001375921955	0.252001375921954
Acidibrevibacterium	0.00324832177438616	0.00324832177438616	0.476573919362217	0.252001375921955	0.252001375921954
Candidatus Koribacter	0.00341886754754528	0.00341886754754524	0.472129759925172	0.252001375921955	0.252001375921954
Gemella	0.00345892682236704	0.00345892682236705	-1.12132998040207	0.252001375921955	0.252001375921954
Microlunatus	0.00353930820457282	0.00353930820457279	0.282715693822645	0.252001375921955	0.252001375921954
Thiomicrospira	0.00446572558676206	0.00446572558676203	0.51812072922372	0.252001375921955	0.252001375921954
Deinococcus	0.00479402601944035	0.00479402601944029	0.476862230414002	0.252001375921955	0.252001375921954
Thermochromatium	0.00481865239851476	0.00481865239851467	0.493833150863025	0.252001375921955	0.252001375921954
Planobacterium	0.00490683560380567	0.00490683560380565	0.393499299868462	0.252001375921955	0.252001375921954
Hirschia	0.00569321587925464	0.0056932158792546	0.203320693839837	0.252001375921955	0.252001375921954
Agrococcus	0.00576311181586209	0.00576311181586215	0.34055489888554	0.252001375921955	0.252001375921954
Gordonia	0.00581120414698066	0.00581120414698063	0.368552535919053	0.252001375921955	0.252001375921954
Rhodococcus	0.00627774319481067	0.00627774319481071	0.310044015867494	0.252001375921955	0.252001375921954
Rhodoplanes	0.0063862578027869	0.00638625780278697	0.600799657067008	0.252001375921955	0.252001375921954
Tessaracoccus	0.0064708270425653	0.00647082704256523	0.453188887270124	0.252001375921955	0.252001375921954
Mycolicibacterium	0.00676003394454572	0.0067600339445458	0.484438242097908	0.252001375921955	0.252001375921954
Arachidicoccus	0.0068235576346205	0.00682355763462057	0.49385201988486	0.252001375921955	0.252001375921954
Filomicrobium	0.00703443170454165	0.00703443170454166	0.602138238523663	0.252001375921955	0.252001375921954
Ammonifex	0.00817268808129423	0.00817268808129421	0.362781853322121	0.252001375921955	0.252001375921954
Nitrospira	0.00870278857845097	0.00870278857845093	0.547303891233624	0.252001375921955	0.252001375921954
Sphaerobacter	0.00876142681132985	0.00876142681132991	0.476430489414261	0.252001375921955	0.252001375921954
Actinomadura	0.00879022234523386	0.00879022234523381	0.516169932087521	0.252001375921955	0.252001375921954
Gemmatirosa	0.00914319954846343	0.00914319954846342	0.635448540079741	0.252001375921955	0.252001375921954
Acidothermus	0.0110452623865436	0.0110452623865435	0.441891735176324	0.252001375921955	0.252001375921954
Roseococcus	0.0111164341126845	0.0111164341126845	0.391722918875733	0.252001375921955	0.252001375921954
Orientia	0.011901355726442	0.0119013557264421	0.380153188903024	0.252001375921955	0.252001375921954
Rhodobaca	0.012083674327485	0.0120836743274851	0.322875689627765	0.252001375921955	0.252001375921954
Chitinophaga	0.0121577161952162	0.0121577161952162	0.516919111479274	0.252001375921955	0.252001375921954
Oryzomicrobium	0.0122234999094628	0.0122234999094629	0.356352921534348	0.252001375921955	0.252001375921954
Flintibacter	0.0127558755368902	0.0127558755368902	0.721006478926495	0.252001375921955	0.252001375921954
Thermomonas	0.0133621474371548	0.0133621474371548	0.422225588983989	0.252001375921955	0.252001375921954
Magnetospirillum	0.0133735684373028	0.0133735684373027	0.539242813796788	0.252001375921955	0.252001375921954
Oligella	0.0134222642158568	0.0134222642158568	0.478973040391047	0.252001375921955	0.252001375921954
Hathewaya	0.013434647908239	0.013434647908239	0.254872737388287	0.252001375921955	0.252001375921954
Desulfomicrobium	0.0138270551835061	0.0138270551835061	0.307738107697111	0.252001375921955	0.252001375921954
Lichenihabitans	0.0139324483949275	0.0139324483949275	0.392123324284066	0.252001375921955	0.252001375921954
Kribbella	0.0143519525470233	0.0143519525470233	0.5198474670944	0.252001375921955	0.252001375921954
Sulfuricella	0.0145017254896445	0.0145017254896445	0.382158653509654	0.252001375921955	0.252001375921954
Geobacillus	0.0152547156187985	0.0152547156187986	0.426005999848986	0.252001375921955	0.252001375921954
Candidatus Solibacter	0.0152679758525547	0.0152679758525547	0.527717186106453	0.252001375921955	0.252001375921954
Aquabacterium	0.0154430720253393	0.0154430720253393	0.305817346482189	0.252001375921955	0.252001375921954
Flavihumibacter	0.0162803929052246	0.0162803929052247	0.349606705601541	0.252001375921955	0.252001375921954
Actinomarinicola	0.0165170770640768	0.0165170770640769	0.532778128271352	0.252001375921955	0.252001375921954
Tropheryma	0.0165226374616416	0.0165226374616417	0.404704355427908	0.252001375921955	0.252001375921954
Archangium	0.0171342875870704	0.0171342875870703	0.279746205730041	0.252001375921955	0.252001375921954
Geodermatophilus	0.0172104939417457	0.0172104939417456	0.135237491710923	0.252001375921955	0.252001375921954
Hoyosella	0.0172514618483074	0.0172514618483074	0.293963708566768	0.252001375921955	0.252001375921954
Gordonibacter	0.0174403648904451	0.0174403648904451	0.437878389495351	0.252001375921955	0.252001375921954
Bacteroides	0.0183324440281877	0.0183324440281877	0.399377437172395	0.252001375921955	0.252001375921954
Luteimonas	0.0184329826571228	0.0184329826571227	0.392549490082814	0.252001375921955	0.252001375921954
Serpentinomonas	0.018796569755817	0.018796569755817	0.332438898964678	0.252001375921955	0.252001375921954
Euzebya	0.0188001908151234	0.0188001908151235	0.375179850553013	0.252001375921955	0.252001375921954
Anaplasma	0.0191197097400042	0.0191197097400042	0.211197901074283	0.252001375921955	0.252001375921954
Acidiphilium	0.0191230710252801	0.0191230710252801	0.530789263837396	0.252001375921955	0.252001375921954
Aquicella	0.0192836631555293	0.0192836631555293	0.268657118970857	0.252001375921955	0.252001375921954
Salinispora	0.0194122230986122	0.0194122230986122	0.193704420666744	0.252001375921955	0.252001375921954
Campylobacter	0.0194211452808266	0.0194211452808266	-0.918558779945963	0.252001375921955	0.252001375921954
Terricaulis	0.0197448984083548	0.0197448984083548	0.440736348009731	0.252001375921955	0.252001375921954
Polaromonas	0.0198472341238607	0.0198472341238607	0.218417559783341	0.252001375921955	0.252001375921954
Novibacillus	0.0198948454675227	0.0198948454675227	0.425619353044348	0.252001375921955	0.252001375921954
Hyphobacterium	0.0206763948010403	0.0206763948010404	0.320559856550438	0.257808797675472	0.257808797675472
Thermotoga	0.0213486096058346	0.0213486096058346	0.153859441639912	0.259493382804068	0.259493382804068
Candidatus Amoebophilus	0.021461858728156	0.021461858728156	0.323202170590531	0.259493382804068	0.259493382804068
Mycolicibacillus	0.0219501159577213	0.0219501159577213	0.20422482358151	0.261435709466591	0.261435709466592
Actinotignum	0.0225767856185761	0.0225767856185761	0.190970601696971	0.264945219465055	0.264945219465055
Aeromicrobium	0.0234371915364939	0.0234371915364939	0.25350909415177	0.268375735846075	0.268375735846075
Achromobacter	0.0240758283275222	0.0240758283275222	0.619639535407056	0.268375735846075	0.268375735846075
Niastella	0.0247950014263503	0.0247950014263503	0.390410876959165	0.268375735846075	0.268375735846075
Alkalilimnicola	0.0250466514021057	0.0250466514021057	0.235692071260139	0.268375735846075	0.268375735846075
Geoalkalibacter	0.0252554949710906	0.0252554949710905	0.273077775237815	0.268375735846075	0.268375735846075
Acaryochloris	0.025883058652876	0.025883058652876	0.135389582100066	0.268375735846075	0.268375735846075
Parvimonas	0.0259642788050931	0.0259642788050931	-0.925228249558332	0.268375735846075	0.268375735846075
Paludibaculum	0.0263635932125272	0.0263635932125273	0.372833569598011	0.268375735846075	0.268375735846075
Hyphomicrobium	0.0265431732552959	0.0265431732552958	0.50933003946175	0.268375735846075	0.268375735846075
Desulfotomaculum	0.0266448919501376	0.0266448919501377	0.398179002163042	0.268375735846075	0.268375735846075
